# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
8.926000e-02    -2.383389e-02    8.926000e-02    -2.383782e-02
8.927000e-02    -2.402719e-02    8.927000e-02    -2.403068e-02
8.928000e-02    -2.421276e-02    8.928000e-02    -2.421690e-02
8.929000e-02    -2.439446e-02    8.929000e-02    -2.439805e-02
8.930000e-02    -2.457036e-02    8.930000e-02    -2.457373e-02
8.931000e-02    -2.473853e-02    8.931000e-02    -2.474277e-02
8.932000e-02    -2.490091e-02    8.932000e-02    -2.490557e-02
8.933000e-02    -2.505748e-02    8.933000e-02    -2.506212e-02
8.934000e-02    -2.520825e-02    8.934000e-02    -2.521281e-02
8.935000e-02    -2.535129e-02    8.935000e-02    -2.535492e-02
8.936000e-02    -2.548660e-02    8.936000e-02    -2.549117e-02
8.937000e-02    -2.561612e-02    8.937000e-02    -2.562000e-02
8.938000e-02    -2.573789e-02    8.938000e-02    -2.574141e-02
8.939000e-02    -2.585001e-02    8.939000e-02    -2.585346e-02
8.940000e-02    -2.595439e-02    8.940000e-02    -2.595848e-02
8.941000e-02    -2.605104e-02    8.941000e-02    -2.605608e-02
8.942000e-02    -2.614189e-02    8.942000e-02    -2.614548e-02
8.943000e-02    -2.622114e-02    8.943000e-02    -2.622551e-02
8.944000e-02    -2.629267e-02    8.944000e-02    -2.629773e-02
8.945000e-02    -2.635839e-02    8.945000e-02    -2.636176e-02
8.946000e-02    -2.641444e-02    8.946000e-02    -2.641837e-02
8.947000e-02    -2.646084e-02    8.947000e-02    -2.646483e-02
8.948000e-02    -2.649756e-02    8.948000e-02    -2.650191e-02
8.949000e-02    -2.652656e-02    8.949000e-02    -2.653119e-02
8.950000e-02    -2.654782e-02    8.950000e-02    -2.655228e-02
8.951000e-02    -2.655942e-02    8.951000e-02    -2.656438e-02
8.952000e-02    -2.656135e-02    8.952000e-02    -2.656594e-02
8.953000e-02    -2.655555e-02    8.953000e-02    -2.656008e-02
8.954000e-02    -2.654009e-02    8.954000e-02    -2.654447e-02
8.955000e-02    -2.651496e-02    8.955000e-02    -2.652026e-02
8.956000e-02    -2.648210e-02    8.956000e-02    -2.648708e-02
8.957000e-02    -2.644344e-02    8.957000e-02    -2.644765e-02
8.958000e-02    -2.639318e-02    8.958000e-02    -2.639690e-02
8.959000e-02    -2.633133e-02    8.959000e-02    -2.633638e-02
8.960000e-02    -2.626560e-02    8.960000e-02    -2.627041e-02
8.961000e-02    -2.619215e-02    8.961000e-02    -2.619623e-02
8.962000e-02    -2.610710e-02    8.962000e-02    -2.611190e-02
8.963000e-02    -2.601431e-02    8.963000e-02    -2.601938e-02
8.964000e-02    -2.591573e-02    8.964000e-02    -2.591905e-02
8.965000e-02    -2.580748e-02    8.965000e-02    -2.581208e-02
8.966000e-02    -2.569150e-02    8.966000e-02    -2.569613e-02
8.967000e-02    -2.556779e-02    8.967000e-02    -2.557276e-02
8.968000e-02    -2.543635e-02    8.968000e-02    -2.544159e-02
8.969000e-02    -2.529910e-02    8.969000e-02    -2.530300e-02
8.970000e-02    -2.515413e-02    8.970000e-02    -2.515855e-02
8.971000e-02    -2.500142e-02    8.971000e-02    -2.500590e-02
8.972000e-02    -2.484292e-02    8.972000e-02    -2.484779e-02
8.973000e-02    -2.467861e-02    8.973000e-02    -2.468343e-02
8.974000e-02    -2.450851e-02    8.974000e-02    -2.451204e-02
8.975000e-02    -2.433067e-02    8.975000e-02    -2.433480e-02
8.976000e-02    -2.414897e-02    8.976000e-02    -2.415210e-02
8.977000e-02    -2.396147e-02    8.977000e-02    -2.396470e-02
8.978000e-02    -2.377010e-02    8.978000e-02    -2.377341e-02
8.979000e-02    -2.357100e-02    8.979000e-02    -2.357430e-02
8.980000e-02    -2.336804e-02    8.980000e-02    -2.337208e-02
8.981000e-02    -2.316121e-02    8.981000e-02    -2.316556e-02
8.982000e-02    -2.295051e-02    8.982000e-02    -2.295513e-02
8.983000e-02    -2.273788e-02    8.983000e-02    -2.274119e-02
8.984000e-02    -2.251945e-02    8.984000e-02    -2.252296e-02
8.985000e-02    -2.229909e-02    8.985000e-02    -2.230277e-02
8.986000e-02    -2.207486e-02    8.986000e-02    -2.207868e-02
8.987000e-02    -2.185063e-02    8.987000e-02    -2.185342e-02
8.988000e-02    -2.162254e-02    8.988000e-02    -2.162504e-02
8.989000e-02    -2.139251e-02    8.989000e-02    -2.139548e-02
8.990000e-02    -2.116055e-02    8.990000e-02    -2.116476e-02
8.991000e-02    -2.092859e-02    8.991000e-02    -2.093169e-02
8.992000e-02    -2.069663e-02    8.992000e-02    -2.069940e-02
8.993000e-02    -2.046274e-02    8.993000e-02    -2.046594e-02
8.994000e-02    -2.022884e-02    8.994000e-02    -2.023209e-02
8.995000e-02    -1.999688e-02    8.995000e-02    -1.999941e-02
8.996000e-02    -1.976299e-02    8.996000e-02    -1.976556e-02
8.997000e-02    -1.953296e-02    8.997000e-02    -1.953562e-02
8.998000e-02    -1.930120e-02    8.998000e-02    -1.930450e-02
8.999000e-02    -1.907214e-02    8.999000e-02    -1.907533e-02
9.000000e-02    -1.884462e-02    9.000000e-02    -1.884773e-02
9.001000e-02    -1.861924e-02    9.001000e-02    -1.862208e-02
9.002000e-02    -1.839636e-02    9.002000e-02    -1.839916e-02
9.003000e-02    -1.817561e-02    9.003000e-02    -1.817859e-02
9.004000e-02    -1.795950e-02    9.004000e-02    -1.796230e-02
9.005000e-02    -1.774629e-02    9.005000e-02    -1.774915e-02
9.006000e-02    -1.753618e-02    9.006000e-02    -1.753911e-02
9.007000e-02    -1.733012e-02    9.007000e-02    -1.733298e-02
9.008000e-02    -1.712909e-02    9.008000e-02    -1.713192e-02
9.009000e-02    -1.693289e-02    9.009000e-02    -1.693555e-02
9.010000e-02    -1.673978e-02    9.010000e-02    -1.674269e-02
9.011000e-02    -1.655383e-02    9.011000e-02    -1.655647e-02
9.012000e-02    -1.637174e-02    9.012000e-02    -1.637455e-02
9.013000e-02    -1.619719e-02    9.013000e-02    -1.619965e-02
9.014000e-02    -1.602592e-02    9.014000e-02    -1.602865e-02
9.015000e-02    -1.586220e-02    9.015000e-02    -1.586468e-02
9.016000e-02    -1.570447e-02    9.016000e-02    -1.570696e-02
9.017000e-02    -1.555388e-02    9.017000e-02    -1.555627e-02
9.018000e-02    -1.540988e-02    9.018000e-02    -1.541221e-02
9.019000e-02    -1.527379e-02    9.019000e-02    -1.527635e-02
9.020000e-02    -1.514390e-02    9.020000e-02    -1.514635e-02
9.021000e-02    -1.502134e-02    9.021000e-02    -1.502376e-02
9.022000e-02    -1.490594e-02    9.022000e-02    -1.490860e-02
9.023000e-02    -1.479924e-02    9.023000e-02    -1.480163e-02
9.024000e-02    -1.469931e-02    9.024000e-02    -1.470168e-02
9.025000e-02    -1.460768e-02    9.025000e-02    -1.460994e-02
9.026000e-02    -1.452360e-02    9.026000e-02    -1.452600e-02
9.027000e-02    -1.444802e-02    9.027000e-02    -1.445027e-02
9.028000e-02    -1.438094e-02    9.028000e-02    -1.438312e-02
9.029000e-02    -1.432256e-02    9.029000e-02    -1.432495e-02
9.030000e-02    -1.427173e-02    9.030000e-02    -1.427420e-02
9.031000e-02    -1.423017e-02    9.031000e-02    -1.423242e-02
9.032000e-02    -1.419673e-02    9.032000e-02    -1.419885e-02
9.033000e-02    -1.417256e-02    9.033000e-02    -1.417464e-02
9.034000e-02    -1.415652e-02    9.034000e-02    -1.415864e-02
9.035000e-02    -1.414898e-02    9.035000e-02    -1.415122e-02
9.036000e-02    -1.414995e-02    9.036000e-02    -1.415239e-02
9.037000e-02    -1.415980e-02    9.037000e-02    -1.416215e-02
9.038000e-02    -1.417894e-02    9.038000e-02    -1.418128e-02
9.039000e-02    -1.420562e-02    9.039000e-02    -1.420783e-02
9.040000e-02    -1.424176e-02    9.040000e-02    -1.424413e-02
9.041000e-02    -1.428603e-02    9.041000e-02    -1.428825e-02
9.042000e-02    -1.433841e-02    9.042000e-02    -1.434095e-02
9.043000e-02    -1.439872e-02    9.043000e-02    -1.440108e-02
9.044000e-02    -1.446773e-02    9.044000e-02    -1.447018e-02
9.045000e-02    -1.454486e-02    9.045000e-02    -1.454708e-02
9.046000e-02    -1.462991e-02    9.046000e-02    -1.463219e-02
9.047000e-02    -1.472211e-02    9.047000e-02    -1.472472e-02
9.048000e-02    -1.482321e-02    9.048000e-02    -1.482544e-02
9.049000e-02    -1.493088e-02    9.049000e-02    -1.493319e-02
9.050000e-02    -1.504647e-02    9.050000e-02    -1.504914e-02
9.051000e-02    -1.516883e-02    9.051000e-02    -1.517133e-02
9.052000e-02    -1.529950e-02    9.052000e-02    -1.530212e-02
9.053000e-02    -1.543578e-02    9.053000e-02    -1.543837e-02
9.054000e-02    -1.557863e-02    9.054000e-02    -1.558125e-02
9.055000e-02    -1.572882e-02    9.055000e-02    -1.573117e-02
9.056000e-02    -1.588501e-02    9.056000e-02    -1.588772e-02
9.057000e-02    -1.604699e-02    9.057000e-02    -1.604934e-02
9.058000e-02    -1.621420e-02    9.058000e-02    -1.621683e-02
9.059000e-02    -1.638701e-02    9.059000e-02    -1.638977e-02
9.060000e-02    -1.656523e-02    9.060000e-02    -1.656780e-02
9.061000e-02    -1.674848e-02    9.061000e-02    -1.675128e-02
9.062000e-02    -1.693521e-02    9.062000e-02    -1.693789e-02
9.063000e-02    -1.712831e-02    9.063000e-02    -1.713114e-02
9.064000e-02    -1.732451e-02    9.064000e-02    -1.732751e-02
9.065000e-02    -1.752477e-02    9.065000e-02    -1.752779e-02
9.066000e-02    -1.772774e-02    9.066000e-02    -1.773080e-02
9.067000e-02    -1.793515e-02    9.067000e-02    -1.793810e-02
9.068000e-02    -1.814546e-02    9.068000e-02    -1.814852e-02
9.069000e-02    -1.835809e-02    9.069000e-02    -1.836090e-02
9.070000e-02    -1.857304e-02    9.070000e-02    -1.857601e-02
9.071000e-02    -1.879031e-02    9.071000e-02    -1.879347e-02
9.072000e-02    -1.900932e-02    9.072000e-02    -1.901248e-02
9.073000e-02    -1.922929e-02    9.073000e-02    -1.923228e-02
9.074000e-02    -1.945178e-02    9.074000e-02    -1.945402e-02
9.075000e-02    -1.967214e-02    9.075000e-02    -1.967616e-02
9.076000e-02    -1.989637e-02    9.076000e-02    -1.989908e-02
9.077000e-02    -2.011866e-02    9.077000e-02    -2.012122e-02
9.078000e-02    -2.033903e-02    9.078000e-02    -2.034257e-02
9.079000e-02    -2.056132e-02    9.079000e-02    -2.056471e-02
9.080000e-02    -2.078168e-02    9.080000e-02    -2.078529e-02
9.081000e-02    -2.100204e-02    9.081000e-02    -2.100586e-02
9.082000e-02    -2.122047e-02    9.082000e-02    -2.122449e-02
9.083000e-02    -2.143697e-02    9.083000e-02    -2.144077e-02
9.084000e-02    -2.164960e-02    9.084000e-02    -2.165393e-02
9.085000e-02    -2.186223e-02    9.085000e-02    -2.186630e-02
9.086000e-02    -2.207293e-02    9.086000e-02    -2.207634e-02
9.087000e-02    -2.227976e-02    9.087000e-02    -2.228247e-02
9.088000e-02    -2.248272e-02    9.088000e-02    -2.248587e-02
9.089000e-02    -2.267989e-02    9.089000e-02    -2.268419e-02
9.090000e-02    -2.287706e-02    9.090000e-02    -2.288095e-02
9.091000e-02    -2.306842e-02    9.091000e-02    -2.307186e-02
9.092000e-02    -2.325592e-02    9.092000e-02    -2.325925e-02
9.093000e-02    -2.343763e-02    9.093000e-02    -2.344157e-02
9.094000e-02    -2.361546e-02    9.094000e-02    -2.361959e-02
9.095000e-02    -2.378556e-02    9.095000e-02    -2.379020e-02
9.096000e-02    -2.395180e-02    9.096000e-02    -2.395612e-02
9.097000e-02    -2.411417e-02    9.097000e-02    -2.411735e-02
9.098000e-02    -2.426881e-02    9.098000e-02    -2.427312e-02
9.099000e-02    -2.441766e-02    9.099000e-02    -2.442225e-02
9.100000e-02    -2.456070e-02    9.100000e-02    -2.456475e-02
9.101000e-02    -2.469601e-02    9.101000e-02    -2.469983e-02
9.102000e-02    -2.482552e-02    9.102000e-02    -2.482866e-02
9.103000e-02    -2.494730e-02    9.103000e-02    -2.495203e-02
9.104000e-02    -2.506328e-02    9.104000e-02    -2.506797e-02
9.105000e-02    -2.516959e-02    9.105000e-02    -2.517455e-02
9.106000e-02    -2.527204e-02    9.106000e-02    -2.527606e-02
9.107000e-02    -2.536483e-02    9.107000e-02    -2.536858e-02
9.108000e-02    -2.544794e-02    9.108000e-02    -2.545291e-02
9.109000e-02    -2.552720e-02    9.109000e-02    -2.553138e-02
9.110000e-02    -2.559679e-02    9.110000e-02    -2.560126e-02
9.111000e-02    -2.565864e-02    9.111000e-02    -2.566333e-02
9.112000e-02    -2.571277e-02    9.112000e-02    -2.571682e-02
9.113000e-02    -2.575722e-02    9.113000e-02    -2.576172e-02
9.114000e-02    -2.579588e-02    9.114000e-02    -2.579919e-02
9.115000e-02    -2.582295e-02    9.115000e-02    -2.582808e-02
9.116000e-02    -2.584421e-02    9.116000e-02    -2.584877e-02
9.117000e-02    -2.585774e-02    9.117000e-02    -2.586088e-02
9.118000e-02    -2.586161e-02    9.118000e-02    -2.586517e-02
9.119000e-02    -2.585581e-02    9.119000e-02    -2.586010e-02
9.120000e-02    -2.584228e-02    9.120000e-02    -2.584643e-02
9.121000e-02    -2.582295e-02    9.121000e-02    -2.582691e-02
9.122000e-02    -2.579202e-02    9.122000e-02    -2.579685e-02
9.123000e-02    -2.575529e-02    9.123000e-02    -2.575859e-02
9.124000e-02    -2.570890e-02    9.124000e-02    -2.571331e-02
9.125000e-02    -2.565478e-02    9.125000e-02    -2.565943e-02
9.126000e-02    -2.559292e-02    9.126000e-02    -2.559775e-02
9.127000e-02    -2.552333e-02    9.127000e-02    -2.552669e-02
9.128000e-02    -2.544601e-02    9.128000e-02    -2.545018e-02
9.129000e-02    -2.535903e-02    9.129000e-02    -2.536351e-02
9.130000e-02    -2.526624e-02    9.130000e-02    -2.527059e-02
9.131000e-02    -2.516573e-02    9.131000e-02    -2.516948e-02
9.132000e-02    -2.505748e-02    9.132000e-02    -2.506173e-02
9.133000e-02    -2.494150e-02    9.133000e-02    -2.494461e-02
9.134000e-02    -2.481972e-02    9.134000e-02    -2.482397e-02
9.135000e-02    -2.469021e-02    9.135000e-02    -2.469475e-02
9.136000e-02    -2.455490e-02    9.136000e-02    -2.455811e-02
9.137000e-02    -2.441186e-02    9.137000e-02    -2.441562e-02
9.138000e-02    -2.426302e-02    9.138000e-02    -2.426765e-02
9.139000e-02    -2.410838e-02    9.139000e-02    -2.411306e-02
9.140000e-02    -2.394794e-02    9.140000e-02    -2.395143e-02
9.141000e-02    -2.378170e-02    9.141000e-02    -2.378590e-02
9.142000e-02    -2.360966e-02    9.142000e-02    -2.361334e-02
9.143000e-02    -2.343376e-02    9.143000e-02    -2.343766e-02
9.144000e-02    -2.325206e-02    9.144000e-02    -2.325652e-02
9.145000e-02    -2.306649e-02    9.145000e-02    -2.306991e-02
9.146000e-02    -2.287706e-02    9.146000e-02    -2.287978e-02
9.147000e-02    -2.268182e-02    9.147000e-02    -2.268458e-02
9.148000e-02    -2.248272e-02    9.148000e-02    -2.248587e-02
9.149000e-02    -2.227976e-02    9.149000e-02    -2.228403e-02
9.150000e-02    -2.207486e-02    9.150000e-02    -2.207868e-02
9.151000e-02    -2.186803e-02    9.151000e-02    -2.187138e-02
9.152000e-02    -2.165733e-02    9.152000e-02    -2.166056e-02
9.153000e-02    -2.144470e-02    9.153000e-02    -2.144740e-02
9.154000e-02    -2.123014e-02    9.154000e-02    -2.123268e-02
9.155000e-02    -2.101364e-02    9.155000e-02    -2.101640e-02
9.156000e-02    -2.079521e-02    9.156000e-02    -2.079778e-02
9.157000e-02    -2.057485e-02    9.157000e-02    -2.057876e-02
9.158000e-02    -2.035449e-02    9.158000e-02    -2.035858e-02
9.159000e-02    -2.013413e-02    9.159000e-02    -2.013644e-02
9.160000e-02    -1.991377e-02    9.160000e-02    -1.991665e-02
9.161000e-02    -1.969340e-02    9.161000e-02    -1.969607e-02
9.162000e-02    -1.947304e-02    9.162000e-02    -1.947588e-02
9.163000e-02    -1.925229e-02    9.163000e-02    -1.925570e-02
9.164000e-02    -1.903483e-02    9.164000e-02    -1.903786e-02
9.165000e-02    -1.881718e-02    9.165000e-02    -1.882001e-02
9.166000e-02    -1.860184e-02    9.166000e-02    -1.860490e-02
9.167000e-02    -1.838921e-02    9.167000e-02    -1.839213e-02
9.168000e-02    -1.817697e-02    9.168000e-02    -1.817976e-02
9.169000e-02    -1.796878e-02    9.169000e-02    -1.797167e-02
9.170000e-02    -1.776214e-02    9.170000e-02    -1.776515e-02
9.171000e-02    -1.755957e-02    9.171000e-02    -1.756253e-02
9.172000e-02    -1.736143e-02    9.172000e-02    -1.736421e-02
9.173000e-02    -1.716485e-02    9.173000e-02    -1.716784e-02
9.174000e-02    -1.697367e-02    9.174000e-02    -1.697654e-02
9.175000e-02    -1.678733e-02    9.175000e-02    -1.678993e-02
9.176000e-02    -1.660428e-02    9.176000e-02    -1.660684e-02
9.177000e-02    -1.642625e-02    9.177000e-02    -1.642881e-02
9.178000e-02    -1.625266e-02    9.178000e-02    -1.625508e-02
9.179000e-02    -1.608604e-02    9.179000e-02    -1.608877e-02
9.180000e-02    -1.592405e-02    9.180000e-02    -1.592676e-02
9.180000e-02    -1.592405e-02    9.180000e-02    -1.592676e-02
9.181000e-02    -1.576729e-02    9.181000e-02    -1.576982e-02
9.182000e-02    -1.561729e-02    9.182000e-02    -1.561990e-02
9.183000e-02    -1.547309e-02    9.183000e-02    -1.547546e-02
9.184000e-02    -1.533391e-02    9.184000e-02    -1.533647e-02
9.185000e-02    -1.520285e-02    9.185000e-02    -1.520530e-02
9.186000e-02    -1.507837e-02    9.186000e-02    -1.508076e-02
9.187000e-02    -1.496045e-02    9.187000e-02    -1.496286e-02
9.188000e-02    -1.484873e-02    9.188000e-02    -1.485121e-02
9.189000e-02    -1.474473e-02    9.189000e-02    -1.474736e-02
9.190000e-02    -1.464885e-02    9.190000e-02    -1.465132e-02
9.191000e-02    -1.455994e-02    9.191000e-02    -1.456231e-02
9.192000e-02    -1.447856e-02    9.192000e-02    -1.448072e-02
9.193000e-02    -1.440491e-02    9.193000e-02    -1.440732e-02
9.194000e-02    -1.433919e-02    9.194000e-02    -1.434134e-02
9.195000e-02    -1.428120e-02    9.195000e-02    -1.428356e-02
9.196000e-02    -1.423036e-02    9.196000e-02    -1.423281e-02
9.197000e-02    -1.418861e-02    9.197000e-02    -1.419104e-02
9.198000e-02    -1.415420e-02    9.198000e-02    -1.415629e-02
9.199000e-02    -1.412752e-02    9.199000e-02    -1.412975e-02
9.200000e-02    -1.410974e-02    9.200000e-02    -1.411218e-02
9.201000e-02    -1.410027e-02    9.201000e-02    -1.410281e-02
9.202000e-02    -1.409872e-02    9.202000e-02    -1.410125e-02
9.203000e-02    -1.410549e-02    9.203000e-02    -1.410788e-02
9.204000e-02    -1.412095e-02    9.204000e-02    -1.412311e-02
9.205000e-02    -1.414376e-02    9.205000e-02    -1.414614e-02
9.206000e-02    -1.417372e-02    9.206000e-02    -1.417581e-02
9.207000e-02    -1.421142e-02    9.207000e-02    -1.421368e-02
9.208000e-02    -1.425897e-02    9.208000e-02    -1.426131e-02
9.209000e-02    -1.431348e-02    9.209000e-02    -1.431597e-02
9.210000e-02    -1.437649e-02    9.210000e-02    -1.437882e-02
9.211000e-02    -1.444589e-02    9.211000e-02    -1.444831e-02
9.212000e-02    -1.452418e-02    9.212000e-02    -1.452639e-02
9.213000e-02    -1.460884e-02    9.213000e-02    -1.461111e-02
9.214000e-02    -1.469969e-02    9.214000e-02    -1.470207e-02
9.215000e-02    -1.479924e-02    9.215000e-02    -1.480163e-02
9.216000e-02    -1.490633e-02    9.216000e-02    -1.490860e-02
9.217000e-02    -1.501902e-02    9.217000e-02    -1.502142e-02
9.218000e-02    -1.513945e-02    9.218000e-02    -1.514205e-02
9.219000e-02    -1.526664e-02    9.219000e-02    -1.526932e-02
9.220000e-02    -1.539905e-02    9.220000e-02    -1.540167e-02
9.221000e-02    -1.553629e-02    9.221000e-02    -1.553870e-02
9.222000e-02    -1.568166e-02    9.222000e-02    -1.568432e-02
9.223000e-02    -1.583282e-02    9.223000e-02    -1.583540e-02
9.224000e-02    -1.598900e-02    9.224000e-02    -1.599156e-02
9.225000e-02    -1.615041e-02    9.225000e-02    -1.615319e-02
9.226000e-02    -1.631607e-02    9.226000e-02    -1.631872e-02
9.227000e-02    -1.648752e-02    9.227000e-02    -1.649011e-02
9.228000e-02    -1.666265e-02    9.228000e-02    -1.666540e-02
9.229000e-02    -1.684320e-02    9.229000e-02    -1.684576e-02
9.230000e-02    -1.702606e-02    9.230000e-02    -1.702886e-02
9.231000e-02    -1.721414e-02    9.231000e-02    -1.721703e-02
9.232000e-02    -1.740531e-02    9.232000e-02    -1.740833e-02
9.233000e-02    -1.759958e-02    9.233000e-02    -1.760236e-02
9.234000e-02    -1.779655e-02    9.234000e-02    -1.779951e-02
9.235000e-02    -1.799681e-02    9.235000e-02    -1.799978e-02
9.236000e-02    -1.819881e-02    9.236000e-02    -1.820162e-02
9.237000e-02    -1.840255e-02    9.237000e-02    -1.840541e-02
9.238000e-02    -1.860918e-02    9.238000e-02    -1.861232e-02
9.239000e-02    -1.881660e-02    9.239000e-02    -1.881962e-02
9.240000e-02    -1.902517e-02    9.240000e-02    -1.902810e-02
9.241000e-02    -1.923490e-02    9.241000e-02    -1.923813e-02
9.242000e-02    -1.944405e-02    9.242000e-02    -1.944778e-02
9.243000e-02    -1.965474e-02    9.243000e-02    -1.965781e-02
9.244000e-02    -1.986544e-02    9.244000e-02    -1.986863e-02
9.245000e-02    -2.007420e-02    9.245000e-02    -2.007788e-02
9.246000e-02    -2.028297e-02    9.246000e-02    -2.028636e-02
9.247000e-02    -2.049173e-02    9.247000e-02    -2.049561e-02
9.248000e-02    -2.069856e-02    9.248000e-02    -2.070291e-02
9.249000e-02    -2.090539e-02    9.249000e-02    -2.090865e-02
9.250000e-02    -2.110836e-02    9.250000e-02    -2.111244e-02
9.251000e-02    -2.130939e-02    9.251000e-02    -2.131350e-02
9.252000e-02    -2.150849e-02    9.252000e-02    -2.151299e-02
9.253000e-02    -2.170566e-02    9.253000e-02    -2.170936e-02
9.254000e-02    -2.190089e-02    9.254000e-02    -2.190378e-02
9.255000e-02    -2.209032e-02    9.255000e-02    -2.209391e-02
9.256000e-02    -2.227783e-02    9.256000e-02    -2.228130e-02
9.257000e-02    -2.246146e-02    9.257000e-02    -2.246440e-02
9.258000e-02    -2.263930e-02    9.258000e-02    -2.264359e-02
9.259000e-02    -2.281520e-02    9.259000e-02    -2.281888e-02
9.260000e-02    -2.298530e-02    9.260000e-02    -2.298948e-02
9.261000e-02    -2.314961e-02    9.261000e-02    -2.315423e-02
9.262000e-02    -2.331005e-02    9.262000e-02    -2.331313e-02
9.263000e-02    -2.346469e-02    9.263000e-02    -2.346890e-02
9.264000e-02    -2.361546e-02    9.264000e-02    -2.361920e-02
9.265000e-02    -2.376044e-02    9.265000e-02    -2.376365e-02
9.266000e-02    -2.389768e-02    9.266000e-02    -2.390146e-02
9.267000e-02    -2.402912e-02    9.267000e-02    -2.403341e-02
9.268000e-02    -2.415477e-02    9.268000e-02    -2.415951e-02
9.269000e-02    -2.427655e-02    9.269000e-02    -2.427976e-02
9.270000e-02    -2.438866e-02    9.270000e-02    -2.439258e-02
9.271000e-02    -2.449304e-02    9.271000e-02    -2.449799e-02
9.272000e-02    -2.459163e-02    9.272000e-02    -2.459637e-02
9.273000e-02    -2.468441e-02    9.273000e-02    -2.468890e-02
9.274000e-02    -2.476946e-02    9.274000e-02    -2.477361e-02
9.275000e-02    -2.484871e-02    9.275000e-02    -2.485208e-02
9.276000e-02    -2.491830e-02    9.276000e-02    -2.492157e-02
9.277000e-02    -2.498016e-02    9.277000e-02    -2.498404e-02
9.278000e-02    -2.503428e-02    9.278000e-02    -2.503752e-02
9.279000e-02    -2.508068e-02    9.279000e-02    -2.508515e-02
9.280000e-02    -2.512127e-02    9.280000e-02    -2.512575e-02
9.281000e-02    -2.515413e-02    9.281000e-02    -2.515738e-02
9.282000e-02    -2.517733e-02    9.282000e-02    -2.518119e-02
9.283000e-02    -2.519279e-02    9.283000e-02    -2.519759e-02
9.284000e-02    -2.520245e-02    9.284000e-02    -2.520579e-02
9.285000e-02    -2.520245e-02    9.285000e-02    -2.520696e-02
9.286000e-02    -2.519279e-02    9.286000e-02    -2.519759e-02
9.287000e-02    -2.517926e-02    9.287000e-02    -2.518314e-02
9.288000e-02    -2.515413e-02    9.288000e-02    -2.515933e-02
9.289000e-02    -2.512320e-02    9.289000e-02    -2.512771e-02
9.290000e-02    -2.508454e-02    9.290000e-02    -2.508906e-02
9.291000e-02    -2.503815e-02    9.291000e-02    -2.504221e-02
9.292000e-02    -2.498209e-02    9.292000e-02    -2.498716e-02
9.293000e-02    -2.492217e-02    9.293000e-02    -2.492548e-02
9.294000e-02    -2.485258e-02    9.294000e-02    -2.485599e-02
9.295000e-02    -2.477526e-02    9.295000e-02    -2.477869e-02
9.296000e-02    -2.469214e-02    9.296000e-02    -2.469553e-02
9.297000e-02    -2.459936e-02    9.297000e-02    -2.460379e-02
9.298000e-02    -2.450077e-02    9.298000e-02    -2.450541e-02
9.299000e-02    -2.439639e-02    9.299000e-02    -2.440039e-02
9.300000e-02    -2.428428e-02    9.300000e-02    -2.428796e-02
9.301000e-02    -2.416443e-02    9.301000e-02    -2.416927e-02
9.302000e-02    -2.404072e-02    9.302000e-02    -2.404396e-02
9.303000e-02    -2.390928e-02    9.303000e-02    -2.391278e-02
9.304000e-02    -2.377203e-02    9.304000e-02    -2.377536e-02
9.305000e-02    -2.362899e-02    9.305000e-02    -2.363208e-02
9.306000e-02    -2.348015e-02    9.306000e-02    -2.348295e-02
9.307000e-02    -2.332551e-02    9.307000e-02    -2.332874e-02
9.308000e-02    -2.316507e-02    9.308000e-02    -2.316868e-02
9.309000e-02    -2.300077e-02    9.309000e-02    -2.300510e-02
9.310000e-02    -2.283260e-02    9.310000e-02    -2.283567e-02
9.311000e-02    -2.265863e-02    9.311000e-02    -2.266233e-02
9.312000e-02    -2.248079e-02    9.312000e-02    -2.248431e-02
9.313000e-02    -2.229909e-02    9.313000e-02    -2.230238e-02
9.314000e-02    -2.211352e-02    9.314000e-02    -2.211694e-02
9.315000e-02    -2.192409e-02    9.315000e-02    -2.192721e-02
9.316000e-02    -2.173079e-02    9.316000e-02    -2.173396e-02
9.317000e-02    -2.153555e-02    9.317000e-02    -2.153915e-02
9.318000e-02    -2.133839e-02    9.318000e-02    -2.134083e-02
9.319000e-02    -2.113736e-02    9.319000e-02    -2.114016e-02
9.320000e-02    -2.093439e-02    9.320000e-02    -2.093793e-02
9.321000e-02    -2.072949e-02    9.321000e-02    -2.073375e-02
9.322000e-02    -2.052459e-02    9.322000e-02    -2.052801e-02
9.323000e-02    -2.031776e-02    9.323000e-02    -2.032071e-02
9.324000e-02    -2.010900e-02    9.324000e-02    -2.011302e-02
9.325000e-02    -1.990023e-02    9.325000e-02    -1.990376e-02
9.326000e-02    -1.969147e-02    9.326000e-02    -1.969451e-02
9.327000e-02    -1.948271e-02    9.327000e-02    -1.948486e-02
9.328000e-02    -1.927356e-02    9.328000e-02    -1.927678e-02
9.329000e-02    -1.906595e-02    9.329000e-02    -1.906909e-02
9.330000e-02    -1.885719e-02    9.330000e-02    -1.886022e-02
9.331000e-02    -1.865016e-02    9.331000e-02    -1.865331e-02
9.332000e-02    -1.844565e-02    9.332000e-02    -1.844874e-02
9.333000e-02    -1.824365e-02    9.333000e-02    -1.824652e-02
9.334000e-02    -1.804088e-02    9.334000e-02    -1.804390e-02
