# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.2560000e+04    7.3685013e+06    9.3508213e+06
1.2570000e+04    7.3667066e+06    9.3480511e+06
1.2580000e+04    7.3649119e+06    9.3452809e+06
1.2590000e+04    7.3631172e+06    9.3425108e+06
1.2600000e+04    7.3613226e+06    9.3397406e+06
1.2610000e+04    7.3595279e+06    9.3369704e+06
1.2620000e+04    7.3577332e+06    9.3342003e+06
1.2630000e+04    7.3559386e+06    9.3314301e+06
1.2640000e+04    7.3541439e+06    9.3286599e+06
1.2650000e+04    7.3523492e+06    9.3258898e+06
1.2660000e+04    7.3505545e+06    9.3231196e+06
1.2670000e+04    7.3487599e+06    9.3203494e+06
1.2680000e+04    7.3469652e+06    9.3175792e+06
1.2690000e+04    7.3451705e+06    9.3148091e+06
1.2700000e+04    7.3433758e+06    9.3120389e+06
1.2710000e+04    7.3415812e+06    9.3092687e+06
1.2720000e+04    7.3397865e+06    9.3064986e+06
1.2730000e+04    7.3379918e+06    9.3037284e+06
1.2740000e+04    7.3361972e+06    9.3009582e+06
1.2750000e+04    7.3344025e+06    9.2981881e+06
1.2760000e+04    7.3326078e+06    9.2954179e+06
1.2770000e+04    7.3308131e+06    9.2926477e+06
1.2780000e+04    7.3290185e+06    9.2898776e+06
1.2790000e+04    7.3272238e+06    9.2871074e+06
1.2800000e+04    7.3254291e+06    9.2843372e+06
1.2810000e+04    7.3236344e+06    9.2815671e+06
1.2820000e+04    7.3218398e+06    9.2787969e+06
1.2830000e+04    7.3200451e+06    9.2760267e+06
1.2840000e+04    7.3182504e+06    9.2732566e+06
1.2850000e+04    7.3164558e+06    9.2704864e+06
1.2860000e+04    7.3146611e+06    9.2677162e+06
1.2870000e+04    7.3128664e+06    9.2649461e+06
1.2880000e+04    7.3110717e+06    9.2621759e+06
1.2890000e+04    7.3092771e+06    9.2594057e+06
1.2900000e+04    7.3074824e+06    9.2566356e+06
1.2910000e+04    7.3056877e+06    9.2538654e+06
1.2920000e+04    7.3038930e+06    9.2510952e+06
1.2930000e+04    7.3020984e+06    9.2483251e+06
1.2940000e+04    7.3003037e+06    9.2455549e+06
1.2950000e+04    7.2985090e+06    9.2427847e+06
1.2960000e+04    7.2967144e+06    9.2400145e+06
1.2970000e+04    7.2949197e+06    9.2372444e+06
1.2980000e+04    7.2931250e+06    9.2344742e+06
1.2990000e+04    7.2913303e+06    9.2317040e+06
1.3000000e+04    7.2895357e+06    9.2289339e+06
1.3010000e+04    7.2877410e+06    9.2261637e+06
1.3020000e+04    7.2859463e+06    9.2233935e+06
1.3030000e+04    7.2841516e+06    9.2206234e+06
1.3040000e+04    7.2823570e+06    9.2178532e+06
1.3050000e+04    7.2805623e+06    9.2150830e+06
1.3060000e+04    7.2787676e+06    9.2123129e+06
1.3070000e+04    7.2769730e+06    9.2095427e+06
1.3080000e+04    7.2751783e+06    9.2067725e+06
1.3090000e+04    7.2733836e+06    9.2040024e+06
1.3100000e+04    7.2715889e+06    9.2012322e+06
1.3110000e+04    7.2697943e+06    9.1984620e+06
1.3120000e+04    7.2679996e+06    9.1956919e+06
1.3130000e+04    7.2662049e+06    9.1929217e+06
1.3140000e+04    7.2644102e+06    9.1901515e+06
1.3150000e+04    7.2626156e+06    9.1873814e+06
1.3160000e+04    7.2608209e+06    9.1846112e+06
1.3170000e+04    7.2590262e+06    9.1818410e+06
1.3180000e+04    7.2572316e+06    9.1790709e+06
1.3190000e+04    7.2554369e+06    9.1763007e+06
1.3200000e+04    7.2536422e+06    9.1735305e+06
1.3210000e+04    7.2518475e+06    9.1707604e+06
1.3220000e+04    7.2500529e+06    9.1679902e+06
1.3230000e+04    7.2482582e+06    9.1652200e+06
1.3240000e+04    7.2464635e+06    9.1624499e+06
1.3250000e+04    7.2446688e+06    9.1596797e+06
1.3260000e+04    7.2428742e+06    9.1569095e+06
1.3270000e+04    7.2410795e+06    9.1541393e+06
1.3280000e+04    7.2392848e+06    9.1513692e+06
1.3290000e+04    7.2374902e+06    9.1485990e+06
1.3300000e+04    7.2356955e+06    9.1458288e+06
1.3310000e+04    7.2339008e+06    9.1430587e+06
1.3320000e+04    7.2321061e+06    9.1402885e+06
1.3330000e+04    7.2303115e+06    9.1375183e+06
1.3340000e+04    7.2285168e+06    9.1347482e+06
1.3350000e+04    7.2267221e+06    9.1319780e+06
1.3360000e+04    7.2249274e+06    9.1292078e+06
1.3370000e+04    7.2231328e+06    9.1264377e+06
1.3380000e+04    7.2213381e+06    9.1236675e+06
1.3390000e+04    7.2195434e+06    9.1208973e+06
1.3400000e+04    7.2177488e+06    9.1181272e+06
1.3410000e+04    7.2159541e+06    9.1153570e+06
1.3420000e+04    7.2141594e+06    9.1125868e+06
1.3430000e+04    7.2123647e+06    9.1098167e+06
1.3440000e+04    7.2105701e+06    9.1070465e+06
1.3450000e+04    7.2087754e+06    9.1042763e+06
1.3460000e+04    7.2069807e+06    9.1015062e+06
1.3470000e+04    7.2051860e+06    9.0987360e+06
1.3480000e+04    7.2033914e+06    9.0959658e+06
1.3490000e+04    7.2015967e+06    9.0931957e+06
1.3500000e+04    7.1998020e+06    9.0904255e+06
1.3510000e+04    7.1980074e+06    9.0876553e+06
1.3520000e+04    7.1962127e+06    9.0848852e+06
1.3530000e+04    7.1944180e+06    9.0821150e+06
1.3540000e+04    7.1926233e+06    9.0793448e+06
1.3550000e+04    7.1908287e+06    9.0765747e+06
1.3560000e+04    7.1890340e+06    9.0738045e+06
1.3570000e+04    7.1872393e+06    9.0710343e+06
1.3580000e+04    7.1854446e+06    9.0682641e+06
1.3590000e+04    7.1836500e+06    9.0654940e+06
1.3600000e+04    7.1818553e+06    9.0627238e+06
1.3610000e+04    7.1800606e+06    9.0599536e+06
1.3620000e+04    7.1782660e+06    9.0571835e+06
1.3630000e+04    7.1764713e+06    9.0544133e+06
1.3640000e+04    7.1746766e+06    9.0516431e+06
1.3650000e+04    7.1728819e+06    9.0488730e+06
1.3660000e+04    7.1710873e+06    9.0461028e+06
1.3670000e+04    7.1692926e+06    9.0433326e+06
1.3680000e+04    7.1674979e+06    9.0405625e+06
1.3690000e+04    7.1657032e+06    9.0377923e+06
1.3700000e+04    7.1639086e+06    9.0350221e+06
1.3710000e+04    7.1621139e+06    9.0322520e+06
1.3720000e+04    7.1603192e+06    9.0294818e+06
1.3730000e+04    7.1585246e+06    9.0267116e+06
1.3740000e+04    7.1567299e+06    9.0239415e+06
1.3750000e+04    7.1549352e+06    9.0211713e+06
1.3760000e+04    7.1531405e+06    9.0184011e+06
1.3770000e+04    7.1513459e+06    9.0156310e+06
1.3780000e+04    7.1495512e+06    9.0128608e+06
1.3790000e+04    7.1477565e+06    9.0100906e+06
1.3800000e+04    7.1459618e+06    9.0073205e+06
1.3810000e+04    7.1441672e+06    9.0045503e+06
1.3820000e+04    7.1423725e+06    9.0017801e+06
1.3830000e+04    7.1405778e+06    8.9990100e+06
1.3840000e+04    7.1387832e+06    8.9962398e+06
1.3850000e+04    7.1369885e+06    8.9934696e+06
1.3860000e+04    7.1351938e+06    8.9906994e+06
1.3870000e+04    7.1333991e+06    8.9879293e+06
1.3880000e+04    7.1316045e+06    8.9851591e+06
1.3890000e+04    7.1298098e+06    8.9823889e+06
1.3900000e+04    7.1280151e+06    8.9796188e+06
1.3910000e+04    7.1262204e+06    8.9768486e+06
1.3920000e+04    7.1244258e+06    8.9740784e+06
1.3930000e+04    7.1226311e+06    8.9713083e+06
1.3940000e+04    7.1208364e+06    8.9685381e+06
1.3950000e+04    7.1190418e+06    8.9657679e+06
1.3960000e+04    7.1172471e+06    8.9629978e+06
1.3970000e+04    7.1154524e+06    8.9602276e+06
1.3980000e+04    7.1136577e+06    8.9574574e+06
1.3990000e+04    7.1118631e+06    8.9546873e+06
1.4000000e+04    7.1100684e+06    8.9519171e+06
1.4010000e+04    7.1082737e+06    8.9491469e+06
1.4020000e+04    7.1064790e+06    8.9463768e+06
1.4030000e+04    7.1046844e+06    8.9436066e+06
1.4040000e+04    7.1028897e+06    8.9408364e+06
1.4050000e+04    7.1010950e+06    8.9380663e+06
1.4060000e+04    7.0993003e+06    8.9352961e+06
1.4070000e+04    7.0975057e+06    8.9325259e+06
1.4080000e+04    7.0957110e+06    8.9297558e+06
1.4090000e+04    7.0939163e+06    8.9269856e+06
1.4100000e+04    7.0921217e+06    8.9242154e+06
1.4110000e+04    7.0903270e+06    8.9214453e+06
1.4120000e+04    7.0885323e+06    8.9186751e+06
1.4130000e+04    7.0867376e+06    8.9159049e+06
1.4140000e+04    7.0849430e+06    8.9131348e+06
1.4150000e+04    7.0831483e+06    8.9103646e+06
1.4160000e+04    7.0813536e+06    8.9075944e+06
1.4170000e+04    7.0795589e+06    8.9048242e+06
1.4180000e+04    7.0777643e+06    8.9020541e+06
1.4190000e+04    7.0759696e+06    8.8992839e+06
1.4200000e+04    7.0741749e+06    8.8965137e+06
1.4210000e+04    7.0723803e+06    8.8937436e+06
1.4220000e+04    7.0705856e+06    8.8909734e+06
1.4230000e+04    7.0687909e+06    8.8882032e+06
1.4240000e+04    7.0669962e+06    8.8854331e+06
1.4250000e+04    7.0652016e+06    8.8826629e+06
1.4260000e+04    7.0634069e+06    8.8798927e+06
1.4270000e+04    7.0616122e+06    8.8771226e+06
1.4280000e+04    7.0598175e+06    8.8743524e+06
1.4290000e+04    7.0580229e+06    8.8715822e+06
1.4300000e+04    7.0562282e+06    8.8688121e+06
1.4310000e+04    7.0544335e+06    8.8660419e+06
1.4320000e+04    7.0526389e+06    8.8632717e+06
1.4330000e+04    7.0508442e+06    8.8605016e+06
1.4340000e+04    7.0490495e+06    8.8577314e+06
1.4350000e+04    7.0472548e+06    8.8549612e+06
1.4360000e+04    7.0454602e+06    8.8521911e+06
1.4370000e+04    7.0436655e+06    8.8494209e+06
1.4380000e+04    7.0418708e+06    8.8466507e+06
1.4390000e+04    7.0400761e+06    8.8438806e+06
1.4400000e+04    7.0382815e+06    8.8411104e+06
1.4410000e+04    7.0364868e+06    8.8383402e+06
1.4420000e+04    7.0346921e+06    8.8355701e+06
1.4430000e+04    7.0328975e+06    8.8327999e+06
1.4440000e+04    7.0311028e+06    8.8300297e+06
1.4450000e+04    7.0293081e+06    8.8272595e+06
1.4460000e+04    7.0275134e+06    8.8244894e+06
1.4470000e+04    7.0257188e+06    8.8217192e+06
1.4480000e+04    7.0239241e+06    8.8189490e+06
1.4490000e+04    7.0221294e+06    8.8161789e+06
1.4500000e+04    7.0203347e+06    8.8134087e+06
1.4510000e+04    7.0185401e+06    8.8106385e+06
1.4520000e+04    7.0167454e+06    8.8078684e+06
1.4530000e+04    7.0149507e+06    8.8050982e+06
1.4540000e+04    7.0131561e+06    8.8023280e+06
1.4550000e+04    7.0113614e+06    8.7995579e+06
1.4560000e+04    7.0095667e+06    8.7967877e+06
1.4570000e+04    7.0077720e+06    8.7940175e+06
1.4580000e+04    7.0059774e+06    8.7912474e+06
1.4590000e+04    7.0041827e+06    8.7884772e+06
1.4600000e+04    7.0023880e+06    8.7857070e+06
1.4610000e+04    7.0005933e+06    8.7829369e+06
1.4620000e+04    6.9987987e+06    8.7801667e+06
1.4630000e+04    6.9970040e+06    8.7773965e+06
1.4640000e+04    6.9952093e+06    8.7746264e+06
1.4650000e+04    6.9934147e+06    8.7718562e+06
1.4660000e+04    6.9916200e+06    8.7690860e+06
1.4670000e+04    6.9898253e+06    8.7663159e+06
1.4680000e+04    6.9880306e+06    8.7635457e+06
1.4690000e+04    6.9862360e+06    8.7607755e+06
1.4700000e+04    6.9844413e+06    8.7580054e+06
1.4710000e+04    6.9826466e+06    8.7552352e+06
1.4720000e+04    6.9808519e+06    8.7524650e+06
1.4730000e+04    6.9790573e+06    8.7496949e+06
1.4740000e+04    6.9772626e+06    8.7469247e+06
1.4750000e+04    6.9754679e+06    8.7441545e+06
1.4760000e+04    6.9736733e+06    8.7413843e+06
1.4770000e+04    6.9718786e+06    8.7386142e+06
1.4780000e+04    6.9700839e+06    8.7358440e+06
1.4790000e+04    6.9682892e+06    8.7330738e+06
1.4800000e+04    6.9664946e+06    8.7303037e+06
1.4810000e+04    6.9646999e+06    8.7275335e+06
1.4820000e+04    6.9629052e+06    8.7247633e+06
1.4830000e+04    6.9611105e+06    8.7219932e+06
1.4840000e+04    6.9593159e+06    8.7192230e+06
1.4850000e+04    6.9575212e+06    8.7164528e+06
1.4860000e+04    6.9557265e+06    8.7136827e+06
1.4870000e+04    6.9539319e+06    8.7109125e+06
1.4880000e+04    6.9521372e+06    8.7081423e+06
1.4890000e+04    6.9503425e+06    8.7053722e+06
1.4900000e+04    6.9485478e+06    8.7026020e+06
1.4910000e+04    6.9467532e+06    8.6998318e+06
1.4920000e+04    6.9449585e+06    8.6970617e+06
1.4930000e+04    6.9431638e+06    8.6942915e+06
1.4940000e+04    6.9413691e+06    8.6915213e+06
1.4950000e+04    6.9395745e+06    8.6887512e+06
1.4960000e+04    6.9377798e+06    8.6859810e+06
1.4970000e+04    6.9359851e+06    8.6832108e+06
1.4980000e+04    6.9341905e+06    8.6804407e+06
1.4990000e+04    6.9323958e+06    8.6776705e+06
1.5000000e+04    6.9306011e+06    8.6749003e+06
1.5010000e+04    6.9288064e+06    8.6721302e+06
1.5020000e+04    6.9270118e+06    8.6693600e+06
1.5030000e+04    6.9252171e+06    8.6665898e+06
1.5040000e+04    6.9234224e+06    8.6638197e+06
1.5050000e+04    6.9216277e+06    8.6610495e+06
1.5060000e+04    6.9198331e+06    8.6582793e+06
1.5070000e+04    6.9180384e+06    8.6555091e+06
1.5080000e+04    6.9162437e+06    8.6527390e+06
1.5090000e+04    6.9144491e+06    8.6499688e+06
1.5100000e+04    6.9126544e+06    8.6471986e+06
1.5110000e+04    6.9108597e+06    8.6444285e+06
1.5120000e+04    6.9090650e+06    8.6416583e+06
1.5130000e+04    6.9072704e+06    8.6388881e+06
1.5140000e+04    6.9054757e+06    8.6361180e+06
1.5150000e+04    6.9036810e+06    8.6333478e+06
1.5160000e+04    6.9018863e+06    8.6305776e+06
1.5170000e+04    6.9000917e+06    8.6278075e+06
1.5180000e+04    6.8982970e+06    8.6250373e+06
1.5190000e+04    6.8965023e+06    8.6222671e+06
1.5200000e+04    6.8947077e+06    8.6194970e+06
1.5210000e+04    6.8929130e+06    8.6167268e+06
1.5220000e+04    6.8911183e+06    8.6139566e+06
1.5230000e+04    6.8893236e+06    8.6111865e+06
1.5240000e+04    6.8875290e+06    8.6084163e+06
1.5250000e+04    6.8857343e+06    8.6056461e+06
1.5260000e+04    6.8839396e+06    8.6028760e+06
1.5270000e+04    6.8821449e+06    8.6001058e+06
1.5280000e+04    6.8803503e+06    8.5973356e+06
1.5290000e+04    6.8785556e+06    8.5945655e+06
1.5300000e+04    6.8767609e+06    8.5917953e+06
1.5310000e+04    6.8749663e+06    8.5890251e+06
1.5320000e+04    6.8731716e+06    8.5862550e+06
1.5330000e+04    6.8713769e+06    8.5834848e+06
1.5340000e+04    6.8695822e+06    8.5807146e+06
1.5350000e+04    6.8677876e+06    8.5779444e+06
1.5360000e+04    6.8659929e+06    8.5751743e+06
1.5370000e+04    6.8641982e+06    8.5724041e+06
1.5380000e+04    6.8624035e+06    8.5696339e+06
1.5390000e+04    6.8606089e+06    8.5668638e+06
1.5400000e+04    6.8588142e+06    8.5640936e+06
1.5410000e+04    6.8570195e+06    8.5613234e+06
1.5420000e+04    6.8552249e+06    8.5585533e+06
1.5430000e+04    6.8534302e+06    8.5557831e+06
1.5440000e+04    6.8516355e+06    8.5530129e+06
1.5450000e+04    6.8498408e+06    8.5502428e+06
1.5460000e+04    6.8480462e+06    8.5474726e+06
1.5470000e+04    6.8462515e+06    8.5447024e+06
1.5480000e+04    6.8444568e+06    8.5419323e+06
1.5490000e+04    6.8426621e+06    8.5391621e+06
1.5500000e+04    6.8408675e+06    8.5363919e+06
1.5510000e+04    6.8390728e+06    8.5336218e+06
1.5520000e+04    6.8372781e+06    8.5308516e+06
1.5530000e+04    6.8354835e+06    8.5280814e+06
1.5540000e+04    6.8336888e+06    8.5253113e+06
1.5550000e+04    6.8318941e+06    8.5225411e+06
1.5560000e+04    6.8300994e+06    8.5197709e+06
1.5570000e+04    6.8283048e+06    8.5170008e+06
1.5580000e+04    6.8265101e+06    8.5142306e+06
1.5590000e+04    6.8247154e+06    8.5114604e+06
1.5600000e+04    6.8229207e+06    8.5086903e+06
1.5610000e+04    6.8211261e+06    8.5059201e+06
1.5620000e+04    6.8193314e+06    8.5031499e+06
1.5630000e+04    6.8175367e+06    8.5003798e+06
1.5640000e+04    6.8157421e+06    8.4976096e+06
1.5650000e+04    6.8139474e+06    8.4948394e+06
1.5660000e+04    6.8121527e+06    8.4920692e+06
1.5670000e+04    6.8103580e+06    8.4892991e+06
1.5680000e+04    6.8085634e+06    8.4865289e+06
1.5690000e+04    6.8067687e+06    8.4837587e+06
1.5700000e+04    6.8050227e+06    8.4810553e+06
1.5710000e+04    6.8033110e+06    8.4783987e+06
1.5720000e+04    6.8015993e+06    8.4757422e+06
1.5730000e+04    6.7998875e+06    8.4730856e+06
1.5740000e+04    6.7981758e+06    8.4704291e+06
1.5750000e+04    6.7964641e+06    8.4677725e+06
1.5760000e+04    6.7947524e+06    8.4651159e+06
1.5770000e+04    6.7930406e+06    8.4624594e+06
1.5780000e+04    6.7913289e+06    8.4598028e+06
1.5790000e+04    6.7896172e+06    8.4571463e+06
1.5800000e+04    6.7879054e+06    8.4544897e+06
1.5810000e+04    6.7861937e+06    8.4518332e+06
1.5820000e+04    6.7844820e+06    8.4491766e+06
1.5830000e+04    6.7827703e+06    8.4465200e+06
1.5840000e+04    6.7810585e+06    8.4438635e+06
1.5850000e+04    6.7793468e+06    8.4412069e+06
1.5860000e+04    6.7776351e+06    8.4385504e+06
1.5870000e+04    6.7759233e+06    8.4358938e+06
1.5880000e+04    6.7742116e+06    8.4332373e+06
1.5890000e+04    6.7724999e+06    8.4305807e+06
1.5900000e+04    6.7707882e+06    8.4279241e+06
1.5910000e+04    6.7690981e+06    8.4252974e+06
1.5920000e+04    6.7674531e+06    8.4227330e+06
1.5930000e+04    6.7658081e+06    8.4201686e+06
1.5940000e+04    6.7641632e+06    8.4176042e+06
1.5950000e+04    6.7625182e+06    8.4150398e+06
1.5960000e+04    6.7608733e+06    8.4124754e+06
1.5970000e+04    6.7592283e+06    8.4099110e+06
1.5980000e+04    6.7575833e+06    8.4073466e+06
1.5990000e+04    6.7559384e+06    8.4047822e+06
1.6000000e+04    6.7542934e+06    8.4022178e+06
1.6010000e+04    6.7526485e+06    8.3996534e+06
1.6020000e+04    6.7510035e+06    8.3970890e+06
1.6030000e+04    6.7493585e+06    8.3945246e+06
1.6040000e+04    6.7477196e+06    8.3919686e+06
1.6050000e+04    6.7461291e+06    8.3894796e+06
1.6060000e+04    6.7445385e+06    8.3869906e+06
1.6070000e+04    6.7429479e+06    8.3845016e+06
1.6080000e+04    6.7413574e+06    8.3820127e+06
1.6090000e+04    6.7397668e+06    8.3795237e+06
1.6100000e+04    6.7381762e+06    8.3770347e+06
1.6110000e+04    6.7365857e+06    8.3745457e+06
1.6120000e+04    6.7349951e+06    8.3720567e+06
1.6130000e+04    6.7334101e+06    8.3695755e+06
1.6140000e+04    6.7318727e+06    8.3671606e+06
1.6150000e+04    6.7303354e+06    8.3647457e+06
1.6160000e+04    6.7287981e+06    8.3623307e+06
1.6170000e+04    6.7272607e+06    8.3599158e+06
1.6180000e+04    6.7257234e+06    8.3575009e+06
1.6190000e+04    6.7241860e+06    8.3550860e+06
1.6200000e+04    6.7226487e+06    8.3526711e+06
1.6210000e+04    6.7211114e+06    8.3502562e+06
1.6220000e+04    6.7195740e+06    8.3478413e+06
1.6230000e+04    6.7180367e+06    8.3454263e+06
1.6240000e+04    6.7164994e+06    8.3430114e+06
1.6250000e+04    6.7149620e+06    8.3405965e+06
1.6260000e+04    6.7134247e+06    8.3381816e+06
1.6270000e+04    6.7118873e+06    8.3357667e+06
1.6280000e+04    6.7103500e+06    8.3333518e+06
1.6290000e+04    6.7088127e+06    8.3309368e+06
1.6300000e+04    6.7072753e+06    8.3285219e+06
1.6310000e+04    6.7057380e+06    8.3261070e+06
1.6320000e+04    6.7042007e+06    8.3236921e+06
1.6330000e+04    6.7026633e+06    8.3212772e+06
1.6340000e+04    6.7011260e+06    8.3188623e+06
1.6350000e+04    6.6995886e+06    8.3164474e+06
1.6360000e+04    6.6980513e+06    8.3140324e+06
1.6370000e+04    6.6965140e+06    8.3116175e+06
1.6380000e+04    6.6949766e+06    8.3092026e+06
1.6390000e+04    6.6934393e+06    8.3067877e+06
1.6400000e+04    6.6919020e+06    8.3043728e+06
1.6410000e+04    6.6903646e+06    8.3019579e+06
1.6420000e+04    6.6888273e+06    8.2995429e+06
1.6430000e+04    6.6872899e+06    8.2971280e+06
1.6440000e+04    6.6857526e+06    8.2947131e+06
1.6450000e+04    6.6842153e+06    8.2922982e+06
1.6460000e+04    6.6826779e+06    8.2898833e+06
1.6470000e+04    6.6811406e+06    8.2874684e+06
1.6480000e+04    6.6796033e+06    8.2850535e+06
1.6490000e+04    6.6780659e+06    8.2826385e+06
1.6500000e+04    6.6765286e+06    8.2802236e+06
1.6510000e+04    6.6749913e+06    8.2778087e+06
1.6520000e+04    6.6734539e+06    8.2753938e+06
1.6530000e+04    6.6719166e+06    8.2729789e+06
1.6540000e+04    6.6703792e+06    8.2705640e+06
1.6550000e+04    6.6688419e+06    8.2681491e+06
1.6560000e+04    6.6673046e+06    8.2657341e+06
1.6570000e+04    6.6657672e+06    8.2633192e+06
1.6580000e+04    6.6642299e+06    8.2609043e+06
1.6590000e+04    6.6626926e+06    8.2584894e+06
1.6600000e+04    6.6611552e+06    8.2560745e+06
1.6610000e+04    6.6596179e+06    8.2536596e+06
1.6620000e+04    6.6580805e+06    8.2512446e+06
1.6630000e+04    6.6565432e+06    8.2488297e+06
1.6640000e+04    6.6550059e+06    8.2464148e+06
1.6650000e+04    6.6534685e+06    8.2439999e+06
1.6660000e+04    6.6519312e+06    8.2415850e+06
1.6670000e+04    6.6503939e+06    8.2391701e+06
1.6680000e+04    6.6488565e+06    8.2367552e+06
1.6690000e+04    6.6473192e+06    8.2343402e+06
1.6700000e+04    6.6457818e+06    8.2319253e+06
1.6710000e+04    6.6442445e+06    8.2295104e+06
1.6720000e+04    6.6427072e+06    8.2270955e+06
1.6730000e+04    6.6411698e+06    8.2246806e+06
1.6740000e+04    6.6396325e+06    8.2222657e+06
1.6750000e+04    6.6380952e+06    8.2198507e+06
1.6760000e+04    6.6365578e+06    8.2174358e+06
1.6770000e+04    6.6350205e+06    8.2150209e+06
1.6780000e+04    6.6334831e+06    8.2126060e+06
1.6790000e+04    6.6319458e+06    8.2101911e+06
1.6800000e+04    6.6304085e+06    8.2077762e+06
1.6810000e+04    6.6288711e+06    8.2053613e+06
1.6820000e+04    6.6273338e+06    8.2029463e+06
1.6830000e+04    6.6257965e+06    8.2005314e+06
1.6840000e+04    6.6242591e+06    8.1981165e+06
1.6850000e+04    6.6227218e+06    8.1957016e+06
1.6860000e+04    6.6211844e+06    8.1932867e+06
1.6870000e+04    6.6196471e+06    8.1908718e+06
1.6880000e+04    6.6181098e+06    8.1884568e+06
1.6890000e+04    6.6165724e+06    8.1860419e+06
1.6900000e+04    6.6150351e+06    8.1836270e+06
1.6910000e+04    6.6134978e+06    8.1812121e+06
1.6920000e+04    6.6119604e+06    8.1787972e+06
1.6930000e+04    6.6104231e+06    8.1763823e+06
1.6940000e+04    6.6088857e+06    8.1739674e+06
1.6950000e+04    6.6073484e+06    8.1715524e+06
1.6960000e+04    6.6058111e+06    8.1691375e+06
1.6970000e+04    6.6042737e+06    8.1667226e+06
1.6980000e+04    6.6027364e+06    8.1643077e+06
1.6990000e+04    6.6011991e+06    8.1618928e+06
1.7000000e+04    6.5996617e+06    8.1594779e+06
1.7010000e+04    6.5981244e+06    8.1570629e+06
1.7020000e+04    6.5965870e+06    8.1546480e+06
1.7030000e+04    6.5950497e+06    8.1522331e+06
1.7040000e+04    6.5935124e+06    8.1498182e+06
1.7050000e+04    6.5919750e+06    8.1474033e+06
1.7060000e+04    6.5904377e+06    8.1449884e+06
1.7070000e+04    6.5889004e+06    8.1425735e+06
1.7080000e+04    6.5873630e+06    8.1401585e+06
1.7090000e+04    6.5858257e+06    8.1377436e+06
1.7100000e+04    6.5842883e+06    8.1353287e+06
1.7110000e+04    6.5827510e+06    8.1329138e+06
1.7120000e+04    6.5812137e+06    8.1304989e+06
1.7130000e+04    6.5796763e+06    8.1280840e+06
1.7140000e+04    6.5781390e+06    8.1256690e+06
1.7150000e+04    6.5766017e+06    8.1232541e+06
1.7160000e+04    6.5750643e+06    8.1208392e+06
1.7170000e+04    6.5735270e+06    8.1184243e+06
1.7180000e+04    6.5719896e+06    8.1160094e+06
1.7190000e+04    6.5704523e+06    8.1135945e+06
1.7200000e+04    6.5689150e+06    8.1111796e+06
1.7210000e+04    6.5673776e+06    8.1087646e+06
1.7220000e+04    6.5658403e+06    8.1063497e+06
1.7230000e+04    6.5643030e+06    8.1039348e+06
1.7240000e+04    6.5627656e+06    8.1015199e+06
1.7250000e+04    6.5612283e+06    8.0991050e+06
1.7260000e+04    6.5596909e+06    8.0966901e+06
1.7270000e+04    6.5581536e+06    8.0942751e+06
1.7280000e+04    6.5566163e+06    8.0918602e+06
1.7290000e+04    6.5550789e+06    8.0894453e+06
1.7300000e+04    6.5535416e+06    8.0870304e+06
1.7310000e+04    6.5520043e+06    8.0846155e+06
1.7320000e+04    6.5504669e+06    8.0822006e+06
1.7330000e+04    6.5489296e+06    8.0797857e+06
1.7340000e+04    6.5473922e+06    8.0773707e+06
1.7350000e+04    6.5458549e+06    8.0749558e+06
1.7360000e+04    6.5443176e+06    8.0725409e+06
1.7370000e+04    6.5427802e+06    8.0701260e+06
1.7380000e+04    6.5412429e+06    8.0677111e+06
1.7390000e+04    6.5397056e+06    8.0652962e+06
1.7400000e+04    6.5381682e+06    8.0628812e+06
1.7410000e+04    6.5366309e+06    8.0604663e+06
1.7420000e+04    6.5350935e+06    8.0580514e+06
1.7430000e+04    6.5335562e+06    8.0556365e+06
1.7440000e+04    6.5320189e+06    8.0532216e+06
1.7450000e+04    6.5304815e+06    8.0508067e+06
1.7460000e+04    6.5289442e+06    8.0483918e+06
1.7470000e+04    6.5274069e+06    8.0459768e+06
1.7480000e+04    6.5258695e+06    8.0435619e+06
1.7490000e+04    6.5243322e+06    8.0411470e+06
1.7500000e+04    6.5227948e+06    8.0387321e+06
1.7510000e+04    6.5212575e+06    8.0363172e+06
1.7520000e+04    6.5197202e+06    8.0339023e+06
1.7530000e+04    6.5181828e+06    8.0314873e+06
1.7540000e+04    6.5166455e+06    8.0290724e+06
1.7550000e+04    6.5151082e+06    8.0266575e+06
1.7560000e+04    6.5135708e+06    8.0242426e+06
1.7570000e+04    6.5120335e+06    8.0218277e+06
1.7580000e+04    6.5104961e+06    8.0194128e+06
1.7590000e+04    6.5089588e+06    8.0169979e+06
1.7600000e+04    6.5074215e+06    8.0145829e+06
1.7610000e+04    6.5058841e+06    8.0121680e+06
1.7620000e+04    6.5043468e+06    8.0097531e+06
1.7630000e+04    6.5028095e+06    8.0073382e+06
1.7640000e+04    6.5012721e+06    8.0049233e+06
1.7650000e+04    6.4997348e+06    8.0025084e+06
1.7660000e+04    6.4981974e+06    8.0000934e+06
1.7670000e+04    6.4966601e+06    7.9976785e+06
1.7680000e+04    6.4951228e+06    7.9952636e+06
1.7690000e+04    6.4935854e+06    7.9928487e+06
1.7700000e+04    6.4920481e+06    7.9904338e+06
1.7710000e+04    6.4905108e+06    7.9880189e+06
1.7720000e+04    6.4889734e+06    7.9856040e+06
