time [ns]	Wlong [V/pC]	Wxdip [V/(pC mm)]	Wydip [V/(pC mm)]	Wxquad [V/(pC mm)]	Wyquad [V/(pC mm)]
9.137000000000000455e+00	1.452474753271869540e-11	1.321108937426625610e-16	-5.397590038356975721e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.137999999999999901e+00	1.260291205595005518e-11	1.284885079898942242e-16	-5.426545464123406936e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.138999999999999346e+00	1.068978104178531974e-11	1.245421660827026714e-16	-5.455176269985903532e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.140000000000000568e+00	8.776650027796904631e-12	1.205958241730787399e-16	-5.483807075757859233e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.141000000000000014e+00	6.896616765237380461e-12	1.162021487151153160e-16	-5.495733387983284438e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.141999999999999460e+00	5.016583502677856291e-12	1.118084732571519168e-16	-5.507659700208709027e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.143000000000000682e+00	3.159223293074098549e-12	1.072532918799903502e-16	-5.509547292164900077e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.144000000000000128e+00	1.324536135940429635e-12	1.025366045871489852e-16	-5.501396164069610316e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.144999999999999574e+00	-5.101510209020728155e-13	9.781991729274839964e-17	-5.493245035919328321e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.146000000000000796e+00	-2.291130665339288700e-12	9.281562030394832596e-17	-5.474950323472583644e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.147000000000000242e+00	-4.072110309773556844e-12	8.781132331515647370e-17	-5.456655611025869781e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.147999999999999687e+00	-5.823994720002946593e-12	8.265859014313202318e-17	-5.441427381198292168e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.149000000000000909e+00	-7.546783896661342850e-12	7.735742079108558898e-17	-5.429265633923319632e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.150000000000000355e+00	-9.269573072995544890e-12	7.205625143752970642e-17	-5.417103886747593193e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.150999999999999801e+00	-1.093310611591309324e-11	6.647512367575350894e-17	-5.423239370967897334e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.152000000000001023e+00	-1.259663915883340102e-11	6.089399591396804234e-17	-5.429374855188211337e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.153000000000000469e+00	-1.423129049329112329e-11	5.522042914004425993e-17	-5.444754110240301648e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.153999999999999915e+00	-1.583706011991561687e-11	4.945442335597839888e-17	-5.469377135923632431e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.154999999999999361e+00	-1.744282974624265825e-11	4.368841757184472045e-17	-5.494000161639509272e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.156000000000000583e+00	-1.899373170406549523e-11	3.790990212767969303e-17	-5.524626818247243471e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.157000000000000028e+00	-2.054463366188575051e-11	3.213138668352423055e-17	-5.555253474854926517e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.157999999999999474e+00	-2.206959341895201870e-11	2.644322042991121351e-17	-5.579745710548122330e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.159000000000000696e+00	-2.356861097582940632e-11	2.084540336487181765e-17	-5.598103525459912363e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.160000000000000142e+00	-2.506762853243243817e-11	1.524758630153984959e-17	-5.616461340231647537e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.160999999999999588e+00	-2.651651287759268142e-11	9.962912429133012250e-18	-5.608998369678489115e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.162000000000000810e+00	-2.796539722275533513e-11	4.678238556717419635e-18	-5.601535399125323298e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.163000000000000256e+00	-2.938889189633280934e-11	-4.443051092046250165e-19	-5.580777531900186048e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.163999999999999702e+00	-3.078699689887818093e-11	-5.404718572158260675e-18	-5.546724768291418354e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.165000000000000924e+00	-3.218510190112928302e-11	-1.036513203398141937e-17	-5.512672004608590179e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.166000000000000369e+00	-3.352851638016627943e-11	-1.511557245030621441e-17	-5.464972816311890299e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.166999999999999815e+00	-3.487193085920328229e-11	-1.986601286663100638e-17	-5.417273628015189803e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.168000000000001037e+00	-3.618418276731118798e-11	-2.460298832214880155e-17	-5.372674652119843560e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.169000000000000483e+00	-3.746527210516165424e-11	-2.932649881713599708e-17	-5.331175888558750321e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.169999999999999929e+00	-3.874636144261263749e-11	-3.405000931286674947e-17	-5.289677125118223995e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.170999999999999375e+00	-3.995378639743403069e-11	-3.891063117005057791e-17	-5.270410819703865299e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.172000000000000597e+00	-4.116121135225743368e-11	-4.377125302724246753e-17	-5.251144514289473938e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.173000000000000043e+00	-4.232453817493755015e-11	-4.873689827727861708e-17	-5.244824405416856503e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.173999999999999488e+00	-4.344376686643281102e-11	-5.380756691788928887e-17	-5.251450492805193302e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.175000000000000711e+00	-4.456299555736075524e-11	-5.887823555944567546e-17	-5.258076580278230959e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.176000000000000156e+00	-4.557727040786350884e-11	-6.412174812117713119e-17	-5.280319503855333389e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.176999999999999602e+00	-4.659154525836626891e-11	-6.936526068290859924e-17	-5.302562427432437052e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.178000000000000824e+00	-4.754451806519275556e-11	-7.464203744739494017e-17	-5.323637577757264729e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.179000000000000270e+00	-4.843618882966961788e-11	-7.995207841389713922e-17	-5.343544954855080923e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.179999999999999716e+00	-4.932785959338976503e-11	-8.526211938021025817e-17	-5.363452331857872659e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.181000000000000938e+00	-5.007995198234743059e-11	-9.053728392623125154e-17	-5.365832020826773457e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.182000000000000384e+00	-5.083204437130384245e-11	-9.581244847224353046e-17	-5.368211709795670558e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.182999999999999829e+00	-5.150702121777688469e-11	-1.010528281352008282e-16	-5.359911275676054068e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.184000000000001052e+00	-5.210488252344005355e-11	-1.062584229158661829e-16	-5.340930718699536014e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.185000000000000497e+00	-5.270274382820739226e-11	-1.114640176963867322e-16	-5.321950161657961586e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.185999999999999943e+00	-5.313559548162870363e-11	-1.166444815623839288e-16	-5.290967625036402480e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.186999999999999389e+00	-5.356844713505000853e-11	-1.218249454283811500e-16	-5.259985088414843990e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.188000000000000611e+00	-5.391598967124101238e-11	-1.270323372340305301e-16	-5.231300319764539483e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.189000000000000057e+00	-5.417822309205109069e-11	-1.322666569787307106e-16	-5.204913319035742034e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.189999999999999503e+00	-5.444045651193867521e-11	-1.375009767239302647e-16	-5.178526318405478243e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.191000000000000725e+00	-5.453253236178887572e-11	-1.428273832947726274e-16	-5.170314880216712593e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.192000000000000171e+00	-5.462460821163892114e-11	-1.481537898656062634e-16	-5.162103442027958036e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.192999999999999616e+00	-5.463507092101588649e-11	-1.534944547227317774e-16	-5.163962062171412931e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.194000000000000838e+00	-5.456392049168973149e-11	-1.588493778658488844e-16	-5.175890740428689763e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.195000000000000284e+00	-5.449277006155039978e-11	-1.642043010081652730e-16	-5.187819418732398455e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.195999999999999730e+00	-5.427164699193947831e-11	-1.694132043730922292e-16	-5.208313662521677407e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.197000000000000952e+00	-5.405052392232820787e-11	-1.746221077380277398e-16	-5.228807906310990870e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.198000000000000398e+00	-5.376385520727879472e-11	-1.796407967100874699e-16	-5.243992727799484034e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.198999999999999844e+00	-5.341164084821248378e-11	-1.844692712934055438e-16	-5.253868127102348463e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.200000000000001066e+00	-5.305942648856118166e-11	-1.892977458735355596e-16	-5.263743526258954382e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.201000000000000512e+00	-5.259944723529581814e-11	-1.935368683667457165e-16	-5.246646277881451865e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.201999999999999957e+00	-5.213946798203046755e-11	-1.977759908599557995e-16	-5.229549029503949347e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.202999999999999403e+00	-5.163871036187084554e-11	-2.016656502026052422e-16	-5.196706056591490598e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.204000000000000625e+00	-5.109717437570051027e-11	-2.052058464022792134e-16	-5.148117359485496467e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.205000000000000071e+00	-5.055563838923686191e-11	-2.087460425982265317e-16	-5.099528662261677331e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.205999999999999517e+00	-4.995983718047195655e-11	-2.115999029716944673e-16	-5.029192005873835414e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.207000000000000739e+00	-4.936403597170606245e-11	-2.144537633451671608e-16	-4.958855349485875785e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.208000000000000185e+00	-4.875435704844598550e-11	-2.170122691412463249e-16	-4.886879944325674453e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.208999999999999631e+00	-4.813080041099172732e-11	-2.192754203663424652e-16	-4.813265790428653737e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.210000000000000853e+00	-4.750724377351593013e-11	-2.215385715887889696e-16	-4.739651636605184440e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.211000000000000298e+00	-4.687990215676554318e-11	-2.233124242835875687e-16	-4.679622795423431092e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.211999999999999744e+00	-4.625256054001516915e-11	-2.250862769783861430e-16	-4.619593954241677744e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.213000000000000966e+00	-4.563329774782231835e-11	-2.266337654092024244e-16	-4.569365851213920577e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.214000000000000412e+00	-4.502211378001378691e-11	-2.279548895809415994e-16	-4.528938486127727979e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.214999999999999858e+00	-4.441092981237323777e-11	-2.292760137499430325e-16	-4.488511121105895337e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.216000000000001080e+00	-4.383073170907382675e-11	-2.300921297567179284e-16	-4.459955266843454254e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.217000000000000526e+00	-4.325053360577538508e-11	-2.309082457634915917e-16	-4.431399412581060010e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.217999999999999972e+00	-4.269038811323467445e-11	-2.314187858072827730e-16	-4.400555241134621405e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.218999999999999417e+00	-4.215029523101685635e-11	-2.316237498947188900e-16	-4.367422752553763952e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.220000000000000639e+00	-4.161020234903377014e-11	-2.318287139783630512e-16	-4.334290263865705850e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.221000000000000085e+00	-4.111356171962042538e-11	-2.313343782459709370e-16	-4.281400032776786079e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.221999999999999531e+00	-4.061692109020709354e-11	-2.308400425135788227e-16	-4.228509801687866309e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.223000000000000753e+00	-4.014101967025181320e-11	-2.299935327597866093e-16	-4.163349220958880585e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.224000000000000199e+00	-3.968585745930644633e-11	-2.287948489922340695e-16	-4.085918290856136025e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.224999999999999645e+00	-3.923069524855125993e-11	-2.275961652213870000e-16	-4.008487360666901494e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.226000000000000867e+00	-3.881061456916881266e-11	-2.257897580722137284e-16	-3.915102793786878750e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.227000000000000313e+00	-3.839053388978705041e-11	-2.239833509230435629e-16	-3.821718226907011314e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.227999999999999758e+00	-3.798319952685710336e-11	-2.219518601045956816e-16	-3.728869030410493571e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.229000000000000981e+00	-3.758861148010185954e-11	-2.196952856217480305e-16	-3.636555204285562866e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.230000000000000426e+00	-3.719402343342389249e-11	-2.174387111372233351e-16	-3.544241378250344751e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.230999999999999872e+00	-3.681356636639478329e-11	-2.148721905585371906e-16	-3.468442525432163938e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.232000000000001094e+00	-3.643310929936504078e-11	-2.123056699798467320e-16	-3.392643672613858634e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.233000000000000540e+00	-3.605387382613152201e-11	-2.096097345183459036e-16	-3.327365822832126373e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.233999999999999986e+00	-3.567585994666709805e-11	-2.067843841768370598e-16	-3.272608975858657252e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.234999999999999432e+00	-3.529784606715793525e-11	-2.039590338335878656e-16	-3.217852128946949161e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.236000000000000654e+00	-3.491157636249068501e-11	-2.008126528020986163e-16	-3.174487628404661664e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.237000000000000099e+00	-3.452530665782408101e-11	-1.976662717706147164e-16	-3.131123127862447506e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.237999999999999545e+00	-3.413057560558675730e-11	-1.942905535860453154e-16	-3.083913803758057951e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.239000000000000767e+00	-3.372738320596156605e-11	-1.906854982533587580e-16	-3.032859656174800409e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.240000000000000213e+00	-3.332419080621294394e-11	-1.870804429174675764e-16	-2.981805508450073605e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.240999999999999659e+00	-3.289810736160805691e-11	-1.828831670027691605e-16	-2.904641026162087924e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.242000000000000881e+00	-3.247202391700247195e-11	-1.786858910880637681e-16	-2.827476543873973437e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.243000000000000327e+00	-3.203297494156771256e-11	-1.741664838254892260e-16	-2.733240911771239572e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.243999999999999773e+00	-3.158096043558426405e-11	-1.693249452220253261e-16	-2.621934130224008156e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.245000000000000995e+00	-3.112894592945768745e-11	-1.644834066153983651e-16	-2.510627348525157059e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.246000000000000441e+00	-3.065067458518493727e-11	-1.590600918146370028e-16	-2.371395914822336367e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.246999999999999886e+00	-3.017240324091218708e-11	-1.536367770138757392e-16	-2.232164481119516908e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.247999999999999332e+00	-2.968189145529292122e-11	-1.479970437486035719e-16	-2.087134240811598323e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.249000000000000554e+00	-2.917913922859179226e-11	-1.421408920235048556e-16	-1.936305194024101633e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.250000000000000000e+00	-2.867638700177480954e-11	-1.362847402969600340e-16	-1.785476147264746939e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.250999999999999446e+00	-2.815211374931054964e-11	-1.301600764388532415e-16	-1.639792023425191981e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.252000000000000668e+00	-2.762784049684541085e-11	-1.240354125807361938e-16	-1.494107899585396667e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.253000000000000114e+00	-2.709433208599764828e-11	-1.178304413168828847e-16	-1.354758840100000296e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.253999999999999559e+00	-2.655158851696669645e-11	-1.115451626490249131e-16	-1.221744844831363743e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.255000000000000782e+00	-2.600884494784565626e-11	-1.052598839803982336e-16	-1.088730849600236293e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.256000000000000227e+00	-2.544965671290819439e-11	-9.883479114375460677e-17	-9.626741131038401208e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.256999999999999673e+00	-2.489046847797073253e-11	-9.240969830711095529e-17	-8.366173766074436402e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.258000000000000895e+00	-2.432306741478369805e-11	-8.589545639625231473e-17	-7.065080466584088318e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.259000000000000341e+00	-2.374745352352706090e-11	-7.929206541313345777e-17	-5.723461233450476726e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.259999999999999787e+00	-2.317183963216677737e-11	-7.268867442889253245e-17	-4.381841999070343184e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.261000000000001009e+00	-2.257710906673283423e-11	-6.587831134094352719e-17	-2.810293954989281768e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.262000000000000455e+00	-2.198237850129987013e-11	-5.906794825300578785e-17	-1.238745910910821899e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.262999999999999901e+00	-2.137523328203786294e-11	-5.217896882536111379e-17	4.731912080984465677e-19	0.000000000000000000e+00	0.000000000000000000e+00
9.263999999999999346e+00	-2.075567340921606318e-11	-4.521137305971457238e-17	2.325517398993673070e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.265000000000000568e+00	-2.013611353621203166e-11	-3.824377729403945326e-17	4.177843590935026200e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.266000000000000014e+00	-1.948313979821663738e-11	-3.127303475845224198e-17	6.222510016786129166e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.266999999999999460e+00	-1.883016606022123018e-11	-2.430229222286502454e-17	8.267176442637232131e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.268000000000000682e+00	-1.815507070370432451e-11	-1.744176872657473395e-17	1.031329056415408814e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.269000000000000128e+00	-1.745785372914785003e-11	-1.069146426721391389e-17	1.236085238129852448e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.269999999999999574e+00	-1.676063675428641409e-11	-3.941159810208929862e-18	1.440841419740798919e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.271000000000000796e+00	-1.600716619234205617e-11	2.374596414600641894e-18	1.626507098736587350e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.272000000000000242e+00	-1.525369563039894224e-11	8.690352639399763554e-18	1.812172777732069481e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.272999999999999687e+00	-1.446620546807368617e-11	1.472698124558313910e-17	1.983398605597480118e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.274000000000000909e+00	-1.364469570610277271e-11	2.048448223921417956e-17	2.140184582646262664e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.275000000000000355e+00	-1.282318594371038812e-11	2.624198322984063373e-17	2.296970559562581597e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.275999999999999801e+00	-1.192368344007458664e-11	3.144702503713072527e-17	2.429370726300096576e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.277000000000001023e+00	-1.102418093643728266e-11	3.665206684442942034e-17	2.561770893037831881e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.278000000000000469e+00	-1.008243990716191265e-11	4.163689502985129325e-17	2.689720904803071671e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.278999999999999915e+00	-9.098460353163087961e-12	4.640150959818108741e-17	2.813220761692554639e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.279999999999999361e+00	-8.114480798697969279e-12	5.116612416491957039e-17	2.936720618626569728e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.281000000000000583e+00	-7.044490525556985686e-12	5.563721493748547154e-17	3.068434753427314059e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.282000000000000028e+00	-5.974500252417771161e-12	6.010830571004395246e-17	3.200148888227842068e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.282999999999999474e+00	-4.863786097283958506e-12	6.448415968936714015e-17	3.340311585602688103e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.284000000000000696e+00	-3.712348061036886852e-12	6.876477687752766802e-17	3.488922845368863551e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.285000000000000142e+00	-2.560910024411512142e-12	7.304539406474005904e-17	3.637534105200584712e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.285999999999999588e+00	-1.339340274233633705e-12	7.715242525536200445e-17	3.798280964608813898e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.287000000000000810e+00	-1.177705240537346993e-13	8.125945644599075379e-17	3.959027824017308091e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.288000000000000256e+00	1.129802540169822507e-12	8.525299376907265565e-17	4.118169080842847872e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.288999999999999702e+00	2.403378917875082610e-12	8.913303722707604348e-17	4.275704735120522143e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.290000000000000924e+00	3.676955295732512039e-12	9.301308068351777021e-17	4.433240389289315737e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.291000000000000369e+00	4.978203197759982948e-12	9.660397481249759261e-17	4.570650153208710937e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.291999999999999815e+00	6.279451099787457896e-12	1.001948689414774643e-16	4.708059917128107370e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.293000000000001037e+00	7.579884159896967817e-12	1.036396639375139064e-16	4.831125254701967107e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.294000000000000483e+00	8.879502378101884117e-12	1.069383598037639401e-16	4.939846166240948504e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.294999999999999929e+00	1.017912059612201602e-11	1.102370556689021606e-16	5.048567077650642995e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.295999999999999375e+00	1.144465457118205168e-11	1.133306833344370826e-16	5.133440132773324723e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.297000000000000597e+00	1.271018854624417629e-11	1.164243109999770829e-16	5.218313187896147584e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.298000000000000043e+00	1.394199888353403725e-11	1.194902811584557426e-16	5.298996845345465508e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.298999999999999488e+00	1.514008558378514342e-11	1.225285938104779206e-16	5.375491105212280996e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.300000000000000711e+00	1.633817228350011539e-11	1.255669064629568738e-16	5.451985365126233388e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.301000000000000156e+00	1.743703149737045960e-11	1.286885134030912413e-16	5.537148108235868707e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.301999999999999602e+00	1.853589071124079412e-11	1.318101203432254608e-16	5.622310851345505257e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.303000000000000824e+00	1.957129746708447948e-11	1.349970285394307067e-16	5.716048295845165532e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.304000000000000270e+00	2.054325176627406359e-11	1.382492379902802499e-16	5.818360441548592691e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.304999999999999716e+00	2.151520606466041654e-11	1.415014474413718747e-16	5.920672587315207608e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.306000000000000938e+00	2.233900028236683437e-11	1.447983160308874874e-16	6.034639763335814866e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.307000000000000384e+00	2.316279450007190157e-11	1.480951846203976028e-16	6.148606939356232303e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.307999999999999829e+00	2.390604255513039352e-11	1.513148664712021188e-16	6.259896417838756022e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.309000000000001052e+00	2.456874444929038841e-11	1.544573615849804217e-16	6.368508198841638469e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.310000000000000497e+00	2.523144634255797821e-11	1.575998566966137132e-16	6.477119979709241132e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.310999999999999943e+00	2.572974256717954899e-11	1.603476620721465306e-16	6.560811646645211876e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.311999999999999389e+00	2.622803879180112299e-11	1.630954674476794466e-16	6.644503313581182621e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.313000000000000611e+00	2.664756329218409185e-11	1.655474030726349913e-16	6.709866548001937293e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.314000000000000057e+00	2.698831607003525551e-11	1.677034689534211804e-16	6.756901350304717896e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.314999999999999503e+00	2.732906884712331598e-11	1.698595348304482255e-16	6.803936152419665787e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.316000000000000725e+00	2.752906407239323497e-11	1.713222054179433774e-16	6.816323705479372990e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.317000000000000171e+00	2.772905929766282116e-11	1.727848760054360394e-16	6.828711258539060471e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.317999999999999616e+00	2.787150224260110148e-11	1.738946804203362474e-16	6.830723112419962441e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.319000000000000838e+00	2.795639290845646920e-11	1.746516186702982199e-16	6.822359267347101473e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.320000000000000284e+00	2.804128357386515292e-11	1.754085569165454957e-16	6.813995422255498895e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.320999999999999730e+00	2.804380631677451289e-11	1.754805150852155157e-16	6.802172515332320663e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.322000000000002728e+00	2.804632905968386963e-11	1.755524732538857822e-16	6.790349608409104220e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.323000000000000398e+00	2.802639539305156571e-11	1.752740944352258951e-16	6.782052920793819435e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.323999999999999844e+00	2.798400531736464893e-11	1.746453786368346065e-16	6.777282452409908590e-17	0.000000000000000000e+00	0.000000000000000000e+00
