# Freq(GHz) Re(Z) Im(Z)
3.390000e+00 8.971354e+03 1.449238e+04
3.400000e+00 8.985839e+03 1.454528e+04
3.410000e+00 9.001273e+03 1.459802e+04
3.420000e+00 9.017642e+03 1.465055e+04
3.430000e+00 9.034931e+03 1.470286e+04
3.440000e+00 9.053229e+03 1.475487e+04
3.450000e+00 9.072420e+03 1.480658e+04
3.460000e+00 9.092478e+03 1.485798e+04
3.470000e+00 9.113383e+03 1.490902e+04
3.480000e+00 9.135118e+03 1.495970e+04
3.490000e+00 9.157671e+03 1.500997e+04
3.500000e+00 9.181099e+03 1.505977e+04
3.510000e+00 9.205289e+03 1.510913e+04
3.520000e+00 9.230218e+03 1.515801e+04
3.530000e+00 9.255862e+03 1.520640e+04
3.540000e+00 9.282199e+03 1.525428e+04
3.550000e+00 9.309229e+03 1.530161e+04
3.560000e+00 9.336957e+03 1.534834e+04
3.570000e+00 9.365298e+03 1.539450e+04
3.580000e+00 9.394227e+03 1.544008e+04
3.590000e+00 9.423305e+03 1.548498e+04
3.600000e+00 9.451815e+03 1.552905e+04
3.610000e+00 9.480864e+03 1.557246e+04
3.620000e+00 9.510422e+03 1.561520e+04
3.630000e+00 9.540428e+03 1.565728e+04
3.640000e+00 9.570857e+03 1.569871e+04
3.650000e+00 9.601679e+03 1.573947e+04
3.660000e+00 9.632868e+03 1.577955e+04
3.670000e+00 9.664422e+03 1.581890e+04
3.680000e+00 9.696296e+03 1.585753e+04
3.690000e+00 9.728447e+03 1.589548e+04
3.700000e+00 9.760849e+03 1.593273e+04
3.710000e+00 9.793474e+03 1.596929e+04
3.720000e+00 9.826294e+03 1.600516e+04
3.730000e+00 9.859298e+03 1.604025e+04
3.740000e+00 9.892441e+03 1.607464e+04
3.750000e+00 9.925048e+03 1.610791e+04
3.760000e+00 9.956809e+03 1.613987e+04
3.770000e+00 9.988628e+03 1.617114e+04
3.780000e+00 1.002048e+04 1.620173e+04
3.790000e+00 1.005233e+04 1.623157e+04
3.800000e+00 1.008416e+04 1.626075e+04
3.810000e+00 1.011595e+04 1.628928e+04
3.820000e+00 1.014766e+04 1.631716e+04
3.830000e+00 1.017927e+04 1.634441e+04
3.840000e+00 1.021077e+04 1.637101e+04
3.850000e+00 1.024123e+04 1.639715e+04
3.860000e+00 1.027105e+04 1.642280e+04
3.870000e+00 1.030069e+04 1.644786e+04
3.880000e+00 1.033012e+04 1.647235e+04
3.890000e+00 1.035932e+04 1.649629e+04
3.900000e+00 1.038827e+04 1.651965e+04
3.910000e+00 1.041693e+04 1.654245e+04
3.920000e+00 1.044531e+04 1.656474e+04
3.930000e+00 1.047339e+04 1.658654e+04
3.940000e+00 1.050116e+04 1.660786e+04
3.950000e+00 1.052859e+04 1.662873e+04
3.960000e+00 1.055566e+04 1.664913e+04
3.970000e+00 1.058234e+04 1.666909e+04
3.980000e+00 1.060866e+04 1.668865e+04
3.990000e+00 1.063357e+04 1.670682e+04
4.000000e+00 1.065798e+04 1.672450e+04
4.010000e+00 1.068197e+04 1.674185e+04
4.020000e+00 1.070552e+04 1.675885e+04
4.030000e+00 1.072863e+04 1.677554e+04
4.040000e+00 1.075130e+04 1.679195e+04
