# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.3837600e+07    1.4129392e+06    1.4817913e+06
2.3838400e+07    1.4129180e+06    1.4817680e+06
2.3839200e+07    1.4128967e+06    1.4817447e+06
2.3840000e+07    1.4128755e+06    1.4817214e+06
2.3840800e+07    1.4128543e+06    1.4816982e+06
2.3841600e+07    1.4128330e+06    1.4816749e+06
2.3842400e+07    1.4128118e+06    1.4816516e+06
2.3843200e+07    1.4127906e+06    1.4816284e+06
2.3844000e+07    1.4127694e+06    1.4816051e+06
2.3844800e+07    1.4127481e+06    1.4815818e+06
2.3845600e+07    1.4127269e+06    1.4815585e+06
2.3846400e+07    1.4127057e+06    1.4815353e+06
2.3847200e+07    1.4126845e+06    1.4815120e+06
2.3848000e+07    1.4126632e+06    1.4814887e+06
2.3848800e+07    1.4126420e+06    1.4814655e+06
2.3849600e+07    1.4126208e+06    1.4814422e+06
2.3850400e+07    1.4125996e+06    1.4814189e+06
2.3851200e+07    1.4125783e+06    1.4813956e+06
2.3852000e+07    1.4125571e+06    1.4813724e+06
2.3852800e+07    1.4125359e+06    1.4813491e+06
2.3853600e+07    1.4125146e+06    1.4813258e+06
2.3854400e+07    1.4124934e+06    1.4813026e+06
2.3855200e+07    1.4124722e+06    1.4812793e+06
2.3856000e+07    1.4124510e+06    1.4812560e+06
2.3856800e+07    1.4124297e+06    1.4812327e+06
2.3857600e+07    1.4124085e+06    1.4812095e+06
2.3858400e+07    1.4123873e+06    1.4811862e+06
2.3859200e+07    1.4123661e+06    1.4811629e+06
2.3860000e+07    1.4123448e+06    1.4811397e+06
2.3860800e+07    1.4123236e+06    1.4811164e+06
2.3861600e+07    1.4123024e+06    1.4810931e+06
2.3862400e+07    1.4122812e+06    1.4810698e+06
2.3863200e+07    1.4122599e+06    1.4810466e+06
2.3864000e+07    1.4122387e+06    1.4810233e+06
2.3864800e+07    1.4122175e+06    1.4810000e+06
2.3865600e+07    1.4121962e+06    1.4809768e+06
2.3866400e+07    1.4121750e+06    1.4809535e+06
2.3867200e+07    1.4121538e+06    1.4809302e+06
2.3868000e+07    1.4121326e+06    1.4809069e+06
2.3868800e+07    1.4121113e+06    1.4808837e+06
2.3869600e+07    1.4120901e+06    1.4808604e+06
2.3870400e+07    1.4120689e+06    1.4808371e+06
2.3871200e+07    1.4120477e+06    1.4808138e+06
2.3872000e+07    1.4120264e+06    1.4807906e+06
2.3872800e+07    1.4120052e+06    1.4807673e+06
2.3873600e+07    1.4119840e+06    1.4807440e+06
2.3874400e+07    1.4119627e+06    1.4807208e+06
2.3875200e+07    1.4119415e+06    1.4806975e+06
2.3876000e+07    1.4119203e+06    1.4806742e+06
2.3876800e+07    1.4118991e+06    1.4806509e+06
2.3877600e+07    1.4118778e+06    1.4806277e+06
2.3878400e+07    1.4118566e+06    1.4806044e+06
2.3879200e+07    1.4118354e+06    1.4805811e+06
2.3880000e+07    1.4118142e+06    1.4805579e+06
2.3880800e+07    1.4117929e+06    1.4805346e+06
2.3881600e+07    1.4117717e+06    1.4805113e+06
2.3882400e+07    1.4117505e+06    1.4804880e+06
2.3883200e+07    1.4117293e+06    1.4804648e+06
2.3884000e+07    1.4117080e+06    1.4804415e+06
2.3884800e+07    1.4116868e+06    1.4804182e+06
2.3885600e+07    1.4116656e+06    1.4803950e+06
2.3886400e+07    1.4116443e+06    1.4803717e+06
2.3887200e+07    1.4116231e+06    1.4803484e+06
2.3888000e+07    1.4116019e+06    1.4803251e+06
2.3888800e+07    1.4115807e+06    1.4803019e+06
2.3889600e+07    1.4115594e+06    1.4802786e+06
2.3890400e+07    1.4115382e+06    1.4802553e+06
2.3891200e+07    1.4115170e+06    1.4802321e+06
2.3892000e+07    1.4114958e+06    1.4802088e+06
2.3892800e+07    1.4114745e+06    1.4801855e+06
2.3893600e+07    1.4114533e+06    1.4801622e+06
2.3894400e+07    1.4114321e+06    1.4801390e+06
2.3895200e+07    1.4114109e+06    1.4801157e+06
2.3896000e+07    1.4113896e+06    1.4800924e+06
2.3896800e+07    1.4113684e+06    1.4800692e+06
2.3897600e+07    1.4113472e+06    1.4800459e+06
2.3898400e+07    1.4113259e+06    1.4800226e+06
2.3899200e+07    1.4113047e+06    1.4799993e+06
2.3900000e+07    1.4112835e+06    1.4799761e+06
2.3900800e+07    1.4112623e+06    1.4799528e+06
2.3901600e+07    1.4112410e+06    1.4799295e+06
2.3902400e+07    1.4112198e+06    1.4799063e+06
2.3903200e+07    1.4111986e+06    1.4798830e+06
2.3904000e+07    1.4111774e+06    1.4798597e+06
2.3904800e+07    1.4111561e+06    1.4798364e+06
2.3905600e+07    1.4111349e+06    1.4798132e+06
2.3906400e+07    1.4111137e+06    1.4797899e+06
2.3907200e+07    1.4110924e+06    1.4797666e+06
2.3908000e+07    1.4110712e+06    1.4797434e+06
2.3908800e+07    1.4110500e+06    1.4797201e+06
2.3909600e+07    1.4110288e+06    1.4796968e+06
2.3910400e+07    1.4110075e+06    1.4796735e+06
2.3911200e+07    1.4109863e+06    1.4796503e+06
2.3912000e+07    1.4109651e+06    1.4796270e+06
2.3912800e+07    1.4109439e+06    1.4796037e+06
2.3913600e+07    1.4109226e+06    1.4795805e+06
2.3914400e+07    1.4109014e+06    1.4795572e+06
2.3915200e+07    1.4108802e+06    1.4795339e+06
2.3916000e+07    1.4108590e+06    1.4795106e+06
2.3916800e+07    1.4108377e+06    1.4794874e+06
2.3917600e+07    1.4108165e+06    1.4794641e+06
2.3918400e+07    1.4107953e+06    1.4794408e+06
2.3919200e+07    1.4107740e+06    1.4794176e+06
2.3920000e+07    1.4107528e+06    1.4793943e+06
2.3920800e+07    1.4107316e+06    1.4793710e+06
2.3921600e+07    1.4107104e+06    1.4793477e+06
2.3922400e+07    1.4106891e+06    1.4793245e+06
2.3923200e+07    1.4106679e+06    1.4793012e+06
2.3924000e+07    1.4106467e+06    1.4792779e+06
2.3924800e+07    1.4106255e+06    1.4792547e+06
2.3925600e+07    1.4106042e+06    1.4792314e+06
2.3926400e+07    1.4105830e+06    1.4792081e+06
2.3927200e+07    1.4105618e+06    1.4791848e+06
2.3928000e+07    1.4105406e+06    1.4791616e+06
2.3928800e+07    1.4105193e+06    1.4791383e+06
2.3929600e+07    1.4104981e+06    1.4791150e+06
2.3930400e+07    1.4104769e+06    1.4790918e+06
2.3931200e+07    1.4104556e+06    1.4790685e+06
2.3932000e+07    1.4104344e+06    1.4790452e+06
2.3932800e+07    1.4104132e+06    1.4790219e+06
2.3933600e+07    1.4103920e+06    1.4789987e+06
2.3934400e+07    1.4103707e+06    1.4789754e+06
2.3935200e+07    1.4103495e+06    1.4789521e+06
2.3936000e+07    1.4103283e+06    1.4789289e+06
2.3936800e+07    1.4103071e+06    1.4789056e+06
2.3937600e+07    1.4102858e+06    1.4788823e+06
2.3938400e+07    1.4102646e+06    1.4788590e+06
2.3939200e+07    1.4102434e+06    1.4788358e+06
2.3940000e+07    1.4102221e+06    1.4788125e+06
2.3940800e+07    1.4102009e+06    1.4787892e+06
2.3941600e+07    1.4101797e+06    1.4787660e+06
2.3942400e+07    1.4101585e+06    1.4787427e+06
2.3943200e+07    1.4101372e+06    1.4787194e+06
2.3944000e+07    1.4101160e+06    1.4786961e+06
2.3944800e+07    1.4100948e+06    1.4786729e+06
2.3945600e+07    1.4100736e+06    1.4786496e+06
2.3946400e+07    1.4100523e+06    1.4786263e+06
2.3947200e+07    1.4100311e+06    1.4786031e+06
2.3948000e+07    1.4100099e+06    1.4785798e+06
2.3948800e+07    1.4099887e+06    1.4785565e+06
2.3949600e+07    1.4099674e+06    1.4785332e+06
2.3950400e+07    1.4099462e+06    1.4785100e+06
2.3951200e+07    1.4099250e+06    1.4784867e+06
2.3952000e+07    1.4099037e+06    1.4784634e+06
2.3952800e+07    1.4098825e+06    1.4784402e+06
2.3953600e+07    1.4098613e+06    1.4784169e+06
2.3954400e+07    1.4098401e+06    1.4783936e+06
2.3955200e+07    1.4098188e+06    1.4783703e+06
2.3956000e+07    1.4097976e+06    1.4783471e+06
2.3956800e+07    1.4097764e+06    1.4783238e+06
2.3957600e+07    1.4097552e+06    1.4783005e+06
2.3958400e+07    1.4097339e+06    1.4782773e+06
2.3959200e+07    1.4097127e+06    1.4782540e+06
2.3960000e+07    1.4096915e+06    1.4782307e+06
2.3960800e+07    1.4096703e+06    1.4782074e+06
2.3961600e+07    1.4096490e+06    1.4781842e+06
2.3962400e+07    1.4096278e+06    1.4781609e+06
2.3963200e+07    1.4096066e+06    1.4781376e+06
2.3964000e+07    1.4095853e+06    1.4781144e+06
2.3964800e+07    1.4095641e+06    1.4780911e+06
2.3965600e+07    1.4095429e+06    1.4780678e+06
2.3966400e+07    1.4095217e+06    1.4780445e+06
2.3967200e+07    1.4095004e+06    1.4780213e+06
2.3968000e+07    1.4094792e+06    1.4779980e+06
2.3968800e+07    1.4094580e+06    1.4779747e+06
2.3969600e+07    1.4094368e+06    1.4779515e+06
2.3970400e+07    1.4094155e+06    1.4779282e+06
2.3971200e+07    1.4093943e+06    1.4779049e+06
2.3972000e+07    1.4093731e+06    1.4778816e+06
2.3972800e+07    1.4093518e+06    1.4778584e+06
2.3973600e+07    1.4093306e+06    1.4778351e+06
2.3974400e+07    1.4093094e+06    1.4778118e+06
2.3975200e+07    1.4092882e+06    1.4777886e+06
2.3976000e+07    1.4092669e+06    1.4777653e+06
2.3976800e+07    1.4092457e+06    1.4777420e+06
2.3977600e+07    1.4092245e+06    1.4777187e+06
2.3978400e+07    1.4092033e+06    1.4776955e+06
2.3979200e+07    1.4091820e+06    1.4776722e+06
2.3980000e+07    1.4091608e+06    1.4776489e+06
2.3980800e+07    1.4091396e+06    1.4776257e+06
2.3981600e+07    1.4091184e+06    1.4776024e+06
2.3982400e+07    1.4090971e+06    1.4775791e+06
2.3983200e+07    1.4090759e+06    1.4775558e+06
2.3984000e+07    1.4090547e+06    1.4775326e+06
2.3984800e+07    1.4090334e+06    1.4775093e+06
2.3985600e+07    1.4090122e+06    1.4774860e+06
2.3986400e+07    1.4089910e+06    1.4774628e+06
2.3987200e+07    1.4089698e+06    1.4774395e+06
2.3988000e+07    1.4089485e+06    1.4774162e+06
2.3988800e+07    1.4089273e+06    1.4773929e+06
2.3989600e+07    1.4089061e+06    1.4773697e+06
2.3990400e+07    1.4088849e+06    1.4773464e+06
2.3991200e+07    1.4088636e+06    1.4773231e+06
2.3992000e+07    1.4088424e+06    1.4772999e+06
2.3992800e+07    1.4088212e+06    1.4772766e+06
2.3993600e+07    1.4088000e+06    1.4772533e+06
2.3994400e+07    1.4087787e+06    1.4772300e+06
2.3995200e+07    1.4087575e+06    1.4772068e+06
2.3996000e+07    1.4087363e+06    1.4771835e+06
2.3996800e+07    1.4087150e+06    1.4771602e+06
2.3997600e+07    1.4086938e+06    1.4771370e+06
2.3998400e+07    1.4086726e+06    1.4771137e+06
2.3999200e+07    1.4086514e+06    1.4770904e+06
2.4000000e+07    1.4086301e+06    1.4770671e+06
2.4000800e+07    1.4086089e+06    1.4770439e+06
2.4001600e+07    1.4085877e+06    1.4770206e+06
2.4002400e+07    1.4085665e+06    1.4769973e+06
2.4003200e+07    1.4085452e+06    1.4769741e+06
2.4004000e+07    1.4085240e+06    1.4769508e+06
2.4004800e+07    1.4085028e+06    1.4769275e+06
2.4005600e+07    1.4084815e+06    1.4769042e+06
2.4006400e+07    1.4084603e+06    1.4768810e+06
2.4007200e+07    1.4084391e+06    1.4768577e+06
2.4008000e+07    1.4084179e+06    1.4768344e+06
2.4008800e+07    1.4083966e+06    1.4768112e+06
2.4009600e+07    1.4083754e+06    1.4767879e+06
2.4010400e+07    1.4083542e+06    1.4767646e+06
2.4011200e+07    1.4083330e+06    1.4767413e+06
2.4012000e+07    1.4083117e+06    1.4767181e+06
2.4012800e+07    1.4082905e+06    1.4766948e+06
2.4013600e+07    1.4082693e+06    1.4766715e+06
2.4014400e+07    1.4082481e+06    1.4766483e+06
2.4015200e+07    1.4082268e+06    1.4766250e+06
2.4016000e+07    1.4082056e+06    1.4766017e+06
2.4016800e+07    1.4081844e+06    1.4765784e+06
2.4017600e+07    1.4081631e+06    1.4765552e+06
2.4018400e+07    1.4081419e+06    1.4765319e+06
2.4019200e+07    1.4081207e+06    1.4765086e+06
2.4020000e+07    1.4080995e+06    1.4764854e+06
2.4020800e+07    1.4080782e+06    1.4764621e+06
2.4021600e+07    1.4080570e+06    1.4764388e+06
2.4022400e+07    1.4080358e+06    1.4764155e+06
2.4023200e+07    1.4080146e+06    1.4763923e+06
2.4024000e+07    1.4079933e+06    1.4763690e+06
2.4024800e+07    1.4079721e+06    1.4763457e+06
2.4025600e+07    1.4079509e+06    1.4763225e+06
2.4026400e+07    1.4079297e+06    1.4762992e+06
2.4027200e+07    1.4079084e+06    1.4762759e+06
2.4028000e+07    1.4078872e+06    1.4762526e+06
2.4028800e+07    1.4078660e+06    1.4762294e+06
2.4029600e+07    1.4078447e+06    1.4762061e+06
2.4030400e+07    1.4078235e+06    1.4761828e+06
2.4031200e+07    1.4078023e+06    1.4761596e+06
2.4032000e+07    1.4077811e+06    1.4761363e+06
2.4032800e+07    1.4077598e+06    1.4761130e+06
2.4033600e+07    1.4077386e+06    1.4760897e+06
2.4034400e+07    1.4077174e+06    1.4760665e+06
2.4035200e+07    1.4076962e+06    1.4760432e+06
2.4036000e+07    1.4076749e+06    1.4760199e+06
2.4036800e+07    1.4076537e+06    1.4759967e+06
2.4037600e+07    1.4076325e+06    1.4759734e+06
2.4038400e+07    1.4076112e+06    1.4759501e+06
2.4039200e+07    1.4075900e+06    1.4759268e+06
2.4040000e+07    1.4075688e+06    1.4759036e+06
2.4040800e+07    1.4075476e+06    1.4758803e+06
2.4041600e+07    1.4075263e+06    1.4758570e+06
2.4042400e+07    1.4075051e+06    1.4758337e+06
2.4043200e+07    1.4074839e+06    1.4758105e+06
2.4044000e+07    1.4074627e+06    1.4757872e+06
2.4044800e+07    1.4074414e+06    1.4757639e+06
2.4045600e+07    1.4074202e+06    1.4757407e+06
2.4046400e+07    1.4073990e+06    1.4757174e+06
2.4047200e+07    1.4073778e+06    1.4756941e+06
2.4048000e+07    1.4073565e+06    1.4756708e+06
2.4048800e+07    1.4073353e+06    1.4756476e+06
2.4049600e+07    1.4073141e+06    1.4756243e+06
2.4050400e+07    1.4072928e+06    1.4756010e+06
2.4051200e+07    1.4072716e+06    1.4755778e+06
2.4052000e+07    1.4072504e+06    1.4755545e+06
2.4052800e+07    1.4072292e+06    1.4755312e+06
2.4053600e+07    1.4072079e+06    1.4755079e+06
2.4054400e+07    1.4071867e+06    1.4754847e+06
2.4055200e+07    1.4071655e+06    1.4754614e+06
2.4056000e+07    1.4071443e+06    1.4754381e+06
2.4056800e+07    1.4071230e+06    1.4754149e+06
2.4057600e+07    1.4071018e+06    1.4753916e+06
2.4058400e+07    1.4070806e+06    1.4753683e+06
2.4059200e+07    1.4070594e+06    1.4753450e+06
2.4060000e+07    1.4070381e+06    1.4753218e+06
2.4060800e+07    1.4070169e+06    1.4752985e+06
2.4061600e+07    1.4069957e+06    1.4752752e+06
2.4062400e+07    1.4069744e+06    1.4752520e+06
2.4063200e+07    1.4069532e+06    1.4752287e+06
2.4064000e+07    1.4069320e+06    1.4752054e+06
2.4064800e+07    1.4069108e+06    1.4751821e+06
2.4065600e+07    1.4068895e+06    1.4751589e+06
2.4066400e+07    1.4068683e+06    1.4751356e+06
2.4067200e+07    1.4068471e+06    1.4751123e+06
2.4068000e+07    1.4068259e+06    1.4750891e+06
2.4068800e+07    1.4068046e+06    1.4750658e+06
2.4069600e+07    1.4067834e+06    1.4750425e+06
2.4070400e+07    1.4067622e+06    1.4750192e+06
2.4071200e+07    1.4067409e+06    1.4749960e+06
2.4072000e+07    1.4067197e+06    1.4749727e+06
2.4072800e+07    1.4066985e+06    1.4749494e+06
2.4073600e+07    1.4066773e+06    1.4749262e+06
2.4074400e+07    1.4066560e+06    1.4749029e+06
2.4075200e+07    1.4066348e+06    1.4748796e+06
2.4076000e+07    1.4066136e+06    1.4748563e+06
2.4076800e+07    1.4065924e+06    1.4748331e+06
2.4077600e+07    1.4065711e+06    1.4748098e+06
2.4078400e+07    1.4065499e+06    1.4747865e+06
2.4079200e+07    1.4065287e+06    1.4747633e+06
2.4080000e+07    1.4065075e+06    1.4747400e+06
2.4080800e+07    1.4064862e+06    1.4747167e+06
2.4081600e+07    1.4064650e+06    1.4746934e+06
2.4082400e+07    1.4064438e+06    1.4746702e+06
2.4083200e+07    1.4064225e+06    1.4746469e+06
2.4084000e+07    1.4064013e+06    1.4746236e+06
2.4084800e+07    1.4063801e+06    1.4746004e+06
2.4085600e+07    1.4063589e+06    1.4745771e+06
2.4086400e+07    1.4063376e+06    1.4745538e+06
2.4087200e+07    1.4063164e+06    1.4745305e+06
2.4088000e+07    1.4062952e+06    1.4745073e+06
2.4088800e+07    1.4062740e+06    1.4744840e+06
2.4089600e+07    1.4062527e+06    1.4744607e+06
2.4090400e+07    1.4062315e+06    1.4744375e+06
2.4091200e+07    1.4062103e+06    1.4744142e+06
2.4092000e+07    1.4061891e+06    1.4743909e+06
2.4092800e+07    1.4061678e+06    1.4743676e+06
2.4093600e+07    1.4061466e+06    1.4743444e+06
2.4094400e+07    1.4061254e+06    1.4743211e+06
2.4095200e+07    1.4061041e+06    1.4742978e+06
2.4096000e+07    1.4060829e+06    1.4742746e+06
2.4096800e+07    1.4060617e+06    1.4742513e+06
2.4097600e+07    1.4060405e+06    1.4742280e+06
2.4098400e+07    1.4060192e+06    1.4742047e+06
2.4099200e+07    1.4059980e+06    1.4741815e+06
2.4100000e+07    1.4059768e+06    1.4741582e+06
2.4100800e+07    1.4059556e+06    1.4741349e+06
2.4101600e+07    1.4059343e+06    1.4741117e+06
2.4102400e+07    1.4059131e+06    1.4740884e+06
2.4103200e+07    1.4058919e+06    1.4740651e+06
2.4104000e+07    1.4058706e+06    1.4740418e+06
2.4104800e+07    1.4058494e+06    1.4740186e+06
2.4105600e+07    1.4058282e+06    1.4739953e+06
2.4106400e+07    1.4058070e+06    1.4739720e+06
2.4107200e+07    1.4057857e+06    1.4739488e+06
2.4108000e+07    1.4057645e+06    1.4739255e+06
2.4108800e+07    1.4057433e+06    1.4739022e+06
2.4109600e+07    1.4057221e+06    1.4738789e+06
2.4110400e+07    1.4057008e+06    1.4738557e+06
2.4111200e+07    1.4056796e+06    1.4738324e+06
2.4112000e+07    1.4056584e+06    1.4738091e+06
2.4112800e+07    1.4056372e+06    1.4737859e+06
2.4113600e+07    1.4056159e+06    1.4737626e+06
2.4114400e+07    1.4055947e+06    1.4737393e+06
2.4115200e+07    1.4055735e+06    1.4737160e+06
2.4116000e+07    1.4055522e+06    1.4736928e+06
2.4116800e+07    1.4055310e+06    1.4736695e+06
2.4117600e+07    1.4055098e+06    1.4736462e+06
2.4118400e+07    1.4054886e+06    1.4736230e+06
2.4119200e+07    1.4054673e+06    1.4735997e+06
2.4120000e+07    1.4054461e+06    1.4735764e+06
2.4120800e+07    1.4054249e+06    1.4735531e+06
2.4121600e+07    1.4054037e+06    1.4735299e+06
2.4122400e+07    1.4053824e+06    1.4735066e+06
2.4123200e+07    1.4053612e+06    1.4734833e+06
2.4124000e+07    1.4053400e+06    1.4734601e+06
2.4124800e+07    1.4053188e+06    1.4734368e+06
2.4125600e+07    1.4052975e+06    1.4734135e+06
2.4126400e+07    1.4052763e+06    1.4733902e+06
2.4127200e+07    1.4052551e+06    1.4733670e+06
2.4128000e+07    1.4052338e+06    1.4733437e+06
2.4128800e+07    1.4052126e+06    1.4733204e+06
2.4129600e+07    1.4051914e+06    1.4732972e+06
2.4130400e+07    1.4051702e+06    1.4732739e+06
2.4131200e+07    1.4051489e+06    1.4732506e+06
2.4132000e+07    1.4051277e+06    1.4732273e+06
2.4132800e+07    1.4051065e+06    1.4732041e+06
2.4133600e+07    1.4050853e+06    1.4731808e+06
2.4134400e+07    1.4050640e+06    1.4731575e+06
2.4135200e+07    1.4050428e+06    1.4731343e+06
2.4136000e+07    1.4050216e+06    1.4731110e+06
2.4136800e+07    1.4050003e+06    1.4730877e+06
2.4137600e+07    1.4049791e+06    1.4730644e+06
2.4138400e+07    1.4049579e+06    1.4730412e+06
2.4139200e+07    1.4049367e+06    1.4730179e+06
2.4140000e+07    1.4049154e+06    1.4729946e+06
2.4140800e+07    1.4048942e+06    1.4729714e+06
2.4141600e+07    1.4048730e+06    1.4729481e+06
2.4142400e+07    1.4048518e+06    1.4729248e+06
2.4143200e+07    1.4048305e+06    1.4729015e+06
2.4144000e+07    1.4048093e+06    1.4728783e+06
2.4144800e+07    1.4047881e+06    1.4728550e+06
2.4145600e+07    1.4047669e+06    1.4728317e+06
2.4146400e+07    1.4047456e+06    1.4728085e+06
2.4147200e+07    1.4047244e+06    1.4727852e+06
2.4148000e+07    1.4047032e+06    1.4727619e+06
2.4148800e+07    1.4046819e+06    1.4727386e+06
2.4149600e+07    1.4046607e+06    1.4727154e+06
2.4150400e+07    1.4046395e+06    1.4726921e+06
2.4151200e+07    1.4046183e+06    1.4726688e+06
2.4152000e+07    1.4045970e+06    1.4726456e+06
2.4152800e+07    1.4045758e+06    1.4726223e+06
2.4153600e+07    1.4045546e+06    1.4725990e+06
2.4154400e+07    1.4045334e+06    1.4725757e+06
2.4155200e+07    1.4045121e+06    1.4725525e+06
2.4156000e+07    1.4044909e+06    1.4725292e+06
2.4156800e+07    1.4044697e+06    1.4725059e+06
2.4157600e+07    1.4044485e+06    1.4724827e+06
2.4158400e+07    1.4044272e+06    1.4724594e+06
2.4159200e+07    1.4044060e+06    1.4724361e+06
2.4160000e+07    1.4043848e+06    1.4724128e+06
2.4160800e+07    1.4043635e+06    1.4723896e+06
2.4161600e+07    1.4043423e+06    1.4723663e+06
2.4162400e+07    1.4043211e+06    1.4723430e+06
2.4163200e+07    1.4042999e+06    1.4723198e+06
2.4164000e+07    1.4042786e+06    1.4722965e+06
2.4164800e+07    1.4042574e+06    1.4722732e+06
2.4165600e+07    1.4042362e+06    1.4722499e+06
2.4166400e+07    1.4042150e+06    1.4722267e+06
2.4167200e+07    1.4041937e+06    1.4722034e+06
2.4168000e+07    1.4041725e+06    1.4721801e+06
2.4168800e+07    1.4041513e+06    1.4721569e+06
2.4169600e+07    1.4041300e+06    1.4721336e+06
2.4170400e+07    1.4041088e+06    1.4721103e+06
2.4171200e+07    1.4040876e+06    1.4720870e+06
2.4172000e+07    1.4040664e+06    1.4720638e+06
2.4172800e+07    1.4040451e+06    1.4720405e+06
2.4173600e+07    1.4040239e+06    1.4720172e+06
2.4174400e+07    1.4040027e+06    1.4719940e+06
2.4175200e+07    1.4039815e+06    1.4719707e+06
2.4176000e+07    1.4039602e+06    1.4719474e+06
2.4176800e+07    1.4039390e+06    1.4719241e+06
2.4177600e+07    1.4039178e+06    1.4719009e+06
2.4178400e+07    1.4038966e+06    1.4718776e+06
2.4179200e+07    1.4038753e+06    1.4718543e+06
2.4180000e+07    1.4038541e+06    1.4718311e+06
2.4180800e+07    1.4038329e+06    1.4718078e+06
2.4181600e+07    1.4038116e+06    1.4717845e+06
2.4182400e+07    1.4037904e+06    1.4717612e+06
2.4183200e+07    1.4037692e+06    1.4717380e+06
2.4184000e+07    1.4037480e+06    1.4717147e+06
2.4184800e+07    1.4037267e+06    1.4716914e+06
2.4185600e+07    1.4037055e+06    1.4716682e+06
2.4186400e+07    1.4036843e+06    1.4716449e+06
2.4187200e+07    1.4036631e+06    1.4716216e+06
2.4188000e+07    1.4036418e+06    1.4715983e+06
2.4188800e+07    1.4036206e+06    1.4715751e+06
2.4189600e+07    1.4035994e+06    1.4715518e+06
2.4190400e+07    1.4035782e+06    1.4715285e+06
2.4191200e+07    1.4035569e+06    1.4715053e+06
2.4192000e+07    1.4035357e+06    1.4714820e+06
2.4192800e+07    1.4035145e+06    1.4714587e+06
2.4193600e+07    1.4034932e+06    1.4714354e+06
2.4194400e+07    1.4034720e+06    1.4714122e+06
2.4195200e+07    1.4034508e+06    1.4713889e+06
2.4196000e+07    1.4034296e+06    1.4713656e+06
2.4196800e+07    1.4034083e+06    1.4713424e+06
2.4197600e+07    1.4033871e+06    1.4713191e+06
2.4198400e+07    1.4033659e+06    1.4712958e+06
2.4199200e+07    1.4033447e+06    1.4712725e+06
2.4200000e+07    1.4033234e+06    1.4712493e+06
2.4200800e+07    1.4033022e+06    1.4712260e+06
2.4201600e+07    1.4032810e+06    1.4712027e+06
2.4202400e+07    1.4032598e+06    1.4711795e+06
2.4203200e+07    1.4032385e+06    1.4711562e+06
2.4204000e+07    1.4032173e+06    1.4711329e+06
2.4204800e+07    1.4031961e+06    1.4711096e+06
2.4205600e+07    1.4031748e+06    1.4710864e+06
2.4206400e+07    1.4031536e+06    1.4710631e+06
2.4207200e+07    1.4031324e+06    1.4710398e+06
2.4208000e+07    1.4031112e+06    1.4710166e+06
2.4208800e+07    1.4030899e+06    1.4709933e+06
2.4209600e+07    1.4030687e+06    1.4709700e+06
2.4210400e+07    1.4030475e+06    1.4709467e+06
2.4211200e+07    1.4030263e+06    1.4709235e+06
2.4212000e+07    1.4030050e+06    1.4709002e+06
2.4212800e+07    1.4029838e+06    1.4708769e+06
2.4213600e+07    1.4029626e+06    1.4708536e+06
2.4214400e+07    1.4029413e+06    1.4708304e+06
2.4215200e+07    1.4029201e+06    1.4708071e+06
2.4216000e+07    1.4028989e+06    1.4707838e+06
2.4216800e+07    1.4028777e+06    1.4707606e+06
2.4217600e+07    1.4028564e+06    1.4707373e+06
2.4218400e+07    1.4028352e+06    1.4707140e+06
2.4219200e+07    1.4028140e+06    1.4706907e+06
2.4220000e+07    1.4027928e+06    1.4706675e+06
2.4220800e+07    1.4027715e+06    1.4706442e+06
2.4221600e+07    1.4027503e+06    1.4706209e+06
2.4222400e+07    1.4027291e+06    1.4705977e+06
2.4223200e+07    1.4027079e+06    1.4705744e+06
2.4224000e+07    1.4026866e+06    1.4705511e+06
2.4224800e+07    1.4026654e+06    1.4705278e+06
2.4225600e+07    1.4026442e+06    1.4705046e+06
2.4226400e+07    1.4026229e+06    1.4704813e+06
2.4227200e+07    1.4026017e+06    1.4704580e+06
2.4228000e+07    1.4025805e+06    1.4704348e+06
2.4228800e+07    1.4025593e+06    1.4704115e+06
2.4229600e+07    1.4025380e+06    1.4703882e+06
2.4230400e+07    1.4025168e+06    1.4703649e+06
2.4231200e+07    1.4024956e+06    1.4703417e+06
2.4232000e+07    1.4024744e+06    1.4703184e+06
2.4232800e+07    1.4024531e+06    1.4702951e+06
2.4233600e+07    1.4024319e+06    1.4702719e+06
2.4234400e+07    1.4024107e+06    1.4702486e+06
2.4235200e+07    1.4023895e+06    1.4702253e+06
2.4236000e+07    1.4023682e+06    1.4702020e+06
2.4236800e+07    1.4023470e+06    1.4701788e+06
2.4237600e+07    1.4023258e+06    1.4701555e+06
2.4238400e+07    1.4023045e+06    1.4701322e+06
2.4239200e+07    1.4022833e+06    1.4701090e+06
2.4240000e+07    1.4022621e+06    1.4700857e+06
2.4240800e+07    1.4022409e+06    1.4700624e+06
2.4241600e+07    1.4022196e+06    1.4700391e+06
2.4242400e+07    1.4021984e+06    1.4700159e+06
2.4243200e+07    1.4021772e+06    1.4699926e+06
2.4244000e+07    1.4021560e+06    1.4699693e+06
2.4244800e+07    1.4021347e+06    1.4699461e+06
2.4245600e+07    1.4021135e+06    1.4699228e+06
2.4246400e+07    1.4020923e+06    1.4698995e+06
2.4247200e+07    1.4020710e+06    1.4698762e+06
2.4248000e+07    1.4020498e+06    1.4698530e+06
2.4248800e+07    1.4020286e+06    1.4698297e+06
2.4249600e+07    1.4020074e+06    1.4698064e+06
2.4250400e+07    1.4019861e+06    1.4697832e+06
