# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.0970000e+04    4.4903773e+06    1.3234769e+07
1.0980000e+04    4.4903929e+06    1.3231714e+07
1.0990000e+04    4.4904085e+06    1.3228660e+07
1.1000000e+04    4.4904240e+06    1.3225605e+07
1.1010000e+04    4.4904396e+06    1.3222550e+07
1.1020000e+04    4.4904552e+06    1.3219495e+07
1.1030000e+04    4.4904708e+06    1.3216441e+07
1.1040000e+04    4.4904864e+06    1.3213386e+07
1.1050000e+04    4.4905020e+06    1.3210331e+07
1.1060000e+04    4.4905176e+06    1.3207276e+07
1.1070000e+04    4.4905332e+06    1.3204222e+07
1.1080000e+04    4.4905487e+06    1.3201167e+07
1.1090000e+04    4.4905643e+06    1.3198112e+07
1.1100000e+04    4.4905799e+06    1.3195057e+07
1.1110000e+04    4.4905955e+06    1.3192003e+07
1.1120000e+04    4.4906111e+06    1.3188948e+07
1.1130000e+04    4.4906267e+06    1.3185893e+07
1.1140000e+04    4.4906423e+06    1.3182838e+07
1.1150000e+04    4.4906579e+06    1.3179784e+07
1.1160000e+04    4.4906734e+06    1.3176729e+07
1.1170000e+04    4.4906890e+06    1.3173674e+07
1.1180000e+04    4.4907046e+06    1.3170619e+07
1.1190000e+04    4.4907202e+06    1.3167565e+07
1.1200000e+04    4.4907358e+06    1.3164510e+07
1.1210000e+04    4.4907514e+06    1.3161455e+07
1.1220000e+04    4.4907670e+06    1.3158400e+07
1.1230000e+04    4.4907826e+06    1.3155346e+07
1.1240000e+04    4.4907981e+06    1.3152291e+07
1.1250000e+04    4.4908137e+06    1.3149236e+07
1.1260000e+04    4.4908293e+06    1.3146181e+07
1.1270000e+04    4.4908449e+06    1.3143127e+07
1.1280000e+04    4.4908605e+06    1.3140072e+07
1.1290000e+04    4.4908761e+06    1.3137017e+07
1.1300000e+04    4.4908917e+06    1.3133962e+07
1.1310000e+04    4.4909073e+06    1.3130908e+07
1.1320000e+04    4.4909228e+06    1.3127853e+07
1.1330000e+04    4.4909384e+06    1.3124798e+07
1.1340000e+04    4.4909540e+06    1.3121743e+07
1.1350000e+04    4.4909696e+06    1.3118689e+07
1.1360000e+04    4.4909852e+06    1.3115634e+07
1.1370000e+04    4.4910008e+06    1.3112579e+07
1.1380000e+04    4.4910164e+06    1.3109524e+07
1.1390000e+04    4.4910320e+06    1.3106470e+07
1.1400000e+04    4.4910475e+06    1.3103415e+07
1.1410000e+04    4.4910631e+06    1.3100360e+07
1.1420000e+04    4.4910787e+06    1.3097306e+07
1.1430000e+04    4.4910943e+06    1.3094251e+07
1.1440000e+04    4.4910728e+06    1.3091324e+07
1.1450000e+04    4.4910092e+06    1.3088543e+07
1.1460000e+04    4.4909456e+06    1.3085762e+07
1.1470000e+04    4.4908821e+06    1.3082981e+07
1.1480000e+04    4.4908185e+06    1.3080200e+07
1.1490000e+04    4.4907549e+06    1.3077419e+07
1.1500000e+04    4.4906913e+06    1.3074638e+07
1.1510000e+04    4.4906277e+06    1.3071856e+07
1.1520000e+04    4.4905642e+06    1.3069075e+07
1.1530000e+04    4.4905006e+06    1.3066294e+07
1.1540000e+04    4.4904370e+06    1.3063513e+07
1.1550000e+04    4.4903734e+06    1.3060732e+07
1.1560000e+04    4.4903098e+06    1.3057951e+07
1.1570000e+04    4.4902463e+06    1.3055170e+07
1.1580000e+04    4.4901827e+06    1.3052389e+07
1.1590000e+04    4.4901191e+06    1.3049608e+07
1.1600000e+04    4.4900555e+06    1.3046826e+07
1.1610000e+04    4.4899919e+06    1.3044045e+07
1.1620000e+04    4.4899284e+06    1.3041264e+07
1.1630000e+04    4.4898648e+06    1.3038483e+07
1.1640000e+04    4.4898012e+06    1.3035702e+07
1.1650000e+04    4.4897376e+06    1.3032921e+07
1.1660000e+04    4.4896740e+06    1.3030140e+07
1.1670000e+04    4.4896105e+06    1.3027359e+07
1.1680000e+04    4.4895469e+06    1.3024578e+07
1.1690000e+04    4.4894833e+06    1.3021796e+07
1.1700000e+04    4.4894197e+06    1.3019015e+07
1.1710000e+04    4.4893561e+06    1.3016234e+07
1.1720000e+04    4.4892926e+06    1.3013453e+07
1.1730000e+04    4.4892290e+06    1.3010672e+07
1.1740000e+04    4.4891654e+06    1.3007891e+07
1.1750000e+04    4.4891018e+06    1.3005110e+07
1.1760000e+04    4.4890382e+06    1.3002329e+07
1.1770000e+04    4.4889747e+06    1.2999548e+07
1.1780000e+04    4.4889111e+06    1.2996766e+07
1.1790000e+04    4.4888475e+06    1.2993985e+07
1.1800000e+04    4.4887839e+06    1.2991204e+07
1.1810000e+04    4.4887203e+06    1.2988423e+07
1.1820000e+04    4.4886568e+06    1.2985642e+07
1.1830000e+04    4.4885932e+06    1.2982861e+07
1.1840000e+04    4.4885296e+06    1.2980080e+07
1.1850000e+04    4.4884660e+06    1.2977299e+07
1.1860000e+04    4.4884024e+06    1.2974518e+07
1.1870000e+04    4.4883388e+06    1.2971736e+07
1.1880000e+04    4.4882753e+06    1.2968955e+07
1.1890000e+04    4.4882117e+06    1.2966174e+07
1.1900000e+04    4.4881481e+06    1.2963393e+07
1.1910000e+04    4.4880845e+06    1.2960612e+07
1.1920000e+04    4.4880209e+06    1.2957831e+07
1.1930000e+04    4.4879574e+06    1.2955050e+07
1.1940000e+04    4.4878938e+06    1.2952269e+07
1.1950000e+04    4.4878302e+06    1.2949488e+07
1.1960000e+04    4.4877666e+06    1.2946706e+07
1.1970000e+04    4.4877030e+06    1.2943925e+07
1.1980000e+04    4.4876395e+06    1.2941144e+07
1.1990000e+04    4.4875759e+06    1.2938363e+07
1.2000000e+04    4.4875123e+06    1.2935582e+07
1.2010000e+04    4.4874487e+06    1.2932801e+07
1.2020000e+04    4.4873851e+06    1.2930020e+07
1.2030000e+04    4.4873216e+06    1.2927239e+07
1.2040000e+04    4.4872580e+06    1.2924458e+07
1.2050000e+04    4.4871944e+06    1.2921676e+07
1.2060000e+04    4.4871308e+06    1.2918895e+07
1.2070000e+04    4.4870672e+06    1.2916114e+07
1.2080000e+04    4.4870037e+06    1.2913333e+07
1.2090000e+04    4.4869401e+06    1.2910552e+07
1.2100000e+04    4.4868765e+06    1.2907771e+07
1.2110000e+04    4.4868129e+06    1.2904990e+07
1.2120000e+04    4.4867493e+06    1.2902209e+07
1.2130000e+04    4.4866858e+06    1.2899427e+07
1.2140000e+04    4.4866222e+06    1.2896646e+07
1.2150000e+04    4.4865586e+06    1.2893865e+07
1.2160000e+04    4.4864950e+06    1.2891084e+07
1.2170000e+04    4.4864314e+06    1.2888303e+07
1.2180000e+04    4.4863679e+06    1.2885522e+07
1.2190000e+04    4.4863043e+06    1.2882741e+07
1.2200000e+04    4.4862407e+06    1.2879960e+07
1.2210000e+04    4.4861771e+06    1.2877179e+07
1.2220000e+04    4.4861135e+06    1.2874397e+07
1.2230000e+04    4.4860499e+06    1.2871616e+07
1.2240000e+04    4.4859864e+06    1.2868835e+07
1.2250000e+04    4.4859228e+06    1.2866054e+07
1.2260000e+04    4.4858592e+06    1.2863273e+07
1.2270000e+04    4.4857956e+06    1.2860492e+07
1.2280000e+04    4.4857320e+06    1.2857711e+07
1.2290000e+04    4.4856685e+06    1.2854930e+07
1.2300000e+04    4.4856049e+06    1.2852149e+07
1.2310000e+04    4.4855413e+06    1.2849367e+07
1.2320000e+04    4.4854777e+06    1.2846586e+07
1.2330000e+04    4.4854141e+06    1.2843805e+07
1.2340000e+04    4.4853506e+06    1.2841024e+07
1.2350000e+04    4.4852870e+06    1.2838243e+07
1.2360000e+04    4.4852234e+06    1.2835462e+07
1.2370000e+04    4.4851598e+06    1.2832681e+07
1.2380000e+04    4.4850962e+06    1.2829900e+07
1.2390000e+04    4.4850327e+06    1.2827119e+07
1.2400000e+04    4.4849691e+06    1.2824337e+07
1.2410000e+04    4.4849055e+06    1.2821556e+07
1.2420000e+04    4.4848419e+06    1.2818775e+07
1.2430000e+04    4.4847783e+06    1.2815994e+07
1.2440000e+04    4.4847148e+06    1.2813213e+07
1.2450000e+04    4.4846512e+06    1.2810432e+07
1.2460000e+04    4.4845876e+06    1.2807651e+07
1.2470000e+04    4.4845240e+06    1.2804870e+07
1.2480000e+04    4.4844604e+06    1.2802089e+07
1.2490000e+04    4.4843969e+06    1.2799307e+07
1.2500000e+04    4.4843333e+06    1.2796526e+07
1.2510000e+04    4.4842697e+06    1.2793745e+07
1.2520000e+04    4.4842061e+06    1.2790964e+07
1.2530000e+04    4.4841425e+06    1.2788183e+07
1.2540000e+04    4.4840790e+06    1.2785402e+07
1.2550000e+04    4.4840154e+06    1.2782621e+07
1.2560000e+04    4.4839518e+06    1.2779840e+07
1.2570000e+04    4.4838882e+06    1.2777059e+07
1.2580000e+04    4.4838246e+06    1.2774277e+07
1.2590000e+04    4.4837611e+06    1.2771496e+07
1.2600000e+04    4.4836975e+06    1.2768715e+07
1.2610000e+04    4.4836339e+06    1.2765934e+07
1.2620000e+04    4.4835703e+06    1.2763153e+07
1.2630000e+04    4.4835067e+06    1.2760372e+07
1.2640000e+04    4.4834431e+06    1.2757591e+07
1.2650000e+04    4.4833796e+06    1.2754810e+07
1.2660000e+04    4.4833160e+06    1.2752029e+07
1.2670000e+04    4.4832524e+06    1.2749247e+07
1.2680000e+04    4.4831888e+06    1.2746466e+07
1.2690000e+04    4.4831252e+06    1.2743685e+07
1.2700000e+04    4.4830617e+06    1.2740904e+07
1.2710000e+04    4.4829981e+06    1.2738123e+07
1.2720000e+04    4.4829345e+06    1.2735342e+07
1.2730000e+04    4.4828709e+06    1.2732561e+07
1.2740000e+04    4.4828073e+06    1.2729780e+07
1.2750000e+04    4.4827438e+06    1.2726999e+07
1.2760000e+04    4.4826802e+06    1.2724217e+07
1.2770000e+04    4.4826166e+06    1.2721436e+07
1.2780000e+04    4.4825530e+06    1.2718655e+07
1.2790000e+04    4.4824894e+06    1.2715874e+07
1.2800000e+04    4.4824259e+06    1.2713093e+07
1.2810000e+04    4.4823623e+06    1.2710312e+07
1.2820000e+04    4.4822987e+06    1.2707531e+07
1.2830000e+04    4.4822351e+06    1.2704750e+07
1.2840000e+04    4.4821715e+06    1.2701969e+07
1.2850000e+04    4.4821080e+06    1.2699187e+07
1.2860000e+04    4.4820444e+06    1.2696406e+07
1.2870000e+04    4.4820100e+06    1.2693701e+07
1.2880000e+04    4.4820125e+06    1.2691091e+07
1.2890000e+04    4.4820150e+06    1.2688481e+07
1.2900000e+04    4.4820175e+06    1.2685871e+07
1.2910000e+04    4.4820200e+06    1.2683261e+07
1.2920000e+04    4.4820225e+06    1.2680651e+07
1.2930000e+04    4.4820250e+06    1.2678041e+07
1.2940000e+04    4.4820274e+06    1.2675431e+07
1.2950000e+04    4.4820299e+06    1.2672821e+07
1.2960000e+04    4.4820324e+06    1.2670211e+07
1.2970000e+04    4.4820349e+06    1.2667601e+07
1.2980000e+04    4.4820374e+06    1.2664991e+07
1.2990000e+04    4.4820399e+06    1.2662381e+07
1.3000000e+04    4.4820424e+06    1.2659771e+07
1.3010000e+04    4.4820449e+06    1.2657161e+07
1.3020000e+04    4.4820473e+06    1.2654551e+07
1.3030000e+04    4.4820498e+06    1.2651941e+07
1.3040000e+04    4.4820523e+06    1.2649331e+07
1.3050000e+04    4.4820548e+06    1.2646722e+07
1.3060000e+04    4.4820573e+06    1.2644112e+07
1.3070000e+04    4.4820598e+06    1.2641502e+07
1.3080000e+04    4.4820623e+06    1.2638892e+07
1.3090000e+04    4.4820647e+06    1.2636282e+07
1.3100000e+04    4.4820672e+06    1.2633672e+07
1.3110000e+04    4.4820697e+06    1.2631062e+07
1.3120000e+04    4.4820722e+06    1.2628452e+07
1.3130000e+04    4.4820747e+06    1.2625842e+07
1.3140000e+04    4.4820772e+06    1.2623232e+07
1.3150000e+04    4.4820797e+06    1.2620622e+07
1.3160000e+04    4.4820822e+06    1.2618012e+07
1.3170000e+04    4.4820846e+06    1.2615402e+07
1.3180000e+04    4.4820871e+06    1.2612792e+07
1.3190000e+04    4.4820896e+06    1.2610182e+07
1.3200000e+04    4.4820921e+06    1.2607572e+07
1.3210000e+04    4.4820946e+06    1.2604962e+07
1.3220000e+04    4.4820971e+06    1.2602352e+07
1.3230000e+04    4.4820996e+06    1.2599742e+07
1.3240000e+04    4.4821020e+06    1.2597132e+07
1.3250000e+04    4.4821045e+06    1.2594522e+07
1.3260000e+04    4.4821070e+06    1.2591912e+07
1.3270000e+04    4.4821095e+06    1.2589302e+07
1.3280000e+04    4.4821120e+06    1.2586692e+07
1.3290000e+04    4.4821145e+06    1.2584082e+07
1.3300000e+04    4.4821170e+06    1.2581472e+07
1.3310000e+04    4.4821195e+06    1.2578862e+07
1.3320000e+04    4.4821219e+06    1.2576252e+07
1.3330000e+04    4.4821244e+06    1.2573642e+07
1.3340000e+04    4.4821269e+06    1.2571032e+07
1.3350000e+04    4.4821294e+06    1.2568422e+07
1.3360000e+04    4.4821319e+06    1.2565812e+07
1.3370000e+04    4.4821344e+06    1.2563203e+07
1.3380000e+04    4.4821369e+06    1.2560593e+07
1.3390000e+04    4.4821393e+06    1.2557983e+07
1.3400000e+04    4.4821418e+06    1.2555373e+07
1.3410000e+04    4.4821443e+06    1.2552763e+07
1.3420000e+04    4.4821468e+06    1.2550153e+07
1.3430000e+04    4.4821493e+06    1.2547543e+07
1.3440000e+04    4.4821518e+06    1.2544933e+07
1.3450000e+04    4.4821543e+06    1.2542323e+07
1.3460000e+04    4.4821568e+06    1.2539713e+07
1.3470000e+04    4.4821677e+06    1.2537127e+07
1.3480000e+04    4.4821924e+06    1.2534580e+07
1.3490000e+04    4.4822170e+06    1.2532034e+07
1.3500000e+04    4.4822416e+06    1.2529487e+07
1.3510000e+04    4.4822663e+06    1.2526940e+07
1.3520000e+04    4.4822909e+06    1.2524393e+07
1.3530000e+04    4.4823155e+06    1.2521847e+07
1.3540000e+04    4.4823402e+06    1.2519300e+07
1.3550000e+04    4.4823648e+06    1.2516753e+07
1.3560000e+04    4.4823894e+06    1.2514206e+07
1.3570000e+04    4.4824141e+06    1.2511660e+07
1.3580000e+04    4.4824387e+06    1.2509113e+07
1.3590000e+04    4.4824633e+06    1.2506566e+07
1.3600000e+04    4.4824880e+06    1.2504019e+07
1.3610000e+04    4.4825126e+06    1.2501473e+07
1.3620000e+04    4.4825372e+06    1.2498926e+07
1.3630000e+04    4.4825619e+06    1.2496379e+07
1.3640000e+04    4.4825865e+06    1.2493832e+07
1.3650000e+04    4.4826112e+06    1.2491286e+07
1.3660000e+04    4.4826358e+06    1.2488739e+07
1.3670000e+04    4.4826604e+06    1.2486192e+07
1.3680000e+04    4.4826851e+06    1.2483646e+07
1.3690000e+04    4.4827097e+06    1.2481099e+07
1.3700000e+04    4.4827343e+06    1.2478552e+07
1.3710000e+04    4.4827590e+06    1.2476005e+07
1.3720000e+04    4.4827836e+06    1.2473459e+07
1.3730000e+04    4.4828082e+06    1.2470912e+07
1.3740000e+04    4.4828329e+06    1.2468365e+07
1.3750000e+04    4.4828575e+06    1.2465818e+07
1.3760000e+04    4.4828821e+06    1.2463272e+07
1.3770000e+04    4.4829068e+06    1.2460725e+07
1.3780000e+04    4.4829314e+06    1.2458178e+07
1.3790000e+04    4.4829560e+06    1.2455631e+07
1.3800000e+04    4.4829807e+06    1.2453085e+07
1.3810000e+04    4.4830053e+06    1.2450538e+07
1.3820000e+04    4.4830299e+06    1.2447991e+07
1.3830000e+04    4.4830546e+06    1.2445444e+07
1.3840000e+04    4.4830792e+06    1.2442898e+07
1.3850000e+04    4.4831038e+06    1.2440351e+07
1.3860000e+04    4.4831285e+06    1.2437804e+07
1.3870000e+04    4.4831531e+06    1.2435257e+07
1.3880000e+04    4.4831777e+06    1.2432711e+07
1.3890000e+04    4.4832024e+06    1.2430164e+07
1.3900000e+04    4.4832270e+06    1.2427617e+07
1.3910000e+04    4.4832516e+06    1.2425070e+07
1.3920000e+04    4.4832763e+06    1.2422524e+07
1.3930000e+04    4.4833009e+06    1.2419977e+07
1.3940000e+04    4.4833255e+06    1.2417430e+07
1.3950000e+04    4.4833502e+06    1.2414883e+07
1.3960000e+04    4.4833748e+06    1.2412337e+07
1.3970000e+04    4.4833994e+06    1.2409790e+07
1.3980000e+04    4.4834241e+06    1.2407243e+07
1.3990000e+04    4.4834487e+06    1.2404696e+07
1.4000000e+04    4.4834733e+06    1.2402150e+07
1.4010000e+04    4.4834980e+06    1.2399603e+07
1.4020000e+04    4.4835226e+06    1.2397056e+07
1.4030000e+04    4.4835235e+06    1.2394552e+07
1.4040000e+04    4.4835143e+06    1.2392065e+07
1.4050000e+04    4.4835050e+06    1.2389578e+07
1.4060000e+04    4.4834958e+06    1.2387092e+07
1.4070000e+04    4.4834865e+06    1.2384605e+07
1.4080000e+04    4.4834773e+06    1.2382118e+07
1.4090000e+04    4.4834681e+06    1.2379632e+07
1.4100000e+04    4.4834588e+06    1.2377145e+07
1.4110000e+04    4.4834496e+06    1.2374658e+07
1.4120000e+04    4.4834403e+06    1.2372172e+07
1.4130000e+04    4.4834311e+06    1.2369685e+07
1.4140000e+04    4.4834218e+06    1.2367198e+07
1.4150000e+04    4.4834126e+06    1.2364712e+07
1.4160000e+04    4.4834034e+06    1.2362225e+07
1.4170000e+04    4.4833941e+06    1.2359738e+07
1.4180000e+04    4.4833849e+06    1.2357252e+07
1.4190000e+04    4.4833756e+06    1.2354765e+07
1.4200000e+04    4.4833664e+06    1.2352278e+07
1.4210000e+04    4.4833572e+06    1.2349792e+07
1.4220000e+04    4.4833479e+06    1.2347305e+07
1.4230000e+04    4.4833387e+06    1.2344818e+07
1.4240000e+04    4.4833294e+06    1.2342332e+07
1.4250000e+04    4.4833202e+06    1.2339845e+07
1.4260000e+04    4.4833109e+06    1.2337358e+07
1.4270000e+04    4.4833017e+06    1.2334872e+07
1.4280000e+04    4.4832925e+06    1.2332385e+07
1.4290000e+04    4.4832832e+06    1.2329898e+07
1.4300000e+04    4.4832740e+06    1.2327412e+07
1.4310000e+04    4.4832647e+06    1.2324925e+07
1.4320000e+04    4.4832555e+06    1.2322438e+07
1.4330000e+04    4.4832463e+06    1.2319952e+07
1.4340000e+04    4.4832370e+06    1.2317465e+07
1.4350000e+04    4.4832278e+06    1.2314978e+07
1.4360000e+04    4.4832185e+06    1.2312492e+07
1.4370000e+04    4.4832093e+06    1.2310005e+07
1.4380000e+04    4.4832000e+06    1.2307518e+07
1.4390000e+04    4.4831908e+06    1.2305032e+07
1.4400000e+04    4.4831816e+06    1.2302545e+07
1.4410000e+04    4.4831723e+06    1.2300058e+07
1.4420000e+04    4.4831631e+06    1.2297572e+07
1.4430000e+04    4.4831538e+06    1.2295085e+07
1.4440000e+04    4.4831446e+06    1.2292598e+07
1.4450000e+04    4.4831354e+06    1.2290112e+07
1.4460000e+04    4.4831261e+06    1.2287625e+07
1.4470000e+04    4.4831169e+06    1.2285138e+07
1.4480000e+04    4.4831076e+06    1.2282652e+07
1.4490000e+04    4.4830984e+06    1.2280165e+07
1.4500000e+04    4.4830891e+06    1.2277678e+07
1.4510000e+04    4.4830799e+06    1.2275192e+07
1.4520000e+04    4.4830707e+06    1.2272705e+07
1.4530000e+04    4.4830614e+06    1.2270218e+07
1.4540000e+04    4.4830522e+06    1.2267732e+07
1.4550000e+04    4.4830429e+06    1.2265245e+07
1.4560000e+04    4.4830337e+06    1.2262758e+07
1.4570000e+04    4.4830245e+06    1.2260272e+07
1.4580000e+04    4.4830152e+06    1.2257785e+07
1.4590000e+04    4.4830060e+06    1.2255298e+07
1.4600000e+04    4.4829967e+06    1.2252812e+07
1.4610000e+04    4.4829875e+06    1.2250325e+07
1.4620000e+04    4.4829782e+06    1.2247838e+07
1.4630000e+04    4.4829690e+06    1.2245352e+07
1.4640000e+04    4.4829598e+06    1.2242865e+07
1.4650000e+04    4.4829505e+06    1.2240378e+07
1.4660000e+04    4.4829413e+06    1.2237892e+07
1.4670000e+04    4.4829320e+06    1.2235405e+07
1.4680000e+04    4.4829228e+06    1.2232918e+07
1.4690000e+04    4.4829136e+06    1.2230432e+07
1.4700000e+04    4.4829234e+06    1.2228013e+07
1.4710000e+04    4.4829627e+06    1.2225701e+07
1.4720000e+04    4.4830021e+06    1.2223389e+07
1.4730000e+04    4.4830414e+06    1.2221077e+07
1.4740000e+04    4.4830808e+06    1.2218765e+07
1.4750000e+04    4.4831201e+06    1.2216452e+07
1.4760000e+04    4.4831595e+06    1.2214140e+07
1.4770000e+04    4.4831988e+06    1.2211828e+07
1.4780000e+04    4.4832381e+06    1.2209516e+07
1.4790000e+04    4.4832775e+06    1.2207203e+07
1.4800000e+04    4.4833168e+06    1.2204891e+07
1.4810000e+04    4.4833562e+06    1.2202579e+07
1.4820000e+04    4.4833955e+06    1.2200267e+07
1.4830000e+04    4.4834349e+06    1.2197955e+07
1.4840000e+04    4.4834742e+06    1.2195642e+07
1.4850000e+04    4.4835135e+06    1.2193330e+07
1.4860000e+04    4.4835529e+06    1.2191018e+07
1.4870000e+04    4.4835922e+06    1.2188706e+07
1.4880000e+04    4.4836316e+06    1.2186393e+07
1.4890000e+04    4.4836709e+06    1.2184081e+07
1.4900000e+04    4.4837103e+06    1.2181769e+07
1.4910000e+04    4.4837496e+06    1.2179457e+07
1.4920000e+04    4.4837889e+06    1.2177145e+07
1.4930000e+04    4.4838283e+06    1.2174832e+07
1.4940000e+04    4.4838676e+06    1.2172520e+07
1.4950000e+04    4.4839070e+06    1.2170208e+07
1.4960000e+04    4.4839463e+06    1.2167896e+07
1.4970000e+04    4.4839857e+06    1.2165584e+07
1.4980000e+04    4.4840250e+06    1.2163271e+07
1.4990000e+04    4.4840643e+06    1.2160959e+07
1.5000000e+04    4.4841037e+06    1.2158647e+07
1.5010000e+04    4.4841430e+06    1.2156335e+07
1.5020000e+04    4.4841824e+06    1.2154022e+07
1.5030000e+04    4.4842217e+06    1.2151710e+07
1.5040000e+04    4.4842611e+06    1.2149398e+07
1.5050000e+04    4.4843004e+06    1.2147086e+07
1.5060000e+04    4.4843397e+06    1.2144774e+07
1.5070000e+04    4.4843791e+06    1.2142461e+07
1.5080000e+04    4.4844184e+06    1.2140149e+07
1.5090000e+04    4.4844578e+06    1.2137837e+07
1.5100000e+04    4.4844971e+06    1.2135525e+07
1.5110000e+04    4.4845365e+06    1.2133212e+07
1.5120000e+04    4.4845758e+06    1.2130900e+07
1.5130000e+04    4.4846151e+06    1.2128588e+07
1.5140000e+04    4.4846545e+06    1.2126276e+07
1.5150000e+04    4.4846938e+06    1.2123964e+07
1.5160000e+04    4.4847332e+06    1.2121651e+07
1.5170000e+04    4.4847725e+06    1.2119339e+07
1.5180000e+04    4.4848119e+06    1.2117027e+07
1.5190000e+04    4.4848512e+06    1.2114715e+07
1.5200000e+04    4.4848905e+06    1.2112402e+07
1.5210000e+04    4.4849299e+06    1.2110090e+07
1.5220000e+04    4.4849692e+06    1.2107778e+07
1.5230000e+04    4.4850086e+06    1.2105466e+07
1.5240000e+04    4.4850479e+06    1.2103154e+07
1.5250000e+04    4.4850873e+06    1.2100841e+07
1.5260000e+04    4.4851266e+06    1.2098529e+07
1.5270000e+04    4.4851659e+06    1.2096217e+07
1.5280000e+04    4.4852053e+06    1.2093905e+07
1.5290000e+04    4.4852446e+06    1.2091592e+07
1.5300000e+04    4.4852840e+06    1.2089280e+07
1.5310000e+04    4.4853233e+06    1.2086968e+07
1.5320000e+04    4.4853627e+06    1.2084656e+07
1.5330000e+04    4.4854020e+06    1.2082344e+07
1.5340000e+04    4.4854413e+06    1.2080031e+07
1.5350000e+04    4.4854807e+06    1.2077719e+07
1.5360000e+04    4.4855200e+06    1.2075407e+07
1.5370000e+04    4.4855594e+06    1.2073095e+07
1.5380000e+04    4.4855987e+06    1.2070782e+07
1.5390000e+04    4.4856381e+06    1.2068470e+07
1.5400000e+04    4.4856774e+06    1.2066158e+07
1.5410000e+04    4.4857168e+06    1.2063846e+07
1.5420000e+04    4.4857561e+06    1.2061534e+07
1.5430000e+04    4.4857954e+06    1.2059221e+07
1.5440000e+04    4.4858348e+06    1.2056909e+07
1.5450000e+04    4.4858741e+06    1.2054597e+07
1.5460000e+04    4.4859135e+06    1.2052285e+07
1.5470000e+04    4.4859528e+06    1.2049972e+07
1.5480000e+04    4.4859922e+06    1.2047660e+07
1.5490000e+04    4.4860315e+06    1.2045348e+07
1.5500000e+04    4.4860708e+06    1.2043036e+07
1.5510000e+04    4.4861102e+06    1.2040724e+07
1.5520000e+04    4.4861495e+06    1.2038411e+07
1.5530000e+04    4.4861889e+06    1.2036099e+07
1.5540000e+04    4.4862282e+06    1.2033787e+07
1.5550000e+04    4.4862676e+06    1.2031475e+07
1.5560000e+04    4.4863069e+06    1.2029162e+07
1.5570000e+04    4.4863462e+06    1.2026850e+07
1.5580000e+04    4.4863856e+06    1.2024538e+07
1.5590000e+04    4.4864249e+06    1.2022226e+07
1.5600000e+04    4.4864643e+06    1.2019914e+07
1.5610000e+04    4.4865036e+06    1.2017601e+07
1.5620000e+04    4.4865430e+06    1.2015289e+07
1.5630000e+04    4.4865823e+06    1.2012977e+07
1.5640000e+04    4.4866216e+06    1.2010665e+07
1.5650000e+04    4.4866610e+06    1.2008352e+07
1.5660000e+04    4.4867003e+06    1.2006040e+07
1.5670000e+04    4.4867397e+06    1.2003728e+07
1.5680000e+04    4.4867790e+06    1.2001416e+07
1.5690000e+04    4.4868184e+06    1.1999104e+07
1.5700000e+04    4.4868577e+06    1.1996791e+07
1.5710000e+04    4.4868970e+06    1.1994479e+07
1.5720000e+04    4.4869364e+06    1.1992167e+07
1.5730000e+04    4.4869757e+06    1.1989855e+07
1.5740000e+04    4.4870151e+06    1.1987543e+07
1.5750000e+04    4.4870544e+06    1.1985230e+07
1.5760000e+04    4.4870938e+06    1.1982918e+07
1.5770000e+04    4.4871331e+06    1.1980606e+07
1.5780000e+04    4.4871724e+06    1.1978294e+07
1.5790000e+04    4.4872118e+06    1.1975981e+07
1.5800000e+04    4.4872511e+06    1.1973669e+07
1.5810000e+04    4.4872954e+06    1.1971363e+07
1.5820000e+04    4.4873452e+06    1.1969064e+07
1.5830000e+04    4.4873950e+06    1.1966765e+07
1.5840000e+04    4.4874448e+06    1.1964466e+07
1.5850000e+04    4.4874946e+06    1.1962167e+07
1.5860000e+04    4.4875444e+06    1.1959868e+07
1.5870000e+04    4.4875942e+06    1.1957569e+07
1.5880000e+04    4.4876440e+06    1.1955270e+07
1.5890000e+04    4.4876938e+06    1.1952971e+07
1.5900000e+04    4.4877436e+06    1.1950672e+07
1.5910000e+04    4.4877934e+06    1.1948373e+07
1.5920000e+04    4.4878432e+06    1.1946074e+07
1.5930000e+04    4.4878930e+06    1.1943775e+07
1.5940000e+04    4.4879428e+06    1.1941476e+07
1.5950000e+04    4.4879926e+06    1.1939177e+07
1.5960000e+04    4.4880424e+06    1.1936878e+07
1.5970000e+04    4.4880922e+06    1.1934579e+07
1.5980000e+04    4.4881420e+06    1.1932280e+07
1.5990000e+04    4.4881918e+06    1.1929981e+07
1.6000000e+04    4.4882416e+06    1.1927682e+07
1.6010000e+04    4.4882914e+06    1.1925383e+07
1.6020000e+04    4.4883412e+06    1.1923084e+07
1.6030000e+04    4.4883911e+06    1.1920785e+07
1.6040000e+04    4.4884409e+06    1.1918486e+07
1.6050000e+04    4.4884907e+06    1.1916187e+07
1.6060000e+04    4.4885405e+06    1.1913888e+07
1.6070000e+04    4.4885903e+06    1.1911589e+07
1.6080000e+04    4.4886401e+06    1.1909290e+07
1.6090000e+04    4.4886899e+06    1.1906991e+07
1.6100000e+04    4.4887397e+06    1.1904692e+07
1.6110000e+04    4.4887895e+06    1.1902393e+07
1.6120000e+04    4.4888393e+06    1.1900094e+07
1.6130000e+04    4.4888891e+06    1.1897795e+07
