# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.4310000e+04    1.4120385e+07    3.2152725e+07
2.4320000e+04    1.4119771e+07    3.2148994e+07
2.4330000e+04    1.4119157e+07    3.2145262e+07
2.4340000e+04    1.4118542e+07    3.2141531e+07
2.4350000e+04    1.4117928e+07    3.2137799e+07
2.4360000e+04    1.4117314e+07    3.2134067e+07
2.4370000e+04    1.4116700e+07    3.2130336e+07
2.4380000e+04    1.4116085e+07    3.2126604e+07
2.4390000e+04    1.4115471e+07    3.2122873e+07
2.4400000e+04    1.4114857e+07    3.2119141e+07
2.4410000e+04    1.4114243e+07    3.2115409e+07
2.4420000e+04    1.4113628e+07    3.2111678e+07
2.4430000e+04    1.4113014e+07    3.2107946e+07
2.4440000e+04    1.4112400e+07    3.2104214e+07
2.4450000e+04    1.4111786e+07    3.2100483e+07
2.4460000e+04    1.4111171e+07    3.2096751e+07
2.4470000e+04    1.4110557e+07    3.2093020e+07
2.4480000e+04    1.4109943e+07    3.2089288e+07
2.4490000e+04    1.4109329e+07    3.2085556e+07
2.4500000e+04    1.4108714e+07    3.2081825e+07
2.4510000e+04    1.4108100e+07    3.2078093e+07
2.4520000e+04    1.4107486e+07    3.2074361e+07
2.4530000e+04    1.4106872e+07    3.2070630e+07
2.4540000e+04    1.4106257e+07    3.2066898e+07
2.4550000e+04    1.4105643e+07    3.2063167e+07
2.4560000e+04    1.4105029e+07    3.2059435e+07
2.4570000e+04    1.4104415e+07    3.2055703e+07
2.4580000e+04    1.4103800e+07    3.2051972e+07
2.4590000e+04    1.4103186e+07    3.2048240e+07
2.4600000e+04    1.4102572e+07    3.2044509e+07
2.4610000e+04    1.4101958e+07    3.2040777e+07
2.4620000e+04    1.4101344e+07    3.2037045e+07
2.4630000e+04    1.4100729e+07    3.2033314e+07
2.4640000e+04    1.4100115e+07    3.2029582e+07
2.4650000e+04    1.4099501e+07    3.2025850e+07
2.4660000e+04    1.4098887e+07    3.2022119e+07
2.4670000e+04    1.4098272e+07    3.2018387e+07
2.4680000e+04    1.4097658e+07    3.2014656e+07
2.4690000e+04    1.4097044e+07    3.2010924e+07
2.4700000e+04    1.4096430e+07    3.2007192e+07
2.4710000e+04    1.4095815e+07    3.2003461e+07
2.4720000e+04    1.4095201e+07    3.1999729e+07
2.4730000e+04    1.4094587e+07    3.1995998e+07
2.4740000e+04    1.4093973e+07    3.1992266e+07
2.4750000e+04    1.4093358e+07    3.1988534e+07
2.4760000e+04    1.4092744e+07    3.1984803e+07
2.4770000e+04    1.4092130e+07    3.1981071e+07
2.4780000e+04    1.4091516e+07    3.1977339e+07
2.4790000e+04    1.4090901e+07    3.1973608e+07
2.4800000e+04    1.4090287e+07    3.1969876e+07
2.4810000e+04    1.4089673e+07    3.1966145e+07
2.4820000e+04    1.4089059e+07    3.1962413e+07
2.4830000e+04    1.4088444e+07    3.1958681e+07
2.4840000e+04    1.4087830e+07    3.1954950e+07
2.4850000e+04    1.4087216e+07    3.1951218e+07
2.4860000e+04    1.4086602e+07    3.1947486e+07
2.4870000e+04    1.4085987e+07    3.1943755e+07
2.4880000e+04    1.4085373e+07    3.1940023e+07
2.4890000e+04    1.4084759e+07    3.1936292e+07
2.4900000e+04    1.4084145e+07    3.1932560e+07
2.4910000e+04    1.4083531e+07    3.1928828e+07
2.4920000e+04    1.4082916e+07    3.1925097e+07
2.4930000e+04    1.4082302e+07    3.1921365e+07
2.4940000e+04    1.4081688e+07    3.1917634e+07
2.4950000e+04    1.4081074e+07    3.1913902e+07
2.4960000e+04    1.4080459e+07    3.1910170e+07
2.4970000e+04    1.4079845e+07    3.1906439e+07
2.4980000e+04    1.4079231e+07    3.1902707e+07
2.4990000e+04    1.4078617e+07    3.1898975e+07
2.5000000e+04    1.4078002e+07    3.1895244e+07
2.5010000e+04    1.4077388e+07    3.1891512e+07
2.5020000e+04    1.4076774e+07    3.1887781e+07
2.5030000e+04    1.4076160e+07    3.1884049e+07
2.5040000e+04    1.4075545e+07    3.1880317e+07
2.5050000e+04    1.4074931e+07    3.1876586e+07
2.5060000e+04    1.4074317e+07    3.1872854e+07
2.5070000e+04    1.4073703e+07    3.1869122e+07
2.5080000e+04    1.4073088e+07    3.1865391e+07
2.5090000e+04    1.4072474e+07    3.1861659e+07
2.5100000e+04    1.4071860e+07    3.1857928e+07
2.5110000e+04    1.4071246e+07    3.1854196e+07
2.5120000e+04    1.4070631e+07    3.1850464e+07
2.5130000e+04    1.4070017e+07    3.1846733e+07
2.5140000e+04    1.4069403e+07    3.1843001e+07
2.5150000e+04    1.4068789e+07    3.1839270e+07
2.5160000e+04    1.4068174e+07    3.1835538e+07
2.5170000e+04    1.4067560e+07    3.1831806e+07
2.5180000e+04    1.4066946e+07    3.1828075e+07
2.5190000e+04    1.4066332e+07    3.1824343e+07
2.5200000e+04    1.4065717e+07    3.1820611e+07
2.5210000e+04    1.4065103e+07    3.1816880e+07
2.5220000e+04    1.4064489e+07    3.1813148e+07
2.5230000e+04    1.4063875e+07    3.1809417e+07
2.5240000e+04    1.4063261e+07    3.1805685e+07
2.5250000e+04    1.4062646e+07    3.1801953e+07
2.5260000e+04    1.4062032e+07    3.1798222e+07
2.5270000e+04    1.4061418e+07    3.1794490e+07
2.5280000e+04    1.4060804e+07    3.1790759e+07
2.5290000e+04    1.4060189e+07    3.1787027e+07
2.5300000e+04    1.4059575e+07    3.1783295e+07
2.5310000e+04    1.4058961e+07    3.1779564e+07
2.5320000e+04    1.4058347e+07    3.1775832e+07
2.5330000e+04    1.4057732e+07    3.1772100e+07
2.5340000e+04    1.4057118e+07    3.1768369e+07
2.5350000e+04    1.4056504e+07    3.1764637e+07
2.5360000e+04    1.4055890e+07    3.1760906e+07
2.5370000e+04    1.4055275e+07    3.1757174e+07
2.5380000e+04    1.4054661e+07    3.1753442e+07
2.5390000e+04    1.4054047e+07    3.1749711e+07
2.5400000e+04    1.4053433e+07    3.1745979e+07
2.5410000e+04    1.4052818e+07    3.1742247e+07
2.5420000e+04    1.4052204e+07    3.1738516e+07
2.5430000e+04    1.4051590e+07    3.1734784e+07
2.5440000e+04    1.4050976e+07    3.1731053e+07
2.5450000e+04    1.4050361e+07    3.1727321e+07
2.5460000e+04    1.4049747e+07    3.1723589e+07
2.5470000e+04    1.4049133e+07    3.1719858e+07
2.5480000e+04    1.4048519e+07    3.1716126e+07
2.5490000e+04    1.4047904e+07    3.1712395e+07
2.5500000e+04    1.4047290e+07    3.1708663e+07
2.5510000e+04    1.4046676e+07    3.1704931e+07
2.5520000e+04    1.4046062e+07    3.1701200e+07
2.5530000e+04    1.4045448e+07    3.1697468e+07
2.5540000e+04    1.4044833e+07    3.1693736e+07
2.5550000e+04    1.4044219e+07    3.1690005e+07
2.5560000e+04    1.4043605e+07    3.1686273e+07
2.5570000e+04    1.4042991e+07    3.1682542e+07
2.5580000e+04    1.4042376e+07    3.1678810e+07
2.5590000e+04    1.4041762e+07    3.1675078e+07
2.5600000e+04    1.4041148e+07    3.1671347e+07
2.5610000e+04    1.4040534e+07    3.1667615e+07
2.5620000e+04    1.4039919e+07    3.1663884e+07
2.5630000e+04    1.4039305e+07    3.1660152e+07
2.5640000e+04    1.4038691e+07    3.1656420e+07
2.5650000e+04    1.4038077e+07    3.1652689e+07
2.5660000e+04    1.4037462e+07    3.1648957e+07
2.5670000e+04    1.4036848e+07    3.1645225e+07
2.5680000e+04    1.4036234e+07    3.1641494e+07
2.5690000e+04    1.4035620e+07    3.1637762e+07
2.5700000e+04    1.4035005e+07    3.1634031e+07
2.5710000e+04    1.4034391e+07    3.1630299e+07
2.5720000e+04    1.4033777e+07    3.1626567e+07
2.5730000e+04    1.4033163e+07    3.1622836e+07
2.5740000e+04    1.4032548e+07    3.1619104e+07
2.5750000e+04    1.4031934e+07    3.1615372e+07
2.5760000e+04    1.4031320e+07    3.1611641e+07
2.5770000e+04    1.4030706e+07    3.1607909e+07
2.5780000e+04    1.4030091e+07    3.1604178e+07
2.5790000e+04    1.4029477e+07    3.1600446e+07
2.5800000e+04    1.4028863e+07    3.1596714e+07
2.5810000e+04    1.4028249e+07    3.1592983e+07
2.5820000e+04    1.4027635e+07    3.1589251e+07
2.5830000e+04    1.4027020e+07    3.1585520e+07
2.5840000e+04    1.4026406e+07    3.1581788e+07
2.5850000e+04    1.4025792e+07    3.1578056e+07
2.5860000e+04    1.4025178e+07    3.1574325e+07
2.5870000e+04    1.4024563e+07    3.1570593e+07
2.5880000e+04    1.4023949e+07    3.1566861e+07
2.5890000e+04    1.4023335e+07    3.1563130e+07
2.5900000e+04    1.4022721e+07    3.1559398e+07
2.5910000e+04    1.4022106e+07    3.1555667e+07
2.5920000e+04    1.4021492e+07    3.1551935e+07
2.5930000e+04    1.4020878e+07    3.1548203e+07
2.5940000e+04    1.4020264e+07    3.1544472e+07
2.5950000e+04    1.4019649e+07    3.1540740e+07
2.5960000e+04    1.4019035e+07    3.1537009e+07
2.5970000e+04    1.4018421e+07    3.1533277e+07
2.5980000e+04    1.4017807e+07    3.1529545e+07
2.5990000e+04    1.4017192e+07    3.1525814e+07
2.6000000e+04    1.4016578e+07    3.1522082e+07
2.6010000e+04    1.4015964e+07    3.1518350e+07
2.6020000e+04    1.4015350e+07    3.1514619e+07
2.6030000e+04    1.4014735e+07    3.1510887e+07
2.6040000e+04    1.4014121e+07    3.1507156e+07
2.6050000e+04    1.4013507e+07    3.1503424e+07
2.6060000e+04    1.4012893e+07    3.1499692e+07
2.6070000e+04    1.4012278e+07    3.1495961e+07
2.6080000e+04    1.4011664e+07    3.1492229e+07
2.6090000e+04    1.4011050e+07    3.1488497e+07
2.6100000e+04    1.4010436e+07    3.1484766e+07
2.6110000e+04    1.4009821e+07    3.1481034e+07
2.6120000e+04    1.4009207e+07    3.1477303e+07
2.6130000e+04    1.4008593e+07    3.1473571e+07
2.6140000e+04    1.4007979e+07    3.1469839e+07
2.6150000e+04    1.4007365e+07    3.1466108e+07
2.6160000e+04    1.4006750e+07    3.1462376e+07
2.6170000e+04    1.4006136e+07    3.1458645e+07
2.6180000e+04    1.4005522e+07    3.1454913e+07
2.6190000e+04    1.4004908e+07    3.1451181e+07
2.6200000e+04    1.4004293e+07    3.1447450e+07
2.6210000e+04    1.4003679e+07    3.1443718e+07
2.6220000e+04    1.4003065e+07    3.1439986e+07
2.6230000e+04    1.4002451e+07    3.1436255e+07
2.6240000e+04    1.4001836e+07    3.1432523e+07
2.6250000e+04    1.4001222e+07    3.1428792e+07
2.6260000e+04    1.4000608e+07    3.1425060e+07
2.6270000e+04    1.3999994e+07    3.1421328e+07
2.6280000e+04    1.3999379e+07    3.1417597e+07
2.6290000e+04    1.3998765e+07    3.1413865e+07
2.6300000e+04    1.3998151e+07    3.1410133e+07
2.6310000e+04    1.3997537e+07    3.1406402e+07
2.6320000e+04    1.3996922e+07    3.1402670e+07
2.6330000e+04    1.3996308e+07    3.1398939e+07
2.6340000e+04    1.3995694e+07    3.1395207e+07
2.6350000e+04    1.3995080e+07    3.1391475e+07
2.6360000e+04    1.3994465e+07    3.1387744e+07
2.6370000e+04    1.3993851e+07    3.1384012e+07
2.6380000e+04    1.3993237e+07    3.1380281e+07
2.6390000e+04    1.3992623e+07    3.1376549e+07
2.6400000e+04    1.3992008e+07    3.1372817e+07
2.6410000e+04    1.3991394e+07    3.1369086e+07
2.6420000e+04    1.3990780e+07    3.1365354e+07
2.6430000e+04    1.3990166e+07    3.1361622e+07
2.6440000e+04    1.3989552e+07    3.1357891e+07
2.6450000e+04    1.3988937e+07    3.1354159e+07
2.6460000e+04    1.3988323e+07    3.1350428e+07
2.6470000e+04    1.3987709e+07    3.1346696e+07
2.6480000e+04    1.3987095e+07    3.1342964e+07
2.6490000e+04    1.3986480e+07    3.1339233e+07
2.6500000e+04    1.3985866e+07    3.1335501e+07
2.6510000e+04    1.3985252e+07    3.1331770e+07
2.6520000e+04    1.3984638e+07    3.1328038e+07
2.6530000e+04    1.3984023e+07    3.1324306e+07
2.6540000e+04    1.3983409e+07    3.1320575e+07
2.6550000e+04    1.3982795e+07    3.1316843e+07
2.6560000e+04    1.3982181e+07    3.1313111e+07
2.6570000e+04    1.3981566e+07    3.1309380e+07
2.6580000e+04    1.3980952e+07    3.1305648e+07
2.6590000e+04    1.3980338e+07    3.1301917e+07
2.6600000e+04    1.3979724e+07    3.1298185e+07
2.6610000e+04    1.3979109e+07    3.1294453e+07
2.6620000e+04    1.3978495e+07    3.1290722e+07
2.6630000e+04    1.3977881e+07    3.1286990e+07
2.6640000e+04    1.3977267e+07    3.1283258e+07
2.6650000e+04    1.3976652e+07    3.1279527e+07
2.6660000e+04    1.3976038e+07    3.1275795e+07
2.6670000e+04    1.3975424e+07    3.1272064e+07
2.6680000e+04    1.3974810e+07    3.1268332e+07
2.6690000e+04    1.3974195e+07    3.1264600e+07
2.6700000e+04    1.3973581e+07    3.1260869e+07
2.6710000e+04    1.3972967e+07    3.1257137e+07
2.6720000e+04    1.3972353e+07    3.1253406e+07
2.6730000e+04    1.3971738e+07    3.1249674e+07
2.6740000e+04    1.3971124e+07    3.1245942e+07
2.6750000e+04    1.3970510e+07    3.1242211e+07
2.6760000e+04    1.3969896e+07    3.1238479e+07
2.6770000e+04    1.3969282e+07    3.1234747e+07
2.6780000e+04    1.3968667e+07    3.1231016e+07
2.6790000e+04    1.3968053e+07    3.1227284e+07
2.6800000e+04    1.3967439e+07    3.1223553e+07
2.6810000e+04    1.3966825e+07    3.1219821e+07
2.6820000e+04    1.3966210e+07    3.1216089e+07
2.6830000e+04    1.3965596e+07    3.1212358e+07
2.6840000e+04    1.3964982e+07    3.1208626e+07
2.6850000e+04    1.3964368e+07    3.1204895e+07
2.6860000e+04    1.3963753e+07    3.1201163e+07
2.6870000e+04    1.3963139e+07    3.1197431e+07
2.6880000e+04    1.3962525e+07    3.1193700e+07
2.6890000e+04    1.3961911e+07    3.1189968e+07
2.6900000e+04    1.3961296e+07    3.1186236e+07
2.6910000e+04    1.3960682e+07    3.1182505e+07
2.6920000e+04    1.3960068e+07    3.1178773e+07
2.6930000e+04    1.3959454e+07    3.1175042e+07
2.6940000e+04    1.3958839e+07    3.1171310e+07
2.6950000e+04    1.3958225e+07    3.1167578e+07
2.6960000e+04    1.3957611e+07    3.1163847e+07
2.6970000e+04    1.3956997e+07    3.1160115e+07
2.6980000e+04    1.3956382e+07    3.1156383e+07
2.6990000e+04    1.3955768e+07    3.1152652e+07
2.7000000e+04    1.3955154e+07    3.1148920e+07
2.7010000e+04    1.3954540e+07    3.1145189e+07
2.7020000e+04    1.3953925e+07    3.1141457e+07
2.7030000e+04    1.3953311e+07    3.1137725e+07
2.7040000e+04    1.3952699e+07    3.1133997e+07
2.7050000e+04    1.3952098e+07    3.1130291e+07
2.7060000e+04    1.3951498e+07    3.1126585e+07
2.7070000e+04    1.3950897e+07    3.1122879e+07
2.7080000e+04    1.3950297e+07    3.1119174e+07
2.7090000e+04    1.3949697e+07    3.1115468e+07
2.7100000e+04    1.3949096e+07    3.1111762e+07
2.7110000e+04    1.3948496e+07    3.1108056e+07
2.7120000e+04    1.3947896e+07    3.1104351e+07
2.7130000e+04    1.3947295e+07    3.1100645e+07
2.7140000e+04    1.3946695e+07    3.1096939e+07
2.7150000e+04    1.3946094e+07    3.1093233e+07
2.7160000e+04    1.3945494e+07    3.1089528e+07
2.7170000e+04    1.3944894e+07    3.1085822e+07
2.7180000e+04    1.3944293e+07    3.1082116e+07
2.7190000e+04    1.3943693e+07    3.1078410e+07
2.7200000e+04    1.3943093e+07    3.1074705e+07
2.7210000e+04    1.3942492e+07    3.1070999e+07
2.7220000e+04    1.3941892e+07    3.1067293e+07
2.7230000e+04    1.3941291e+07    3.1063587e+07
2.7240000e+04    1.3940691e+07    3.1059881e+07
2.7250000e+04    1.3940091e+07    3.1056176e+07
2.7260000e+04    1.3939490e+07    3.1052470e+07
2.7270000e+04    1.3938890e+07    3.1048764e+07
2.7280000e+04    1.3938290e+07    3.1045058e+07
2.7290000e+04    1.3937689e+07    3.1041353e+07
2.7300000e+04    1.3937089e+07    3.1037647e+07
2.7310000e+04    1.3936488e+07    3.1033941e+07
2.7320000e+04    1.3935888e+07    3.1030235e+07
2.7330000e+04    1.3935288e+07    3.1026530e+07
2.7340000e+04    1.3934687e+07    3.1022824e+07
2.7350000e+04    1.3934087e+07    3.1019118e+07
2.7360000e+04    1.3933487e+07    3.1015412e+07
2.7370000e+04    1.3932886e+07    3.1011707e+07
2.7380000e+04    1.3932286e+07    3.1008001e+07
2.7390000e+04    1.3931685e+07    3.1004295e+07
2.7400000e+04    1.3931085e+07    3.1000589e+07
2.7410000e+04    1.3930485e+07    3.0996884e+07
2.7420000e+04    1.3929884e+07    3.0993178e+07
2.7430000e+04    1.3929284e+07    3.0989472e+07
2.7440000e+04    1.3928684e+07    3.0985766e+07
2.7450000e+04    1.3928083e+07    3.0982061e+07
2.7460000e+04    1.3927483e+07    3.0978355e+07
2.7470000e+04    1.3926882e+07    3.0974649e+07
2.7480000e+04    1.3926282e+07    3.0970943e+07
2.7490000e+04    1.3925682e+07    3.0967238e+07
2.7500000e+04    1.3925081e+07    3.0963532e+07
2.7510000e+04    1.3924481e+07    3.0959826e+07
2.7520000e+04    1.3923881e+07    3.0956120e+07
2.7530000e+04    1.3923280e+07    3.0952414e+07
2.7540000e+04    1.3922680e+07    3.0948709e+07
2.7550000e+04    1.3922079e+07    3.0945003e+07
2.7560000e+04    1.3921479e+07    3.0941297e+07
2.7570000e+04    1.3920879e+07    3.0937591e+07
2.7580000e+04    1.3920278e+07    3.0933886e+07
2.7590000e+04    1.3919678e+07    3.0930180e+07
2.7600000e+04    1.3919078e+07    3.0926474e+07
2.7610000e+04    1.3918477e+07    3.0922768e+07
2.7620000e+04    1.3917877e+07    3.0919063e+07
2.7630000e+04    1.3917276e+07    3.0915357e+07
2.7640000e+04    1.3916676e+07    3.0911651e+07
2.7650000e+04    1.3916076e+07    3.0907945e+07
2.7660000e+04    1.3915475e+07    3.0904240e+07
2.7670000e+04    1.3914875e+07    3.0900534e+07
2.7680000e+04    1.3914275e+07    3.0896828e+07
2.7690000e+04    1.3913674e+07    3.0893122e+07
2.7700000e+04    1.3913074e+07    3.0889417e+07
2.7710000e+04    1.3912473e+07    3.0885711e+07
2.7720000e+04    1.3911873e+07    3.0882005e+07
2.7730000e+04    1.3911273e+07    3.0878299e+07
2.7740000e+04    1.3910672e+07    3.0874594e+07
2.7750000e+04    1.3910072e+07    3.0870888e+07
2.7760000e+04    1.3909472e+07    3.0867182e+07
2.7770000e+04    1.3908871e+07    3.0863476e+07
2.7780000e+04    1.3908271e+07    3.0859771e+07
2.7790000e+04    1.3907670e+07    3.0856065e+07
2.7800000e+04    1.3907070e+07    3.0852359e+07
2.7810000e+04    1.3906470e+07    3.0848653e+07
2.7820000e+04    1.3905869e+07    3.0844947e+07
2.7830000e+04    1.3905269e+07    3.0841242e+07
2.7840000e+04    1.3904669e+07    3.0837536e+07
2.7850000e+04    1.3904068e+07    3.0833830e+07
2.7860000e+04    1.3903468e+07    3.0830124e+07
2.7870000e+04    1.3902867e+07    3.0826419e+07
2.7880000e+04    1.3902267e+07    3.0822713e+07
2.7890000e+04    1.3901667e+07    3.0819007e+07
2.7900000e+04    1.3901066e+07    3.0815301e+07
2.7910000e+04    1.3900466e+07    3.0811596e+07
2.7920000e+04    1.3899866e+07    3.0807890e+07
2.7930000e+04    1.3899265e+07    3.0804184e+07
2.7940000e+04    1.3898665e+07    3.0800478e+07
2.7950000e+04    1.3898065e+07    3.0796773e+07
2.7960000e+04    1.3897464e+07    3.0793067e+07
2.7970000e+04    1.3896864e+07    3.0789361e+07
2.7980000e+04    1.3896263e+07    3.0785655e+07
2.7990000e+04    1.3895663e+07    3.0781950e+07
2.8000000e+04    1.3895063e+07    3.0778244e+07
2.8010000e+04    1.3894462e+07    3.0774538e+07
2.8020000e+04    1.3893862e+07    3.0770832e+07
2.8030000e+04    1.3893262e+07    3.0767127e+07
2.8040000e+04    1.3892661e+07    3.0763421e+07
2.8050000e+04    1.3892061e+07    3.0759715e+07
2.8060000e+04    1.3891460e+07    3.0756009e+07
2.8070000e+04    1.3890860e+07    3.0752304e+07
2.8080000e+04    1.3890260e+07    3.0748598e+07
2.8090000e+04    1.3889659e+07    3.0744892e+07
2.8100000e+04    1.3889059e+07    3.0741186e+07
2.8110000e+04    1.3888459e+07    3.0737480e+07
2.8120000e+04    1.3887858e+07    3.0733775e+07
2.8130000e+04    1.3887258e+07    3.0730069e+07
2.8140000e+04    1.3886657e+07    3.0726363e+07
2.8150000e+04    1.3886057e+07    3.0722657e+07
2.8160000e+04    1.3885457e+07    3.0718952e+07
2.8170000e+04    1.3884856e+07    3.0715246e+07
2.8180000e+04    1.3884256e+07    3.0711540e+07
2.8190000e+04    1.3883656e+07    3.0707834e+07
2.8200000e+04    1.3883055e+07    3.0704129e+07
2.8210000e+04    1.3882455e+07    3.0700423e+07
2.8220000e+04    1.3881854e+07    3.0696717e+07
2.8230000e+04    1.3881254e+07    3.0693011e+07
2.8240000e+04    1.3880654e+07    3.0689306e+07
2.8250000e+04    1.3880053e+07    3.0685600e+07
2.8260000e+04    1.3879453e+07    3.0681894e+07
2.8270000e+04    1.3878853e+07    3.0678188e+07
2.8280000e+04    1.3878252e+07    3.0674483e+07
2.8290000e+04    1.3877652e+07    3.0670777e+07
2.8300000e+04    1.3877051e+07    3.0667071e+07
2.8310000e+04    1.3876451e+07    3.0663365e+07
2.8320000e+04    1.3875851e+07    3.0659660e+07
2.8330000e+04    1.3875250e+07    3.0655954e+07
2.8340000e+04    1.3874650e+07    3.0652248e+07
2.8350000e+04    1.3874054e+07    3.0648551e+07
2.8360000e+04    1.3873469e+07    3.0644875e+07
2.8370000e+04    1.3872883e+07    3.0641199e+07
2.8380000e+04    1.3872298e+07    3.0637522e+07
2.8390000e+04    1.3871712e+07    3.0633846e+07
2.8400000e+04    1.3871126e+07    3.0630169e+07
2.8410000e+04    1.3870541e+07    3.0626493e+07
2.8420000e+04    1.3869955e+07    3.0622816e+07
2.8430000e+04    1.3869370e+07    3.0619140e+07
2.8440000e+04    1.3868784e+07    3.0615463e+07
2.8450000e+04    1.3868199e+07    3.0611787e+07
2.8460000e+04    1.3867613e+07    3.0608111e+07
2.8470000e+04    1.3867028e+07    3.0604434e+07
2.8480000e+04    1.3866442e+07    3.0600758e+07
2.8490000e+04    1.3865857e+07    3.0597081e+07
2.8500000e+04    1.3865271e+07    3.0593405e+07
2.8510000e+04    1.3864686e+07    3.0589728e+07
2.8520000e+04    1.3864100e+07    3.0586052e+07
2.8530000e+04    1.3863514e+07    3.0582375e+07
2.8540000e+04    1.3862929e+07    3.0578699e+07
2.8550000e+04    1.3862343e+07    3.0575023e+07
2.8560000e+04    1.3861758e+07    3.0571346e+07
2.8570000e+04    1.3861172e+07    3.0567670e+07
2.8580000e+04    1.3860587e+07    3.0563993e+07
2.8590000e+04    1.3860001e+07    3.0560317e+07
2.8600000e+04    1.3859416e+07    3.0556640e+07
2.8610000e+04    1.3858830e+07    3.0552964e+07
2.8620000e+04    1.3858245e+07    3.0549287e+07
2.8630000e+04    1.3857659e+07    3.0545611e+07
2.8640000e+04    1.3857073e+07    3.0541935e+07
2.8650000e+04    1.3856488e+07    3.0538258e+07
2.8660000e+04    1.3855902e+07    3.0534582e+07
2.8670000e+04    1.3855317e+07    3.0530905e+07
2.8680000e+04    1.3854731e+07    3.0527229e+07
2.8690000e+04    1.3854146e+07    3.0523552e+07
2.8700000e+04    1.3853560e+07    3.0519876e+07
2.8710000e+04    1.3852975e+07    3.0516199e+07
2.8720000e+04    1.3852389e+07    3.0512523e+07
2.8730000e+04    1.3851804e+07    3.0508846e+07
2.8740000e+04    1.3851218e+07    3.0505170e+07
2.8750000e+04    1.3850633e+07    3.0501494e+07
2.8760000e+04    1.3850047e+07    3.0497817e+07
2.8770000e+04    1.3849461e+07    3.0494141e+07
2.8780000e+04    1.3848876e+07    3.0490464e+07
2.8790000e+04    1.3848290e+07    3.0486788e+07
2.8800000e+04    1.3847705e+07    3.0483111e+07
2.8810000e+04    1.3847119e+07    3.0479435e+07
2.8820000e+04    1.3846534e+07    3.0475758e+07
2.8830000e+04    1.3845948e+07    3.0472082e+07
2.8840000e+04    1.3845363e+07    3.0468406e+07
2.8850000e+04    1.3844777e+07    3.0464729e+07
2.8860000e+04    1.3844192e+07    3.0461053e+07
2.8870000e+04    1.3843606e+07    3.0457376e+07
2.8880000e+04    1.3843021e+07    3.0453700e+07
2.8890000e+04    1.3842435e+07    3.0450023e+07
2.8900000e+04    1.3841849e+07    3.0446347e+07
2.8910000e+04    1.3841264e+07    3.0442670e+07
2.8920000e+04    1.3840678e+07    3.0438994e+07
2.8930000e+04    1.3840093e+07    3.0435318e+07
2.8940000e+04    1.3839507e+07    3.0431641e+07
2.8950000e+04    1.3838922e+07    3.0427965e+07
2.8960000e+04    1.3838336e+07    3.0424288e+07
2.8970000e+04    1.3837751e+07    3.0420612e+07
2.8980000e+04    1.3837165e+07    3.0416935e+07
2.8990000e+04    1.3836580e+07    3.0413259e+07
2.9000000e+04    1.3835994e+07    3.0409582e+07
2.9010000e+04    1.3835408e+07    3.0405906e+07
2.9020000e+04    1.3834823e+07    3.0402230e+07
2.9030000e+04    1.3834237e+07    3.0398553e+07
2.9040000e+04    1.3833652e+07    3.0394877e+07
2.9050000e+04    1.3833066e+07    3.0391200e+07
2.9060000e+04    1.3832481e+07    3.0387524e+07
2.9070000e+04    1.3831895e+07    3.0383847e+07
2.9080000e+04    1.3831310e+07    3.0380171e+07
2.9090000e+04    1.3830724e+07    3.0376494e+07
2.9100000e+04    1.3830139e+07    3.0372818e+07
2.9110000e+04    1.3829553e+07    3.0369142e+07
2.9120000e+04    1.3828968e+07    3.0365465e+07
2.9130000e+04    1.3828382e+07    3.0361789e+07
2.9140000e+04    1.3827796e+07    3.0358112e+07
2.9150000e+04    1.3827211e+07    3.0354436e+07
2.9160000e+04    1.3826625e+07    3.0350759e+07
2.9170000e+04    1.3826040e+07    3.0347083e+07
2.9180000e+04    1.3825454e+07    3.0343406e+07
2.9190000e+04    1.3824869e+07    3.0339730e+07
2.9200000e+04    1.3824283e+07    3.0336054e+07
2.9210000e+04    1.3823698e+07    3.0332377e+07
2.9220000e+04    1.3823112e+07    3.0328701e+07
2.9230000e+04    1.3822527e+07    3.0325024e+07
2.9240000e+04    1.3821941e+07    3.0321348e+07
2.9250000e+04    1.3821355e+07    3.0317671e+07
2.9260000e+04    1.3820770e+07    3.0313995e+07
2.9270000e+04    1.3820184e+07    3.0310318e+07
2.9280000e+04    1.3819599e+07    3.0306642e+07
2.9290000e+04    1.3819013e+07    3.0302966e+07
2.9300000e+04    1.3818428e+07    3.0299289e+07
2.9310000e+04    1.3817842e+07    3.0295613e+07
2.9320000e+04    1.3817257e+07    3.0291936e+07
2.9330000e+04    1.3816671e+07    3.0288260e+07
2.9340000e+04    1.3816086e+07    3.0284583e+07
2.9350000e+04    1.3815500e+07    3.0280907e+07
2.9360000e+04    1.3814915e+07    3.0277230e+07
2.9370000e+04    1.3814329e+07    3.0273554e+07
2.9380000e+04    1.3813743e+07    3.0269878e+07
2.9390000e+04    1.3813158e+07    3.0266201e+07
2.9400000e+04    1.3812572e+07    3.0262525e+07
2.9410000e+04    1.3811987e+07    3.0258848e+07
2.9420000e+04    1.3811401e+07    3.0255172e+07
2.9430000e+04    1.3810816e+07    3.0251495e+07
2.9440000e+04    1.3810230e+07    3.0247819e+07
2.9450000e+04    1.3809645e+07    3.0244142e+07
2.9460000e+04    1.3809059e+07    3.0240466e+07
2.9470000e+04    1.3808474e+07    3.0236789e+07
