# This wake function is calculated with resonator para. from IDDEFIX fitting.
# bunch sigma is 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
9.677935587117423211e+01	-3.800427906703826575e-02
9.681936387277455935e+01	-3.778866160375531774e-02
9.685937187437487239e+01	-3.757045675449680044e-02
9.689937987597518543e+01	-3.734972047130367956e-02
9.693938787757551268e+01	-3.712651058417068550e-02
9.697939587917583992e+01	-3.690088678283119650e-02
9.701940388077615296e+01	-3.667291059759589245e-02
9.705941188237646600e+01	-3.644264537925279157e-02
9.709941988397680745e+01	-3.621015627803650383e-02
9.713942788557710628e+01	-3.597551022167445184e-02
9.717943588717741932e+01	-3.573877589251724801e-02
9.721944388877776078e+01	-3.550002370376345584e-02
9.725945189037807381e+01	-3.525932577478740892e-02
9.729945989197838685e+01	-3.501675590557870588e-02
9.733946789357872831e+01	-3.477238955030403228e-02
9.737947589517904134e+01	-3.452630379000281441e-02
9.741948389677934017e+01	-3.427857730442476075e-02
9.745949189837968163e+01	-3.402929034302272504e-02
9.749949989997999467e+01	-3.377852469511245792e-02
9.753950790158030770e+01	-3.352636365920881600e-02
9.757951590318063495e+01	-3.327289201155369386e-02
9.761952390478096220e+01	-3.301819597384710037e-02
9.765953190638127523e+01	-3.276236318019335597e-02
9.769953990798158827e+01	-3.250548264327773190e-02
9.773954790958191552e+01	-3.224764471978732588e-02
9.777955591118222856e+01	-3.198894107508766516e-02
9.781956391278255580e+01	-3.172946464717307791e-02
9.785957191438288305e+01	-3.146930960990413501e-02
9.789957991598319609e+01	-3.120857133554576571e-02
9.793958791758352334e+01	-3.094734635662469216e-02
9.797959591918382216e+01	-3.068573232712038662e-02
9.801960392078414941e+01	-3.042382798300465388e-02
9.805961192238447666e+01	-3.016173310214873005e-02
9.809961992398478969e+01	-2.989954846361334365e-02
9.813962792558511694e+01	-2.963737580633808016e-02
9.817963592718544419e+01	-2.937531778724910073e-02
9.821964392878575723e+01	-2.911347793880210422e-02
9.825965193038607026e+01	-2.885196062597771699e-02
9.829965993198639751e+01	-2.859087100274909296e-02
9.833966793358671055e+01	-2.833031496803899152e-02
9.837967593518702358e+01	-2.807039912118473174e-02
9.841968393678736504e+01	-2.781123071693187079e-02
9.845969193838767808e+01	-2.755291761997350278e-02
9.849969993998799112e+01	-2.729556825905588360e-02
9.853970794158831836e+01	-2.703929158066957841e-02
9.857971594318863140e+01	-2.678419700234698983e-02
9.861972394478894444e+01	-2.653039436558405142e-02
9.865973194638928589e+01	-2.627799388840838454e-02
9.869973994798959893e+01	-2.602710611761424597e-02
9.873974794958991197e+01	-2.577784188068287657e-02
9.877975595119023922e+01	-2.553031223741097575e-02
9.881976395279056646e+01	-2.528462843126829881e-02
9.885977195439086529e+01	-2.504090184050271686e-02
9.889977995599119254e+01	-2.479924392901807634e-02
9.893978795759151978e+01	-2.455976619704277816e-02
9.897979595919183282e+01	-2.432258013161098242e-02
9.901980396079216007e+01	-2.408779715688050618e-02
9.905981196239247311e+01	-2.385552858430550760e-02
9.909981996399280035e+01	-2.362588556268788512e-02
9.913982796559311339e+01	-2.339897902812896127e-02
9.917983596719342643e+01	-2.317491965390273620e-02
9.921984396879375367e+01	-2.295381780027246424e-02
9.925985197039408092e+01	-2.273578346427399324e-02
9.929985997199439396e+01	-2.252092622948526079e-02
9.933986797359472121e+01	-2.230935521580743389e-02
9.937987597519504845e+01	-2.210117902927638198e-02
9.941988397679534728e+01	-2.189650571192855444e-02
9.945989197839566032e+01	-2.169544269174361259e-02
9.949989997999600178e+01	-2.149809673268318622e-02
9.953990798159631481e+01	-2.130457388485216055e-02
9.957991598319664206e+01	-2.111497943480050710e-02
9.961992398479696931e+01	-2.092941785598910823e-02
9.965993198639728234e+01	-2.074799275944290769e-02
9.969993998799759538e+01	-2.057080684461103093e-02
9.973994798959792263e+01	-2.039796185045661403e-02
9.977995599119823567e+01	-2.022955850679887882e-02
9.981996399279856291e+01	-2.006569648592743810e-02
9.985997199439889016e+01	-1.990647435451179878e-02
9.989997999599920320e+01	-1.975198952582755962e-02
9.993998799759953044e+01	-1.960233821231837856e-02
9.997999599919982927e+01	-1.945761537851873127e-02
1.000200040008001565e+02	-1.931791469435522116e-02
1.000600120024004838e+02	-1.918332848884830161e-02
1.001000200040007968e+02	-1.905394770423718409e-02
1.001400280056011241e+02	-1.892986185054416556e-02
1.001800360072014513e+02	-1.881115896060449322e-02
1.002200440088017643e+02	-1.869792554557721254e-02
1.002600520104020774e+02	-1.859024655095879372e-02
1.003000600120024046e+02	-1.848820531312063767e-02
1.003400680136027177e+02	-1.839188351638899183e-02
1.003800760152030307e+02	-1.830136115068534478e-02
1.004200840168033722e+02	-1.821671646974992731e-02
1.004600920184036852e+02	-1.813802594996424822e-02
1.005001000200039982e+02	-1.806536424979268002e-02
1.005401080216043255e+02	-1.799880416986196496e-02
1.005801160232046385e+02	-1.793841661369593651e-02
1.006201240248049515e+02	-1.788427054912419822e-02
1.006601320264052930e+02	-1.783643297038256872e-02
1.007001400280056060e+02	-1.779496886092150898e-02
1.007401480296059191e+02	-1.775994115694209605e-02
1.007801560312062463e+02	-1.773141071167275845e-02
1.008201640328065736e+02	-1.770943626040729149e-02
1.008601720344068724e+02	-1.769407438631794699e-02
1.009001800360071996e+02	-1.768537948705958818e-02
1.009401880376075269e+02	-1.768340374218158387e-02
1.009801960392078399e+02	-1.768819708136223218e-02
1.010202040408081672e+02	-1.769980715347984832e-02
1.010602120424084944e+02	-1.771827929653669795e-02
1.011002200440088075e+02	-1.774365650844788103e-02
1.011402280456091205e+02	-1.777597941871153150e-02
1.011802360472094335e+02	-1.781528626097178200e-02
1.012202440488097608e+02	-1.786161284648817363e-02
1.012602520504100880e+02	-1.791499253852468082e-02
1.013002600520104011e+02	-1.797545622767118476e-02
1.013402680536107283e+02	-1.804303230810713060e-02
1.013802760552110556e+02	-1.811774665482140598e-02
1.014202840568113544e+02	-1.819962260179935551e-02
1.014602920584116674e+02	-1.828868092118499447e-02
1.015003000600120089e+02	-1.838493980343382586e-02
1.015403080616123219e+02	-1.848841483845960545e-02
1.015803160632126350e+02	-1.859911899779177757e-02
1.016203240648129764e+02	-1.871706261774687061e-02
1.016603320664132895e+02	-1.884225338362530144e-02
1.017003400680135883e+02	-1.897469631494212369e-02
1.017403480696139297e+02	-1.911439375169787097e-02
1.017803560712142428e+02	-1.926134534169826606e-02
1.018203640728145558e+02	-1.941554802892958564e-02
1.018603720744148973e+02	-1.957699604299537391e-02
1.019003800760152103e+02	-1.974568088962090975e-02
1.019403880776155233e+02	-1.992159134223277575e-02
1.019803960792158364e+02	-2.010471343461470162e-02
1.020204040808161636e+02	-2.029503045464945213e-02
1.020604120824164767e+02	-2.049252293914611070e-02
1.021004200840168039e+02	-2.069716866976076264e-02
1.021404280856171312e+02	-2.090894267001044624e-02
1.021804360872174442e+02	-2.112781720338607547e-02
1.022204440888177714e+02	-2.135376177256470207e-02
1.022604520904180845e+02	-2.158674311972404516e-02
1.023004600920183975e+02	-2.182672522796076306e-02
1.023404680936187248e+02	-2.207366932381294583e-02
1.023804760952190378e+02	-2.232753388088838664e-02
1.024204840968193650e+02	-2.258827462459702187e-02
1.024604920984196923e+02	-2.285584453798978136e-02
1.025005001000200053e+02	-2.313019386869932109e-02
1.025405081016203326e+02	-2.341127013698582338e-02
1.025805161032206456e+02	-2.369901814488228203e-02
1.026205241048209587e+02	-2.399337998643819372e-02
1.026605321064212717e+02	-2.429429505906065961e-02
1.027005401080216132e+02	-2.460170007594739139e-02
1.027405481096219262e+02	-2.491552907960838462e-02
1.027805561112222392e+02	-2.523571345647443800e-02
1.028205641128225807e+02	-2.556218195258487189e-02
1.028605721144228795e+02	-2.589486069035050464e-02
1.029005801160231925e+02	-2.623367318638905252e-02
1.029405881176235340e+02	-2.657854037042221146e-02
1.029805961192238470e+02	-2.692938060523180840e-02
1.030206041208241601e+02	-2.728610970766761137e-02
1.030606121224245015e+02	-2.764864097069804141e-02
1.031006201240248146e+02	-2.801688518649747203e-02
1.031406281256251134e+02	-2.839075067056178597e-02
1.031806361272254406e+02	-2.877014328684379674e-02
1.032206441288257679e+02	-2.915496647389784549e-02
1.032606521304260809e+02	-2.954512127202774466e-02
1.033006601320264082e+02	-2.994050635142460337e-02
1.033406681336267354e+02	-3.034101804128573263e-02
1.033806761352270485e+02	-3.074655035990491586e-02
1.034206841368273615e+02	-3.115699504572198505e-02
1.034606921384276887e+02	-3.157224158931887237e-02
1.035007001400280018e+02	-3.199217726635440739e-02
1.035407081416283290e+02	-3.241668717142068973e-02
1.035807161432286421e+02	-3.284565425281104484e-02
1.036207241448289693e+02	-3.327895934818798918e-02
1.036607321464292966e+02	-3.371648122113356238e-02
1.037007401480295954e+02	-3.415809659857173275e-02
1.037407481496299226e+02	-3.460368020904822789e-02
1.037807561512302499e+02	-3.505310482185205329e-02
1.038207641528305629e+02	-3.550624128696378001e-02
1.038607721544308760e+02	-3.596295857581847250e-02
1.039007801560312174e+02	-3.642312382286309186e-02
1.039407881576315305e+02	-3.688660236789529506e-02
1.039807961592318293e+02	-3.735325779916847527e-02
1.040208041608321707e+02	-3.782295199724311496e-02
1.040608121624324838e+02	-3.829554517956983845e-02
1.041008201640327968e+02	-3.877089594578806558e-02
1.041408281656331383e+02	-3.924886132372008840e-02
1.041808361672334513e+02	-3.972929681604359109e-02
1.042208441688337643e+02	-4.021205644762779891e-02
1.042608521704340916e+02	-4.069699281350974002e-02
1.043008601720344046e+02	-4.118395712749534782e-02
1.043408681736347177e+02	-4.167279927136737644e-02
1.043808761752350449e+02	-4.216336784467802912e-02
1.044208841768353722e+02	-4.265551021510845947e-02
1.044608921784356852e+02	-4.314907256937765279e-02
1.045009001800360124e+02	-4.364389996467663013e-02
1.045409081816363397e+02	-4.413983638061125953e-02
1.045809161832366385e+02	-4.463672477163387747e-02
1.046209241848369658e+02	-4.513440711993917109e-02
1.046609321864372930e+02	-4.563272448880890952e-02
1.047009401880376060e+02	-4.613151707638162707e-02
1.047409481896379333e+02	-4.663062426982649694e-02
1.047809561912382463e+02	-4.712988469990118945e-02
1.048209641928385736e+02	-4.762913629587211400e-02
1.048609721944388866e+02	-4.812821634077568689e-02
1.049009801960391997e+02	-4.862696152699758773e-02
1.049409881976395269e+02	-4.912520801215185251e-02
1.049809961992398541e+02	-4.962279147523378925e-02
1.050210042008401672e+02	-5.011954717302675305e-02
1.050610122024404802e+02	-5.061530999674229703e-02
1.051010202040408217e+02	-5.110991452886880920e-02
1.051410282056411205e+02	-5.160319510020607014e-02
1.051810362072414335e+02	-5.209498584706829388e-02
1.052210442088417750e+02	-5.258512076862741774e-02
1.052610522104420880e+02	-5.307343378437619219e-02
1.053010602120424011e+02	-5.355975879169162790e-02
1.053410682136427425e+02	-5.404392972347171753e-02
1.053810762152430556e+02	-5.452578060582481678e-02
1.054210842168433544e+02	-5.500514561579130518e-02
1.054610922184436959e+02	-5.548185913907044409e-02
1.055011002200440089e+02	-5.595575582773323897e-02
1.055411082216443219e+02	-5.642667065789915004e-02
1.055811162232446492e+02	-5.689443898735035976e-02
1.056211242248449764e+02	-5.735889661306500104e-02
1.056611322264452895e+02	-5.781987982864567749e-02
1.057011402280456025e+02	-5.827722548161962807e-02
1.057411482296459297e+02	-5.873077103058926829e-02
1.057811562312462428e+02	-5.918035460221112570e-02
1.058211642328465700e+02	-5.962581504797992427e-02
1.058611722344468831e+02	-6.006699200079643197e-02
1.059011802360472103e+02	-6.050372593129620113e-02
1.059411882376475376e+02	-6.093585820391964752e-02
1.059811962392478506e+02	-6.136323113269601115e-02
1.060212042408481636e+02	-6.178568803672809806e-02
1.060612122424484909e+02	-6.220307329534762592e-02
1.061012202440488039e+02	-6.261523240292422854e-02
1.061412282456491312e+02	-6.302201202330737217e-02
1.061812362472494584e+02	-6.342326004387761895e-02
1.062212442488497715e+02	-6.381882562918642088e-02
1.062612522504500845e+02	-6.420855927416671549e-02
1.063012602520504117e+02	-6.459231285688962765e-02
1.063412682536507248e+02	-6.496993969084867426e-02
1.063812762552510378e+02	-6.534129457675283414e-02
1.064212842568513793e+02	-6.570623385380487680e-02
1.064612922584516923e+02	-6.606461545044801931e-02
1.065013002600520053e+02	-6.641629893456046929e-02
1.065413082616523468e+02	-6.676114556307749526e-02
1.065813162632526456e+02	-6.709901833102321911e-02
1.066213242648529587e+02	-6.742978201993295173e-02
1.066613322664533001e+02	-6.775330324564676765e-02
1.067013402680536132e+02	-6.806945050545593068e-02
1.067413482696539262e+02	-6.837809422458555886e-02
1.067813562712542534e+02	-6.867910680199397488e-02
1.068213642728545807e+02	-6.897236265547133927e-02
1.068613722744548795e+02	-6.925773826602113492e-02
1.069013802760552068e+02	-6.953511222150776661e-02
1.069413882776555340e+02	-6.980436525955163729e-02
1.069813962792558470e+02	-7.006538030965778208e-02
1.070214042808561743e+02	-7.031804253456062914e-02
1.070614122824564873e+02	-7.056223937076817887e-02
1.071014202840568146e+02	-7.079786056829390217e-02
1.071414282856571276e+02	-7.102479822955670707e-02
1.071814362872574407e+02	-7.124294684743680273e-02
1.072214442888577679e+02	-7.145220334247322225e-02
1.072614522904580951e+02	-7.165246709918815515e-02
1.073014602920584082e+02	-7.184364000152432261e-02
1.073414682936587354e+02	-7.202562646738290553e-02
1.073814762952590627e+02	-7.219833348224807823e-02
1.074214842968593615e+02	-7.236167063188625459e-02
1.074614922984596745e+02	-7.251555013410838912e-02
1.075015003000600160e+02	-7.265988686958148313e-02
1.075415083016603290e+02	-7.279459841168064993e-02
1.075815163032606421e+02	-7.291960505536784765e-02
1.076215243048609835e+02	-7.303482984508966047e-02
1.076615323064612966e+02	-7.314019860168041731e-02
1.077015403080615954e+02	-7.323563994826458312e-02
1.077415483096619369e+02	-7.332108533514541948e-02
1.077815563112622499e+02	-7.339646906367365553e-02
1.078215643128625629e+02	-7.346172830908596907e-02
1.078615723144629044e+02	-7.351680314230615854e-02
1.079015803160632174e+02	-7.356163655069899998e-02
1.079415883176635305e+02	-7.359617445777377753e-02
1.079815963192638435e+02	-7.362036574182470594e-02
1.080216043208641707e+02	-7.363416225350770394e-02
1.080616123224644838e+02	-7.363751883234272155e-02
1.081016203240648110e+02	-7.363039332213881794e-02
1.081416283256651383e+02	-7.361274658533520365e-02
1.081816363272654513e+02	-7.358454251625476394e-02
1.082216443288657786e+02	-7.354574805326484499e-02
1.082616523304660916e+02	-7.349633318984061248e-02
1.083016603320664046e+02	-7.343627098453044122e-02
1.083416683336667319e+02	-7.336553756981620267e-02
1.083816763352670449e+02	-7.328411215987026828e-02
1.084216843368673722e+02	-7.319197705720252578e-02
1.084616923384676994e+02	-7.308911765819942064e-02
1.085017003400680125e+02	-7.297552245755241362e-02
1.085417083416683397e+02	-7.285118305157373131e-02
1.085817163432686527e+02	-7.271609414040199060e-02
1.086217243448689658e+02	-7.257025352909449167e-02
1.086617323464692788e+02	-7.241366212760851073e-02
1.087017403480696203e+02	-7.224632394967256399e-02
1.087417483496699333e+02	-7.206824611054882257e-02
1.087817563512702463e+02	-7.187943882368705295e-02
1.088217643528705878e+02	-7.167991539627510678e-02
1.088617723544708866e+02	-7.146969222368580732e-02
1.089017803560711997e+02	-7.124878878282582539e-02
1.089417883576715411e+02	-7.101722762438764103e-02
1.089817963592718542e+02	-7.077503436401053061e-02
1.090218043608721672e+02	-7.052223767235438201e-02
1.090618123624725087e+02	-7.025886926408980715e-02
1.091018203640728217e+02	-6.998496388581325334e-02
1.091418283656731205e+02	-6.970055930288786283e-02
1.091818363672734478e+02	-6.940569628522089141e-02
1.092218443688737750e+02	-6.910041859198096104e-02
1.092618523704740880e+02	-6.878477295526361224e-02
1.093018603720744153e+02	-6.845880906271167854e-02
1.093418683736747425e+02	-6.812257953909942043e-02
1.093818763752750556e+02	-6.777613992688644173e-02
1.094218843768753686e+02	-6.741954866575154692e-02
1.094618923784756817e+02	-6.705286707111654532e-02
1.095019003800760089e+02	-6.667615931166438747e-02
1.095419083816763361e+02	-6.628949238586802351e-02
1.095819163832766492e+02	-6.589293609753514580e-02
1.096219243848769764e+02	-6.548656303038020987e-02
1.096619323864773037e+02	-6.507044852163654247e-02
1.097019403880776025e+02	-6.464467063471784902e-02
1.097419483896779298e+02	-6.420931013093968132e-02
1.097819563912782570e+02	-6.376445044031563147e-02
1.098219643928785700e+02	-6.331017763143927113e-02
1.098619723944788831e+02	-6.284658038046213313e-02
1.099019803960792245e+02	-6.237374993918427118e-02
1.099419883976795376e+02	-6.189178010226887433e-02
1.099819963992798506e+02	-6.140076717359393282e-02
1.100220044008801779e+02	-6.090080993175568669e-02
1.100620124024804909e+02	-6.039200959473875474e-02
1.101020204040808039e+02	-5.987446978376511492e-02
1.101420284056811454e+02	-5.934829648633954680e-02
1.101820364072814584e+02	-5.881359801850546271e-02
1.102220444088817715e+02	-5.827048498632486639e-02
1.102620524104821129e+02	-5.771907024660171553e-02
1.103020604120824117e+02	-5.715946886686158745e-02
1.103420684136827248e+02	-5.659179808460480798e-02
1.103820764152830520e+02	-5.601617726585020329e-02
1.104220844168833793e+02	-5.543272786298639176e-02
1.104620924184836923e+02	-5.484157337194456305e-02
1.105021004200840196e+02	-5.424283928871546229e-02
1.105421084216843468e+02	-5.363665306522347881e-02
1.105821164232846456e+02	-5.302314406457653978e-02
1.106221244248849729e+02	-5.240244351571124448e-02
1.106621324264852859e+02	-5.177468446745096126e-02
1.107021404280856132e+02	-5.114000174199287430e-02
1.107421484296859404e+02	-5.049853188784566432e-02
1.107821564312862535e+02	-4.985041313223678022e-02
1.108221644328865807e+02	-4.919578533300257572e-02
1.108621724344868937e+02	-4.853478992998820629e-02
1.109021804360872068e+02	-4.786756989597286405e-02
1.109421884376875340e+02	-4.719426968713671261e-02
1.109821964392878613e+02	-4.651503519309477253e-02
1.110222044408881743e+02	-4.583001368651587470e-02
1.110622124424884873e+02	-4.513935377234183643e-02
1.111022204440888288e+02	-4.444320533663331796e-02
1.111422284456891276e+02	-4.374171949506066442e-02
1.111822364472894407e+02	-4.303504854105461713e-02
1.112222444488897821e+02	-4.232334589364591254e-02
1.112622524504900952e+02	-4.160676604500864600e-02
1.113022604520904224e+02	-4.088546450772615609e-02
1.113422684536907497e+02	-4.015959776180814261e-02
1.113822764552910627e+02	-3.942932320146858710e-02
1.114222844568913757e+02	-3.869479908169468074e-02
1.114622924584916888e+02	-3.795618446462426659e-02
1.115023004600920160e+02	-3.721363916574753350e-02
1.115423084616923433e+02	-3.646732369996286832e-02
1.115823164632926563e+02	-3.571739922750245128e-02
1.116223244648929835e+02	-3.496402749974512197e-02
1.116623324664933108e+02	-3.420737080494685306e-02
1.117023404680936096e+02	-3.344759191390125896e-02
1.117423484696939369e+02	-3.268485402555299651e-02
1.117823564712942641e+02	-3.191932071258831577e-02
1.118223644728945771e+02	-3.115115586702087505e-02
1.118623724744948902e+02	-3.038052364579073988e-02
1.119023804760952316e+02	-2.960758841640405772e-02
1.119423884776955447e+02	-2.883251470262974958e-02
1.119823964792958577e+02	-2.805546713027254335e-02
1.120224044808961850e+02	-2.727661037304652744e-02
1.120624124824964980e+02	-2.649610909856979848e-02
1.121024204840968110e+02	-2.571412791449474017e-02
1.121424284856971525e+02	-2.493083131480222994e-02
1.121824364872974655e+02	-2.414638362627622575e-02
1.122224444888977786e+02	-2.336094895517549369e-02
1.122624524904981200e+02	-2.257469113412957640e-02
1.123024604920984189e+02	-2.178777366927529477e-02
1.123424684936987319e+02	-2.100035968764950994e-02
1.123824764952990591e+02	-2.021261188486642504e-02
1.124224844968993864e+02	-1.942469247309315181e-02
1.124624924984996994e+02	-1.863676312934131607e-02
1.125025005001000267e+02	-1.784898494410000133e-02
1.125425085017003539e+02	-1.706151837032492471e-02
1.125825165033006527e+02	-1.627452317280137645e-02
1.126225245049009800e+02	-1.548815837790409877e-02
1.126625325065012930e+02	-1.470258222376983649e-02
1.127025405081016203e+02	-1.391795211089864349e-02
1.127425485097019475e+02	-1.313442455320795905e-02
1.127825565113022606e+02	-1.235215512955235677e-02
1.128225645129025878e+02	-1.157129843572698470e-02
1.128625725145029008e+02	-1.079200803697495659e-02
1.129025805161032139e+02	-1.001443642101455811e-02
1.129425885177035411e+02	-9.238734951600992631e-03
1.129825965193038684e+02	-8.465053822642412684e-03
1.130226045209041814e+02	-7.693542012887543725e-03
1.130626125225044945e+02	-6.924347241194719546e-03
1.131026205241048359e+02	-6.157615922407193992e-03
1.131426285257051347e+02	-5.393493123844881471e-03
1.131826365273054478e+02	-4.632122522426947858e-03
1.132226445289057892e+02	-3.873646362445018129e-03
1.132626525305061023e+02	-3.118205414000152498e-03
1.133026605321064153e+02	-2.365938932113804700e-03
1.133426685337067568e+02	-1.616984616533886357e-03
1.133826765353070698e+02	-8.714785722474384204e-04
1.134226845369073686e+02	-1.295552707088734243e-04
1.134626925385077101e+02	6.086524881943595035e-04
1.135027005401080231e+02	1.343013613432065666e-03
1.135427085417083362e+02	2.073398759363396116e-03
1.135827165433086634e+02	2.799680361495972183e-03
1.136227245449089907e+02	3.521732671461981143e-03
1.136627325465093037e+02	4.239431791201184532e-03
1.137027405481096167e+02	4.952655706334158081e-03
1.137427485497099440e+02	5.661284318719449205e-03
1.137827565513102570e+02	6.365199478183576273e-03
1.138227645529105843e+02	7.064285013409656207e-03
1.138627725545108973e+02	7.758426761978320409e-03
1.139027805561112245e+02	8.447512599550748361e-03
1.139427885577115518e+02	9.131432468182820728e-03
1.139827965593118648e+02	9.810078403761701010e-03
1.140228045609121779e+02	1.048334456255930504e-02
1.140628125625125051e+02	1.115112724688961665e-02
1.141028205641128181e+02	1.181332492986438172e-02
1.141428285657131454e+02	1.246983827924177772e-02
1.141828365673134726e+02	1.312057018035689415e-02
1.142228445689137857e+02	1.376542575812864447e-02
1.142628525705140987e+02	1.440431239813926012e-02
1.143028605721144260e+02	1.503713976677741038e-02
1.143428685737147390e+02	1.566381983043809920e-02
1.143828765753150520e+02	1.628426687378065410e-02
1.144228845769153935e+02	1.689839751703103160e-02
1.144628925785157065e+02	1.750613073233113146e-02
1.145029005801160196e+02	1.810738785912800741e-02
1.145429085817163610e+02	1.870209261859877292e-02
1.145829165833166599e+02	1.929017112710921383e-02
1.146229245849169729e+02	1.987155190870356497e-02
1.146629325865173143e+02	2.044616590662092295e-02
1.147029405881176274e+02	2.101394649383751465e-02
1.147429485897179404e+02	2.157482948263396774e-02
1.147829565913182677e+02	2.212875313318439160e-02
1.148229645929185949e+02	2.267565816116681385e-02
1.148629725945188937e+02	2.321548774439541329e-02
1.149029805961192210e+02	2.374818752847398032e-02
1.149429885977195482e+02	2.427370563146874147e-02
1.149829965993198613e+02	2.479199264760544377e-02
1.150230046009201885e+02	2.530300164998728479e-02
1.150630126025205016e+02	2.580668819233703296e-02
1.151030206041208288e+02	2.630301030976724130e-02
1.151430286057211418e+02	2.679192851857552585e-02
1.151830366073214549e+02	2.727340581507162187e-02
1.152230446089217821e+02	2.774740767343927828e-02
1.152630526105221094e+02	2.821390204263333340e-02
1.153030606121224224e+02	2.867285934231666653e-02
1.153430686137227497e+02	2.912425245784435249e-02
1.153830766153230769e+02	2.956805673429457881e-02
1.154230846169233757e+02	3.000424996955344467e-02
1.154630926185236888e+02	3.043281240645991093e-02
1.155031006201240302e+02	3.085372672401450259e-02
1.155431086217243433e+02	3.126697802765772416e-02
1.155831166233246563e+02	3.167255383862667417e-02
1.156231246249249978e+02	3.207044408239386607e-02
1.156631326265253108e+02	3.246064107619592992e-02
1.157031406281256238e+02	3.284313951566147916e-02
1.157431486297259511e+02	3.321793646054270466e-02
1.157831566313262641e+02	3.358503131956045579e-02
1.158231646329265772e+02	3.394442583437193989e-02
1.158631726345269186e+02	3.429612406266819430e-02
1.159031806361272317e+02	3.464013236040999755e-02
1.159431886377275447e+02	3.497645936321427257e-02
1.159831966393278719e+02	3.530511596689833026e-02
1.160232046409281850e+02	3.562611530719086983e-02
1.160632126425284980e+02	3.593947273862507091e-02
1.161032206441288253e+02	3.624520581261787139e-02
1.161432286457291525e+02	3.654333425475145281e-02
1.161832366473294655e+02	3.683387994126618992e-02
1.162232446489297928e+02	3.711686687477645796e-02
1.162632526505301058e+02	3.739232115922037220e-02
1.163032606521304189e+02	3.766027097405954399e-02
1.163432686537307461e+02	3.792074654773557735e-02
1.163832766553310591e+02	3.817378013039951501e-02
1.164232846569313864e+02	3.841940596592777896e-02
1.164632926585317136e+02	3.865766026323530502e-02
1.165033006601320267e+02	3.888858116690060984e-02
1.165433086617323539e+02	3.911220872711707736e-02
1.165833166633326670e+02	3.932858486898384992e-02
1.166233246649329800e+02	3.953775336114952188e-02
1.166633326665332930e+02	3.973975978382647545e-02
1.167033406681336345e+02	3.993465149618591337e-02
1.167433486697339475e+02	4.012247760315236500e-02
1.167833566713342606e+02	4.030328892161099547e-02
1.168233646729346020e+02	4.047713794604287929e-02
1.168633726745349009e+02	4.064407881360509317e-02
1.169033806761352139e+02	4.080416726867092808e-02
1.169433886777355553e+02	4.095746062684448019e-02
1.169833966793358684e+02	4.110401773846900086e-02
1.170234046809361814e+02	4.124389895164241870e-02
1.170634126825365229e+02	4.137716607475792896e-02
1.171034206841368359e+02	4.150388233858585962e-02
1.171434286857371347e+02	4.162411235791493858e-02
1.171834366873374620e+02	4.173792209276702692e-02
1.172234446889377892e+02	4.184537880920606578e-02
1.172634526905381023e+02	4.194655103975568344e-02
1.173034606921384295e+02	4.204150854344425314e-02
1.173434686937387568e+02	4.213032226549393022e-02
1.173834766953390698e+02	4.221306429667369409e-02
1.174234846969393828e+02	4.228980783233035612e-02
1.174634926985396959e+02	4.236062713111887063e-02
1.175035007001400231e+02	4.242559747344758908e-02
1.175435087017403504e+02	4.248479511965864985e-02
1.175835167033406634e+02	4.253829726795852612e-02
1.176235247049409907e+02	4.258618201212120702e-02
1.176635327065413179e+02	4.262852829897752910e-02
1.177035407081416309e+02	4.266541588571291788e-02
1.177435487097419440e+02	4.269692529698999178e-02
1.177835567113422712e+02	4.272313778191451361e-02
1.178235647129425843e+02	4.274413527086353554e-02
1.178635727145428973e+02	4.276000033219498619e-02
1.179035807161432388e+02	4.277081612885506867e-02
1.179435887177435518e+02	4.277666637490477874e-02
1.179835967193438648e+02	4.277763529198144732e-02
1.180236047209441921e+02	4.277380756571554782e-02
1.180636127225445051e+02	4.276526830212176028e-02
1.181036207241448182e+02	4.275210298398032099e-02
1.181436287257451596e+02	4.273439742722988377e-02
1.181836367273454727e+02	4.271223773738935803e-02
1.182236447289457857e+02	4.268571026602613339e-02
1.182636527305461129e+02	4.265490156729051519e-02
1.183036607321464260e+02	4.261989835453515452e-02
1.183436687337467390e+02	4.258078745703545304e-02
1.183836767353470663e+02	4.253765577683145394e-02
1.184236847369473935e+02	4.249059024570862875e-02
1.184636927385477065e+02	4.243967778233458110e-02
1.185037007401480338e+02	4.238500524957238003e-02
1.185437087417483610e+02	4.232665941198472670e-02
1.185837167433486599e+02	4.226472689355029178e-02
1.186237247449489871e+02	4.219929413560741943e-02
1.186637327465493001e+02	4.213044735504459237e-02
1.187037407481496274e+02	4.205827250275361029e-02
1.187437487497499546e+02	4.198285522236306494e-02
1.187837567513502677e+02	4.190428080927143667e-02
1.188237647529505949e+02	4.182263416999336403e-02
1.188637727545509080e+02	4.173799978183890397e-02
1.189037807561512210e+02	4.165046165294131186e-02
1.189437887577515482e+02	4.156010328264962000e-02
1.189837967593518755e+02	4.146700762230356302e-02
1.190238047609521885e+02	4.137125703640658070e-02
1.190638127625525016e+02	4.127293326421180991e-02
1.191038207641528430e+02	4.117211738173952307e-02
1.191438287657531419e+02	4.106888976423982845e-02
1.191838367673534549e+02	4.096333004911550946e-02
1.192238447689537963e+02	4.085551709932293274e-02
1.192638527705541094e+02	4.074552896726385542e-02
