# This wake function is calculated with resonator para. from IDDEFIX fitting.
# bunch sigma is 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
1.003000600120024046e+02	-7.289249954067229982e-03
1.003400680136027177e+02	-7.482882470817802008e-03
1.003800760152030307e+02	-7.681646875508716180e-03
1.004200840168033722e+02	-7.885496295683610060e-03
1.004600920184036852e+02	-8.094382883133754286e-03
1.005001000200039982e+02	-8.308257828682986262e-03
1.005401080216043255e+02	-8.527071377144970418e-03
1.005801160232046385e+02	-8.750772842448467301e-03
1.006201240248049515e+02	-8.979310622923938889e-03
1.006601320264052930e+02	-9.212632216740655050e-03
1.007001400280056060e+02	-9.450684237492080683e-03
1.007401480296059191e+02	-9.693412429916678855e-03
1.007801560312062463e+02	-9.940761685752729990e-03
1.008201640328065736e+02	-1.019267605971435099e-02
1.008601720344068724e+02	-1.044909878558506963e-02
1.009001800360071996e+02	-1.070997229242139602e-02
1.009401880376075269e+02	-1.097523822085643384e-02
1.009801960392078399e+02	-1.124483743950060143e-02
1.010202040408081672e+02	-1.151871006142886691e-02
1.010602120424084944e+02	-1.179679546074749452e-02
1.011002200440088075e+02	-1.207903228923703359e-02
1.011402280456091205e+02	-1.236535849305924611e-02
1.011802360472094335e+02	-1.265571132952396025e-02
1.012202440488097608e+02	-1.295002738390968466e-02
1.012602520504100880e+02	-1.324824258632812356e-02
1.013002600520104011e+02	-1.355029222862863363e-02
1.013402680536107283e+02	-1.385611098133375692e-02
1.013802760552110556e+02	-1.416563291060084218e-02
1.014202840568113544e+02	-1.447879149520164485e-02
1.014602920584116674e+02	-1.479551964351392621e-02
1.015003000600120089e+02	-1.511574971051980049e-02
1.015403080616123219e+02	-1.543941351480134470e-02
1.015803160632126350e+02	-1.576644235553025311e-02
1.016203240648129764e+02	-1.609676702944471890e-02
1.016603320664132895e+02	-1.643031784780436474e-02
1.017003400680135883e+02	-1.676702465332264788e-02
1.017403480696139297e+02	-1.710681683706545553e-02
1.017803560712142428e+02	-1.744962335531245051e-02
1.018203640728145558e+02	-1.779537274637712357e-02
1.018603720744148973e+02	-1.814399314737600785e-02
1.019003800760152103e+02	-1.849541231094352714e-02
1.019403880776155233e+02	-1.884955762188961909e-02
1.019803960792158364e+02	-1.920635611378871191e-02
1.020204040808161636e+02	-1.956573448550090466e-02
1.020604120824164767e+02	-1.992761911761735394e-02
1.021004200840168039e+02	-2.029193608882428126e-02
1.021404280856171312e+02	-2.065861119218295044e-02
1.021804360872174442e+02	-2.102756995131938034e-02
1.022204440888177714e+02	-2.139873763651973029e-02
1.022604520904180845e+02	-2.177203928072614716e-02
1.023004600920183975e+02	-2.214739969543002077e-02
1.023404680936187248e+02	-2.252474348645850874e-02
1.023804760952190378e+02	-2.290399506964672927e-02
1.024204840968193650e+02	-2.328507868639857412e-02
1.024604920984196923e+02	-2.366791841912551167e-02
1.025005001000200053e+02	-2.405243820656191231e-02
1.025405081016203326e+02	-2.443856185895747213e-02
1.025805161032206456e+02	-2.482621307313650008e-02
1.026205241048209587e+02	-2.521531544742473818e-02
1.026605321064212717e+02	-2.560579249644241370e-02
1.027005401080216132e+02	-2.599756766575533895e-02
1.027405481096219262e+02	-2.639056434638542212e-02
1.027805561112222392e+02	-2.678470588917735221e-02
1.028205641128225807e+02	-2.717991561901648978e-02
1.028605721144228795e+02	-2.757611684889868867e-02
1.029005801160231925e+02	-2.797323289384782280e-02
1.029405881176235340e+02	-2.837118708468008496e-02
1.029805961192238470e+02	-2.876990278161104669e-02
1.030206041208241601e+02	-2.916930338770697823e-02
1.030606121224245015e+02	-2.956931236217603259e-02
1.031006201240248146e+02	-2.996985323349736843e-02
1.031406281256251134e+02	-3.037084961239116740e-02
1.031806361272254406e+02	-3.077222520462233671e-02
1.032206441288257679e+02	-3.117390382363952397e-02
1.032606521304260809e+02	-3.157580940305198397e-02
1.033006601320264082e+02	-3.197786600893590819e-02
1.033406681336267354e+02	-3.237999785197513691e-02
1.033806761352270485e+02	-3.278212929943606635e-02
1.034206841368273615e+02	-3.318418488697079394e-02
1.034606921384276887e+02	-3.358608933025480914e-02
1.035007001400280018e+02	-3.398776753645502829e-02
1.035407081416283290e+02	-3.438914461552794455e-02
1.035807161432286421e+02	-3.479014589135118879e-02
1.036207241448289693e+02	-3.519069691268499056e-02
1.036607321464292966e+02	-3.559072346396649489e-02
1.037007401480295954e+02	-3.599015157593590114e-02
1.037407481496299226e+02	-3.638890753609504841e-02
1.037807561512302499e+02	-3.678691789900118136e-02
1.038207641528305629e+02	-3.718410949639223279e-02
1.038607721544308760e+02	-3.758040944715038828e-02
1.039007801560312174e+02	-3.797574516709970732e-02
1.039407881576315305e+02	-3.837004437864103418e-02
1.039807961592318293e+02	-3.876323512022750162e-02
1.040208041608321707e+02	-3.915524575567785187e-02
1.040608121624324838e+02	-3.954600498333048914e-02
1.041008201640327968e+02	-3.993544184504342620e-02
1.041408281656331383e+02	-4.032348573503462263e-02
1.041808361672334513e+02	-4.071006640857151998e-02
1.042208441688337643e+02	-4.109511399050617270e-02
1.042608521704340916e+02	-4.147855898366212268e-02
1.043008601720344046e+02	-4.186033227707035981e-02
1.043408681736347177e+02	-4.224036515406112691e-02
1.043808761752350449e+02	-4.261858930021047986e-02
1.044208841768353722e+02	-4.299493681114385096e-02
1.044608921784356852e+02	-4.336934020020197234e-02
1.045009001800360124e+02	-4.374173240596694601e-02
1.045409081816363397e+02	-4.411204679965327613e-02
1.045809161832366385e+02	-4.448021719236812388e-02
1.046209241848369658e+02	-4.484617784223837028e-02
1.046609321864372930e+02	-4.520986346141071116e-02
1.047009401880376060e+02	-4.557120922292822590e-02
1.047409481896379333e+02	-4.593015076748065140e-02
1.047809561912382463e+02	-4.628662421003781891e-02
1.048209641928385736e+02	-4.664056614636385989e-02
1.048609721944388866e+02	-4.699191365941682991e-02
1.049009801960391997e+02	-4.734060432563669263e-02
1.049409881976395269e+02	-4.768657622112346117e-02
1.049809961992398541e+02	-4.802976792770995151e-02
1.050210042008401672e+02	-4.837011853892971003e-02
1.050610122024404802e+02	-4.870756766588338338e-02
1.051010202040408217e+02	-4.904205544301020597e-02
1.051410282056411205e+02	-4.937352253375959510e-02
1.051810362072414335e+02	-4.970191013617446252e-02
1.052210442088417750e+02	-5.002715998838259959e-02
1.052610522104420880e+02	-5.034921437400104866e-02
1.053010602120424011e+02	-5.066801612745850530e-02
1.053410682136427425e+02	-5.098350863923506449e-02
1.053810762152430556e+02	-5.129563586102227346e-02
1.054210842168433544e+02	-5.160434231081134637e-02
1.054610922184436959e+02	-5.190957307790436404e-02
1.055011002200440089e+02	-5.221127382785768073e-02
1.055411082216443219e+02	-5.250939080735780168e-02
1.055811162232446492e+02	-5.280387084903095246e-02
1.056211242248449764e+02	-5.309466137619198861e-02
1.056611322264452895e+02	-5.338171040753277724e-02
1.057011402280456025e+02	-5.366496656175390872e-02
1.057411482296459297e+02	-5.394437906214161887e-02
1.057811562312462428e+02	-5.421989774109223226e-02
1.058211642328465700e+02	-5.449147304458813734e-02
1.058611722344468831e+02	-5.475905603662378079e-02
1.059011802360472103e+02	-5.502259840359016718e-02
1.059411882376475376e+02	-5.528205245861301381e-02
1.059811962392478506e+02	-5.553737114585147183e-02
1.060212042408481636e+02	-5.578850804475914832e-02
1.060612122424484909e+02	-5.603541737430721426e-02
1.061012202440488039e+02	-5.627805399717267926e-02
1.061412282456491312e+02	-5.651637342389501800e-02
1.061812362472494584e+02	-5.675033181700081530e-02
1.062212442488497715e+02	-5.697988599509948293e-02
1.062612522504500845e+02	-5.720499343695149841e-02
1.063012602520504117e+02	-5.742561228550959601e-02
1.063412682536507248e+02	-5.764170135193706634e-02
1.063812762552510378e+02	-5.785322011960076366e-02
1.064212842568513793e+02	-5.806012874804470508e-02
1.064612922584516923e+02	-5.826238807693977922e-02
1.065013002600520053e+02	-5.845995963001683615e-02
1.065413082616523468e+02	-5.865280561897942557e-02
1.065813162632526456e+02	-5.884088894739888248e-02
1.066213242648529587e+02	-5.902417321459424437e-02
1.066613322664533001e+02	-5.920262271949371796e-02
1.067013402680536132e+02	-5.937620246448208766e-02
1.067413482696539262e+02	-5.954487815923322630e-02
1.067813562712542534e+02	-5.970861622452727085e-02
1.068213642728545807e+02	-5.986738379605385796e-02
1.068613722744548795e+02	-6.002114872820201591e-02
1.069013802760552068e+02	-6.016987959783522133e-02
1.069413882776555340e+02	-6.031354570805295273e-02
1.069813962792558470e+02	-6.045211709193885202e-02
1.070214042808561743e+02	-6.058556451629302370e-02
1.070614122824564873e+02	-6.071385948535189259e-02
1.071014202840568146e+02	-6.083697424449151930e-02
1.071414282856571276e+02	-6.095488178391639256e-02
1.071814362872574407e+02	-6.106755584233154038e-02
1.072214442888577679e+02	-6.117497091059794639e-02
1.072614522904580951e+02	-6.127710223537085471e-02
1.073014602920584082e+02	-6.137392582271834762e-02
1.073414682936587354e+02	-6.146541844172078578e-02
1.073814762952590627e+02	-6.155155762804980640e-02
1.074214842968593615e+02	-6.163232168752414558e-02
1.074614922984596745e+02	-6.170768969964270795e-02
1.075015003000600160e+02	-6.177764152109258000e-02
1.075415083016603290e+02	-6.184215778922955847e-02
1.075815163032606421e+02	-6.190121992553195007e-02
1.076215243048609835e+02	-6.195481013902234130e-02
1.076615323064612966e+02	-6.200291142965960733e-02
1.077015403080615954e+02	-6.204550759169475543e-02
1.077415483096619369e+02	-6.208258321699237220e-02
1.077815563112622499e+02	-6.211412369831360858e-02
1.078215643128625629e+02	-6.214011523255772579e-02
1.078615723144629044e+02	-6.216054482396198705e-02
1.079015803160632174e+02	-6.217540028725583590e-02
1.079415883176635305e+02	-6.218467025076698795e-02
1.079815963192638435e+02	-6.218834415947802063e-02
1.080216043208641707e+02	-6.218641227802839538e-02
1.080616123224644838e+02	-6.217886569366269656e-02
1.081016203240648110e+02	-6.216569631911781496e-02
1.081416283256651383e+02	-6.214689689545003365e-02
1.081816363272654513e+02	-6.212246099479743627e-02
1.082216443288657786e+02	-6.209238302307316243e-02
1.082616523304660916e+02	-6.205665822258996100e-02
1.083016603320664046e+02	-6.201528267460865163e-02
1.083416683336667319e+02	-6.196825330181004315e-02
1.083816763352670449e+02	-6.191556787068707574e-02
1.084216843368673722e+02	-6.185722499385053197e-02
1.084616923384676994e+02	-6.179322413225044747e-02
1.085017003400680125e+02	-6.172356559730344389e-02
1.085417083416683397e+02	-6.164825055292728895e-02
1.085817163432686527e+02	-6.156728101747793724e-02
1.086217243448689658e+02	-6.148065986558241824e-02
1.086617323464692788e+02	-6.138839082986913970e-02
1.087017403480696203e+02	-6.129047850258729363e-02
1.087417483496699333e+02	-6.118692833711454615e-02
1.087817563512702463e+02	-6.107774664934742526e-02
1.088217643528705878e+02	-6.096294061897257477e-02
1.088617723544708866e+02	-6.084251829061287919e-02
1.089017803560711997e+02	-6.071648857484620437e-02
1.089417883576715411e+02	-6.058486124909288895e-02
1.089817963592718542e+02	-6.044764695836776086e-02
1.090218043608721672e+02	-6.030485721589194659e-02
1.090618123624725087e+02	-6.015650440356340445e-02
1.091018203640728217e+02	-6.000260177227895869e-02
1.091418283656731205e+02	-5.984316344210698774e-02
1.091818363672734478e+02	-5.967820440230466039e-02
1.092218443688737750e+02	-5.950774051117782570e-02
1.092618523704740880e+02	-5.933178849577875474e-02
1.093018603720744153e+02	-5.915036595143785547e-02
1.093418683736747425e+02	-5.896349134112709861e-02
1.093818763752750556e+02	-5.877118399464881932e-02
1.094218843768753686e+02	-5.857346410764972811e-02
1.094618923784756817e+02	-5.837035274045370564e-02
1.095019003800760089e+02	-5.816187181671085560e-02
1.095419083816763361e+02	-5.794804412186000536e-02
1.095819163832766492e+02	-5.772889330140018593e-02
1.096219243848769764e+02	-5.750444385896791299e-02
1.096619323864773037e+02	-5.727472115421784749e-02
1.097019403880776025e+02	-5.703975140050222825e-02
1.097419483896779298e+02	-5.679956166234712001e-02
1.097819563912782570e+02	-5.655417985272107040e-02
1.098219643928785700e+02	-5.630363473009521169e-02
1.098619723944788831e+02	-5.604795589528918653e-02
1.099019803960792245e+02	-5.578717378810208599e-02
1.099419883976795376e+02	-5.552131968372529119e-02
1.099819963992798506e+02	-5.525042568893337447e-02
1.100220044008801779e+02	-5.497452473805145012e-02
1.100620124024804909e+02	-5.469365058869779528e-02
1.101020204040808039e+02	-5.440783781729508634e-02
1.101420284056811454e+02	-5.411712181435364422e-02
1.101820364072814584e+02	-5.382153877951995069e-02
1.102220444088817715e+02	-5.352112571639062316e-02
1.102620524104821129e+02	-5.321592042708872539e-02
1.103020604120824117e+02	-5.290596150660335090e-02
1.103420684136827248e+02	-5.259128833688552634e-02
1.103820764152830520e+02	-5.227194108070437606e-02
1.104220844168833793e+02	-5.194796067525948857e-02
1.104620924184836923e+02	-5.161938882554728547e-02
1.105021004200840196e+02	-5.128626799748229464e-02
1.105421084216843468e+02	-5.094864141077158626e-02
1.105821164232846456e+02	-5.060655303154043549e-02
1.106221244248849729e+02	-5.026004756470980883e-02
1.106621324264852859e+02	-4.990917044612484810e-02
1.107021404280856132e+02	-4.955396783443326292e-02
1.107421484296859404e+02	-4.919448660271259766e-02
1.107821564312862535e+02	-4.883077432985012678e-02
1.108221644328865807e+02	-4.846287929166950836e-02
1.108621724344868937e+02	-4.809085045180867130e-02
1.109021804360872068e+02	-4.771473745234935948e-02
1.109421884376875340e+02	-4.733459060419401704e-02
1.109821964392878613e+02	-4.695046087719757094e-02
1.110222044408881743e+02	-4.656239989004989921e-02
1.110622124424884873e+02	-4.617045989991036548e-02
1.111022204440888288e+02	-4.577469379179881920e-02
1.111422284456891276e+02	-4.537515506774120189e-02
1.111822364472894407e+02	-4.497189783567134835e-02
1.112222444488897821e+02	-4.456497679809305612e-02
1.112622524504900952e+02	-4.415444724050193032e-02
1.113022604520904224e+02	-4.374036501956938411e-02
1.113422684536907497e+02	-4.332278655109228493e-02
1.113822764552910627e+02	-4.290176879770847551e-02
1.114222844568913757e+02	-4.247736925638240929e-02
1.114622924584916888e+02	-4.204964594566368286e-02
1.115023004600920160e+02	-4.161865739271874282e-02
1.115423084616923433e+02	-4.118446262014202608e-02
1.115823164632926563e+02	-4.074712113254913559e-02
1.116223244648929835e+02	-4.030669290295148255e-02
1.116623324664933108e+02	-3.986323835892240097e-02
1.117023404680936096e+02	-3.941681836855429055e-02
1.117423484696939369e+02	-3.896749422620952863e-02
1.117823564712942641e+02	-3.851532763807372778e-02
1.118223644728945771e+02	-3.806038070751210228e-02
1.118623724744948902e+02	-3.760271592023287091e-02
1.119023804760952316e+02	-3.714239612926614059e-02
1.119423884776955447e+02	-3.667948453975871520e-02
1.119823964792958577e+02	-3.621404469359122691e-02
1.120224044808961850e+02	-3.574614045382452920e-02
1.120624124824964980e+02	-3.527583598897744699e-02
1.121024204840968110e+02	-3.480319575714316271e-02
1.121424284856971525e+02	-3.432828448994912351e-02
1.121824364872974655e+02	-3.385116717636723477e-02
1.122224444888977786e+02	-3.337190904637787198e-02
1.122624524904981200e+02	-3.289057555449566989e-02
1.123024604920984189e+02	-3.240723236316371547e-02
1.123424684936987319e+02	-3.192194532601926038e-02
1.123824764952990591e+02	-3.143478047104056317e-02
1.124224844968993864e+02	-3.094580398358143247e-02
1.124624924984996994e+02	-3.045508218929625019e-02
1.125025005001000267e+02	-2.996268153696694803e-02
1.125425085017003539e+02	-2.946866858123799865e-02
1.125825165033006527e+02	-2.897310996526200957e-02
1.126225245049009800e+02	-2.847607240326988434e-02
1.126625325065012930e+02	-2.797762266306865614e-02
1.127025405081016203e+02	-2.747782754847363784e-02
1.127425485097019475e+02	-2.697675388168673319e-02
1.127825565113022606e+02	-2.647446848562457974e-02
1.128225645129025878e+02	-2.597103816620515912e-02
1.128625725145029008e+02	-2.546652969460200602e-02
1.129025805161032139e+02	-2.496100978947353444e-02
1.129425885177035411e+02	-2.445454509917369817e-02
1.129825965193038684e+02	-2.394720218395440803e-02
1.130226045209041814e+02	-2.343904749816828545e-02
1.130626125225044945e+02	-2.293014737247548937e-02
1.131026205241048359e+02	-2.242056799606927456e-02
1.131426285257051347e+02	-2.191037539892534691e-02
1.131826365273054478e+02	-2.139963543408114968e-02
1.132226445289057892e+02	-2.088841375995943370e-02
1.132626525305061023e+02	-2.037677582274080232e-02
1.133026605321064153e+02	-1.986478683879207285e-02
1.133426685337067568e+02	-1.935251177716553611e-02
1.133826765353070698e+02	-1.884001534217091822e-02
1.134226845369073686e+02	-1.832736195603288168e-02
1.134626925385077101e+02	-1.781461574164195510e-02
1.135027005401080231e+02	-1.730184050540707619e-02
1.135427085417083362e+02	-1.678909972021888977e-02
1.135827165433086634e+02	-1.627645650853213818e-02
1.136227245449089907e+02	-1.576397362557852705e-02
1.136627325465093037e+02	-1.525171344271346839e-02
1.137027405481096167e+02	-1.473973793091125709e-02
1.137427485497099440e+02	-1.422810864441534720e-02
1.137827565513102570e+02	-1.371688670454927414e-02
1.138227645529105843e+02	-1.320613278370269365e-02
1.138627725545108973e+02	-1.269590708949814607e-02
1.139027805561112245e+02	-1.218626934914487578e-02
1.139427885577115518e+02	-1.167727879399430881e-02
1.139827965593118648e+02	-1.116899414430038047e-02
1.140228045609121779e+02	-1.066147359419478829e-02
1.140628125625125051e+02	-1.015477479688814931e-02
1.141028205641128181e+02	-9.648954850101434944e-03
1.141428285657131454e+02	-9.144070281738846465e-03
1.141828365673134726e+02	-8.640177035808724662e-03
1.142228445689137857e+02	-8.137330458602863928e-03
1.142628525705140987e+02	-7.635585285139280531e-03
1.143028605721144260e+02	-7.134995625878120043e-03
1.143428685737147390e+02	-6.635614953720501627e-03
1.143828765753150520e+02	-6.137496091292373064e-03
1.144228845769153935e+02	-5.640691198527440775e-03
1.144628925785157065e+02	-5.145251760554253248e-03
1.145029005801160196e+02	-4.651228575891386101e-03
1.145429085817163610e+02	-4.158671744963804255e-03
1.145829165833166599e+02	-3.667630658945638788e-03
1.146229245849169729e+02	-3.178153988931546863e-03
1.146629325865173143e+02	-2.690289675452245573e-03
1.147029405881176274e+02	-2.204084918333569596e-03
1.147429485897179404e+02	-1.719586166908587156e-03
1.147829565913182677e+02	-1.236839110589864734e-03
1.148229645929185949e+02	-7.558886698063775958e-04
1.148629725945188937e+02	-2.767789873120386421e-04
1.149029805961192210e+02	2.004465801289972613e-04
1.149429885977195482e+02	6.757454696723949996e-04
1.149829965993198613e+02	1.149075919936889739e-03
1.150230046009201885e+02	1.620396978153706329e-03
1.150630126025205016e+02	2.089668506914252582e-03
1.151030206041208288e+02	2.556851190518444946e-03
1.151430286057211418e+02	3.021906540910937987e-03
1.151830366073214549e+02	3.484796903204411510e-03
1.152230446089217821e+02	3.945485460788018296e-03
1.152630526105221094e+02	4.403936240012080311e-03
1.153030606121224224e+02	4.860114114447009609e-03
1.153430686137227497e+02	5.313984808716118273e-03
1.153830766153230769e+02	5.765514901893050055e-03
1.154230846169233757e+02	6.214671830465115683e-03
1.154630926185236888e+02	6.661423890858372832e-03
1.155031006201240302e+02	7.105740241520784421e-03
1.155431086217243433e+02	7.547590904561850625e-03
1.155831166233246563e+02	7.986946766947151596e-03
1.156231246249249978e+02	8.423779581244817197e-03
1.156631326265253108e+02	8.858061965921364134e-03
1.157031406281256238e+02	9.289767405188598809e-03
1.157431486297259511e+02	9.718870248397057376e-03
1.157831566313262641e+02	1.014534570897592143e-02
1.158231646329265772e+02	1.056916986292133487e-02
1.158631726345269186e+02	1.099031964682816234e-02
1.159031806361272317e+02	1.140877285546798049e-02
1.159431886377275447e+02	1.182450813891476604e-02
1.159831966393278719e+02	1.223750499921444010e-02
1.160232046409281850e+02	1.264774378660104594e-02
1.160632126425284980e+02	1.305520569526385892e-02
1.161032206441288253e+02	1.345987275865960509e-02
1.161432286457291525e+02	1.386172784437704995e-02
1.161832366473294655e+02	1.426075464855433919e-02
1.162232446489297928e+02	1.465693768984811275e-02
1.162632526505301058e+02	1.505026230296159853e-02
1.163032606521304189e+02	1.544071463172990745e-02
1.163432686537307461e+02	1.582828162176844883e-02
1.163832766553310591e+02	1.621295101268493272e-02
1.164232846569313864e+02	1.659471132986069589e-02
1.164632926585317136e+02	1.697355187580402644e-02
1.165033006601320267e+02	1.734946272107762075e-02
1.165433086617323539e+02	1.772243469480906317e-02
1.165833166633326670e+02	1.809245937478358782e-02
1.166233246649329800e+02	1.845952907712535701e-02
1.166633326665332930e+02	1.882363684557668282e-02
1.167033406681336345e+02	1.918477644037290542e-02
1.167433486697339475e+02	1.954294232672321163e-02
1.167833566713342606e+02	1.989812966290473162e-02
1.168233646729346020e+02	2.025033428796995175e-02
1.168633726745349009e+02	2.059955270907983665e-02
1.169033806761352139e+02	2.094578208846566841e-02
1.169433886777355553e+02	2.128902023002767971e-02
1.169833966793358684e+02	2.162926556557712501e-02
1.170234046809361814e+02	2.196651714072949541e-02
1.170634126825365229e+02	2.230077460045691573e-02
1.171034206841368359e+02	2.263203817430424133e-02
1.171434286857371347e+02	2.296030866128395340e-02
1.171834366873374620e+02	2.328558741444904101e-02
1.172234446889377892e+02	2.360787632515900028e-02
1.172634526905381023e+02	2.392717780704771077e-02
1.173034606921384295e+02	2.424349477969551386e-02
1.173434686937387568e+02	2.455683065202284021e-02
1.173834766953390698e+02	2.486718930540999725e-02
1.174234846969393828e+02	2.517457507655359791e-02
1.174634926985396959e+02	2.547899274006957399e-02
1.175035007001400231e+02	2.578044749085366821e-02
1.175435087017403504e+02	2.607894492620761034e-02
1.175835167033406634e+02	2.637449102774307511e-02
1.176235247049409907e+02	2.666709214307322329e-02
1.176635327065413179e+02	2.695675496730334797e-02
1.177035407081416309e+02	2.724348652432876175e-02
1.177435487097419440e+02	2.752729414795616891e-02
1.177835567113422712e+02	2.780818546285332080e-02
1.178235647129425843e+02	2.808616836534491221e-02
1.178635727145428973e+02	2.836125100406024224e-02
1.179035807161432388e+02	2.863344176044804040e-02
1.179435887177435518e+02	2.890274922917059411e-02
1.179835967193438648e+02	2.916918219838480000e-02
1.180236047209441921e+02	2.943274962992802751e-02
1.180636127225445051e+02	2.969346063941681602e-02
1.181036207241448182e+02	2.995132447627099972e-02
1.181436287257451596e+02	3.020635050367897687e-02
1.181836367273454727e+02	3.045854817851110369e-02
1.182236447289457857e+02	3.070792703120029180e-02
1.182636527305461129e+02	3.095449664559577624e-02
1.183036607321464260e+02	3.119826663880737733e-02
1.183436687337467390e+02	3.143924664105281902e-02
1.183836767353470663e+02	3.167744627551718345e-02
1.184236847369473935e+02	3.191287513824197369e-02
1.184636927385477065e+02	3.214554277805387744e-02
1.185037007401480338e+02	3.237545867654713361e-02
1.185437087417483610e+02	3.260263222813183925e-02
1.185837167433486599e+02	3.282707272016285177e-02
1.186237247449489871e+02	3.304878931316026364e-02
1.186637327465493001e+02	3.326779102113521652e-02
1.187037407481496274e+02	3.348408669203506438e-02
1.187437487497499546e+02	3.369768498831974407e-02
1.187837567513502677e+02	3.390859436768183660e-02
1.188237647529505949e+02	3.411682306392575109e-02
1.188637727545509080e+02	3.432237906801611366e-02
1.189037807561512210e+02	3.452527010930923207e-02
1.189437887577515482e+02	3.472550363698203441e-02
1.189837967593518755e+02	3.492308680166904961e-02
1.190238047609521885e+02	3.511802643732059304e-02
1.190638127625525016e+02	3.531032904329647892e-02
1.191038207641528430e+02	3.550000076670558474e-02
1.191438287657531419e+02	3.568704738500474982e-02
1.191838367673534549e+02	3.587147428887022677e-02
1.192238447689537963e+02	3.605328646535194831e-02
1.192638527705541094e+02	3.623248848132430699e-02
1.193038607721544224e+02	3.640908446724575726e-02
1.193438687737547639e+02	3.658307810123669762e-02
1.193838767753550769e+02	3.675447259349134965e-02
1.194238847769553900e+02	3.692327067103057942e-02
1.194638927785557030e+02	3.708947456281167648e-02
1.195039007801560302e+02	3.725308598520334774e-02
1.195439087817563433e+02	3.741410612783717393e-02
1.195839167833566705e+02	3.757253563984910838e-02
1.196239247849569978e+02	3.772837461651818575e-02
1.196639327865573108e+02	3.788162258631598556e-02
1.197039407881576381e+02	3.803227849837585023e-02
1.197439487897579511e+02	3.818034071039150268e-02
1.197839567913582641e+02	3.832580697695705391e-02
1.198239647929585914e+02	3.846867443835586681e-02
1.198639727945589044e+02	3.860893960980904538e-02
1.199039807961592317e+02	3.874659837119344419e-02
1.199439887977595589e+02	3.888164595723651168e-02
1.199839967993598719e+02	3.901407694819805649e-02
1.200240048009601850e+02	3.914388526104742305e-02
1.200640128025605122e+02	3.927106414114425736e-02
1.201040208041608253e+02	3.939560615442998237e-02
1.201440288057611525e+02	3.951750318013982910e-02
1.201840368073614798e+02	3.963674640404118987e-02
1.202240448089617928e+02	3.975332631220546142e-02
1.202640528105621058e+02	3.986723268532203768e-02
1.203040608121624331e+02	3.997845459355949677e-02
1.203440688137627461e+02	4.008698039198024810e-02
1.203840768153630592e+02	4.019279771651648736e-02
1.204240848169634006e+02	4.029589348051104691e-02
1.204640928185637136e+02	4.039625387182994160e-02
1.205041008201640267e+02	4.049386435055149502e-02
1.205441088217643681e+02	4.058870964723633457e-02
1.205841168233646670e+02	4.068077376178336202e-02
1.206241248249649800e+02	4.077003996287604376e-02
1.206641328265653073e+02	4.085649078802130324e-02
1.207041408281656345e+02	4.094010804418695554e-02
1.207441488297659475e+02	4.102087280903842642e-02
1.207841568313662748e+02	4.109876543277967559e-02
1.208241648329666020e+02	4.117376554059869187e-02
1.208641728345669009e+02	4.124585203572200126e-02
1.209041808361672281e+02	4.131500310307750778e-02
1.209441888377675554e+02	4.138119621356928929e-02
1.209841968393678684e+02	4.144440812896398041e-02
1.210242048409681956e+02	4.150461490739009579e-02
1.210642128425685087e+02	4.156179190945041152e-02
1.211042208441688359e+02	4.161591380494714110e-02
1.211442288457691490e+02	4.166695458022091902e-02
1.211842368473694620e+02	4.171488754610014338e-02
1.212242448489697892e+02	4.175968534646281455e-02
1.212642528505701165e+02	4.180131996740694966e-02
1.213042608521704295e+02	4.183976274702874004e-02
1.213442688537707426e+02	4.187498438580622429e-02
1.213842768553710840e+02	4.190695495758635369e-02
1.214242848569713971e+02	4.193564392117073852e-02
1.214642928585716959e+02	4.196102013249947138e-02
1.215043008601720373e+02	4.198305185742693540e-02
1.215443088617723504e+02	4.200170678508755029e-02
1.215843168633726634e+02	4.201695204184495436e-02
1.216243248649730049e+02	4.202875420582224270e-02
1.216643328665733179e+02	4.203707932200632935e-02
1.217043408681736310e+02	4.204189291792156252e-02
1.217443488697739582e+02	4.204316001986721507e-02
1.217843568713742712e+02	4.204084516971213353e-02
1.218243648729745843e+02	4.203491244223995366e-02
1.218643728745749115e+02	4.202532546303861666e-02
1.219043808761752388e+02	4.201204742692617178e-02
1.219443888777755518e+02	4.199504111690618297e-02
1.219843968793758791e+02	4.197426892364384404e-02
1.220244048809761921e+02	4.194969286545494752e-02
1.220644128825765051e+02	4.192127460879991468e-02
1.221044208841768324e+02	4.188897548927292963e-02
1.221444288857771596e+02	4.185275653307637261e-02
1.221844368873774727e+02	4.181257847897389135e-02
1.222244448889777999e+02	4.176840180070794800e-02
1.222644528905781129e+02	4.172018672987484050e-02
1.223044608921784260e+02	4.166789327924703273e-02
1.223444688937787532e+02	4.161148126652800677e-02
1.223844768953790663e+02	4.155091033853338528e-02
1.224244848969793935e+02	4.148613999578368294e-02
1.224644928985797208e+02	4.141712961749843130e-02
1.225045009001800338e+02	4.134383848697887470e-02
1.225445089017803468e+02	4.126622581736775347e-02
1.225845169033806741e+02	4.118425077777265048e-02
1.226245249049809871e+02	4.109787251974192368e-02
1.226645329065813002e+02	4.100705020407707790e-02
1.227045409081816416e+02	4.091174302797198625e-02
1.227445489097819546e+02	4.081191025246259235e-02
1.227845569113822677e+02	4.070751123017363193e-02
1.228245649129826091e+02	4.059850543335052908e-02
1.228645729145829080e+02	4.048485248215942522e-02
