# Freq(GHz) Re(Z) Im(Z)
4.960000e+00 1.314367e+05 2.803531e+05
4.970000e+00 1.313363e+05 2.802171e+05
4.980000e+00 1.312359e+05 2.800811e+05
4.990000e+00 1.311354e+05 2.799452e+05
5.000000e+00 1.310350e+05 2.798092e+05
5.010000e+00 1.309346e+05 2.796732e+05
5.020000e+00 1.308660e+05 2.795694e+05
5.030000e+00 1.308046e+05 2.794731e+05
5.040000e+00 1.307433e+05 2.793767e+05
5.050000e+00 1.306820e+05 2.792803e+05
5.060000e+00 1.306207e+05 2.791839e+05
5.070000e+00 1.305593e+05 2.790876e+05
5.080000e+00 1.304980e+05 2.789912e+05
5.090000e+00 1.304367e+05 2.788948e+05
5.100000e+00 1.303754e+05 2.787984e+05
5.110000e+00 1.303141e+05 2.787021e+05
5.120000e+00 1.302528e+05 2.786057e+05
5.130000e+00 1.301915e+05 2.785093e+05
5.140000e+00 1.301303e+05 2.784129e+05
5.150000e+00 1.300690e+05 2.783165e+05
5.160000e+00 1.300077e+05 2.782202e+05
5.170000e+00 1.299464e+05 2.781238e+05
5.180000e+00 1.298852e+05 2.780274e+05
5.190000e+00 1.298239e+05 2.779310e+05
5.200000e+00 1.297626e+05 2.778347e+05
5.210000e+00 1.297014e+05 2.777383e+05
5.220000e+00 1.296402e+05 2.776419e+05
5.230000e+00 1.295789e+05 2.775455e+05
5.240000e+00 1.295177e+05 2.774492e+05
5.250000e+00 1.294565e+05 2.773528e+05
5.260000e+00 1.293952e+05 2.772564e+05
5.270000e+00 1.293340e+05 2.771600e+05
5.280000e+00 1.292728e+05 2.770636e+05
5.290000e+00 1.292116e+05 2.769673e+05
5.300000e+00 1.291504e+05 2.768709e+05
5.310000e+00 1.290892e+05 2.767745e+05
5.320000e+00 1.290280e+05 2.766781e+05
5.330000e+00 1.289668e+05 2.765817e+05
5.340000e+00 1.289056e+05 2.764854e+05
5.350000e+00 1.288444e+05 2.763890e+05
5.360000e+00 1.287832e+05 2.762926e+05
5.370000e+00 1.287221e+05 2.761962e+05
5.380000e+00 1.286609e+05 2.760999e+05
5.390000e+00 1.285998e+05 2.760035e+05
5.400000e+00 1.285386e+05 2.759071e+05
5.410000e+00 1.284774e+05 2.758107e+05
5.420000e+00 1.284163e+05 2.757143e+05
5.430000e+00 1.283552e+05 2.756179e+05
5.440000e+00 1.282940e+05 2.755216e+05
5.450000e+00 1.282329e+05 2.754252e+05
5.460000e+00 1.281718e+05 2.753288e+05
5.470000e+00 1.281106e+05 2.752324e+05
5.480000e+00 1.280495e+05 2.751360e+05
5.490000e+00 1.279884e+05 2.750396e+05
5.500000e+00 1.279273e+05 2.749433e+05
5.510000e+00 1.278662e+05 2.748469e+05
5.520000e+00 1.278051e+05 2.747505e+05
5.530000e+00 1.277440e+05 2.746541e+05
5.540000e+00 1.276829e+05 2.745577e+05
5.550000e+00 1.276218e+05 2.744613e+05
5.560000e+00 1.275608e+05 2.743650e+05
5.570000e+00 1.274997e+05 2.742686e+05
5.580000e+00 1.274386e+05 2.741722e+05
5.590000e+00 1.273776e+05 2.740758e+05
5.600000e+00 1.273165e+05 2.739794e+05
5.610000e+00 1.272555e+05 2.738830e+05
5.620000e+00 1.271944e+05 2.737866e+05
5.630000e+00 1.271334e+05 2.736902e+05
5.640000e+00 1.270723e+05 2.735938e+05
5.650000e+00 1.270113e+05 2.734975e+05
5.660000e+00 1.269503e+05 2.734011e+05
5.670000e+00 1.268893e+05 2.733047e+05
5.680000e+00 1.268282e+05 2.732083e+05
5.690000e+00 1.267672e+05 2.731119e+05
5.700000e+00 1.267062e+05 2.730155e+05
5.710000e+00 1.266452e+05 2.729191e+05
5.720000e+00 1.265842e+05 2.728227e+05
5.730000e+00 1.265232e+05 2.727263e+05
5.740000e+00 1.264623e+05 2.726299e+05
5.750000e+00 1.264013e+05 2.725336e+05
5.760000e+00 1.263403e+05 2.724372e+05
5.770000e+00 1.262793e+05 2.723408e+05
