# Freq(GHz) Re(Z) Im(Z)
3.550000e+00 -2.984306e+02 8.228111e+02
3.560000e+00 -2.909110e+02 8.492779e+02
3.570000e+00 -2.827790e+02 8.751763e+02
3.580000e+00 -2.740601e+02 9.004907e+02
3.590000e+00 -2.647803e+02 9.252066e+02
3.600000e+00 -2.549658e+02 9.493102e+02
3.610000e+00 -2.446139e+02 9.727500e+02
3.620000e+00 -2.337532e+02 9.955092e+02
3.630000e+00 -2.224444e+02 1.017619e+03
3.640000e+00 -2.107149e+02 1.039072e+03
3.650000e+00 -1.985920e+02 1.059857e+03
3.660000e+00 -1.861032e+02 1.079970e+03
3.670000e+00 -1.732498e+02 1.099345e+03
3.680000e+00 -1.600775e+02 1.118005e+03
3.690000e+00 -1.466282e+02 1.135976e+03
3.700000e+00 -1.329294e+02 1.153255e+03
3.710000e+00 -1.190084e+02 1.169841e+03
3.720000e+00 -1.048925e+02 1.185733e+03
3.730000e+00 -9.059340e+01 1.200855e+03
3.740000e+00 -7.615606e+01 1.215272e+03
3.750000e+00 -6.161015e+01 1.228999e+03
3.760000e+00 -4.698188e+01 1.242040e+03
3.770000e+00 -3.229712e+01 1.254400e+03
3.780000e+00 -1.758138e+01 1.266080e+03
3.790000e+00 -2.862309e+00 1.277007e+03
3.800000e+00 1.183237e+01 1.287274e+03
3.810000e+00 2.647854e+01 1.296886e+03
3.820000e+00 4.105256e+01 1.305855e+03
3.830000e+00 5.553129e+01 1.314188e+03
3.840000e+00 6.988819e+01 1.321880e+03
3.850000e+00 8.408804e+01 1.328900e+03
3.860000e+00 9.812183e+01 1.335322e+03
3.870000e+00 1.119689e+02 1.341158e+03
3.880000e+00 1.256093e+02 1.346423e+03
3.890000e+00 1.390237e+02 1.351131e+03
3.900000e+00 1.521797e+02 1.355268e+03
3.910000e+00 1.650502e+02 1.358840e+03
3.920000e+00 1.776370e+02 1.361905e+03
3.930000e+00 1.899239e+02 1.364478e+03
3.940000e+00 2.018953e+02 1.366577e+03
3.950000e+00 2.135364e+02 1.368219e+03
3.960000e+00 2.248062e+02 1.369391e+03
3.970000e+00 2.356975e+02 1.370123e+03
3.980000e+00 2.462161e+02 1.370458e+03
3.990000e+00 2.563509e+02 1.370413e+03
4.000000e+00 2.660910e+02 1.370009e+03
4.010000e+00 2.754269e+02 1.369265e+03
4.020000e+00 2.843077e+02 1.368171e+03
4.030000e+00 2.927535e+02 1.366771e+03
4.040000e+00 3.007691e+02 1.365096e+03
4.050000e+00 3.083483e+02 1.363165e+03
4.060000e+00 3.154857e+02 1.360998e+03
4.070000e+00 3.221767e+02 1.358616e+03
4.080000e+00 3.283619e+02 1.356017e+03
4.090000e+00 3.340909e+02 1.353247e+03
4.100000e+00 3.393643e+02 1.350327e+03
4.110000e+00 3.441809e+02 1.347277e+03
4.120000e+00 3.485403e+02 1.344116e+03
4.130000e+00 3.524344e+02 1.340864e+03
4.140000e+00 3.558231e+02 1.337536e+03
4.150000e+00 3.587587e+02 1.334161e+03
4.160000e+00 3.612439e+02 1.330757e+03
4.170000e+00 3.632824e+02 1.327344e+03
4.180000e+00 3.648782e+02 1.323940e+03
4.190000e+00 3.660183e+02 1.320566e+03
4.200000e+00 3.666902e+02 1.317243e+03
4.210000e+00 3.669380e+02 1.313986e+03
4.220000e+00 3.667686e+02 1.310812e+03
4.230000e+00 3.661897e+02 1.307738e+03
4.240000e+00 3.652096e+02 1.304780e+03
4.250000e+00 3.638118e+02 1.301962e+03
4.260000e+00 3.620088e+02 1.299302e+03
4.270000e+00 3.598349e+02 1.296807e+03
4.280000e+00 3.573005e+02 1.294489e+03
4.290000e+00 3.544166e+02 1.292362e+03
4.300000e+00 3.511945e+02 1.290439e+03
4.310000e+00 3.476180e+02 1.288753e+03
4.320000e+00 3.437175e+02 1.287306e+03
4.330000e+00 3.395183e+02 1.286100e+03
4.340000e+00 3.350332e+02 1.285146e+03
4.350000e+00 3.302755e+02 1.284452e+03
4.360000e+00 3.252588e+02 1.284029e+03
4.370000e+00 3.199704e+02 1.283918e+03
4.380000e+00 3.144503e+02 1.284098e+03
4.390000e+00 3.087163e+02 1.284574e+03
4.400000e+00 3.027826e+02 1.285351e+03
4.410000e+00 2.966638e+02 1.286435e+03
4.420000e+00 2.903731e+02 1.287834e+03
4.430000e+00 2.839100e+02 1.289588e+03
4.440000e+00 2.773091e+02 1.291663e+03
4.450000e+00 2.705851e+02 1.294062e+03
4.460000e+00 2.637528e+02 1.296787e+03
4.470000e+00 2.568269e+02 1.299840e+03
4.480000e+00 2.498199e+02 1.303233e+03
4.490000e+00 2.427444e+02 1.306987e+03
4.500000e+00 2.356222e+02 1.311070e+03
4.510000e+00 2.284674e+02 1.315481e+03
4.520000e+00 2.212941e+02 1.320219e+03
4.530000e+00 2.141162e+02 1.325282e+03
4.540000e+00 2.069488e+02 1.330684e+03
4.550000e+00 1.998077e+02 1.336428e+03
4.560000e+00 1.927052e+02 1.342485e+03
4.570000e+00 1.856542e+02 1.348853e+03
4.580000e+00 1.786673e+02 1.355524e+03
4.590000e+00 1.717565e+02 1.362496e+03
4.600000e+00 1.649418e+02 1.369784e+03
4.610000e+00 1.582336e+02 1.377371e+03
4.620000e+00 1.516385e+02 1.385237e+03
4.630000e+00 1.451672e+02 1.393375e+03
4.640000e+00 1.388300e+02 1.401777e+03
4.650000e+00 1.326366e+02 1.410435e+03
4.660000e+00 1.266133e+02 1.419365e+03
4.670000e+00 1.207579e+02 1.428537e+03
4.680000e+00 1.150750e+02 1.437937e+03
4.690000e+00 1.095724e+02 1.447556e+03
4.700000e+00 1.042576e+02 1.457383e+03
4.710000e+00 9.913749e+01 1.467409e+03
4.720000e+00 9.424489e+01 1.477646e+03
4.730000e+00 8.956070e+01 1.488059e+03
4.740000e+00 8.509012e+01 1.498638e+03
4.750000e+00 8.083792e+01 1.509372e+03
4.760000e+00 7.680838e+01 1.520250e+03
4.770000e+00 7.301058e+01 1.531263e+03
4.780000e+00 6.946694e+01 1.542411e+03
4.790000e+00 6.615624e+01 1.553667e+03
4.800000e+00 6.308056e+01 1.565021e+03
4.810000e+00 6.024149e+01 1.576462e+03
4.820000e+00 5.764009e+01 1.587979e+03
4.830000e+00 5.528812e+01 1.599564e+03
4.840000e+00 5.319377e+01 1.611205e+03
4.850000e+00 5.133716e+01 1.622887e+03
4.860000e+00 4.971727e+01 1.634599e+03
4.870000e+00 4.833260e+01 1.646331e+03
4.880000e+00 4.718121e+01 1.658072e+03
4.890000e+00 4.627675e+01 1.669812e+03
4.900000e+00 4.561284e+01 1.681539e+03
4.910000e+00 4.517281e+01 1.693243e+03
4.920000e+00 4.495287e+01 1.704915e+03
4.930000e+00 4.494880e+01 1.716546e+03
4.940000e+00 4.515598e+01 1.728126e+03
4.950000e+00 4.558836e+01 1.739641e+03
4.960000e+00 4.622735e+01 1.751085e+03
4.970000e+00 4.706021e+01 1.762452e+03
4.980000e+00 4.808086e+01 1.773734e+03
4.990000e+00 4.928288e+01 1.784924e+03
5.000000e+00 5.065957e+01 1.796015e+03
5.010000e+00 5.222286e+01 1.806987e+03
5.020000e+00 5.394662e+01 1.817845e+03
5.030000e+00 5.582162e+01 1.828584e+03
5.040000e+00 5.784013e+01 1.839199e+03
5.050000e+00 5.999422e+01 1.849685e+03
5.060000e+00 6.227738e+01 1.860036e+03
5.070000e+00 6.469222e+01 1.870232e+03
5.080000e+00 6.721593e+01 1.880287e+03
5.090000e+00 6.983997e+01 1.890196e+03
5.100000e+00 7.255569e+01 1.899958e+03
5.110000e+00 7.535441e+01 1.909569e+03
5.120000e+00 7.822976e+01 1.919023e+03
5.130000e+00 8.117515e+01 1.928310e+03
5.140000e+00 8.417519e+01 1.937442e+03
5.150000e+00 8.722110e+01 1.946419e+03
5.160000e+00 9.030415e+01 1.955241e+03
5.170000e+00 9.341564e+01 1.963909e+03
5.180000e+00 9.654761e+01 1.972414e+03
5.190000e+00 9.969018e+01 1.980757e+03
5.200000e+00 1.028338e+02 1.988949e+03
5.210000e+00 1.059701e+02 1.996994e+03
5.220000e+00 1.090911e+02 2.004893e+03
5.230000e+00 1.121888e+02 2.012649e+03
5.240000e+00 1.152522e+02 2.020255e+03
5.250000e+00 1.182740e+02 2.027720e+03
5.260000e+00 1.212483e+02 2.035054e+03
5.270000e+00 1.241682e+02 2.042263e+03
5.280000e+00 1.270268e+02 2.049350e+03
5.290000e+00 1.298176e+02 2.056321e+03
5.300000e+00 1.325258e+02 2.063169e+03
5.310000e+00 1.351514e+02 2.069912e+03
5.320000e+00 1.376903e+02 2.076557e+03
5.330000e+00 1.401374e+02 2.083110e+03
5.340000e+00 1.424876e+02 2.089578e+03
5.350000e+00 1.447361e+02 2.095968e+03
5.360000e+00 1.468656e+02 2.102278e+03
5.370000e+00 1.488849e+02 2.108525e+03
5.380000e+00 1.507908e+02 2.114717e+03
5.390000e+00 1.525803e+02 2.120861e+03
5.400000e+00 1.542507e+02 2.126964e+03
5.410000e+00 1.557965e+02 2.133033e+03
5.420000e+00 1.572066e+02 2.139077e+03
5.430000e+00 1.584920e+02 2.145104e+03
5.440000e+00 1.596517e+02 2.151124e+03
5.450000e+00 1.606853e+02 2.157145e+03
5.460000e+00 1.615925e+02 2.163173e+03
5.470000e+00 1.623672e+02 2.169219e+03
5.480000e+00 1.630070e+02 2.175292e+03
5.490000e+00 1.635229e+02 2.181398e+03
5.500000e+00 1.639162e+02 2.187545e+03
5.510000e+00 1.641891e+02 2.193742e+03
5.520000e+00 1.643437e+02 2.199994e+03
5.530000e+00 1.643743e+02 2.206316e+03
5.540000e+00 1.642872e+02 2.212713e+03
5.550000e+00 1.640919e+02 2.219191e+03
5.560000e+00 1.637922e+02 2.225754e+03
5.570000e+00 1.633925e+02 2.232411e+03
5.580000e+00 1.628972e+02 2.239167e+03
5.590000e+00 1.623027e+02 2.246040e+03
5.600000e+00 1.616213e+02 2.253028e+03
5.610000e+00 1.608611e+02 2.260135e+03
5.620000e+00 1.600280e+02 2.267366e+03
5.630000e+00 1.591280e+02 2.274726e+03
5.640000e+00 1.581675e+02 2.282219e+03
5.650000e+00 1.571474e+02 2.289867e+03
5.660000e+00 1.560814e+02 2.297658e+03
5.670000e+00 1.549769e+02 2.305596e+03
5.680000e+00 1.538412e+02 2.313684e+03
