# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
4.192000000000000e+00	4.455327374975000e-02	-4.375574191722000e-04	6.137183849278000e-04
4.193000000000000e+00	4.431109398915000e-02	-4.611285142790000e-04	6.119173899116001e-04
4.194000000000000e+00	4.402459613387999e-02	-4.847466632876001e-04	6.103048822727000e-04
4.195000000000000e+00	4.373809827822000e-02	-5.083648122963000e-04	6.086923746364000e-04
4.196000000000000e+00	4.338032622332999e-02	-5.319945390807000e-04	6.075308524662000e-04
4.197000000000000e+00	4.302255416844000e-02	-5.556242658652000e-04	6.063693302961000e-04
4.198000000000000e+00	4.263836973924000e-02	-5.792180855893000e-04	6.054683155826002e-04
4.199000000000000e+00	4.222777293630000e-02	-6.027759982540000e-04	6.048278083202000e-04
4.200000000000000e+00	4.181717613318000e-02	-6.263339109179000e-04	6.041873010609000e-04
4.201000000000000e+00	4.137307937225000e-02	-6.497360707336000e-04	6.041330470339000e-04
4.202000000000000e+00	4.092898261131000e-02	-6.731382305494000e-04	6.040787930070001e-04
4.203000000000000e+00	4.047812449810001e-02	-6.964204287593999e-04	6.043475113122000e-04
4.204000000000000e+00	4.002050503276000e-02	-7.195826653665001e-04	6.049392019427000e-04
4.205000000000000e+00	3.956288556746000e-02	-7.427449019717001e-04	6.055308925769000e-04
4.206000000000000e+00	3.911214203482000e-02	-7.655831277384000e-04	6.068219787703000e-04
4.207000000000000e+00	3.866139850219000e-02	-7.884213535051000e-04	6.081130649637000e-04
4.208000000000000e+00	3.822438462369000e-02	-8.110557276731000e-04	6.097771421305000e-04
4.209000000000000e+00	3.780110039903000e-02	-8.334862502468000e-04	6.118142102625000e-04
4.210000000000000e+00	3.737781617463000e-02	-8.559167728178000e-04	6.138512783988000e-04
4.211000000000000e+00	3.700251986275000e-02	-8.778566049513000e-04	6.166735025080001e-04
4.212000000000000e+00	3.662722355087000e-02	-8.997964370849000e-04	6.194957266172000e-04
4.213000000000000e+00	3.628603829346000e-02	-9.214499360407000e-04	6.227261766375999e-04
4.214000000000000e+00	3.597896408979000e-02	-9.428171018251999e-04	6.263648525602000e-04
4.215000000000000e+00	3.567188988659000e-02	-9.641842676060001e-04	6.300035284874000e-04
4.216000000000000e+00	3.545274054108000e-02	-9.848981042807001e-04	6.344816947346000e-04
4.217000000000000e+00	3.523359119557000e-02	-1.005611940955000e-03	6.389598609818000e-04
4.218000000000000e+00	3.506787406616000e-02	-1.025959586563000e-03	6.438650187070000e-04
4.219000000000000e+00	3.495558915168000e-02	-1.045941041112000e-03	6.491971679009999e-04
4.220000000000000e+00	3.484330423788000e-02	-1.065922495657000e-03	6.545293170995000e-04
4.221000000000000e+00	3.485583636274000e-02	-1.085094415435000e-03	6.607212007622000e-04
4.222000000000000e+00	3.486836848760000e-02	-1.104266335213000e-03	6.669130844248001e-04
4.223000000000000e+00	3.495168530687000e-02	-1.122996003424000e-03	6.735332904795000e-04
4.224000000000000e+00	3.510578681902000e-02	-1.141283420079000e-03	6.805818189171000e-04
4.225000000000000e+00	3.525988833201001e-02	-1.159570836729000e-03	6.876303473592001e-04
4.226000000000000e+00	3.557091094137000e-02	-1.176901242719000e-03	6.955235853189999e-04
4.227000000000000e+00	3.588193355073000e-02	-1.194231648709000e-03	7.034168232789000e-04
4.228000000000000e+00	3.627829965484000e-02	-1.211048660205000e-03	7.117220711177000e-04
4.229000000000000e+00	3.676000925185000e-02	-1.227352277219000e-03	7.204393288266000e-04
4.230000000000000e+00	3.724171884985000e-02	-1.243655894227000e-03	7.291565865397000e-04
4.231000000000000e+00	3.790612762379000e-02	-1.258865932830000e-03	7.386686046677000e-04
4.232000000000000e+00	3.857053639774000e-02	-1.274075971434000e-03	7.481806227958000e-04
4.233000000000000e+00	3.933134966724000e-02	-1.288707445655000e-03	7.580712448928001e-04
4.234000000000000e+00	4.018856743020000e-02	-1.302760355505000e-03	7.683404709507002e-04
4.235000000000000e+00	4.104578519426000e-02	-1.316813265349000e-03	7.786096970124000e-04
4.236000000000000e+00	4.210389159692000e-02	-1.329648975307000e-03	7.895906496749999e-04
4.237000000000000e+00	4.316199799958000e-02	-1.342484685265000e-03	8.005716023375000e-04
4.238000000000000e+00	4.432352074571000e-02	-1.354683613980000e-03	8.118819371150002e-04
4.239000000000000e+00	4.558845983307000e-02	-1.366245761467000e-03	8.235216540003000e-04
4.240000000000000e+00	4.685339892157001e-02	-1.377807908946000e-03	8.351613708889000e-04
4.241000000000000e+00	4.832889722216000e-02	-1.388044057883000e-03	8.473999344073999e-04
4.242000000000000e+00	4.980439552274000e-02	-1.398280206820000e-03	8.596384979259001e-04
4.243000000000000e+00	5.138589921152001e-02	-1.407829204614000e-03	8.721433472063000e-04
4.244000000000000e+00	5.307340828618001e-02	-1.416691051280000e-03	8.849144822427000e-04
4.245000000000000e+00	5.476091736199000e-02	-1.425552897939000e-03	8.976856172816001e-04
4.246000000000000e+00	5.665958146037000e-02	-1.432996464079000e-03	9.109173536963000e-04
4.247000000000000e+00	5.855824555876001e-02	-1.440440030219000e-03	9.241490901111000e-04
4.248000000000000e+00	6.056090220330001e-02	-1.447154719535000e-03	9.375726544401000e-04
4.249000000000000e+00	6.266755139174000e-02	-1.453140532045000e-03	9.511880466791001e-04
4.250000000000000e+00	6.477420058128000e-02	-1.459126344546000e-03	9.648034389197000e-04
4.251000000000000e+00	6.708336941720000e-02	-1.463619601055000e-03	9.787213344133001e-04
4.252000000000000e+00	6.939253825312000e-02	-1.468112857564000e-03	9.926392299069000e-04
4.253000000000000e+00	7.179910844178002e-02	-1.471844845650000e-03	1.006666101414000e-03
4.254000000000000e+00	7.430307998107000e-02	-1.474815565330000e-03	1.020801948933000e-03
4.255000000000000e+00	7.680705152135001e-02	-1.477786285002000e-03	1.034937796453000e-03
4.256000000000000e+00	7.949592615928000e-02	-1.479209443908000e-03	1.049204485179000e-03
4.257000000000000e+00	8.218480079720000e-02	-1.480632602814000e-03	1.063471173904000e-03
4.258000000000000e+00	8.496013230033002e-02	-1.481272007397000e-03	1.077758878143000e-03
4.259000000000000e+00	8.782192066680000e-02	-1.481127657676000e-03	1.092067597896000e-03
4.260000000000000e+00	9.068370903412000e-02	-1.480983307947000e-03	1.106376317649000e-03
4.261000000000000e+00	9.370444789361002e-02	-1.479256680243000e-03	1.120637430534000e-03
4.262000000000000e+00	9.672518675310000e-02	-1.477530052539000e-03	1.134898543419000e-03
4.263000000000000e+00	9.981750110793999e-02	-1.475007532877000e-03	1.149091056669000e-03
4.264000000000000e+00	1.029813909566000e-01	-1.471689121276000e-03	1.163214970286000e-03
4.265000000000000e+00	1.061452808059000e-01	-1.468370709666000e-03	1.177338883902000e-03
4.266000000000000e+00	1.094348436152000e-01	-1.463456338549000e-03	1.191236916318000e-03
4.267000000000000e+00	1.127244064244000e-01	-1.458541967432000e-03	1.205134948734000e-03
4.268000000000000e+00	1.160673154955000e-01	-1.452830217965000e-03	1.218876578333000e-03
4.269000000000000e+00	1.194635708273000e-01	-1.446321090165000e-03	1.232461805119000e-03
4.270000000000000e+00	1.228598261595000e-01	-1.439811962357000e-03	1.246047031902000e-03
4.271000000000000e+00	1.263424836734000e-01	-1.431714688044000e-03	1.259235105799000e-03
4.272000000000000e+00	1.298251411872000e-01	-1.423617413731000e-03	1.272423179696000e-03
4.273000000000000e+00	1.333403030405000e-01	-1.414732079452000e-03	1.285372183701000e-03
4.274000000000000e+00	1.368879692323000e-01	-1.405058685223000e-03	1.298082117820000e-03
4.275000000000000e+00	1.404356354244000e-01	-1.395385290986000e-03	1.310792051936000e-03
4.276000000000000e+00	1.440260322790000e-01	-1.384153208682000e-03	1.322946957838000e-03
4.277000000000000e+00	1.476164291336000e-01	-1.372921126378000e-03	1.335101863739000e-03
4.278000000000000e+00	1.512167241161000e-01	-1.360921102639000e-03	1.346943202965000e-03
4.279000000000000e+00	1.548269172264000e-01	-1.348153137481000e-03	1.358470975522000e-03
4.280000000000000e+00	1.584371103366000e-01	-1.335385172316000e-03	1.369998748075000e-03
4.281000000000000e+00	1.620437439405000e-01	-1.321109450015000e-03	1.380832689649000e-03
4.282000000000000e+00	1.656503775444000e-01	-1.306833727715000e-03	1.391666631224000e-03
4.283000000000000e+00	1.692434625025000e-01	-1.291820812848000e-03	1.402123290602000e-03
4.284000000000000e+00	1.728229988152000e-01	-1.276070705433000e-03	1.412202667792000e-03
4.285000000000000e+00	1.764025351276000e-01	-1.260320598009000e-03	1.422282044977000e-03
4.286000000000000e+00	1.799314953035000e-01	-1.243134628195000e-03	1.431552571970000e-03
4.287000000000000e+00	1.834604554793000e-01	-1.225948658381000e-03	1.440823098963000e-03
4.288000000000000e+00	1.869525375905000e-01	-1.208066535488000e-03	1.449665484178000e-03
4.289000000000000e+00	1.904077416377000e-01	-1.189488259532000e-03	1.458079727624000e-03
4.290000000000000e+00	1.938629456844000e-01	-1.170909983568000e-03	1.466493971065000e-03
4.291000000000000e+00	1.972217486709000e-01	-1.150987852630000e-03	1.474011672281000e-03
4.292000000000000e+00	2.005805516575000e-01	-1.131065721692000e-03	1.481529373497000e-03
4.293000000000000e+00	2.038802141195000e-01	-1.110498256306000e-03	1.488582379746000e-03
4.294000000000000e+00	2.071207360584000e-01	-1.089285456486000e-03	1.495170691037000e-03
4.295000000000000e+00	2.103612579966000e-01	-1.068072656660000e-03	1.501759002324000e-03
4.296000000000000e+00	2.134626048748000e-01	-1.045626927980000e-03	1.507392635190000e-03
4.297000000000000e+00	2.165639517530000e-01	-1.023181199301000e-03	1.513026268056000e-03
4.298000000000000e+00	2.195858619519000e-01	-1.000150052327000e-03	1.518173726496000e-03
4.299000000000000e+00	2.225283354731000e-01	-9.765334870720001e-04	1.522835010522000e-03
4.300000000000000e+00	2.254708089934000e-01	-9.529169218110000e-04	1.527496294542000e-03
4.301000000000000e+00	2.282361027379000e-01	-9.281957427657000e-04	1.531175146793000e-03
4.302000000000000e+00	2.310013964823000e-01	-9.034745637205000e-04	1.534853999045000e-03
4.303000000000000e+00	2.336697332852000e-01	-8.782361338278999e-04	1.538040328062000e-03
4.304000000000000e+00	2.362411131485000e-01	-8.524804530991999e-04	1.540734133854000e-03
4.305000000000000e+00	2.388124930107000e-01	-8.267247723653000e-04	1.543427939640000e-03
4.306000000000000e+00	2.411749599664000e-01	-8.000083316083000e-04	1.545141346540000e-03
4.307000000000000e+00	2.435374269220000e-01	-7.732918908513001e-04	1.546854753440000e-03
4.308000000000000e+00	2.457888771154000e-01	-7.461336169773000e-04	1.548083770863000e-03
4.309000000000000e+00	2.479293105489000e-01	-7.185335099959000e-04	1.548828398821000e-03
4.310000000000000e+00	2.500697439812000e-01	-6.909334030101000e-04	1.549573026774000e-03
4.311000000000000e+00	2.519770240690000e-01	-6.625297818409001e-04	1.549367098215000e-03
4.312000000000000e+00	2.538843041567000e-01	-6.341261606717000e-04	1.549161169656000e-03
4.313000000000000e+00	2.556704981214000e-01	-6.053622329491000e-04	1.548492152696000e-03
4.314000000000000e+00	2.573356059658000e-01	-5.762379986810000e-04	1.547360047344000e-03
4.315000000000000e+00	2.590007138088000e-01	-5.471137644094000e-04	1.546227941988000e-03
4.316000000000000e+00	2.604168082969000e-01	-5.173542441270000e-04	1.544199682042000e-03
4.317000000000000e+00	2.618329027850000e-01	-4.875947238445000e-04	1.542171422096000e-03
4.318000000000000e+00	2.631221853364000e-01	-4.575612693871000e-04	1.539712628172000e-03
4.319000000000000e+00	2.642846559537000e-01	-4.272538807605001e-04	1.536823300278000e-03
4.320000000000000e+00	2.654471265697000e-01	-3.969464921315000e-04	1.533933972379000e-03
4.321000000000000e+00	2.663536216745000e-01	-3.661803972983999e-04	1.530223093551000e-03
4.322000000000000e+00	2.672601167793000e-01	-3.354143024653000e-04	1.526512214723000e-03
4.323000000000000e+00	2.680385795007000e-01	-3.044641302988000e-04	1.522412192954000e-03
4.324000000000000e+00	2.686890098414000e-01	-2.733298808031000e-04	1.517923028255000e-03
4.325000000000000e+00	2.693394401807000e-01	-2.421956313058000e-04	1.513433863551000e-03
4.326000000000000e+00	2.697359577202000e-01	-2.107848059636000e-04	1.508212703903000e-03
4.327000000000000e+00	2.701324752598000e-01	-1.793739806214000e-04	1.502991544255000e-03
4.328000000000000e+00	2.704042102222000e-01	-1.478709867786000e-04	1.497428668905000e-03
4.329000000000000e+00	2.705511626102000e-01	-1.162758244372000e-04	1.491524077859000e-03
4.330000000000000e+00	2.706981149968000e-01	-8.468066209533000e-05	1.485619486811000e-03
4.331000000000000e+00	2.706019763038000e-01	-5.299369133200000e-05	1.479081525470000e-03
4.332000000000000e+00	2.705058376109000e-01	-2.130672056869000e-05	1.472543564129000e-03
4.333000000000000e+00	2.702924075611000e-01	1.037993087546000e-05	1.465714303231000e-03
4.334000000000000e+00	2.699616861570000e-01	4.206626300044000e-05	1.458593742781000e-03
4.335000000000000e+00	2.696309647517000e-01	7.375259512489000e-05	1.451473182328000e-03
4.336000000000000e+00	2.690760894623000e-01	1.053462930957000e-04	1.443820713788000e-03
4.337000000000000e+00	2.685212141728000e-01	1.369399910665000e-04	1.436168245248000e-03
4.338000000000000e+00	2.678603694869000e-01	1.684417832783000e-04	1.428274736396000e-03
4.339000000000000e+00	2.670935554067000e-01	1.998516697330000e-04	1.420140187237000e-03
4.340000000000000e+00	2.663267413255000e-01	2.312615561863000e-04	1.412005638075000e-03
4.341000000000000e+00	2.653618368890000e-01	2.623976328929000e-04	1.403437205290000e-03
4.342000000000000e+00	2.643969324525000e-01	2.935337095996000e-04	1.394868772505000e-03
4.343000000000000e+00	2.633406387924000e-01	3.244886484452000e-04	1.386106310630000e-03
4.344000000000000e+00	2.621929559108000e-01	3.552624494337000e-04	1.377149819671000e-03
4.345000000000000e+00	2.610452730283000e-01	3.860362504197000e-04	1.368193328710000e-03
4.346000000000000e+00	2.597314022861000e-01	4.163611850796000e-04	1.358891527418000e-03
4.347000000000000e+00	2.584175315439000e-01	4.466861197395000e-04	1.349589726126000e-03
4.348000000000000e+00	2.570294027049000e-01	4.767444290659001e-04	1.340134773617000e-03
4.349000000000000e+00	2.555670157707000e-01	5.065361130645999e-04	1.330526669893000e-03
4.350000000000000e+00	2.541046288357000e-01	5.363277970599000e-04	1.320918566168000e-03
4.351000000000000e+00	2.525122703780000e-01	5.655043689960000e-04	1.311038817638000e-03
4.352000000000000e+00	2.509199119203000e-01	5.946809409322000e-04	1.301159069109000e-03
4.353000000000000e+00	2.492721684462000e-01	6.235104377920001e-04	1.291158376525000e-03
4.354000000000000e+00	2.475690399570000e-01	6.519928595831000e-04	1.281036739889000e-03
4.355000000000000e+00	2.458659114674000e-01	6.804752813700002e-04	1.270915103252000e-03
4.356000000000000e+00	2.440716494774000e-01	7.081876204744000e-04	1.260575950317000e-03
4.357000000000000e+00	2.422773874874000e-01	7.358999595787000e-04	1.250236797382000e-03
4.358000000000000e+00	2.404474821034000e-01	7.631909749735001e-04	1.239798174251000e-03
4.359000000000000e+00	2.385819333263000e-01	7.900606666679000e-04	1.229260080927000e-03
4.360000000000000e+00	2.367163845488000e-01	8.169303583573001e-04	1.218721987602000e-03
4.361000000000000e+00	2.347993805186000e-01	8.428884464317000e-04	1.207997401291000e-03
4.362000000000000e+00	2.328823764884000e-01	8.688465345061000e-04	1.197272814979000e-03
4.363000000000000e+00	2.309494413530000e-01	8.943162557318000e-04	1.186458016796000e-03
4.364000000000000e+00	2.290005751128000e-01	9.192976101192001e-04	1.175553006744000e-03
4.365000000000000e+00	2.270517088725000e-01	9.442789645010000e-04	1.164647996690000e-03
4.366000000000000e+00	2.250901162398000e-01	9.682224745336001e-04	1.153562090916000e-03
4.367000000000000e+00	2.231285236071000e-01	9.921659845662000e-04	1.142476185141000e-03
4.368000000000000e+00	2.211698012262000e-01	1.015562110662000e-03	1.131296287976000e-03
4.369000000000000e+00	2.192139490972000e-01	1.038410852832000e-03	1.120022399422000e-03
4.370000000000000e+00	2.172580969684000e-01	1.061259594996000e-03	1.108748510867000e-03
4.371000000000000e+00	2.153255810353000e-01	1.082960974305000e-03	1.097272954392000e-03
4.372000000000000e+00	2.133930651023000e-01	1.104662353614000e-03	1.085797397917000e-03
4.373000000000000e+00	2.114804842042000e-01	1.125765975352000e-03	1.074210920080000e-03
4.374000000000000e+00	2.095878383406000e-01	1.146271839533000e-03	1.062513520884000e-03
4.375000000000000e+00	2.076951924772000e-01	1.166777703707000e-03	1.050816121686000e-03
4.376000000000000e+00	2.058577119053000e-01	1.186044429844000e-03	1.038870414708000e-03
4.377000000000000e+00	2.040202313334000e-01	1.205311155981000e-03	1.026924707729000e-03
4.378000000000000e+00	2.022172811421000e-01	1.223938795684000e-03	1.014838613632000e-03
4.379000000000000e+00	2.004488613307000e-01	1.241927348966000e-03	1.002612132420000e-03
4.380000000000000e+00	1.986804415197000e-01	1.259915902241000e-03	9.903856512058001e-04
4.381000000000000e+00	1.969934345724000e-01	1.276591866827000e-03	9.778403037165001e-04
4.382000000000000e+00	1.953064276251000e-01	1.293267831413000e-03	9.652949562271000e-04
4.383000000000000e+00	1.936654691956000e-01	1.309272604804000e-03	9.525685463749000e-04
4.384000000000000e+00	1.920705592831000e-01	1.324606187015000e-03	9.396610741638000e-04
4.385000000000000e+00	1.904756493711000e-01	1.339939769219000e-03	9.267536019505001e-04
4.386000000000000e+00	1.889817485366000e-01	1.353905773508000e-03	9.134361182287001e-04
4.387000000000000e+00	1.874878477022000e-01	1.367871777797000e-03	9.001186345069001e-04
4.388000000000000e+00	1.860479800002000e-01	1.381143669125000e-03	8.865701932006000e-04
4.389000000000000e+00	1.846621454297000e-01	1.393721447507000e-03	8.727907943147001e-04
4.390000000000000e+00	1.832763108597000e-01	1.406299225881000e-03	8.590113954260000e-04
4.391000000000000e+00	1.820036844556000e-01	1.417472601737000e-03	8.447148394431999e-04
4.392000000000000e+00	1.807310580516000e-01	1.428645977593000e-03	8.304182834604999e-04
4.393000000000000e+00	1.795166302717000e-01	1.439111249213000e-03	8.158342281034000e-04
4.394000000000000e+00	1.783604011148000e-01	1.448868416612000e-03	8.009626733784000e-04
4.395000000000000e+00	1.772041719585000e-01	1.458625584004000e-03	7.860911186500000e-04
4.396000000000000e+00	1.761655619716000e-01	1.466958983881000e-03	7.705849145206000e-04
4.397000000000000e+00	1.751269519847000e-01	1.475292383759000e-03	7.550787103912000e-04
4.398000000000000e+00	1.741467834247000e-01	1.482912171065000e-03	7.392248688780000e-04
4.399000000000000e+00	1.732250562905000e-01	1.489818345816000e-03	7.230233899886001e-04
4.400000000000000e+00	1.723033291568000e-01	1.496724520559000e-03	7.068219110951000e-04
4.401000000000000e+00	1.714958222704000e-01	1.502203948780000e-03	6.898644262898000e-04
4.402000000000000e+00	1.706883153840000e-01	1.507683377000000e-03	6.729069414844000e-04
4.403000000000000e+00	1.699356514294000e-01	1.512451547745000e-03	6.555414822107001e-04
4.404000000000000e+00	1.692378304054000e-01	1.516508461028000e-03	6.377680484776000e-04
4.405000000000000e+00	1.685400093820000e-01	1.520565374304000e-03	6.199946147395998e-04
4.406000000000000e+00	1.679455443770000e-01	1.523207558149000e-03	6.013469863283000e-04
4.407000000000000e+00	1.673510793720000e-01	1.525849741994000e-03	5.826993579171001e-04
4.408000000000000e+00	1.668042783019000e-01	1.527790124419000e-03	5.635868149979001e-04
4.409000000000000e+00	1.663051411659000e-01	1.529028705438000e-03	5.440093575810000e-04
4.410000000000000e+00	1.658060040303000e-01	1.530267286449000e-03	5.244319001588000e-04
4.411000000000000e+00	1.653925850650000e-01	1.530116508173000e-03	5.038724997616999e-04
4.412000000000000e+00	1.649791660998000e-01	1.529965729897000e-03	4.833130993646000e-04
4.413000000000000e+00	1.646030780582000e-01	1.529128835584000e-03	4.622388773571000e-04
4.414000000000000e+00	1.642643209395000e-01	1.527605825249000e-03	4.406498337503999e-04
4.415000000000000e+00	1.639255638212000e-01	1.526082814906000e-03	4.190607901379000e-04
4.416000000000000e+00	1.636491170376000e-01	1.523207343662000e-03	3.963996844638000e-04
4.417000000000000e+00	1.633726702540000e-01	1.520331872418000e-03	3.737385787897000e-04
4.418000000000000e+00	1.631206383512000e-01	1.516791256301000e-03	3.505232892436000e-04
4.419000000000000e+00	1.628930213287000e-01	1.512585495326000e-03	3.267538158375000e-04
4.420000000000000e+00	1.626654043064000e-01	1.508379734344000e-03	3.029843424252000e-04
4.421000000000000e+00	1.624721862263000e-01	1.502868009349000e-03	2.780770950927000e-04
4.422000000000000e+00	1.622789681461000e-01	1.497356284353000e-03	2.531698477603000e-04
4.423000000000000e+00	1.620953536946000e-01	1.491204695149000e-03	2.276828257959000e-04
4.424000000000000e+00	1.619213428714000e-01	1.484413241749000e-03	2.016160292121000e-04
4.425000000000000e+00	1.617473320483000e-01	1.477621788342000e-03	1.755492326220000e-04
4.426000000000000e+00	1.615767736233000e-01	1.469578510725000e-03	1.483094100246000e-04
4.427000000000000e+00	1.614062151984000e-01	1.461535233108000e-03	1.210695874273000e-04
4.428000000000000e+00	1.612293257933000e-01	1.452880711916000e-03	9.324096060107000e-05
4.429000000000000e+00	1.610461054082000e-01	1.443614947162000e-03	6.482352955861000e-05
4.430000000000000e+00	1.608628850229000e-01	1.434349182402000e-03	3.640609850980000e-05
4.431000000000000e+00	1.606507360804000e-01	1.423891472733000e-03	6.815887236617001e-06
4.432000000000000e+00	1.604385871378000e-01	1.413433763064000e-03	-2.277432403657000e-05
4.433000000000000e+00	1.602038687084000e-01	1.402395845770000e-03	-5.294359094181000e-05
4.434000000000000e+00	1.599465807926000e-01	1.390777720862000e-03	-8.369191346660000e-05
4.435000000000000e+00	1.596892928764000e-01	1.379159595949000e-03	-1.144402359975000e-04
4.436000000000000e+00	1.593709189007000e-01	1.366413367325000e-03	-1.463218219983000e-04
4.437000000000000e+00	1.590525449250000e-01	1.353667138700000e-03	-1.782034079992000e-04
4.438000000000000e+00	1.586958877738000e-01	1.340373309049000e-03	-2.106339919690000e-04
4.439000000000000e+00	1.583009474481000e-01	1.326531878381000e-03	-2.436135738958000e-04
4.440000000000000e+00	1.579060071218000e-01	1.312690447708000e-03	-2.765931558284000e-04
4.441000000000000e+00	1.574196843809000e-01	1.297787130698000e-03	-3.106249064190000e-04
4.442000000000000e+00	1.569333616401000e-01	1.282883813689000e-03	-3.446566570097000e-04
4.443000000000000e+00	1.563943663262000e-01	1.267466338817000e-03	-3.791862804816000e-04
4.444000000000000e+00	1.558026984406000e-01	1.251534706093000e-03	-4.142137768240000e-04
4.445000000000000e+00	1.552110305543000e-01	1.235603073364000e-03	-4.492412731714001e-04
4.446000000000000e+00	1.545010867460000e-01	1.218676809639000e-03	-4.851975666617000e-04
4.447000000000000e+00	1.537911429378000e-01	1.201750545913000e-03	-5.211538601521000e-04
4.448000000000000e+00	1.530161947922000e-01	1.184343805285000e-03	-5.575359034035000e-04
4.449000000000000e+00	1.521762423107000e-01	1.166456587763000e-03	-5.943436964069001e-04
4.450000000000000e+00	1.513362898285000e-01	1.148569370237000e-03	-6.311514894144001e-04
4.451000000000000e+00	1.503559455895000e-01	1.129754767046000e-03	-6.687234183321001e-04
4.452000000000000e+00	1.493756013505000e-01	1.110940163855000e-03	-7.062953472498000e-04
4.453000000000000e+00	1.483206122635000e-01	1.091678556816000e-03	-7.442008233833000e-04
4.454000000000000e+00	1.471909783300000e-01	1.071969945941000e-03	-7.824398467253000e-04
4.455000000000000e+00	1.460613443957000e-01	1.052261335060000e-03	-8.206788700703001e-04
4.456000000000000e+00	1.447751257719000e-01	1.031691844044000e-03	-8.594787590356000e-04
4.457000000000000e+00	1.434889071481000e-01	1.011122353028000e-03	-8.982786480008000e-04
4.458000000000000e+00	1.421215995441000e-01	9.901388407120000e-04	-9.373015564818999e-04
4.459000000000000e+00	1.406732029616000e-01	9.687413071047000e-04	-9.765474844741001e-04
4.460000000000000e+00	1.392248063781000e-01	9.473437734931001e-04	-1.015793412468000e-03
4.461000000000000e+00	1.376104189802000e-01	9.251507257611000e-04	-1.055362638930000e-03
4.462000000000000e+00	1.359960315822000e-01	9.029576780292001e-04	-1.094931865392000e-03
4.463000000000000e+00	1.342976614140000e-01	8.803829833476999e-04	-1.134597800101000e-03
4.464000000000000e+00	1.325153084775000e-01	8.574266417249000e-04	-1.174360443054000e-03
4.465000000000000e+00	1.307329555400000e-01	8.344703000981000e-04	-1.214123086008000e-03
4.466000000000000e+00	1.287825366215000e-01	8.107825965858000e-04	-1.253942976729000e-03
4.467000000000000e+00	1.268321177031000e-01	7.870948930736000e-04	-1.293762867450000e-03
4.468000000000000e+00	1.247985598150000e-01	7.630573495612000e-04	-1.333540619007000e-03
4.469000000000000e+00	1.226818629590000e-01	7.386699660564000e-04	-1.373276231401000e-03
4.470000000000000e+00	1.205651661022000e-01	7.142825825480001e-04	-1.413011843794000e-03
4.471000000000000e+00	1.182858600029000e-01	6.892270058438000e-04	-1.452517290204000e-03
4.472000000000000e+00	1.160065539037000e-01	6.641714291397001e-04	-1.492022736614000e-03
4.473000000000000e+00	1.136487029866000e-01	6.387974368804999e-04	-1.531338502049000e-03
4.474000000000000e+00	1.112123072532000e-01	6.131050290731000e-04	-1.570464586515000e-03
4.475000000000000e+00	1.087759115191000e-01	5.874126212624000e-04	-1.609590670978000e-03
4.476000000000000e+00	1.061897454443000e-01	5.611147038995000e-04	-1.648185990322000e-03
4.477000000000000e+00	1.036035793695000e-01	5.348167865365001e-04	-1.686781309667000e-03
4.478000000000000e+00	1.009470515720000e-01	5.082318029176000e-04	-1.725035010619000e-03
4.479000000000000e+00	9.822016205341000e-02	4.813597530491001e-04	-1.762947093187000e-03
4.480000000000000e+00	9.549327253411000e-02	4.544877031776001e-04	-1.800859175750000e-03
4.481000000000000e+00	9.263634203671001e-02	4.270730593158000e-04	-1.837935647186000e-03
4.482000000000000e+00	8.977941153930000e-02	3.996584154540000e-04	-1.875012118622000e-03
4.483000000000000e+00	8.686356412788000e-02	3.719883814529000e-04	-1.911595236894000e-03
4.484000000000000e+00	8.388879980371999e-02	3.440629573179000e-04	-1.947685002013000e-03
4.485000000000000e+00	8.091403547899000e-02	3.161375331803000e-04	-1.983774767126000e-03
4.486000000000000e+00	7.783504077569001e-02	2.877335370051000e-04	-2.018729196697000e-03
4.487000000000000e+00	7.475604607239002e-02	2.593295408298000e-04	-2.053683626268000e-03
4.488000000000000e+00	7.163236386424000e-02	2.307026212856000e-04	-2.087997896621000e-03
4.489000000000000e+00	6.846399415222000e-02	2.018527783772000e-04	-2.121672007770000e-03
4.490000000000000e+00	6.529562443979001e-02	1.730029354667000e-04	-2.155346118912000e-03
4.491000000000000e+00	6.205382836864000e-02	1.437406116743000e-04	-2.187599737861000e-03
4.492000000000000e+00	5.881203229749001e-02	1.144782878820000e-04	-2.219853356810000e-03
4.493000000000000e+00	5.554195848887000e-02	8.502678784335000e-05	-2.251329614253000e-03
4.494000000000000e+00	5.224360694339000e-02	5.538611156247000e-05	-2.282028510208000e-03
4.495000000000000e+00	4.894525539770000e-02	2.574543527969000e-05	-2.312727406153000e-03
4.496000000000000e+00	4.560796006196001e-02	-4.238584364952001e-06	-2.341744385393000e-03
4.497000000000000e+00	4.227066472623000e-02	-3.422260400957001e-05	-2.370761364632000e-03
4.498000000000000e+00	3.892297888434000e-02	-6.436029438842000e-05	-2.398877829019000e-03
4.499000000000000e+00	3.556490253653000e-02	-9.465165549813000e-05	-2.426093778572000e-03
4.500000000000000e+00	3.220682618871000e-02	-1.249430166093000e-04	-2.453309728114000e-03
4.501000000000000e+00	2.884648693877000e-02	-1.555046208535000e-04	-2.478614598848000e-03
4.502000000000000e+00	2.548614768884000e-02	-1.860662250977000e-04	-2.503919469582000e-03
4.503000000000000e+00	2.213401393680000e-02	-2.167438069678000e-04	-2.528218764688000e-03
