# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
4.530000000000000e+00	-6.633665474941000e-05	-1.299638449496000e-02	6.595116767130000e-04
4.531000000000000e+00	-2.430209927922000e-04	-1.405337599127000e-02	6.582750209636000e-04
4.532000000000000e+00	-4.197053308351000e-04	-1.511036748758000e-02	6.570383652142000e-04
4.533000000000000e+00	-5.442275527545000e-04	-1.614246282300000e-02	6.549720023846000e-04
4.534000000000000e+00	-6.165876596814000e-04	-1.714966199806000e-02	6.520759324928000e-04
4.535000000000000e+00	-6.889477658103000e-04	-1.815686117280000e-02	6.491798626009001e-04
4.536000000000000e+00	-6.141278664968000e-04	-1.910472366263000e-02	6.462789677344000e-04
4.537000000000000e+00	-5.393079671834000e-04	-2.005258615245000e-02	6.433780728678000e-04
4.538000000000000e+00	-4.125355511489000e-04	-2.096624172469000e-02	6.413025531432000e-04
4.539000000000000e+00	-2.338106195204000e-04	-2.184569038008000e-02	6.400524085425000e-04
4.540000000000000e+00	-5.508568789214000e-05	-2.272513903505000e-02	6.388022639546000e-04
4.541000000000000e+00	1.235638048201000e-04	-2.352859149050000e-02	6.398901456460000e-04
4.542000000000000e+00	3.022132975322000e-04	-2.433204394594000e-02	6.409780273375000e-04
4.543000000000000e+00	4.289507799201000e-04	-2.509468223066000e-02	6.428937556097000e-04
4.544000000000000e+00	5.037762531094000e-04	-2.581650634554000e-02	6.456373304446000e-04
4.545000000000000e+00	5.786017255037000e-04	-2.653833045995000e-02	6.483809052795000e-04
4.546000000000000e+00	5.068204487646000e-04	-2.717449288184000e-02	6.511292215502000e-04
4.547000000000000e+00	4.350391720254000e-04	-2.781065530373000e-02	6.538775378209000e-04
4.548000000000000e+00	3.115327839349000e-04	-2.840230806932000e-02	6.558022607654000e-04
4.549000000000000e+00	1.363012856149000e-04	-2.894945117959000e-02	6.569033904014000e-04
4.550000000000000e+00	-3.893021270354000e-05	-2.949659428935000e-02	6.580045200248000e-04
4.551000000000000e+00	-2.138848433884000e-04	-2.995110832412000e-02	6.567727095853000e-04
4.552000000000000e+00	-3.888394740733000e-04	-3.040562235888000e-02	6.555408991458001e-04
4.553000000000000e+00	-5.119083215032000e-04	-3.081170751103000e-02	6.534830431786000e-04
4.554000000000000e+00	-5.830913868035000e-04	-3.116936378163000e-02	6.505991417018000e-04
4.555000000000000e+00	-6.542744513099000e-04	-3.152702005167000e-02	6.477152402249000e-04
4.556000000000000e+00	-5.790240073260000e-04	-3.178339881599000e-02	6.448265890063000e-04
4.557000000000000e+00	-5.037735633420000e-04	-3.203977758031000e-02	6.419379377876000e-04
4.558000000000000e+00	-3.768511314784000e-04	-3.224370578210000e-02	6.398710679490000e-04
4.559000000000000e+00	-1.982567128556000e-04	-3.239518342248000e-02	6.386259794725000e-04
4.560000000000000e+00	-1.966229423385000e-05	-3.254666106229000e-02	6.373808910086000e-04
4.561000000000000e+00	1.587478109493000e-04	-3.259139050341000e-02	6.384636144398000e-04
4.562000000000000e+00	3.371579161326000e-04	-3.263611994452000e-02	6.395463378710000e-04
4.563000000000000e+00	4.638270409211000e-04	-3.262764429108000e-02	6.414532831476000e-04
4.564000000000000e+00	5.387551864373000e-04	-3.256596354422000e-02	6.441844502516000e-04
4.565000000000000e+00	6.136833311614000e-04	-3.250428279680000e-02	6.469156173556000e-04
4.566000000000000e+00	5.425301440205000e-04	-3.233831825259000e-02	6.496514774290000e-04
4.567000000000000e+00	4.713769568795000e-04	-3.217235370839000e-02	6.523873375024000e-04
4.568000000000000e+00	3.486648547088000e-04	-3.195572096511000e-02	6.543031855334000e-04
4.569000000000000e+00	1.743938386269000e-04	-3.168842002387000e-02	6.553990215399000e-04
4.570000000000000e+00	1.228225455549000e-07	-3.142111908209000e-02	6.564948575337000e-04
4.571000000000000e+00	-1.739962256477000e-04	-3.105527681378000e-02	6.552679238491000e-04
4.572000000000000e+00	-3.481152738411000e-04	-3.068943454546000e-02	6.540409901646000e-04
4.573000000000000e+00	-4.706382384074000e-04	-3.027543525170000e-02	6.519916317676000e-04
4.574000000000000e+00	-5.415651204654000e-04	-2.981327893354000e-02	6.491198486761000e-04
4.575000000000000e+00	-6.124920017336000e-04	-2.935112261486000e-02	6.462480655846000e-04
4.576000000000000e+00	-5.377509599273000e-04	-2.879468708825000e-02	6.433716619559000e-04
4.577000000000000e+00	-4.630099181211000e-04	-2.823825156163000e-02	6.404952583271999e-04
4.578000000000000e+00	-3.368842645825000e-04	-2.763606376853000e-02	6.384371523421000e-04
4.579000000000000e+00	-1.593740004261000e-04	-2.698812370994000e-02	6.371973439830000e-04
4.580000000000000e+00	1.813626372871000e-05	-2.634018365088000e-02	6.359575356365000e-04
4.581000000000000e+00	1.953439650052000e-04	-2.560517956037000e-02	6.370356654631000e-04
4.582000000000000e+00	3.725516662815000e-04	-2.487017546987000e-02	6.381137952896000e-04
4.583000000000000e+00	4.981874361577000e-04	-2.409487124404000e-02	6.400127016706000e-04
4.584000000000000e+00	5.722512757519000e-04	-2.327926688378000e-02	6.427323845882000e-04
4.585000000000000e+00	6.463151145571000e-04	-2.246366252313000e-02	6.454520675059000e-04
4.586000000000000e+00	5.748273659025000e-04	-2.157550181021000e-02	6.481766548004000e-04
4.587000000000000e+00	5.033396172479000e-04	-2.068734109729000e-02	6.509012420950000e-04
4.588000000000000e+00	3.804669790309000e-04	-1.976720937931000e-02	6.528094353049001e-04
4.589000000000000e+00	2.062094523659000e-04	-1.881510665697000e-02	6.539012344478000e-04
4.590000000000000e+00	3.195192570137000e-05	-1.786300393434000e-02	6.549930335781000e-04
4.591000000000000e+00	-1.422502787420000e-04	-1.685513021284000e-02	6.537720903688000e-04
4.592000000000000e+00	-3.164524831853000e-04	-1.584725649134000e-02	6.525511471594000e-04
4.593000000000000e+00	-4.393286949932000e-04	-1.481513309214000e-02	6.505112354856000e-04
4.594000000000000e+00	-5.108789152789000e-04	-1.375876001576000e-02	6.476523553649000e-04
4.595000000000000e+00	-5.824291347788000e-04	-1.270238693915000e-02	6.447934752442000e-04
4.596000000000000e+00	-5.090309371221000e-04	-1.160422076724000e-02	6.419296607304000e-04
4.597000000000000e+00	-4.356327394655000e-04	-1.050605459533000e-02	6.390658462167000e-04
4.598000000000000e+00	-3.111132025370000e-04	-9.390508036650000e-03	6.370166111378000e-04
4.599000000000000e+00	-1.354723274451000e-04	-8.257581091585000e-03	6.357819554759000e-04
4.600000000000000e+00	4.016854764468000e-05	-7.124654146377000e-03	6.345472998266000e-04
4.601000000000000e+00	2.154358640079000e-04	-5.965213285084000e-03	6.356202971441000e-04
4.602000000000000e+00	3.907031803713000e-04	-4.805772423790000e-03	6.366932944616000e-04
4.603000000000000e+00	5.145907973414000e-04	-3.637968264580000e-03	6.385834806023000e-04
4.604000000000000e+00	5.870987160325999e-04	-2.461800807636000e-03	6.412908555485000e-04
4.605000000000000e+00	6.596066339378000e-04	-1.285633350659000e-03	6.439982304948000e-04
4.606000000000000e+00	5.871412754311000e-04	-1.035996932369000e-04	6.467106159672999e-04
4.607000000000000e+00	5.146759169244000e-04	1.078433964187000e-03	6.494230014398999e-04
4.608000000000000e+00	3.910272861978000e-04	2.257947797951000e-03	6.513226651549999e-04
4.609000000000000e+00	2.161953843615000e-04	3.434941808110000e-03	6.524096071304001e-04
4.610000000000000e+00	4.136348252514000e-05	4.611935818189000e-03	6.534965490933000e-04
4.611000000000000e+00	-1.334445484348000e-04	5.773966431715000e-03	6.522811058023000e-04
4.612000000000000e+00	-3.082525793948000e-04	6.935997045241000e-03	6.510656625113000e-04
4.613000000000000e+00	-4.319667972994000e-04	8.086309145086000e-03	6.490349657941000e-04
4.614000000000000e+00	-5.045872032566001e-04	9.224902731504000e-03	6.461890156681999e-04
4.615000000000000e+00	-5.772076084314000e-04	1.036349631776000e-02	6.433430655423000e-04
4.616000000000000e+00	-5.055150612460000e-04	1.147130645146000e-02	6.404924915810000e-04
4.617000000000000e+00	-4.338225140607000e-04	1.257911658516000e-02	6.376419176198000e-04
4.618000000000000e+00	-3.112278393668000e-04	1.366798417916000e-02	6.356025100703000e-04
4.619000000000000e+00	-1.377310382683000e-04	1.473790923384000e-02	6.343742689148000e-04
4.620000000000000e+00	3.576576282840000e-05	1.580783428829000e-02	6.331460277718000e-04
4.621000000000000e+00	2.089063974382000e-04	1.683213349934000e-02	6.342156173156000e-04
4.622000000000000e+00	3.820470320478000e-04	1.785643271039000e-02	6.352852068594000e-04
4.623000000000000e+00	5.040435952820000e-04	1.885356488112000e-02	6.371685020161000e-04
4.624000000000000e+00	5.748960882498000e-04	1.982353001211000e-02	6.398655027679000e-04
4.625000000000000e+00	6.457485804352000e-04	2.079349514276000e-02	6.425625035197000e-04
4.626000000000000e+00	5.722917156858000e-04	2.169990757502000e-02	6.452645321471000e-04
4.627000000000000e+00	4.988348509364000e-04	2.260632000727000e-02	6.479665607744000e-04
4.628000000000000e+00	3.744393556720000e-04	2.347659684823000e-02	6.498593631936000e-04
4.629000000000000e+00	1.991052309974000e-04	2.431073809869000e-02	6.509429394221000e-04
4.630000000000000e+00	2.377110632326000e-05	2.514487934872000e-02	6.520265156381000e-04
4.631000000000000e+00	-1.514830030694000e-04	2.589953724602000e-02	6.508175407517000e-04
4.632000000000000e+00	-3.267371124619000e-04	2.665419514333000e-02	6.496085658652001e-04
4.633000000000000e+00	-4.510853767409000e-04	2.736648089649000e-02	6.475877660803000e-04
4.634000000000000e+00	-5.245277970104000e-04	2.803639450644000e-02	6.447551414145000e-04
4.635000000000000e+00	-5.979702165005000e-04	2.870630811590000e-02	6.419225167487000e-04
4.636000000000000e+00	-5.276485361936000e-04	2.928782116601000e-02	6.390850545038000e-04
4.637000000000000e+00	-4.573268558868000e-04	2.986933421611000e-02	6.362475922590000e-04
4.638000000000000e+00	-3.362815541095000e-04	3.040516745546000e-02	6.342176699070000e-04
4.639000000000000e+00	-1.645126319615000e-04	3.089532088504000e-02	6.329952874302000e-04
4.640000000000000e+00	7.256290184902000e-06	3.138547431411000e-02	6.317729049658000e-04
4.641000000000000e+00	1.787602160953000e-04	3.178109372064000e-02	6.328381974816000e-04
4.642000000000000e+00	3.502641420057000e-04	3.217671312716000e-02	6.339034899975000e-04
4.643000000000000e+00	4.708925612056000e-04	3.252318931697000e-02	6.357788688789000e-04
4.644000000000000e+00	5.406454747985000e-04	3.282052229115000e-02	6.384643341084000e-04
4.645000000000000e+00	6.103983876128000e-04	3.311785526477000e-02	6.411497993379001e-04
4.646000000000000e+00	5.365656819160000e-04	3.331298773788000e-02	6.438400731209000e-04
4.647000000000000e+00	4.627329762191000e-04	3.350812021100000e-02	6.465303469038000e-04
4.648000000000000e+00	3.382345115562000e-04	3.365059691157000e-02	6.484147922446000e-04
4.649000000000000e+00	1.630702890257000e-04	3.374041784072000e-02	6.494934091606001e-04
4.650000000000000e+00	-1.209393350382000e-05	3.383023876930000e-02	6.505720260643000e-04
4.651000000000000e+00	-1.870671209701000e-04	3.381339812648000e-02	6.493678108070000e-04
4.652000000000000e+00	-3.620403084364000e-04	3.379655748366000e-02	6.481635955497000e-04
4.653000000000000e+00	-4.862691496493000e-04	3.372679010848000e-02	6.461509918500999e-04
4.654000000000000e+00	-5.597536457090000e-04	3.360409600208000e-02	6.433299997257000e-04
4.655000000000000e+00	-6.332381409921000e-04	3.348140189512000e-02	6.405090076012000e-04
4.656000000000000e+00	-5.634588016258000e-04	3.325542791047000e-02	6.376831402873000e-04
4.657000000000000e+00	-4.936794622595000e-04	3.302945392581000e-02	6.348572729734000e-04
4.658000000000000e+00	-3.733344746745000e-04	3.275353330924000e-02	6.328354787501000e-04
4.659000000000000e+00	-2.024238399677000e-04	3.242766606184000e-02	6.316177575999000e-04
4.660000000000000e+00	-3.151320526148000e-05	3.210179881392000e-02	6.304000364621000e-04
4.661000000000000e+00	1.392549806772000e-04	3.167927947624000e-02	6.314602321676000e-04
4.662000000000000e+00	3.100231666155000e-04	3.125676013855000e-02	6.325204278731000e-04
4.663000000000000e+00	4.301952563901000e-04	3.078725687423000e-02	6.343872831327000e-04
4.664000000000000e+00	4.997712510979001e-04	3.027076968430000e-02	6.370607979289999e-04
4.665000000000000e+00	5.693472450313000e-04	2.975428249388000e-02	6.397343127253000e-04
4.666000000000000e+00	4.960753965156000e-04	2.914631880028000e-02	6.424127080527000e-04
4.667000000000000e+00	4.228035480000000e-04	2.853835510668000e-02	6.450911033801000e-04
4.668000000000000e+00	2.991433432864000e-04	2.788625754662000e-02	6.469671468099000e-04
4.669000000000000e+00	1.250947834681000e-04	2.719002612106000e-02	6.480408383596000e-04
4.670000000000000e+00	-4.895377634848000e-05	2.649379469505000e-02	6.491145298970000e-04
4.671000000000000e+00	-2.226946763095000e-04	2.571412606232000e-02	6.479151438035000e-04
4.672000000000000e+00	-3.964355762703000e-04	2.493445742959000e-02	6.467157577100000e-04
4.673000000000000e+00	-5.195929513617000e-04	2.411646979804000e-02	6.447114023440000e-04
4.674000000000000e+00	-5.921668026805000e-04	2.326016316850000e-02	6.419020777229000e-04
4.675000000000000e+00	-6.647406532251000e-04	2.240385653860000e-02	6.390927531019000e-04
4.676000000000000e+00	-5.945566990345000e-04	2.147924177069000e-02	6.362784760963000e-04
4.677000000000000e+00	-5.243727448439000e-04	2.055462700279000e-02	6.334641990907000e-04
4.678000000000000e+00	-4.037892612360000e-04	1.960029159217000e-02	6.314505319411000e-04
4.679000000000000e+00	-2.328062493036000e-04	1.861623553948000e-02	6.302374746302000e-04
4.680000000000000e+00	-6.182323737158000e-05	1.763217948651000e-02	6.290244173316000e-04
4.681000000000000e+00	1.091111111407000e-04	1.659708846197000e-02	6.300795964100000e-04
4.682000000000000e+00	2.800454596530000e-04	1.556199743743000e-02	6.311347754885000e-04
4.683000000000000e+00	4.006429223995000e-04	1.450513659619000e-02	6.329932599521000e-04
4.684000000000000e+00	4.709035004722000e-04	1.342650593872000e-02	6.356550497835000e-04
4.685000000000000e+00	5.411640777740000e-04	1.234787528104000e-02	6.383168396148999e-04
4.686000000000000e+00	4.692660116467000e-04	1.123261394067000e-02	6.409837759467000e-04
4.687000000000000e+00	3.973679455193000e-04	1.011735260029000e-02	6.436507122783999e-04
4.688000000000000e+00	2.753328041808000e-04	8.987373018127000e-03	6.455188821452000e-04
4.689000000000000e+00	1.031605887186000e-04	7.842675194491000e-03	6.465882855643000e-04
4.690000000000000e+00	-6.901162674171000e-05	6.697977370741000e-03	6.476576889710000e-04
4.691000000000000e+00	-2.408120797783000e-04	5.532191606037000e-03	6.464639820137000e-04
4.692000000000000e+00	-4.126125328151000e-04	4.366405841333000e-03	6.452702750565000e-04
4.693000000000000e+00	-5.340163431484000e-04	3.194986417105000e-03	6.432751031454000e-04
4.694000000000000e+00	-6.050235118713000e-04	2.017933333478000e-03	6.404784662979000e-04
4.695000000000000e+00	-6.760306798233000e-04	8.408802498478000e-04	6.376818294503000e-04
4.696000000000000e+00	-6.048399707115000e-04	-3.366074651376000e-04	6.348802416810000e-04
4.697000000000000e+00	-5.336492615996000e-04	-1.514095180124000e-03	6.320786539117000e-04
4.698000000000000e+00	-4.122548214011000e-04	-2.686382446531000e-03	6.300741794954000e-04
4.699000000000000e+00	-2.406566512051000e-04	-3.853469264472000e-03	6.288668184148000e-04
4.700000000000000e+00	-6.905848100903000e-05	-5.020556082303000e-03	6.276594573464000e-04
4.701000000000000e+00	1.025168818268000e-04	-6.167412553054000e-03	6.287104033947000e-04
4.702000000000000e+00	2.740922446624000e-04	-7.314269023805000e-03	6.297613494429000e-04
4.703000000000000e+00	3.955512588316000e-04	-8.446828566691000e-03	6.316120342711000e-04
4.704000000000000e+00	4.668939254211000e-04	-9.565091182021000e-03	6.342624578618000e-04
4.705000000000000e+00	5.382365912432000e-04	-1.068335379716000e-02	6.369128814526000e-04
4.706000000000000e+00	4.680248807647000e-04	-1.176580876192000e-02	6.395681837353000e-04
4.707000000000000e+00	3.978131702861000e-04	-1.284826372669000e-02	6.422234860181000e-04
4.708000000000000e+00	2.776711721295000e-04	-1.390935012900000e-02	6.440833473592000e-04
4.709000000000000e+00	1.075988873775000e-04	-1.494906796931000e-02	6.451477677758000e-04
4.710000000000000e+00	-6.247339737236000e-05	-1.598878580935000e-02	6.462121881802000e-04
4.711000000000000e+00	-2.321993586247000e-04	-1.697825404711000e-02	6.450231056218000e-04
4.712000000000000e+00	-4.019253198770000e-04	-1.796772228486000e-02	6.438340230633000e-04
4.713000000000000e+00	-5.214855582289000e-04	-1.892785659321000e-02	6.418469395463000e-04
4.714000000000000e+00	-5.908800747683000e-04	-1.985865697279000e-02	6.390618550880000e-04
4.715000000000000e+00	-6.602745905401000e-04	-2.078945735201000e-02	6.362767706296000e-04
4.716000000000000e+00	-5.881176015528000e-04	-2.165271310546000e-02	6.334869813483000e-04
4.717000000000000e+00	-5.159606125655000e-04	-2.251596885891000e-02	6.306971920669000e-04
4.718000000000000e+00	-3.938385388356000e-04	-2.334127957042000e-02	6.287012802386000e-04
4.719000000000000e+00	-2.217513814467000e-04	-2.412864524081000e-02	6.274992458460000e-04
4.720000000000000e+00	-4.966422405841000e-05	-2.491601091075000e-02	6.262972114657000e-04
4.721000000000000e+00	1.223404997232000e-04	-2.562065767490000e-02	6.273442237467000e-04
4.722000000000000e+00	2.943452235048000e-04	-2.632530443904000e-02	6.283912360278000e-04
4.723000000000000e+00	4.164119305427000e-04	-2.698615293104000e-02	6.302347466701000e-04
4.724000000000000e+00	4.885406219201000e-04	-2.760320315185000e-02	6.328747556564000e-04
4.725000000000000e+00	5.606693125328000e-04	-2.822025337217000e-02	6.355147646426000e-04
4.726000000000000e+00	4.917668203239000e-04	-2.874643848528000e-02	6.381598774440000e-04
4.727000000000000e+00	4.228643281149000e-04	-2.927262359838000e-02	6.408049902454000e-04
4.728000000000000e+00	3.042007816605000e-04	-2.975210010983000e-02	6.426581146590000e-04
4.729000000000000e+00	1.357761820398000e-04	-3.018486802062000e-02	6.437192507020000e-04
4.730000000000000e+00	-3.264841757952000e-05	-3.061763593089000e-02	6.447803867328000e-04
4.731000000000000e+00	-2.008197320677000e-04	-3.095425307458000e-02	6.435976387173000e-04
4.732000000000000e+00	-3.689910465560000e-04	-3.129087021827000e-02	6.424148907018000e-04
4.733000000000000e+00	-4.872578406496000e-04	-3.157777504554000e-02	6.404375164864000e-04
4.734000000000000e+00	-5.556201154309000e-04	-3.181496755748000e-02	6.376655160885000e-04
4.735000000000000e+00	-6.239823894486000e-04	-3.205216006886000e-02	6.348935156905000e-04
4.736000000000000e+00	-5.514953378469000e-04	-3.218651890201000e-02	6.321167596363000e-04
4.737000000000000e+00	-4.790082862451000e-04	-3.232087773515000e-02	6.293400035820000e-04
4.738000000000000e+00	-3.568217009273000e-04	-3.240251905042000e-02	6.273537095919000e-04
4.739000000000000e+00	-1.849355829715000e-04	-3.243144284896000e-02	6.261578776489000e-04
4.740000000000000e+00	-1.304946501670000e-05	-3.246036664692000e-02	6.249620457180000e-04
4.741000000000000e+00	1.586412243986000e-04	-3.238299797054000e-02	6.260056057760000e-04
4.742000000000000e+00	3.303319138137000e-04	-3.230562929417000e-02	6.270491658340000e-04
4.743000000000000e+00	4.522368223247000e-04	-3.217575059864000e-02	6.288857720624000e-04
4.744000000000000e+00	5.243559510110000e-04	-3.199336188508000e-02	6.315154244441000e-04
4.745000000000000e+00	5.964750789353000e-04	-3.181097317098000e-02	6.341450768259000e-04
4.746000000000000e+00	5.280380628924000e-04	-3.152657785256000e-02	6.367796123029000e-04
4.747000000000000e+00	4.596010468496000e-04	-3.124218253415000e-02	6.394141477799000e-04
4.748000000000000e+00	3.415519638972000e-04	-3.090869205640000e-02	6.412599267945000e-04
4.749000000000000e+00	1.738908151113000e-04	-3.052610642037000e-02	6.423169493638000e-04
4.750000000000000e+00	6.229666326291000e-06	-3.014352078384000e-02	6.433739719211000e-04
4.751000000000000e+00	-1.613014767186000e-04	-2.966641981200000e-02	6.421963418864999e-04
4.752000000000000e+00	-3.288326197633000e-04	-2.918931884016000e-02	6.410187118519001e-04
4.753000000000000e+00	-4.467302737823000e-04	-2.866652322191000e-02	6.390496914387000e-04
4.754000000000000e+00	-5.149944398517000e-04	-2.809803295823000e-02	6.362892806641000e-04
4.755000000000000e+00	-5.832586051613000e-04	-2.752954269408000e-02	6.335288698894001e-04
4.756000000000000e+00	-5.113865707186001e-04	-2.687259343605000e-02	6.307635224847000e-04
4.757000000000000e+00	-4.395145362759000e-04	-2.621564417803000e-02	6.279981750799000e-04
4.758000000000000e+00	-3.182110308654000e-04	-2.551627728937000e-02	6.260198845432000e-04
4.759000000000000e+00	-1.474760555591000e-04	-2.477449277100000e-02	6.248286508573000e-04
4.760000000000000e+00	2.325891974546000e-05	-2.403270825220000e-02	6.236374171836000e-04
4.761000000000000e+00	1.936844470025000e-04	-2.321128910188000e-02	6.246760588781000e-04
4.762000000000000e+00	3.641099742595000e-04	-2.238986995156000e-02	6.257147005727000e-04
4.763000000000000e+00	4.849035328229000e-04	-2.153219064051000e-02	6.275430385042999e-04
4.764000000000000e+00	5.560651237693000e-04	-2.063825116949000e-02	6.301610726558000e-04
4.765000000000000e+00	6.272267139564000e-04	-1.974431169814000e-02	6.327791068073000e-04
4.766000000000000e+00	5.583167933749000e-04	-1.878644674350000e-02	6.354020291471000e-04
4.767000000000000e+00	4.894068727934000e-04	-1.782858178886000e-02	6.380249514869000e-04
4.768000000000000e+00	3.710434320596000e-04	-1.684330271757000e-02	6.398624617080000e-04
4.769000000000000e+00	2.032264722460000e-04	-1.583060953022000e-02	6.409145598274000e-04
4.770000000000000e+00	3.540951243256000e-05	-1.481791634262000e-02	6.419666579347000e-04
4.771000000000000e+00	-1.323699695734000e-04	-1.375901281139000e-02	6.407935590741000e-04
4.772000000000000e+00	-3.001494515795000e-04	-1.270010928016000e-02	6.396204602135000e-04
4.773000000000000e+00	-4.185453660243000e-04	-1.162194741895000e-02	6.376593219742000e-04
4.774000000000000e+00	-4.875577139788000e-04	-1.052452722818000e-02	6.349101443732000e-04
4.775000000000000e+00	-5.565700611770000e-04	-9.427107037237000e-03	6.321609667722000e-04
4.776000000000000e+00	-4.861081527665000e-04	-8.298255424552000e-03	6.294069014460000e-04
4.777000000000000e+00	-4.156462443559000e-04	-7.169403811866000e-03	6.266528361198000e-04
4.778000000000000e+00	-2.959926877280000e-04	-6.028501263443000e-03	6.246825224081000e-04
4.779000000000000e+00	-1.271474839499000e-04	-4.875547779547000e-03	6.234959602938001e-04
4.780000000000000e+00	4.169771982641000e-05	-3.722594295565000e-03	6.223093981915000e-04
4.781000000000000e+00	2.101781703051000e-04	-2.553963382487000e-03	6.233433222229000e-04
4.782000000000000e+00	3.786586207840000e-04	-1.385332469408000e-03	6.243772462542000e-04
4.783000000000000e+00	4.976908266756000e-04	-2.137774825900000e-04	6.261975289207999e-04
4.784000000000000e+00	5.672747890524000e-04	9.607015779021999e-04	6.288041702056000e-04
4.785000000000000e+00	6.368587506727000e-04	2.135180638369000e-03	6.314108114904001e-04
4.786000000000000e+00	5.669177818578000e-04	3.304726551180000e-03	6.340222761440000e-04
4.787000000000000e+00	4.969768130430000e-04	4.474272463991000e-03	6.366337407975000e-04
4.788000000000000e+00	3.777739865025000e-04	5.635980842466000e-03	6.384630834807000e-04
4.789000000000000e+00	2.093093033049000e-04	6.789851686774000e-03	6.395103042103000e-04
4.790000000000000e+00	4.084462010723000e-05	7.943722530945000e-03	6.405575249279000e-04
4.791000000000000e+00	-1.276028418512000e-04	9.072206547033000e-03	6.393889449055000e-04
4.792000000000000e+00	-2.960503038096000e-04	1.020069056312000e-02	6.382203648831000e-04
4.793000000000000e+00	-4.153248835765000e-04	1.131236623751000e-02	6.362671316220000e-04
4.794000000000000e+00	-4.854265822182000e-04	1.240723357058000e-02	6.335292451392000e-04
4.795000000000000e+00	-5.555282801068000e-04	1.350210090343000e-02	6.307913586563999e-04
4.796000000000000e+00	-4.867345899403000e-04	1.455629350125000e-02	6.280488649928000e-04
4.797000000000000e+00	-4.179408997738000e-04	1.561048609907000e-02	6.253063713292000e-04
4.798000000000000e+00	-3.001527755583000e-04	1.664097354584000e-02	6.233444996391000e-04
4.799000000000000e+00	-1.333702183563000e-04	1.764775584208000e-02	6.221632499057000e-04
4.800000000000000e+00	3.341233884380000e-05	1.865453813802000e-02	6.209820001841000e-04
4.801000000000000e+00	1.998601937243000e-04	1.960664546263000e-02	6.220122106889000e-04
4.802000000000000e+00	3.663080486048000e-04	2.055875278724000e-02	6.230424211936000e-04
4.803000000000000e+00	4.835338148615000e-04	2.147946693240000e-02	6.248557733275000e-04
4.804000000000000e+00	5.515374935621000e-04	2.236878789879000e-02	6.274522670736000e-04
4.805000000000000e+00	6.195411715096000e-04	2.325810886480000e-02	6.300487608198000e-04
4.806000000000000e+00	5.486515150144999e-04	2.407612303343000e-02	6.326500248159000e-04
4.807000000000000e+00	4.777618585193000e-04	2.489413720206000e-02	6.352512888120000e-04
4.808000000000000e+00	3.578450334985000e-04	2.567251810923000e-02	6.370735940181001e-04
4.809000000000000e+00	1.889010410149000e-04	2.641126575581000e-02	6.381169404510000e-04
4.810000000000000e+00	1.995704853176000e-05	2.715001340192000e-02	6.391602868719999e-04
4.811000000000000e+00	-1.489030676261000e-04	2.780306060327000e-02	6.379967597502000e-04
4.812000000000000e+00	-3.177631837841000e-04	2.845610780463000e-02	6.368332326285000e-04
4.813000000000000e+00	-4.376181961773000e-04	2.906406289964000e-02	6.348881554593000e-04
4.814000000000000e+00	-5.084681058687000e-04	2.962692588929000e-02	6.321615282594000e-04
4.815000000000000e+00	-5.793180148097000e-04	3.018978887843000e-02	6.294349010596000e-04
4.816000000000000e+00	-5.117699985832000e-04	3.065959597809000e-02	6.267034272134000e-04
4.817000000000000e+00	-4.442219823567000e-04	3.112940307775000e-02	6.239719533672000e-04
4.818000000000000e+00	-3.278398794922000e-04	3.155161315346000e-02	6.220177948735000e-04
4.819000000000000e+00	-1.626236910489000e-04	3.192622620628000e-02	6.208409517156000e-04
4.820000000000000e+00	2.592497393246000e-06	3.230083925856000e-02	6.196641085695999e-04
4.821000000000000e+00	1.675685054498000e-04	3.257796953559000e-02	6.206895777702000e-04
4.822000000000000e+00	3.325445135065000e-04	3.285509981261000e-02	6.217150469709000e-04
4.823000000000000e+00	4.485526735303000e-04	3.308209140187000e-02	6.235204983136000e-04
4.824000000000000e+00	5.155929865831000e-04	3.325894430446000e-02	6.261059317816000e-04
4.825000000000000e+00	5.826332988867000e-04	3.343579720650000e-02	6.286913652496000e-04
4.826000000000000e+00	5.114628159399000e-04	3.350946647572000e-02	6.312818265847000e-04
4.827000000000000e+00	4.402923329932000e-04	3.358313574493000e-02	6.338722879198000e-04
4.828000000000000e+00	3.203540229636000e-04	3.360416514547000e-02	6.356871746358000e-04
4.829000000000000e+00	1.516478869090000e-04	3.357255467846000e-02	6.367264867495000e-04
4.830000000000000e+00	-1.705824914475000e-05	3.354094421087000e-02	6.377657988512000e-04
4.831000000000000e+00	-1.855640320213000e-04	3.340368327428000e-02	6.366076687779000e-04
4.832000000000000e+00	-3.540698148977000e-04	3.326642233768000e-02	6.354495387046000e-04
4.833000000000000e+00	-4.737133597341000e-04	3.307720105136000e-02	6.335132118764000e-04
4.834000000000000e+00	-5.444946675901000e-04	3.283601941645000e-02	6.307986883102000e-04
4.835000000000000e+00	-6.152759746981000e-04	3.259483778098000e-02	6.280841647439001e-04
4.836000000000000e+00	-5.481100321738000e-04	3.225318035908000e-02	6.253649873918000e-04
4.837000000000000e+00	-4.809440896496000e-04	3.191152293717000e-02	6.226458100397000e-04
4.838000000000000e+00	-3.650845972079000e-04	3.152174540064000e-02	6.207007926470000e-04
