# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
3.101432115385e-01	1.001146511620e+01	-9.982768168986e-02	-1.111783763903e-01
3.102766638671e-01	9.945074019334e+00	-9.985189799439e-02	-1.103536470162e-01
3.104101161956e-01	9.881346077826e+00	-9.987601297222e-02	-1.095227639441e-01
3.105435685241e-01	9.827489667146e+00	-9.989986841284e-02	-1.086858616855e-01
3.106770208527e-01	9.780777593552e+00	-9.992330567642e-02	-1.078430766079e-01
3.108104731812e-01	9.744299051168e+00	-9.994616578843e-02	-1.069945469118e-01
3.109439255098e-01	9.717210479678e+00	-9.996828953455e-02	-1.061404126079e-01
3.110773778383e-01	9.700063316030e+00	-9.998951755577e-02	-1.052808154937e-01
3.112108301669e-01	9.695871105841e+00	-1.000096904436e-01	-1.044158991280e-01
3.113442824954e-01	9.706408111108e+00	-1.000286488353e-01	-1.035458088064e-01
3.114777348240e-01	9.725052222788e+00	-1.000462335095e-01	-1.026706915345e-01
3.116111871525e-01	9.753158196170e+00	-1.000622854814e-01	-1.017906960009e-01
3.117446394810e-01	9.797211141392e+00	-1.000766460979e-01	-1.009059725495e-01
3.118780918096e-01	9.850921283977e+00	-1.000891571332e-01	-1.000166731510e-01
3.120115441381e-01	9.915202807213e+00	-1.000996608838e-01	-9.912295137313e-02
3.121449964667e-01	9.985578607210e+00	-1.001080002635e-01	-9.822496235095e-02
3.122784487952e-01	1.006454831284e+01	-1.001140188978e-01	-9.732286275569e-02
3.124119011238e-01	1.015532771968e+01	-1.001175612187e-01	-9.641681076316e-02
3.125453534523e-01	1.024939119870e+01	-1.001184725588e-01	-9.550696602140e-02
3.126788057809e-01	1.034825307370e+01	-1.001165992450e-01	-9.459348961751e-02
3.128122581094e-01	1.045338343436e+01	-1.001117886919e-01	-9.367654404385e-02
3.129457104380e-01	1.056313415211e+01	-1.001038894946e-01	-9.275629316350e-02
3.130791627665e-01	1.067375645737e+01	-1.000927515216e-01	-9.183290217499e-02
3.132126150950e-01	1.078491668355e+01	-1.000782260063e-01	-9.090653757641e-02
3.133460674236e-01	1.089852732197e+01	-1.000601656383e-01	-8.997736712879e-02
3.134795197521e-01	1.101581306743e+01	-1.000384246546e-01	-8.904555981884e-02
3.136129720807e-01	1.112996505879e+01	-1.000128589291e-01	-8.811128582102e-02
3.137464244092e-01	1.123805952039e+01	-9.998332606232e-02	-8.717471645903e-02
3.138798767378e-01	1.134961406557e+01	-9.994968546992e-02	-8.623602416661e-02
3.140133290663e-01	1.145942512126e+01	-9.991179847038e-02	-8.529538244774e-02
3.141467813949e-01	1.156286156846e+01	-9.986952837208e-02	-8.435296583631e-02
3.142802337234e-01	1.166106653370e+01	-9.982274055934e-02	-8.340894985509e-02
3.144136860519e-01	1.175563672386e+01	-9.977130257764e-02	-8.246351097427e-02
3.145471383805e-01	1.184660623799e+01	-9.971508421777e-02	-8.151682656931e-02
3.146805907090e-01	1.192879333556e+01	-9.965395759906e-02	-8.056907487838e-02
3.148140430376e-01	1.200044584308e+01	-9.958779725155e-02	-7.962043495917e-02
3.149474953661e-01	1.206662995004e+01	-9.951648019703e-02	-7.867108664527e-02
3.150809476947e-01	1.212801779194e+01	-9.943988602906e-02	-7.772121050202e-02
3.152144000232e-01	1.217300220285e+01	-9.935789699169e-02	-7.677098778191e-02
3.153478523518e-01	1.220482687371e+01	-9.927039805709e-02	-7.582060037951e-02
3.154813046803e-01	1.222876316831e+01	-9.917727700191e-02	-7.487023078594e-02
3.156147570089e-01	1.224241436307e+01	-9.907842448232e-02	-7.392006204299e-02
3.157482093374e-01	1.224010346027e+01	-9.897373410783e-02	-7.297027769674e-02
3.158816616659e-01	1.221755774602e+01	-9.886310251363e-02	-7.202106175086e-02
3.160151139945e-01	1.218570918813e+01	-9.874642943167e-02	-7.107259861953e-02
3.161485663230e-01	1.214194880784e+01	-9.862361776024e-02	-7.012507307998e-02
3.162820186516e-01	1.207862530882e+01	-9.849457363212e-02	-6.917867022476e-02
3.164154709801e-01	1.199876010260e+01	-9.835920648125e-02	-6.823357541360e-02
3.165489233087e-01	1.190633593013e+01	-9.821742910783e-02	-6.728997422508e-02
3.166823756372e-01	1.180109868875e+01	-9.806915774194e-02	-6.634805240797e-02
3.168158279658e-01	1.168023030729e+01	-9.791431210549e-02	-6.540799583229e-02
3.169492802943e-01	1.154527178947e+01	-9.775281547258e-02	-6.446999044021e-02
3.170827326228e-01	1.139917986826e+01	-9.758459472826e-02	-6.353422219666e-02
3.172161849514e-01	1.124535139319e+01	-9.740958042551e-02	-6.260087703981e-02
3.173496372799e-01	1.107790098886e+01	-9.722770684060e-02	-6.167014083126e-02
3.174830896085e-01	1.090084613855e+01	-9.703891202664e-02	-6.074219930625e-02
3.176165419370e-01	1.072160615134e+01	-9.684313786543e-02	-5.981723802355e-02
3.177499942656e-01	1.053538326642e+01	-9.664033011745e-02	-5.889544231535e-02
3.178834465941e-01	1.034257338786e+01	-9.643043847007e-02	-5.797699723703e-02
3.180168989227e-01	1.014453835399e+01	-9.621341658391e-02	-5.706208751682e-02
3.181503512512e-01	9.947232929929e+00	-9.598922213732e-02	-5.615089750543e-02
3.182838035798e-01	9.750700021928e+00	-9.575781686898e-02	-5.524361112567e-02
3.184172559083e-01	9.549470915521e+00	-9.551916661855e-02	-5.434041182200e-02
3.185507082368e-01	9.347553585580e+00	-9.527324136542e-02	-5.344148251013e-02
3.186841605654e-01	9.148865919876e+00	-9.502001526548e-02	-5.254700552663e-02
3.188176128939e-01	8.952149226622e+00	-9.475946668589e-02	-5.165716257859e-02
3.189510652225e-01	8.753802789003e+00	-9.449157823793e-02	-5.077213469336e-02
3.190845175510e-01	8.555739851221e+00	-9.421633680770e-02	-4.989210216835e-02
3.192179698796e-01	8.361839718582e+00	-9.393373358490e-02	-4.901724452095e-02
3.193514222081e-01	8.170347471275e+00	-9.364376408950e-02	-4.814774043864e-02
3.194848745367e-01	7.975311050482e+00	-9.334642819634e-02	-4.728376772911e-02
3.196183268652e-01	7.779488522747e+00	-9.304173015769e-02	-4.642550327075e-02
3.197517791937e-01	7.588589916648e+00	-9.272967862363e-02	-4.557312296312e-02
3.198852315223e-01	7.396095968118e+00	-9.241028666044e-02	-4.472680167779e-02
3.200186838508e-01	7.199011260606e+00	-9.208357176670e-02	-4.388671320934e-02
3.201521361794e-01	7.000295376973e+00	-9.174955588743e-02	-4.305303022663e-02
3.202855885079e-01	6.800952717171e+00	-9.140826542599e-02	-4.222592422434e-02
3.204190408365e-01	6.598933117970e+00	-9.105973125379e-02	-4.140556547480e-02
3.205524931650e-01	6.391716323210e+00	-9.070398871793e-02	-4.059212298014e-02
3.206859454936e-01	6.179036938001e+00	-9.034107764666e-02	-3.978576442475e-02
3.208193978221e-01	5.965107245237e+00	-8.997104235253e-02	-3.898665612814e-02
3.209528501507e-01	5.746124590107e+00	-8.959393163358e-02	-3.819496299810e-02
3.210863024792e-01	5.518593394417e+00	-8.920979877214e-02	-3.741084848432e-02
3.212197548077e-01	5.290509447654e+00	-8.881870153154e-02	-3.663447453236e-02
3.213532071363e-01	5.060212710072e+00	-8.842070215065e-02	-3.586600153808e-02
3.214866594648e-01	4.823884378548e+00	-8.801586733616e-02	-3.510558830253e-02
3.216201117934e-01	4.582414951358e+00	-8.760426825270e-02	-3.435339198724e-02
3.217535641219e-01	4.340408811379e+00	-8.718598051077e-02	-3.360956807010e-02
3.218870164505e-01	4.101978788953e+00	-8.676108415245e-02	-3.287427030161e-02
3.220204687790e-01	3.862275291295e+00	-8.632966363499e-02	-3.214765066173e-02
3.221539211076e-01	3.620498646301e+00	-8.589180781215e-02	-3.142985931729e-02
3.222873734361e-01	3.384243685753e+00	-8.544760991333e-02	-3.072104457984e-02
3.224208257646e-01	3.155820894660e+00	-8.499716752067e-02	-3.002135286422e-02
3.225542780932e-01	2.930007245156e+00	-8.454058254380e-02	-2.933092864755e-02
3.226877304217e-01	2.712407598061e+00	-8.407796119255e-02	-2.864991442897e-02
3.228211827503e-01	2.505049111016e+00	-8.360941394748e-02	-2.797845068991e-02
3.229546350788e-01	2.307349207584e+00	-8.313505552826e-02	-2.731667585499e-02
3.230880874074e-01	2.121155652123e+00	-8.265500485989e-02	-2.666472625366e-02
3.232215397359e-01	1.943847966963e+00	-8.216938503687e-02	-2.602273608237e-02
3.233549920645e-01	1.781811022861e+00	-8.167832328518e-02	-2.539083736753e-02
3.234884443930e-01	1.633621966079e+00	-8.118195092223e-02	-2.476915992909e-02
3.236218967216e-01	1.494723892867e+00	-8.068040331471e-02	-2.415783134489e-02
3.237553490501e-01	1.368595988720e+00	-8.017381983436e-02	-2.355697691565e-02
3.238888013786e-01	1.255694922343e+00	-7.966234381168e-02	-2.296671963076e-02
3.240222537072e-01	1.153016434601e+00	-7.914612248768e-02	-2.238718013483e-02
3.241557060357e-01	1.060042954991e+00	-7.862530696354e-02	-2.181847669487e-02
3.242891583643e-01	9.770958868328e-01	-7.810005214828e-02	-2.126072516843e-02
3.244226106928e-01	9.019276592402e-01	-7.757051670453e-02	-2.071403897236e-02
3.245560630214e-01	8.346386625807e-01	-7.703686299227e-02	-2.017852905245e-02
3.246895153499e-01	7.703305013071e-01	-7.649925701067e-02	-1.965430385386e-02
3.248229676785e-01	7.119378665991e-01	-7.595786833801e-02	-1.914146929235e-02
3.249564200070e-01	6.615222274037e-01	-7.541287006973e-02	-1.864012872631e-02
3.250898723355e-01	6.113169715748e-01	-7.486443875465e-02	-1.815038292973e-02
3.252233246641e-01	5.639983764667e-01	-7.431275432925e-02	-1.767233006584e-02
3.253567769926e-01	5.194661287487e-01	-7.375800005026e-02	-1.720606566181e-02
3.254902293212e-01	4.781297155453e-01	-7.320036242542e-02	-1.675168258412e-02
3.256236816497e-01	4.408346344888e-01	-7.264003114246e-02	-1.630927101492e-02
3.257571339783e-01	4.045421643204e-01	-7.207719899643e-02	-1.587891842922e-02
3.258905863068e-01	3.707078819574e-01	-7.151206181521e-02	-1.546070957299e-02
3.260240386354e-01	3.426686198628e-01	-7.094481838353e-02	-1.505472644210e-02
3.261574909639e-01	3.173731700934e-01	-7.037567036519e-02	-1.466104826222e-02
3.262909432925e-01	2.938258161042e-01	-6.980482222378e-02	-1.427975146958e-02
3.264243956210e-01	2.780884827643e-01	-6.923248114179e-02	-1.391090969265e-02
3.265578479495e-01	2.647010489258e-01	-6.865885693820e-02	-1.355459373474e-02
3.266913002781e-01	2.544732606521e-01	-6.808416198457e-02	-1.321087155748e-02
3.268247526066e-01	2.493620074810e-01	-6.750861111966e-02	-1.287980826531e-02
3.269582049352e-01	2.446755898720e-01	-6.693242156261e-02	-1.256146609076e-02
3.270916572637e-01	2.457421066778e-01	-6.635581282473e-02	-1.225590438080e-02
3.272251095923e-01	2.493896577749e-01	-6.577900661995e-02	-1.196317958400e-02
3.273585619208e-01	2.520024384212e-01	-6.520222677394e-02	-1.168334523872e-02
3.274920142494e-01	2.564871208053e-01	-6.462569913195e-02	-1.141645196214e-02
3.276254665779e-01	2.618020403054e-01	-6.404965146536e-02	-1.116254744033e-02
3.277589189064e-01	2.666325425705e-01	-6.347431337715e-02	-1.092167641914e-02
3.278923712350e-01	2.734850050470e-01	-6.289991620605e-02	-1.069388069615e-02
3.280258235635e-01	2.794000232105e-01	-6.232669292969e-02	-1.047919911344e-02
3.281592758921e-01	2.842637756463e-01	-6.175487806661e-02	-1.027766755138e-02
3.282927282206e-01	2.938859665267e-01	-6.118470757725e-02	-1.008931892330e-02
3.284261805492e-01	3.036639135111e-01	-6.061641876394e-02	-9.914183171148e-03
3.285596328777e-01	3.166932184191e-01	-6.005025016992e-02	-9.752287262032e-03
3.286930852063e-01	3.358887278387e-01	-5.948644147747e-02	-9.603655185703e-03
3.288265375348e-01	3.600027030200e-01	-5.892523340516e-02	-9.468307952979e-03
3.289599898634e-01	3.924311181434e-01	-5.836686760428e-02	-9.346263595082e-03
3.290934421919e-01	4.322216060778e-01	-5.781158655450e-02	-9.237537163896e-03
3.292268945204e-01	4.819266586802e-01	-5.725963345875e-02	-9.142140733141e-03
3.293603468490e-01	5.440550584599e-01	-5.671125213750e-02	-9.060083400458e-03
3.294937991775e-01	6.165585880511e-01	-5.616668692230e-02	-8.991371290402e-03
3.296272515061e-01	6.974239090288e-01	-5.562618254879e-02	-8.936007558336e-03
3.297607038346e-01	7.909617364516e-01	-5.508998404911e-02	-8.893992395219e-03
3.298941561632e-01	8.963745506602e-01	-5.455833664384e-02	-8.865323033285e-03
3.300276084917e-01	1.009490888790e+00	-5.403148563349e-02	-8.849993752604e-03
3.301610608203e-01	1.129959090911e+00	-5.350967628954e-02	-8.847995888522e-03
3.302945131488e-01	1.255132401419e+00	-5.299315374514e-02	-8.859317839966e-03
3.304279654773e-01	1.386586285141e+00	-5.248216288547e-02	-8.883945078615e-03
3.305614178059e-01	1.520252186344e+00	-5.197694823791e-02	-8.921860158916e-03
3.306948701344e-01	1.651735372495e+00	-5.147775386188e-02	-8.973042728958e-03
3.308283224630e-01	1.782848644423e+00	-5.098482323859e-02	-9.037469542170e-03
3.309617747915e-01	1.911375439771e+00	-5.049839916060e-02	-9.115114469856e-03
3.310952271201e-01	2.033540869292e+00	-5.001872362140e-02	-9.205948514536e-03
3.312286794486e-01	2.148769920014e+00	-4.954603770487e-02	-9.309939824110e-03
3.313621317772e-01	2.258317454568e+00	-4.908058147478e-02	-9.427053706808e-03
3.314955841057e-01	2.360348382404e+00	-4.862259386441e-02	-9.557252646933e-03
3.316290364342e-01	2.454708115164e+00	-4.817231256624e-02	-9.700496321379e-03
3.317624887628e-01	2.539726785714e+00	-4.772997392184e-02	-9.856741616919e-03
3.318959410913e-01	2.616344165042e+00	-4.729581281190e-02	-1.002594264824e-02
3.320293934199e-01	2.686721808059e+00	-4.687006254667e-02	-1.020805077672e-02
3.321628457484e-01	2.748693252456e+00	-4.645295475656e-02	-1.040301462997e-02
3.322962980770e-01	2.803372818398e+00	-4.604471928318e-02	-1.061078012201e-02
3.324297504055e-01	2.850775825052e+00	-4.564558407077e-02	-1.083129047426e-02
3.325632027341e-01	2.889989423872e+00	-4.525577505814e-02	-1.106448623716e-02
3.326966550626e-01	2.921514952033e+00	-4.487551607100e-02	-1.131030531247e-02
3.328301073912e-01	2.944610298387e+00	-4.450502871496e-02	-1.156868297623e-02
3.329635597197e-01	2.960289987708e+00	-4.414453226904e-02	-1.183955190246e-02
3.330970120482e-01	2.967717024844e+00	-4.379424357993e-02	-1.212284218737e-02
3.332304643768e-01	2.963416159946e+00	-4.345437695682e-02	-1.241848137429e-02
3.333639167053e-01	2.948918428674e+00	-4.312514406710e-02	-1.272639447917e-02
3.334973690339e-01	2.926277986058e+00	-4.280675383274e-02	-1.304650401672e-02
3.336308213624e-01	2.893808130308e+00	-4.249941232758e-02	-1.337873002707e-02
3.337642736910e-01	2.851041571293e+00	-4.220332267547e-02	-1.372299010306e-02
3.338977260195e-01	2.797882196278e+00	-4.191868494932e-02	-1.407919941806e-02
3.340311783481e-01	2.736480400464e+00	-4.164569607120e-02	-1.444727075429e-02
3.341646306766e-01	2.669555730598e+00	-4.138454971333e-02	-1.482711453178e-02
3.342980830051e-01	2.596028891473e+00	-4.113543620027e-02	-1.521863883768e-02
3.344315353337e-01	2.517395891513e+00	-4.089854241211e-02	-1.562174945619e-02
3.345649876622e-01	2.436716051013e+00	-4.067405168887e-02	-1.603634989895e-02
3.346984399908e-01	2.354192790039e+00	-4.046214373606e-02	-1.646234143580e-02
3.348318923193e-01	2.270893209836e+00	-4.026299453151e-02	-1.689962312612e-02
3.349653446479e-01	2.189960144663e+00	-4.007677623345e-02	-1.734809185050e-02
3.350987969764e-01	2.111534921590e+00	-3.990365708992e-02	-1.780764234289e-02
3.352322493050e-01	2.035858159725e+00	-3.974380134954e-02	-1.827816722310e-02
3.353657016335e-01	1.962510273953e+00	-3.959736917370e-02	-1.875955702972e-02
3.354991539621e-01	1.890962353566e+00	-3.946451655013e-02	-1.925170025339e-02
3.356326062906e-01	1.824132188149e+00	-3.934539520807e-02	-1.975448337043e-02
3.357660586191e-01	1.759416627637e+00	-3.924015253484e-02	-2.026779087683e-02
3.358995109477e-01	1.695446301949e+00	-3.914893149403e-02	-2.079150532248e-02
3.360329632762e-01	1.632770687996e+00	-3.907187054527e-02	-2.132550734582e-02
3.361664156048e-01	1.567673355587e+00	-3.900910356568e-02	-2.186967570866e-02
3.362998679333e-01	1.502530838796e+00	-3.896075977290e-02	-2.242388733137e-02
3.364333202619e-01	1.436461082230e+00	-3.892696364990e-02	-2.298801732829e-02
3.365667725904e-01	1.366691067194e+00	-3.890783487153e-02	-2.356193904333e-02
3.367002249190e-01	1.294228870126e+00	-3.890348823280e-02	-2.414552408588e-02
3.368336772475e-01	1.217693037369e+00	-3.891403357900e-02	-2.473864236690e-02
3.369671295760e-01	1.136510715126e+00	-3.893957573766e-02	-2.534116213514e-02
3.371005819046e-01	1.053154913503e+00	-3.898021445238e-02	-2.595295001364e-02
3.372340342331e-01	9.673017288463e-01	-3.903604431859e-02	-2.657387103632e-02
3.373674865617e-01	8.773035986061e-01	-3.910715472117e-02	-2.720378868473e-02
3.375009388902e-01	7.850787106766e-01	-3.919362977414e-02	-2.784256492495e-02
3.376343912188e-01	6.895083011698e-01	-3.929554826227e-02	-2.849006024460e-02
3.377678435473e-01	5.928157567783e-01	-3.941298358475e-02	-2.914613368992e-02
3.379012958759e-01	4.976973690069e-01	-3.954600370088e-02	-2.981064290298e-02
3.380347482044e-01	4.005864876252e-01	-3.969467107784e-02	-3.048344415893e-02
3.381682005330e-01	3.033339581813e-01	-3.985904264061e-02	-3.116439240332e-02
3.383016528615e-01	2.084142573319e-01	-4.003916972396e-02	-3.185334128944e-02
3.384351051900e-01	1.161468769072e-01	-4.023509802661e-02	-3.255014321573e-02
3.385685575186e-01	2.732766314906e-02	-4.044686756755e-02	-3.325464936314e-02
3.387020098471e-01	-5.823694865114e-02	-4.067451264461e-02	-3.396670973256e-02
3.388354621757e-01	-1.392590099372e-01	-4.091806179514e-02	-3.468617318217e-02
3.389689145042e-01	-2.139382532525e-01	-4.117753775904e-02	-3.541288746478e-02
3.391023668328e-01	-2.822521044920e-01	-4.145295744398e-02	-3.614669926517e-02
3.392358191613e-01	-3.457302752391e-01	-4.174433189287e-02	-3.688745423731e-02
3.393692714899e-01	-4.025633126416e-01	-4.205166625374e-02	-3.763499704154e-02
3.395027238184e-01	-4.511709484070e-01	-4.237495975174e-02	-3.838917138169e-02
3.396361761469e-01	-4.951135724037e-01	-4.271420566365e-02	-3.914982004203e-02
3.397696284755e-01	-5.353739296330e-01	-4.306939129459e-02	-3.991678492423e-02
3.399030808040e-01	-5.724507306406e-01	-4.344049795717e-02	-4.068990708408e-02
3.400365331326e-01	-6.061420897314e-01	-4.382750095291e-02	-4.146902676816e-02
3.401699854611e-01	-6.383628807220e-01	-4.423036955615e-02	-4.225398345034e-02
3.403034377897e-01	-6.753619082473e-01	-4.464906700023e-02	-4.304461586810e-02
3.404368901182e-01	-7.155969285408e-01	-4.508355046612e-02	-4.384076205876e-02
3.405703424468e-01	-7.587127419203e-01	-4.553377107347e-02	-4.464225939541e-02
3.407037947753e-01	-8.111505205161e-01	-4.599967387402e-02	-4.544894462280e-02
3.408372471039e-01	-8.735098212758e-01	-4.648119784745e-02	-4.626065389290e-02
3.409706994324e-01	-9.453922495416e-01	-4.697827589964e-02	-4.707722280034e-02
3.411041517609e-01	-1.029358596666e+00	-4.749083486339e-02	-4.789848641760e-02
3.412376040895e-01	-1.126091299503e+00	-4.801879550151e-02	-4.872427932995e-02
3.413710564180e-01	-1.236897024324e+00	-4.856207251239e-02	-4.955443567021e-02
3.415045087466e-01	-1.360812196401e+00	-4.912057453795e-02	-5.038878915322e-02
3.416379610751e-01	-1.496678740654e+00	-4.969420417411e-02	-5.122717311008e-02
3.417714134037e-01	-1.648132568101e+00	-5.028285798358e-02	-5.206942052208e-02
3.419048657322e-01	-1.813974188348e+00	-5.088642651114e-02	-5.291536405444e-02
3.420383180608e-01	-1.988901056960e+00	-5.150479430137e-02	-5.376483608971e-02
3.421717703893e-01	-2.174093781282e+00	-5.213783991874e-02	-5.461766876090e-02
3.423052227178e-01	-2.372736587034e+00	-5.278543597016e-02	-5.547369398433e-02
3.424386750464e-01	-2.581036179133e+00	-5.344744912993e-02	-5.633274349217e-02
3.425721273749e-01	-2.794388303009e+00	-5.412374016708e-02	-5.719464886466e-02
3.427055797035e-01	-3.013820449587e+00	-5.481416397514e-02	-5.805924156205e-02
3.428390320320e-01	-3.240507802637e+00	-5.551856960424e-02	-5.892635295619e-02
3.429724843606e-01	-3.470561191568e+00	-5.623680029569e-02	-5.979581436184e-02
3.431059366891e-01	-3.699055943791e+00	-5.696869351877e-02	-6.066745706758e-02
3.432393890177e-01	-3.927560727911e+00	-5.771408101006e-02	-6.154111236647e-02
3.433728413462e-01	-4.156819808380e+00	-5.847278881493e-02	-6.241661158630e-02
3.435062936748e-01	-4.381708398710e+00	-5.924463733151e-02	-6.329378611954e-02
3.436397460033e-01	-4.598484669091e+00	-6.002944135687e-02	-6.417246745296e-02
3.437731983318e-01	-4.809333685711e+00	-6.082701013554e-02	-6.505248719679e-02
3.439066506604e-01	-5.016387439572e+00	-6.163714741029e-02	-6.593367711369e-02
3.440401029889e-01	-5.213595433916e+00	-6.245965147524e-02	-6.681586914726e-02
3.441735553175e-01	-5.399859537594e+00	-6.329431523106e-02	-6.769889545017e-02
3.443070076460e-01	-5.579357505006e+00	-6.414092624258e-02	-6.858258841201e-02
3.444404599746e-01	-5.752188814130e+00	-6.499926679846e-02	-6.946678068671e-02
3.445739123031e-01	-5.916236390283e+00	-6.586911397313e-02	-7.035130521966e-02
3.447073646317e-01	-6.071790148610e+00	-6.675023969083e-02	-7.123599527435e-02
3.448408169602e-01	-6.223923833966e+00	-6.764241079179e-02	-7.212068445876e-02
3.449742692887e-01	-6.372810461221e+00	-6.854538910059e-02	-7.300520675134e-02
3.451077216173e-01	-6.515161017901e+00	-6.945893149650e-02	-7.388939652656e-02
3.452411739458e-01	-6.654068561861e+00	-7.038278998598e-02	-7.477308858020e-02
3.453746262744e-01	-6.794858127682e+00	-7.131671177713e-02	-7.565611815416e-02
3.455080786029e-01	-6.936009530703e+00	-7.226043935618e-02	-7.653832096097e-02
3.456415309315e-01	-7.074816782899e+00	-7.321371056601e-02	-7.741953320791e-02
3.457749832600e-01	-7.212288105776e+00	-7.417625868649e-02	-7.829959162073e-02
3.459084355886e-01	-7.352655399918e+00	-7.514781251686e-02	-7.917833346706e-02
3.460418879171e-01	-7.498743492480e+00	-7.612809645991e-02	-8.005559657941e-02
3.461753402457e-01	-7.642536387593e+00	-7.711683060807e-02	-8.093121937780e-02
3.463087925742e-01	-7.784489917772e+00	-7.811373083132e-02	-8.180504089206e-02
3.464422449027e-01	-7.932730158536e+00	-7.911850886680e-02	-8.267690078373e-02
3.465756972313e-01	-8.082695486485e+00	-8.013087241030e-02	-8.354663936762e-02
3.467091495598e-01	-8.230452110155e+00	-8.115052520937e-02	-8.441409763301e-02
3.468426018884e-01	-8.378204933625e+00	-8.217716715817e-02	-8.527911726450e-02
3.469760542169e-01	-8.528588173945e+00	-8.321049439393e-02	-8.614154066249e-02
3.471095065455e-01	-8.678953727746e+00	-8.425019939505e-02	-8.700121096333e-02
3.472429588740e-01	-8.824687695407e+00	-8.529597108073e-02	-8.785797205910e-02
3.473764112026e-01	-8.967149590533e+00	-8.634749491218e-02	-8.871166861708e-02
3.475098635311e-01	-9.108197762956e+00	-8.740445299530e-02	-8.956214609886e-02
3.476433158596e-01	-9.245787751736e+00	-8.846652418478e-02	-9.040925077911e-02
3.477767681882e-01	-9.374847095891e+00	-8.953338418972e-02	-9.125282976406e-02
3.479102205167e-01	-9.495875473063e+00	-9.060470568049e-02	-9.209273100955e-02
3.480436728453e-01	-9.610872820148e+00	-9.168015839701e-02	-9.292880333893e-02
3.481771251738e-01	-9.716348548015e+00	-9.275940925829e-02	-9.376089646046e-02
3.483105775024e-01	-9.807846030461e+00	-9.384212247324e-02	-9.458886098452e-02
3.484440298309e-01	-9.888943425189e+00	-9.492795965263e-02	-9.541254844044e-02
3.485774821595e-01	-9.961897594221e+00	-9.601657992229e-02	-9.623181129313e-02
3.487109344880e-01	-1.001794179692e+01	-9.710764003734e-02	-9.704650295924e-02
3.488443868166e-01	-1.005742448703e+01	-9.820079449759e-02	-9.785647782321e-02
3.489778391451e-01	-1.008528914955e+01	-9.929569566387e-02	-9.866159125292e-02
3.491112914736e-01	-1.010164057488e+01	-1.003919938754e-01	-9.946169961510e-02
3.492447438022e-01	-1.010173917497e+01	-1.014893375680e-01	-1.002566602904e-01
3.493781961307e-01	-1.008174908617e+01	-1.025873733936e-01	-1.010463316885e-01
3.495116484593e-01	-1.004897142444e+01	-1.036857463398e-01	-1.018305732621e-01
3.496451007878e-01	-1.000299393969e+01	-1.047840998509e-01	-1.026092455220e-01
3.497785531164e-01	-9.938988357389e+00	-1.058820759497e-01	-1.033822100507e-01
3.499120054449e-01	-9.857577407962e+00	-1.069793153594e-01	-1.041493295164e-01
3.500454577735e-01	-9.762433298895e+00	-1.080754576267e-01	-1.049104676865e-01
3.501789101020e-01	-9.652367486148e+00	-1.091701412455e-01	-1.056654894410e-01
3.503123624305e-01	-9.523612537414e+00	-1.102630037807e-01	-1.064142607856e-01
3.504458147591e-01	-9.379219092934e+00	-1.113536819928e-01	-1.071566488649e-01
3.505792670876e-01	-9.223364570626e+00	-1.124418119635e-01	-1.078925219746e-01
3.507127194162e-01	-9.055143397946e+00	-1.135270292205e-01	-1.086217495743e-01
3.508461717447e-01	-8.867944377202e+00	-1.146089688636e-01	-1.093442022996e-01
3.509796240733e-01	-8.667397992459e+00	-1.156872656910e-01	-1.100597519744e-01
3.511130764018e-01	-8.460785273841e+00	-1.167615543256e-01	-1.107682716228e-01
3.512465287304e-01	-8.242415700076e+00	-1.178314693417e-01	-1.114696354804e-01
3.513799810589e-01	-8.011313850992e+00	-1.188966453916e-01	-1.121637190063e-01
3.515134333875e-01	-7.772535272895e+00	-1.199567173328e-01	-1.128503988942e-01
3.516468857160e-01	-7.528348571858e+00	-1.210113203547e-01	-1.135295530838e-01
3.517803380445e-01	-7.277086318984e+00	-1.220600901060e-01	-1.142010607714e-01
3.519137903731e-01	-7.019747157929e+00	-1.231026628210e-01	-1.148648024213e-01
3.520472427016e-01	-6.759481196639e+00	-1.241386754474e-01	-1.155206597762e-01
3.521806950302e-01	-6.499277502924e+00	-1.251677657722e-01	-1.161685158679e-01
3.523141473587e-01	-6.235201069987e+00	-1.261895725487e-01	-1.168082550276e-01
3.524475996873e-01	-5.968561078559e+00	-1.272037356230e-01	-1.174397628966e-01
3.525810520158e-01	-5.706637312790e+00	-1.282098960596e-01	-1.180629264359e-01
3.527145043444e-01	-5.446698904005e+00	-1.292076962673e-01	-1.186776339367e-01
3.528479566729e-01	-5.187810266306e+00	-1.301967801249e-01	-1.192837750304e-01
3.529814090014e-01	-4.930232692920e+00	-1.311767931056e-01	-1.198812406981e-01
3.531148613300e-01	-4.678372621239e+00	-1.321473824018e-01	-1.204699232806e-01
3.532483136585e-01	-4.432121764232e+00	-1.331081970489e-01	-1.210497164879e-01
3.533817659871e-01	-4.187763802293e+00	-1.340588880486e-01	-1.216205154089e-01
3.535152183156e-01	-3.948350729915e+00	-1.349991084919e-01	-1.221822165209e-01
3.536486706442e-01	-3.714281332456e+00	-1.359285136808e-01	-1.227347176985e-01
3.537821229727e-01	-3.486548066148e+00	-1.368467612498e-01	-1.232779182235e-01
3.539155753013e-01	-3.261810604128e+00	-1.377535112864e-01	-1.238117187938e-01
