# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
9.745949189837968163e+01	2.340098821169542376e+00
9.749949989997999467e+01	2.340642161900119422e+00
9.753950790158030770e+01	2.341185031414444673e+00
9.757951590318063495e+01	2.341727429603454702e+00
9.761952390478096220e+01	2.342269356358180232e+00
9.765953190638127523e+01	2.342810811569750573e+00
9.769953990798158827e+01	2.343351795129385629e+00
9.773954790958191552e+01	2.343892306928404334e+00
9.777955591118222856e+01	2.344432346858218885e+00
9.781956391278255580e+01	2.344971914810337399e+00
9.785957191438288305e+01	2.345511010676361696e+00
9.789957991598319609e+01	2.346049634347992630e+00
9.793958791758352334e+01	2.346587785717022090e+00
9.797959591918382216e+01	2.347125464675338780e+00
9.801960392078414941e+01	2.347662671114927768e+00
9.805961192238447666e+01	2.348199404927869161e+00
9.809961992398478969e+01	2.348735666006336320e+00
9.813962792558511694e+01	2.349271454242601642e+00
9.817963592718544419e+01	2.349806769529030337e+00
9.821964392878575723e+01	2.350341611758083094e+00
9.825965193038607026e+01	2.350875980822317413e+00
9.829965993198639751e+01	2.351409876614385386e+00
9.833966793358671055e+01	2.351943299027033696e+00
9.837967593518702358e+01	2.352476247953106725e+00
9.841968393678736504e+01	2.353008723285543891e+00
9.845969193838767808e+01	2.353540724917378313e+00
9.849969993998799112e+01	2.354072252741740368e+00
9.853970794158831836e+01	2.354603306651855910e+00
9.857971594318863140e+01	2.355133886541046273e+00
9.861972394478894444e+01	2.355663992302727383e+00
9.865973194638928589e+01	2.356193623830413753e+00
9.869973994798959893e+01	2.356722781017711377e+00
9.873974794958991197e+01	2.357251463758325727e+00
9.877975595119023922e+01	2.357779671946055977e+00
9.881976395279056646e+01	2.358307405474798557e+00
9.885977195439086529e+01	2.358834664238543155e+00
9.889977995599119254e+01	2.359361448131378047e+00
9.893978795759151978e+01	2.359887757047485657e+00
9.897979595919183282e+01	2.360413590881145662e+00
9.901980396079216007e+01	2.360938949526731889e+00
9.905981196239247311e+01	2.361463832878714530e+00
9.909981996399280035e+01	2.361988240831659702e+00
9.913982796559311339e+01	2.362512173280231664e+00
9.917983596719342643e+01	2.363035630119187491e+00
9.921984396879375367e+01	2.363558611243381513e+00
9.925985197039408092e+01	2.364081116547763983e+00
9.929985997199439396e+01	2.364603145927382855e+00
9.933986797359472121e+01	2.365124699277378006e+00
9.937987597519504845e+01	2.365645776492989238e+00
9.941988397679534728e+01	2.366166377469549609e+00
9.945989197839566032e+01	2.366686502102492540e+00
9.949989997999600178e+01	2.367206150287342492e+00
9.953990798159631481e+01	2.367725321919723847e+00
9.957991598319664206e+01	2.368244016895353354e+00
9.961992398479696931e+01	2.368762235110049463e+00
9.965993198639728234e+01	2.369279976459720327e+00
9.969993998799759538e+01	2.369797240840375796e+00
9.973994798959792263e+01	2.370314028148120311e+00
9.977995599119823567e+01	2.370830338279152016e+00
9.981996399279856291e+01	2.371346171129768532e+00
9.985997199439889016e+01	2.371861526596362513e+00
9.989997999599920320e+01	2.372376404575422981e+00
9.993998799759953044e+01	2.372890804963535771e+00
9.997999599919982927e+01	2.373404727657382196e+00
1.000200040008001565e+02	2.373918172553741268e+00
1.000600120024004838e+02	2.374431139549487479e+00
1.001000200040007968e+02	2.374943628541591689e+00
1.001400280056011241e+02	2.375455639427121124e+00
1.001800360072014513e+02	2.375967172103241154e+00
1.002200440088017643e+02	2.376478226467211297e+00
1.002600520104020774e+02	2.376988802416388324e+00
1.003000600120024046e+02	2.377498899848227154e+00
1.003400680136027177e+02	2.378008518660276405e+00
1.003800760152030307e+02	2.378517658750184616e+00
1.004200840168033722e+02	2.379026320015693141e+00
1.004600920184036852e+02	2.379534502354643699e+00
1.005001000200039982e+02	2.380042205664972155e+00
1.005401080216043255e+02	2.380549429844712073e+00
1.005801160232046385e+02	2.381056174791993385e+00
1.006201240248049515e+02	2.381562440405042391e+00
1.006601320264052930e+02	2.382068226582183090e+00
1.007001400280056060e+02	2.382573533221835849e+00
1.007401480296059191e+02	2.383078360222516512e+00
1.007801560312062463e+02	2.383582707482839957e+00
1.008201640328065736e+02	2.384086574901515654e+00
1.008601720344068724e+02	2.384589962377352546e+00
1.009001800360071996e+02	2.385092869809252836e+00
1.009401880376075269e+02	2.385595297096219536e+00
1.009801960392078399e+02	2.386097244137349804e+00
1.010202040408081672e+02	2.386598710831838055e+00
1.010602120424084944e+02	2.387099697078975957e+00
1.011002200440088075e+02	2.387600202778153768e+00
1.011402280456091205e+02	2.388100227828856337e+00
1.011802360472094335e+02	2.388599772130665322e+00
1.012202440488097608e+02	2.389098835583262748e+00
1.012602520504100880e+02	2.389597418086423897e+00
1.013002600520104011e+02	2.390095519540022639e+00
1.013402680536107283e+02	2.390593139844029213e+00
1.013802760552110556e+02	2.391090278898513777e+00
1.014202840568113544e+02	2.391586936603639746e+00
1.014602920584116674e+02	2.392083112859669569e+00
1.015003000600120089e+02	2.392578807566962951e+00
1.015403080616123219e+02	2.393074020625975962e+00
1.015803160632126350e+02	2.393568751937263261e+00
1.016203240648129764e+02	2.394063001401475432e+00
1.016603320664132895e+02	2.394556768919359868e+00
1.017003400680135883e+02	2.395050054391762551e+00
1.017403480696139297e+02	2.395542857719627161e+00
1.017803560712142428e+02	2.396035178803991528e+00
1.018203640728145558e+02	2.396527017545995619e+00
1.018603720744148973e+02	2.397018373846871775e+00
1.019003800760152103e+02	2.397509247607953142e+00
1.019403880776155233e+02	2.397999638730669236e+00
1.019803960792158364e+02	2.398489547116546827e+00
1.020204040808161636e+02	2.398978972667209941e+00
1.020604120824164767e+02	2.399467915284379416e+00
1.021004200840168039e+02	2.399956374869875564e+00
1.021404280856171312e+02	2.400444351325613734e+00
1.021804360872174442e+02	2.400931844553608308e+00
1.022204440888177714e+02	2.401418854455971807e+00
1.022604520904180845e+02	2.401905380934912237e+00
1.023004600920183975e+02	2.402391423892736633e+00
1.023404680936187248e+02	2.402876983231849728e+00
1.023804760952190378e+02	2.403362058854751293e+00
1.024204840968193650e+02	2.403846650664044127e+00
1.024604920984196923e+02	2.404330758562422066e+00
1.025005001000200053e+02	2.404814382452680199e+00
1.025405081016203326e+02	2.405297522237711760e+00
1.025805161032206456e+02	2.405780177820507237e+00
1.026205241048209587e+02	2.406262349104153486e+00
1.026605321064212717e+02	2.406744035991836395e+00
1.027005401080216132e+02	2.407225238386838218e+00
1.027405481096219262e+02	2.407705956192542018e+00
1.027805561112222392e+02	2.408186189312424119e+00
1.028205641128225807e+02	2.408665937650062094e+00
1.028605721144228795e+02	2.409145201109130774e+00
1.029005801160231925e+02	2.409623979593401355e+00
1.029405881176235340e+02	2.410102273006744955e+00
1.029805961192238470e+02	2.410580081253129059e+00
1.030206041208241601e+02	2.411057404236619295e+00
1.030606121224245015e+02	2.411534241861379435e+00
1.031006201240248146e+02	2.412010594031671395e+00
1.031406281256251134e+02	2.412486460651855680e+00
1.031806361272254406e+02	2.412961841626388715e+00
1.032206441288257679e+02	2.413436736859826848e+00
1.032606521304260809e+02	2.413911146256823237e+00
1.033006601320264082e+02	2.414385069722128740e+00
1.033406681336267354e+02	2.414858507160595913e+00
1.033806761352270485e+02	2.415331458477170123e+00
1.034206841368273615e+02	2.415803923576898882e+00
1.034606921384276887e+02	2.416275902364924288e+00
1.035007001400280018e+02	2.416747394746489697e+00
1.035407081416283290e+02	2.417218400626935715e+00
1.035807161432286421e+02	2.417688919911700207e+00
1.036207241448289693e+02	2.418158952506320514e+00
1.036607321464292966e+02	2.418628498316430786e+00
1.037007401480295954e+02	2.419097557247764207e+00
1.037407481496299226e+02	2.419566129206152993e+00
1.037807561512302499e+02	2.420034214097525282e+00
1.038207641528305629e+02	2.420501811827910466e+00
1.038607721544308760e+02	2.420968922303433413e+00
1.039007801560312174e+02	2.421435545430320246e+00
1.039407881576315305e+02	2.421901681114892124e+00
1.039807961592318293e+02	2.422367329263571900e+00
1.040208041608321707e+02	2.422832489782877463e+00
1.040608121624324838e+02	2.423297162579428843e+00
1.041008201640327968e+02	2.423761347559940216e+00
1.041408281656331383e+02	2.424225044631227899e+00
1.041808361672334513e+02	2.424688253700204132e+00
1.042208441688337643e+02	2.425150974673881965e+00
1.042608521704340916e+02	2.425613207459370813e+00
1.043008601720344046e+02	2.426074951963880011e+00
1.043408681736347177e+02	2.426536208094715708e+00
1.043808761752350449e+02	2.426996975759285302e+00
1.044208841768353722e+02	2.427457254865091674e+00
1.044608921784356852e+02	2.427917045319738953e+00
1.045009001800360124e+02	2.428376347030928084e+00
1.045409081816363397e+02	2.428835159906459928e+00
1.045809161832366385e+02	2.429293483854232605e+00
1.046209241848369658e+02	2.429751318782243263e+00
1.046609321864372930e+02	2.430208664598590307e+00
1.047009401880376060e+02	2.430665521211465396e+00
1.047409481896379333e+02	2.431121888529164554e+00
1.047809561912382463e+02	2.431577766460079726e+00
1.048209641928385736e+02	2.432033154912701001e+00
1.048609721944388866e+02	2.432488053795618832e+00
1.049009801960391997e+02	2.432942463017521817e+00
1.049409881976395269e+02	2.433396382487197585e+00
1.049809961992398541e+02	2.433849812113532796e+00
1.050210042008401672e+02	2.434302751805510923e+00
1.050610122024404802e+02	2.434755201472216690e+00
1.051010202040408217e+02	2.435207161022833855e+00
1.051410282056411205e+02	2.435658630366642985e+00
1.051810362072414335e+02	2.436109609413025012e+00
1.052210442088417750e+02	2.436560098071460345e+00
1.052610522104420880e+02	2.437010096251526647e+00
1.053010602120424011e+02	2.437459603862901503e+00
1.053410682136427425e+02	2.437908620815360639e+00
1.053810762152430556e+02	2.438357147018781923e+00
1.054210842168433544e+02	2.438805182383136927e+00
1.054610922184436959e+02	2.439252726818502026e+00
1.055011002200440089e+02	2.439699780235047744e+00
1.055411082216443219e+02	2.440146342543046298e+00
1.055811162232446492e+02	2.440592413652868942e+00
1.056211242248449764e+02	2.441037993474985512e+00
1.056611322264452895e+02	2.441483081919963993e+00
1.057011402280456025e+02	2.441927678898474063e+00
1.057411482296459297e+02	2.442371784321282213e+00
1.057811562312462428e+02	2.442815398099255741e+00
1.058211642328465700e+02	2.443258520143358759e+00
1.058611722344468831e+02	2.443701150364658847e+00
1.059011802360472103e+02	2.444143288674317294e+00
1.059411882376475376e+02	2.444584934983599744e+00
1.059811962392478506e+02	2.445026089203867770e+00
1.060212042408481636e+02	2.445466751246583303e+00
1.060612122424484909e+02	2.445906921023309089e+00
1.061012202440488039e+02	2.446346598445704235e+00
1.061412282456491312e+02	2.446785783425530436e+00
1.061812362472494584e+02	2.447224475874644867e+00
1.062212442488497715e+02	2.447662675705008173e+00
1.062612522504500845e+02	2.448100382828677368e+00
1.063012602520504117e+02	2.448537597157811163e+00
1.063412682536507248e+02	2.448974318604665523e+00
1.063812762552510378e+02	2.449410547081597223e+00
1.064212842568513793e+02	2.449846282501062511e+00
1.064612922584516923e+02	2.450281524775616226e+00
1.065013002600520053e+02	2.450716273817914015e+00
1.065413082616523468e+02	2.451150529540710110e+00
1.065813162632526456e+02	2.451584291856857778e+00
1.066213242648529587e+02	2.452017560679311980e+00
1.066613322664533001e+02	2.452450335921124491e+00
1.067013402680536132e+02	2.452882617495449225e+00
1.067413482696539262e+02	2.453314405315537794e+00
1.067813562712542534e+02	2.453745699294742177e+00
1.068213642728545807e+02	2.454176499346514273e+00
1.068613722744548795e+02	2.454606805384405455e+00
1.069013802760552068e+02	2.455036617322066128e+00
1.069413882776555340e+02	2.455465935073247064e+00
1.069813962792558470e+02	2.455894758551799395e+00
1.070214042808561743e+02	2.456323087671671956e+00
1.070614122824564873e+02	2.456750922346916610e+00
1.071014202840568146e+02	2.457178262491680254e+00
1.071414282856571276e+02	2.457605108020215035e+00
1.071814362872574407e+02	2.458031458846867690e+00
1.072214442888577679e+02	2.458457314886088874e+00
1.072614522904580951e+02	2.458882676052427385e+00
1.073014602920584082e+02	2.459307542260531054e+00
1.073414682936587354e+02	2.459731913425149408e+00
1.073814762952590627e+02	2.460155789461130560e+00
1.074214842968593615e+02	2.460579170283422545e+00
1.074614922984596745e+02	2.461002055807074207e+00
1.075015003000600160e+02	2.461424445947233419e+00
1.075415083016603290e+02	2.461846340619147533e+00
1.075815163032606421e+02	2.462267739738166927e+00
1.076215243048609835e+02	2.462688643219738349e+00
1.076615323064612966e+02	2.463109050979410242e+00
1.077015403080615954e+02	2.463528962932830080e+00
1.077415483096619369e+02	2.463948378995747479e+00
1.077815563112622499e+02	2.464367299084009755e+00
1.078215643128625629e+02	2.464785723113564586e+00
1.078615723144629044e+02	2.465203651000462237e+00
1.079015803160632174e+02	2.465621082660850671e+00
1.079415883176635305e+02	2.466038018010977328e+00
1.079815963192638435e+02	2.466454456967192232e+00
1.080216043208641707e+02	2.466870399445945328e+00
1.080616123224644838e+02	2.467285845363783370e+00
1.081016203240648110e+02	2.467700794637357475e+00
1.081416283256651383e+02	2.468115247183416461e+00
1.081816363272654513e+02	2.468529202918810395e+00
1.082216443288657786e+02	2.468942661760489266e+00
1.082616523304660916e+02	2.469355623625503870e+00
1.083016603320664046e+02	2.469768088431004482e+00
1.083416683336667319e+02	2.470180056094241294e+00
1.083816763352670449e+02	2.470591526532565751e+00
1.084216843368673722e+02	2.471002499663430108e+00
1.084616923384676994e+02	2.471412975404385204e+00
1.085017003400680125e+02	2.471822953673084911e+00
1.085417083416683397e+02	2.472232434387279909e+00
1.085817163432686527e+02	2.472641417464824354e+00
1.086217243448689658e+02	2.473049902823671431e+00
1.086617323464692788e+02	2.473457890381873803e+00
1.087017403480696203e+02	2.473865380057587604e+00
1.087417483496699333e+02	2.474272371769065781e+00
1.087817563512702463e+02	2.474678865434665642e+00
1.088217643528705878e+02	2.475084860972840861e+00
1.088617723544708866e+02	2.475490358302148142e+00
1.089017803560711997e+02	2.475895357341244551e+00
1.089417883576715411e+02	2.476299858008887966e+00
1.089817963592718542e+02	2.476703860223934850e+00
1.090218043608721672e+02	2.477107363905344695e+00
1.090618123624725087e+02	2.477510368972175137e+00
1.091018203640728217e+02	2.477912875343587729e+00
1.091418283656731205e+02	2.478314882938840835e+00
1.091818363672734478e+02	2.478716391677296738e+00
1.092218443688737750e+02	2.479117401478415417e+00
1.092618523704740880e+02	2.479517912261760326e+00
1.093018603720744153e+02	2.479917923946993952e+00
1.093418683736747425e+02	2.480317436453880031e+00
1.093818763752750556e+02	2.480716449702282222e+00
1.094218843768753686e+02	2.481114963612164992e+00
1.094618923784756817e+02	2.481512978103596723e+00
1.095019003800760089e+02	2.481910493096740833e+00
1.095419083816763361e+02	2.482307508511866878e+00
1.095819163832766492e+02	2.482704024269341669e+00
1.096219243848769764e+02	2.483100040289634158e+00
1.096619323864773037e+02	2.483495556493315437e+00
1.097019403880776025e+02	2.483890572801055185e+00
1.097419483896779298e+02	2.484285089133623892e+00
1.097819563912782570e+02	2.484679105411895961e+00
1.098219643928785700e+02	2.485072621556843941e+00
1.098619723944788831e+02	2.485465637489539859e+00
1.099019803960792245e+02	2.485858153131161430e+00
1.099419883976795376e+02	2.486250168402985405e+00
1.099819963992798506e+02	2.486641683226385346e+00
1.100220044008801779e+02	2.487032697522841840e+00
1.100620124024804909e+02	2.487423211213933172e+00
1.101020204040808039e+02	2.487813224221338881e+00
1.101420284056811454e+02	2.488202736466840204e+00
1.101820364072814584e+02	2.488591747872319182e+00
1.102220444088817715e+02	2.488980258359758668e+00
1.102620524104821129e+02	2.489368267851243655e+00
1.103020604120824117e+02	2.489755776268959053e+00
1.103420684136827248e+02	2.490142783535190141e+00
1.103820764152830520e+02	2.490529289572325666e+00
1.104220844168833793e+02	2.490915294302853411e+00
1.104620924184836923e+02	2.491300797649363297e+00
1.105021004200840196e+02	2.491685799534546497e+00
1.105421084216843468e+02	2.492070299881194995e+00
1.105821164232846456e+02	2.492454298612201580e+00
1.106221244248849729e+02	2.492837795650560739e+00
1.106621324264852859e+02	2.493220790919369101e+00
1.107021404280856132e+02	2.493603284341822324e+00
1.107421484296859404e+02	2.493985275841219540e+00
1.107821564312862535e+02	2.494366765340959358e+00
1.108221644328865807e+02	2.494747752764543858e+00
1.108621724344868937e+02	2.495128238035574153e+00
1.109021804360872068e+02	2.495508221077753497e+00
1.109421884376875340e+02	2.495887701814886839e+00
1.109821964392878613e+02	2.496266680170879937e+00
1.110222044408881743e+02	2.496645156069739802e+00
1.110622124424884873e+02	2.497023129435577360e+00
1.111022204440888288e+02	2.497400600192600795e+00
1.111422284456891276e+02	2.497777568265120429e+00
1.111822364472894407e+02	2.498154033577552724e+00
1.112222444488897821e+02	2.498529996054410507e+00
1.112622524504900952e+02	2.498905455620308302e+00
1.113022604520904224e+02	2.499280412199965884e+00
1.113422684536907497e+02	2.499654865718200725e+00
1.113822764552910627e+02	2.500028816099932438e+00
1.114222844568913757e+02	2.500402263270185443e+00
1.114622924584916888e+02	2.500775207154080526e+00
1.115023004600920160e+02	2.501147647676844166e+00
1.115423084616923433e+02	2.501519584763802317e+00
1.115823164632926563e+02	2.501891018340382633e+00
1.116223244648929835e+02	2.502261948332115793e+00
1.116623324664933108e+02	2.502632374664631953e+00
1.117023404680936096e+02	2.503002297263666076e+00
1.117423484696939369e+02	2.503371716055049934e+00
1.117823564712942641e+02	2.503740630964720548e+00
1.118223644728945771e+02	2.504109041918717082e+00
1.118623724744948902e+02	2.504476948843178175e+00
1.119023804760952316e+02	2.504844351664344604e+00
1.119423884776955447e+02	2.505211250308560178e+00
1.119823964792958577e+02	2.505577644702268181e+00
1.120224044808961850e+02	2.505943534772017145e+00
1.120624124824964980e+02	2.506308920444453303e+00
1.121024204840968110e+02	2.506673801646327693e+00
1.121424284856971525e+02	2.507038178304490827e+00
1.121824364872974655e+02	2.507402050345897138e+00
1.122224444888977786e+02	2.507765417697601862e+00
1.122624524904981200e+02	2.508128280286762379e+00
1.123024604920984189e+02	2.508490638040636878e+00
1.123424684936987319e+02	2.508852490886587017e+00
1.123824764952990591e+02	2.509213838752075265e+00
1.124224844968993864e+02	2.509574681564664900e+00
1.124624924984996994e+02	2.509935019252024002e+00
1.125025005001000267e+02	2.510294851741921018e+00
1.125425085017003539e+02	2.510654178962224758e+00
1.125825165033006527e+02	2.511013000840909282e+00
1.126225245049009800e+02	2.511371317306047679e+00
1.126625325065012930e+02	2.511729128285816959e+00
1.127025405081016203e+02	2.512086433708493605e+00
1.127425485097019475e+02	2.512443233502459794e+00
1.127825565113022606e+02	2.512799527596197180e+00
1.128225645129025878e+02	2.513155315918289556e+00
1.128625725145029008e+02	2.513510598397423301e+00
1.129025805161032139e+02	2.513865374962387378e+00
1.129425885177035411e+02	2.514219645542071113e+00
1.129825965193038684e+02	2.514573410065467751e+00
1.130226045209041814e+02	2.514926668461671788e+00
1.130626125225044945e+02	2.515279420659880305e+00
1.131026205241048359e+02	2.515631666589391635e+00
1.131426285257051347e+02	2.515983406179605808e+00
1.131826365273054478e+02	2.516334639360028103e+00
1.132226445289057892e+02	2.516685366060262385e+00
1.132626525305061023e+02	2.517035586210015996e+00
1.133026605321064153e+02	2.517385299739100191e+00
1.133426685337067568e+02	2.517734506577425257e+00
1.133826765353070698e+02	2.518083206655005402e+00
1.134226845369073686e+02	2.518431399901959189e+00
1.134626925385077101e+02	2.518779086248502885e+00
1.135027005401080231e+02	2.519126265624958005e+00
1.135427085417083362e+02	2.519472937961748205e+00
1.135827165433086634e+02	2.519819103189397946e+00
1.136227245449089907e+02	2.520164761238536943e+00
1.136627325465093037e+02	2.520509912039893941e+00
1.137027405481096167e+02	2.520854555524301599e+00
1.137427485497099440e+02	2.521198691622694721e+00
1.137827565513102570e+02	2.521542320266111137e+00
1.138227645529105843e+02	2.521885441385689486e+00
1.138627725545108973e+02	2.522228054912671880e+00
1.139027805561112245e+02	2.522570160778404347e+00
1.139427885577115518e+02	2.522911758914331504e+00
1.139827965593118648e+02	2.523252849252004548e+00
1.140228045609121779e+02	2.523593431723073266e+00
1.140628125625125051e+02	2.523933506259293136e+00
1.141028205641128181e+02	2.524273072792520445e+00
1.141428285657131454e+02	2.524612131254714065e+00
1.141828365673134726e+02	2.524950681577936340e+00
1.142228445689137857e+02	2.525288723694350868e+00
1.142628525705140987e+02	2.525626257536224717e+00
1.143028605721144260e+02	2.525963283035926654e+00
1.143428685737147390e+02	2.526299800125929362e+00
1.143828765753150520e+02	2.526635808738806332e+00
1.144228845769153935e+02	2.526971308807234973e+00
1.144628925785157065e+02	2.527306300263995276e+00
1.145029005801160196e+02	2.527640783041968042e+00
1.145429085817163610e+02	2.527974757074139323e+00
1.145829165833166599e+02	2.528308222293595975e+00
1.146229245849169729e+02	2.528641178633528774e+00
1.146629325865173143e+02	2.528973626027230637e+00
1.147029405881176274e+02	2.529305564408095730e+00
1.147429485897179404e+02	2.529636993709623471e+00
1.147829565913182677e+02	2.529967913865414531e+00
1.148229645929185949e+02	2.530298324809171717e+00
1.148629725945188937e+02	2.530628226474702203e+00
1.149029805961192210e+02	2.530957618795914854e+00
1.149429885977195482e+02	2.531286501706820680e+00
1.149829965993198613e+02	2.531614875141535936e+00
1.150230046009201885e+02	2.531942739034276801e+00
1.150630126025205016e+02	2.532270093319364701e+00
1.151030206041208288e+02	2.532596937931220094e+00
1.151430286057211418e+02	2.532923272804372239e+00
1.151830366073214549e+02	2.533249097873446765e+00
1.152230446089217821e+02	2.533574413073177212e+00
1.152630526105221094e+02	2.533899218338397485e+00
1.153030606121224224e+02	2.534223513604044076e+00
1.153430686137227497e+02	2.534547298805158722e+00
1.153830766153230769e+02	2.534870573876883082e+00
1.154230846169233757e+02	2.535193338754464065e+00
1.154630926185236888e+02	2.535515593373250276e+00
1.155031006201240302e+02	2.535837337668693348e+00
1.155431086217243433e+02	2.536158571576348830e+00
1.155831166233246563e+02	2.536479295031873971e+00
1.156231246249249978e+02	2.536799507971029932e+00
1.156631326265253108e+02	2.537119210329679131e+00
1.157031406281256238e+02	2.537438402043790564e+00
1.157431486297259511e+02	2.537757083049432705e+00
1.157831566313262641e+02	2.538075253282778831e+00
1.158231646329265772e+02	2.538392912680104363e+00
1.158631726345269186e+02	2.538710061177789523e+00
1.159031806361272317e+02	2.539026698712314900e+00
1.159431886377275447e+02	2.539342825220266775e+00
1.159831966393278719e+02	2.539658440638333126e+00
1.160232046409281850e+02	2.539973544903304514e+00
1.160632126425284980e+02	2.540288137952076308e+00
1.161032206441288253e+02	2.540602219721646016e+00
1.161432286457291525e+02	2.540915790149113729e+00
1.161832366473294655e+02	2.541228849171683901e+00
1.162232446489297928e+02	2.541541396726664015e+00
1.162632526505301058e+02	2.541853432751463249e+00
1.163032606521304189e+02	2.542164957183596474e+00
1.163432686537307461e+02	2.542475969960679816e+00
1.163832766553310591e+02	2.542786471020432426e+00
1.164232846569313864e+02	2.543096460300678707e+00
1.164632926585317136e+02	2.543405937739344758e+00
1.165033006601320267e+02	2.543714903274459260e+00
1.165433086617323539e+02	2.544023356844156591e+00
1.165833166633326670e+02	2.544331298386672380e+00
1.166233246649329800e+02	2.544638727840345727e+00
1.166633326665332930e+02	2.544945645143620538e+00
1.167033406681336345e+02	2.545252050235041974e+00
1.167433486697339475e+02	2.545557943053260441e+00
1.167833566713342606e+02	2.545863323537028045e+00
1.168233646729346020e+02	2.546168191625201249e+00
1.168633726745349009e+02	2.546472547256740437e+00
1.169033806761352139e+02	2.546776390370707244e+00
1.169433886777355553e+02	2.547079720906268552e+00
1.169833966793358684e+02	2.547382538802694718e+00
1.170234046809361814e+02	2.547684843999358240e+00
1.170634126825365229e+02	2.547986636435736862e+00
1.171034206841368359e+02	2.548287916051410029e+00
1.171434286857371347e+02	2.548588682786061543e+00
1.171834366873374620e+02	2.548888936579477349e+00
1.172234446889377892e+02	2.549188677371549527e+00
1.172634526905381023e+02	2.549487905102270968e+00
1.173034606921384295e+02	2.549786619711740254e+00
1.173434686937387568e+02	2.550084821140157665e+00
1.173834766953390698e+02	2.550382509327827840e+00
1.174234846969393828e+02	2.550679684215158893e+00
1.174634926985396959e+02	2.550976345742663298e+00
1.175035007001400231e+02	2.551272493850955225e+00
1.175435087017403504e+02	2.551568128480753206e+00
1.175835167033406634e+02	2.551863249572881465e+00
1.176235247049409907e+02	2.552157857068264590e+00
1.176635327065413179e+02	2.552451950907933309e+00
1.177035407081416309e+02	2.552745531033019599e+00
1.177435487097419440e+02	2.553038597384760688e+00
1.177835567113422712e+02	2.553331149904498609e+00
1.178235647129425843e+02	2.553623188533675759e+00
1.178635727145428973e+02	2.553914713213840670e+00
1.179035807161432388e+02	2.554205723886644908e+00
1.179435887177435518e+02	2.554496220493843950e+00
1.179835967193438648e+02	2.554786202977296306e+00
1.180236047209441921e+02	2.555075671278965732e+00
1.180636127225445051e+02	2.555364625340917684e+00
1.181036207241448182e+02	2.555653065105322863e+00
1.181436287257451596e+02	2.555940990514454558e+00
1.181836367273454727e+02	2.556228401510690862e+00
1.182236447289457857e+02	2.556515298036514228e+00
1.182636527305461129e+02	2.556801680034508362e+00
1.183036607321464260e+02	2.557087547447362663e+00
1.183436687337467390e+02	2.557372900217870892e+00
1.183836767353470663e+02	2.557657738288929394e+00
1.184236847369473935e+02	2.557942061603538875e+00
1.184636927385477065e+02	2.558225870104803068e+00
1.185037007401480338e+02	2.558509163735930958e+00
1.185437087417483610e+02	2.558791942440234557e+00
1.185837167433486599e+02	2.559074206161129350e+00
1.186237247449489871e+02	2.559355954842136072e+00
1.186637327465493001e+02	2.559637188426878041e+00
1.187037407481496274e+02	2.559917906859082937e+00
1.187437487497499546e+02	2.560198110082582801e+00
1.187837567513502677e+02	2.560477798041313147e+00
1.188237647529505949e+02	2.560756970679312516e+00
1.188637727545509080e+02	2.561035627940726034e+00
1.189037807561512210e+02	2.561313769769800075e+00
1.189437887577515482e+02	2.561591396110887153e+00
1.189837967593518755e+02	2.561868506908441923e+00
1.190238047609521885e+02	2.562145102107023398e+00
1.190638127625525016e+02	2.562421181651296287e+00
1.191038207641528430e+02	2.562696745486027439e+00
1.191438287657531419e+02	2.562971793556088507e+00
1.191838367673534549e+02	2.563246325806454617e+00
1.192238447689537963e+02	2.563520342182206146e+00
1.192638527705541094e+02	2.563793842628526942e+00
1.193038607721544224e+02	2.564066827090703882e+00
1.193438687737547639e+02	2.564339295514129979e+00
1.193838767753550769e+02	2.564611247844300834e+00
1.194238847769553900e+02	2.564882684026815962e+00
1.194638927785557030e+02	2.565153604007380572e+00
1.195039007801560302e+02	2.565424007731802902e+00
1.195439087817563433e+02	2.565693895145994663e+00
1.195839167833566705e+02	2.565963266195973258e+00
1.196239247849569978e+02	2.566232120827860008e+00
1.196639327865573108e+02	2.566500458987878819e+00
1.197039407881576381e+02	2.566768280622360621e+00
1.197439487897579511e+02	2.567035585677736709e+00
1.197839567913582641e+02	2.567302374100546292e+00
1.198239647929585914e+02	2.567568645837431163e+00
1.198639727945589044e+02	2.567834400835137032e+00
1.199039807961592317e+02	2.568099639040513971e+00
1.199439887977595589e+02	2.568364360400518631e+00
1.199839967993598719e+02	2.568628564862206254e+00
1.200240048009601850e+02	2.568892252372743545e+00
1.200640128025605122e+02	2.569155422879395800e+00
1.201040208041608253e+02	2.569418076329536227e+00
1.201440288057611525e+02	2.569680212670639285e+00
1.201840368073614798e+02	2.569941831850286462e+00
1.202240448089617928e+02	2.570202933816162716e+00
1.202640528105621058e+02	2.570463518516056034e+00
1.203040608121624331e+02	2.570723585897861430e+00
1.203440688137627461e+02	2.570983135909575168e+00
1.203840768153630592e+02	2.571242168499299652e+00
1.204240848169634006e+02	2.571500683615242977e+00
1.204640928185637136e+02	2.571758681205713160e+00
1.205041008201640267e+02	2.572016161219128794e+00
1.205441088217643681e+02	2.572273123604007949e+00
1.205841168233646670e+02	2.572529568308973502e+00
1.206241248249649800e+02	2.572785495282756241e+00
1.206641328265653073e+02	2.573040904474188650e+00
