# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC]"
1.522304460892178497e+02	6.669682367637573550e-02
1.522704540908181912e+02	6.662308941197885026e-02
1.523104620924184758e+02	6.654934765339351466e-02
1.523504700940188172e+02	6.647559840891538452e-02
1.523904780956191587e+02	6.640184168684085120e-02
1.524304860972194433e+02	6.632807749546734688e-02
1.524704940988197563e+02	6.625430584309285886e-02
1.525105021004200978e+02	6.618052673801640140e-02
1.525505101020203824e+02	6.610674018853789080e-02
1.525905181036207239e+02	6.603294620295785400e-02
1.526305261052210653e+02	6.595914478957777549e-02
1.526705341068213500e+02	6.588533595670012510e-02
1.527105421084216914e+02	6.581151971262785838e-02
1.527505501100220329e+02	6.573769606566509660e-02
1.527905581116223175e+02	6.566386502411671044e-02
1.528305661132226589e+02	6.559002659628816734e-02
1.528705741148229720e+02	6.551618079048612819e-02
1.529105821164232850e+02	6.544232761501789231e-02
1.529505901180236265e+02	6.536846707819145286e-02
1.529905981196239395e+02	6.529459918831596876e-02
1.530306061212242525e+02	6.522072395370114017e-02
1.530706141228245656e+02	6.514684138265762481e-02
1.531106221244248786e+02	6.507295148349687142e-02
1.531506301260251917e+02	6.499905426453114754e-02
1.531906381276255331e+02	6.492514973407356726e-02
1.532306461292258462e+02	6.485123790043798020e-02
1.532706541308261592e+02	6.477731877193930454e-02
1.533106621324265006e+02	6.470339235689295809e-02
1.533506701340268137e+02	6.462945866361530234e-02
1.533906781356271267e+02	6.455551770042368409e-02
1.534306861372274682e+02	6.448156947563600527e-02
1.534706941388277812e+02	6.440761399757109762e-02
1.535107021404280943e+02	6.433365127454873655e-02
1.535507101420284073e+02	6.425968131488921098e-02
1.535907181436287487e+02	6.418570412691396165e-02
1.536307261452290334e+02	6.411171971894503996e-02
1.536707341468293464e+02	6.403772809930526055e-02
1.537107421484296879e+02	6.396372927631847893e-02
1.537507501500300009e+02	6.388972325830920285e-02
1.537907581516303139e+02	6.381571005360262006e-02
1.538307661532306554e+02	6.374168967052504242e-02
1.538707741548309684e+02	6.366766211740337855e-02
1.539107821564312815e+02	6.359362740256536972e-02
1.539507901580316229e+02	6.351958553433953436e-02
1.539907981596319360e+02	6.344553652105541786e-02
1.540308061612322490e+02	6.337148037104302356e-02
1.540708141628325905e+02	6.329741709263332627e-02
1.541108221644329035e+02	6.322334669415825836e-02
1.541508301660332165e+02	6.314926918395026567e-02
1.541908381676335296e+02	6.307518457034272386e-02
1.542308461692338426e+02	6.300109286166993838e-02
1.542708541708341556e+02	6.292699406626670044e-02
1.543108621724344971e+02	6.285288819246895309e-02
1.543508701740347817e+02	6.277877524861324998e-02
1.543908781756351232e+02	6.270465524303681093e-02
1.544308861772354646e+02	6.263052818407793820e-02
1.544708941788357492e+02	6.255639408007558633e-02
1.545109021804360907e+02	6.248225293936935515e-02
1.545509101820364322e+02	6.240810477029994086e-02
1.545909181836367168e+02	6.233394958120860169e-02
1.546309261852370582e+02	6.225978738043749100e-02
1.546709341868373997e+02	6.218561817632947686e-02
1.547109421884376843e+02	6.211144197722826693e-02
1.547509501900379973e+02	6.203725879147834604e-02
1.547909581916383388e+02	6.196306862742494148e-02
1.548309661932386234e+02	6.188887149341423116e-02
1.548709741948389649e+02	6.181466739779292036e-02
1.549109821964393063e+02	6.174045634890862333e-02
1.549509901980395910e+02	6.166623835510989110e-02
1.549909981996399324e+02	6.159201342474573959e-02
1.550310062012402739e+02	6.151778156616617005e-02
1.550710142028405585e+02	6.144354278772203720e-02
1.551110222044408999e+02	6.136929709776468150e-02
1.551510302060412414e+02	6.129504450464654669e-02
1.551910382076415260e+02	6.122078501672070100e-02
1.552310462092418675e+02	6.114651864234085799e-02
1.552710542108421805e+02	6.107224538986177204e-02
1.553110622124424935e+02	6.099796526763886367e-02
1.553510702140428066e+02	6.092367828402813629e-02
1.553910782156431196e+02	6.084938444738669655e-02
1.554310862172434327e+02	6.077508376607220625e-02
1.554710942188437741e+02	6.070077624844313208e-02
1.555111022204440872e+02	6.062646190285870401e-02
1.555511102220444002e+02	6.055214073767906796e-02
1.555911182236447416e+02	6.047781276126486250e-02
1.556311262252450547e+02	6.040347798197768375e-02
1.556711342268453677e+02	6.032913640817993972e-02
1.557111422284457092e+02	6.025478804823460044e-02
1.557511502300460222e+02	6.018043291050551025e-02
1.557911582316463353e+02	6.010607100335741554e-02
1.558311662332466767e+02	6.003170233515550680e-02
1.558711742348469897e+02	5.995732691426603617e-02
1.559111822364472744e+02	5.988294474905592191e-02
1.559511902380475874e+02	5.980855584789266516e-02
1.559911982396479289e+02	5.973416021914479401e-02
1.560312062412482419e+02	5.965975787118149576e-02
1.560712142428485549e+02	5.958534881237251973e-02
1.561112222444488964e+02	5.951093305108873244e-02
1.561512302460492094e+02	5.943651059570145834e-02
1.561912382476495225e+02	5.936208145458291702e-02
1.562312462492498639e+02	5.928764563610603583e-02
1.562712542508501770e+02	5.921320314864447765e-02
1.563112622524504900e+02	5.913875400057272413e-02
1.563512702540508315e+02	5.906429820026584676e-02
1.563912782556511445e+02	5.898983575609995783e-02
1.564312862572514575e+02	5.891536667645160680e-02
1.564712942588517706e+02	5.884089096969820354e-02
1.565113022604520836e+02	5.876640864421805305e-02
1.565513102620523966e+02	5.869191970838995298e-02
1.565913182636527381e+02	5.861742417059354060e-02
1.566313262652530227e+02	5.854292203920936910e-02
1.566713342668533642e+02	5.846841332261838026e-02
1.567113422684537056e+02	5.839389802920263994e-02
1.567513502700539902e+02	5.831937616734473445e-02
1.567913582716543317e+02	5.824484774542787457e-02
1.568313662732546732e+02	5.817031277183633969e-02
1.568713742748549578e+02	5.809577125495495736e-02
1.569113822764552992e+02	5.802122320316914494e-02
1.569513902780556407e+02	5.794666862486538839e-02
1.569913982796559253e+02	5.787210752843063161e-02
1.570314062812562668e+02	5.779753992225269976e-02
1.570714142828565798e+02	5.772296581472006333e-02
1.571114222844568644e+02	5.764838521422199075e-02
1.571514302860572059e+02	5.757379812914844436e-02
1.571914382876575473e+02	5.749920456789006651e-02
1.572314462892578319e+02	5.742460453883842936e-02
1.572714542908581734e+02	5.734999805038558385e-02
1.573114622924585149e+02	5.727538511092435114e-02
1.573514702940587995e+02	5.720076572884852384e-02
1.573914782956591409e+02	5.712613991255221374e-02
1.574314862972594824e+02	5.705150767043066368e-02
1.574714942988597670e+02	5.697686901087962996e-02
1.575115023004601085e+02	5.690222394229544484e-02
1.575515103020604499e+02	5.682757247307551607e-02
1.575915183036607345e+02	5.675291461161777185e-02
1.576315263052610476e+02	5.667825036632071628e-02
1.576715343068613606e+02	5.660357974558388738e-02
1.577115423084616737e+02	5.652890275780732970e-02
1.577515503100620151e+02	5.645421941139185107e-02
1.577915583116623282e+02	5.637952971473898095e-02
1.578315663132626412e+02	5.630483367625095659e-02
1.578715743148629826e+02	5.623013130433075074e-02
1.579115823164632957e+02	5.615542260738197455e-02
1.579515903180636087e+02	5.608070759380914122e-02
1.579915983196639502e+02	5.600598627201721497e-02
1.580316063212642632e+02	5.593125865041197187e-02
1.580716143228645763e+02	5.585652473740010393e-02
1.581116223244649177e+02	5.578178454138861542e-02
1.581516303260652307e+02	5.570703807078550285e-02
1.581916383276655154e+02	5.563228533399949827e-02
1.582316463292658568e+02	5.555752633943973617e-02
1.582716543308661699e+02	5.548276109551642660e-02
1.583116623324664829e+02	5.540798961064029998e-02
1.583516703340667959e+02	5.533321189322263495e-02
1.583916783356671374e+02	5.525842795167574401e-02
1.584316863372674504e+02	5.518363779441245315e-02
1.584716943388677635e+02	5.510884142984617123e-02
1.585117023404681049e+02	5.503403886639126469e-02
1.585517103420684180e+02	5.495923011246265505e-02
1.585917183436687310e+02	5.488441517647594386e-02
1.586317263452690725e+02	5.480959406684749596e-02
1.586717343468693855e+02	5.473476679199430761e-02
1.587117423484696985e+02	5.465993336033408978e-02
1.587517503500700116e+02	5.458509378028522652e-02
1.587917583516703246e+02	5.451024806026697617e-02
1.588317663532706376e+02	5.443539620869893708e-02
1.588717743548709791e+02	5.436053823400163049e-02
1.589117823564712921e+02	5.428567414459636170e-02
1.589517903580716052e+02	5.421080394890485238e-02
1.589917983596719466e+02	5.413592765534964296e-02
1.590318063612722312e+02	5.406104527235408574e-02
1.590718143628725727e+02	5.398615680834194241e-02
1.591118223644729142e+02	5.391126227173795304e-02
1.591518303660731988e+02	5.383636167096737118e-02
1.591918383676735402e+02	5.376145501445604019e-02
1.592318463692738817e+02	5.368654231063075405e-02
1.592718543708741663e+02	5.361162356791878553e-02
1.593118623724745078e+02	5.353669879474812210e-02
1.593518703740748208e+02	5.346176799954749370e-02
1.593918783756751054e+02	5.338683119074622008e-02
1.594318863772754469e+02	5.331188837677436343e-02
1.594718943788757883e+02	5.323693956606256883e-02
1.595119023804760729e+02	5.316198476704238340e-02
1.595519103820764144e+02	5.308702398814572898e-02
1.595919183836767559e+02	5.301205723780532536e-02
1.596319263852770405e+02	5.293708452445473195e-02
1.596719343868773819e+02	5.286210585652788285e-02
1.597119423884777234e+02	5.278712124245952403e-02
1.597519503900780080e+02	5.271213069068522716e-02
1.597919583916783495e+02	5.263713420964086231e-02
1.598319663932786909e+02	5.256213180776333344e-02
1.598719743948789755e+02	5.248712349349005102e-02
1.599119823964792886e+02	5.241210927525896679e-02
1.599519903980796300e+02	5.233708916150895535e-02
1.599919983996799147e+02	5.226206316067945334e-02
1.600320064012802561e+02	5.218703128121033458e-02
1.600720144028805692e+02	5.211199353154252062e-02
1.601120224044808822e+02	5.203694992011735632e-02
1.601520304060812236e+02	5.196190045537686653e-02
1.601920384076815367e+02	5.188684514576378387e-02
1.602320464092818497e+02	5.181178399972145854e-02
1.602720544108821912e+02	5.173671702569394154e-02
1.603120624124825042e+02	5.166164423212582513e-02
1.603520704140828173e+02	5.158656562746262442e-02
1.603920784156831587e+02	5.151148122015016678e-02
1.604320864172834717e+02	5.143639101863509838e-02
1.604720944188837848e+02	5.136129503136486335e-02
1.605121024204840978e+02	5.128619326678722501e-02
1.605521104220844109e+02	5.121108573335082098e-02
1.605921184236847239e+02	5.113597243950500359e-02
1.606321264252850654e+02	5.106085339369950682e-02
1.606721344268853784e+02	5.098572860438498749e-02
1.607121424284856914e+02	5.091059808001263676e-02
1.607521504300860045e+02	5.083546182903411759e-02
1.607921584316863459e+02	5.076031985990208523e-02
1.608321664332866590e+02	5.068517218106961125e-02
1.608721744348869720e+02	5.061001880099035705e-02
1.609121824364873135e+02	5.053485972811882360e-02
1.609521904380876265e+02	5.045969497091002537e-02
1.609921984396879395e+02	5.038452453781962909e-02
1.610322064412882810e+02	5.030934843730391903e-02
1.610722144428885656e+02	5.023416667781999134e-02
1.611122224444888786e+02	5.015897926782526828e-02
1.611522304460892201e+02	5.008378621577801171e-02
1.611922384476895331e+02	5.000858753013721902e-02
1.612322464492898462e+02	4.993338321936222762e-02
1.612722544508901876e+02	4.985817329191315900e-02
1.613122624524905007e+02	4.978295775625094649e-02
1.613522704540908137e+02	4.970773662083678712e-02
1.613922784556911552e+02	4.963250989413280773e-02
1.614322864572914398e+02	4.955727758460168331e-02
1.614722944588917812e+02	4.948203970070653990e-02
1.615123024604921227e+02	4.940679625091144028e-02
1.615523104620924073e+02	4.933154724368090521e-02
1.615923184636927488e+02	4.925629268747995504e-02
1.616323264652930618e+02	4.918103259077449829e-02
1.616723344668933464e+02	4.910576696203090147e-02
1.617123424684936879e+02	4.903049580971617638e-02
1.617523504700940293e+02	4.895521914229798016e-02
1.617923584716943139e+02	4.887993696824458750e-02
1.618323664732946554e+02	4.880464929602486984e-02
1.618723744748949969e+02	4.872935613410828842e-02
1.619123824764952815e+02	4.865405749096511634e-02
1.619523904780956229e+02	4.857875337506594587e-02
1.619923984796959644e+02	4.850344379488211871e-02
1.620324064812962490e+02	4.842812875888576757e-02
1.620724144828965905e+02	4.835280827554931660e-02
1.621124224844969319e+02	4.827748235334596016e-02
1.621524304860972165e+02	4.820215100074965592e-02
1.621924384876975296e+02	4.812681422623465294e-02
1.622324464892978710e+02	4.805147203827608154e-02
1.622724544908981557e+02	4.797612444534960635e-02
1.623124624924984971e+02	4.790077145593130831e-02
1.623524704940988386e+02	4.782541307849819817e-02
1.623924784956991232e+02	4.775004932152772386e-02
1.624324864972994646e+02	4.767468019349781899e-02
1.624724944988997777e+02	4.759930570288728457e-02
1.625125025005000907e+02	4.752392585817534487e-02
1.625525105021004322e+02	4.744854066784187641e-02
1.625925185037007452e+02	4.737315014036732469e-02
1.626325265053010583e+02	4.729775428423280831e-02
1.626725345069013997e+02	4.722235310791998014e-02
1.627125425085017127e+02	4.714694661991107594e-02
1.627525505101020258e+02	4.707153482868908084e-02
1.627925585117023388e+02	4.699611774273734083e-02
1.628325665133026519e+02	4.692069537053990963e-02
1.628725745149029649e+02	4.684526772058159733e-02
1.629125825165033064e+02	4.676983480134743604e-02
1.629525905181036194e+02	4.669439662132344321e-02
1.629925985197039324e+02	4.661895318899603180e-02
1.630326065213042739e+02	4.654350451285208662e-02
1.630726145229045869e+02	4.646805060137938065e-02
1.631126225245049000e+02	4.639259146306611709e-02
1.631526305261052130e+02	4.631712710640091546e-02
1.631926385277055545e+02	4.624165753987331817e-02
1.632326465293058675e+02	4.616618277197324927e-02
1.632726545309061805e+02	4.609070281119125034e-02
1.633126625325065220e+02	4.601521766601845975e-02
1.633526705341068066e+02	4.593972734494658483e-02
1.633926785357071196e+02	4.586423185646793660e-02
1.634326865373074611e+02	4.578873120907533956e-02
1.634726945389077741e+02	4.571322541126239536e-02
1.635127025405080872e+02	4.563771447152301791e-02
1.635527105421084286e+02	4.556219839835180113e-02
1.635927185437087417e+02	4.548667720024409528e-02
1.636327265453090547e+02	4.541115088569554203e-02
1.636727345469093962e+02	4.533561946320247005e-02
1.637127425485097092e+02	4.526008294126195736e-02
1.637527505501100222e+02	4.518454132837129711e-02
1.637927585517103637e+02	4.510899463302871226e-02
1.638327665533106483e+02	4.503344286373284905e-02
1.638727745549109898e+02	4.495788602898275615e-02
1.639127825565113028e+02	4.488232413727837045e-02
1.639527905581115874e+02	4.480675719712003818e-02
1.639927985597119289e+02	4.473118521700853584e-02
1.640328065613122703e+02	4.465560820544549336e-02
1.640728145629125549e+02	4.458002617093290848e-02
1.641128225645128964e+02	4.450443912197338953e-02
1.641528305661132379e+02	4.442884706707013465e-02
1.641928385677135225e+02	4.435325001472688322e-02
1.642328465693138639e+02	4.427764797344792280e-02
1.642728545709142054e+02	4.420204095173808218e-02
1.643128625725144900e+02	4.412642895810291871e-02
1.643528705741148315e+02	4.405081200104830896e-02
1.643928785757151729e+02	4.397519008908075400e-02
1.644328865773154575e+02	4.389956323070753202e-02
1.644728945789157706e+02	4.382393143443613637e-02
1.645129025805161120e+02	4.374829470877478199e-02
1.645529105821163967e+02	4.367265306223239163e-02
1.645929185837167381e+02	4.359700650331806843e-02
1.646329265853170796e+02	4.352135504054185922e-02
1.646729345869173642e+02	4.344569868241419247e-02
1.647129425885177056e+02	4.337003743744585749e-02
1.647529505901180471e+02	4.329437131414856643e-02
1.647929585917183317e+02	4.321870032103432291e-02
1.648329665933186732e+02	4.314302446661574808e-02
1.648729745949189862e+02	4.306734375940603904e-02
1.649129825965192992e+02	4.299165820791886472e-02
1.649529905981196407e+02	4.291596782066851856e-02
1.649929985997199537e+02	4.284027260616973115e-02
1.650330066013202668e+02	4.276457257293801023e-02
1.650730146029205798e+02	4.268886772948911335e-02
1.651130226045208929e+02	4.261315808433943642e-02
1.651530306061212059e+02	4.253744364600610395e-02
1.651930386077215474e+02	4.246172442300649719e-02
1.652330466093218604e+02	4.238600042385863576e-02
1.652730546109221734e+02	4.231027165708127480e-02
1.653130626125225149e+02	4.223453813119332212e-02
1.653530706141228279e+02	4.215879985471459451e-02
1.653930786157231410e+02	4.208305683616526266e-02
1.654330866173234824e+02	4.200730908406591357e-02
1.654730946189237955e+02	4.193155660693796000e-02
1.655131026205241085e+02	4.185579941330316162e-02
1.655531106221244215e+02	4.178003751168370833e-02
1.655931186237247630e+02	4.170427091060260882e-02
1.656331266253250476e+02	4.162849961858314934e-02
1.656731346269253606e+02	4.155272364414926839e-02
1.657131426285257021e+02	4.147694299582537630e-02
1.657531506301260151e+02	4.140115768213644548e-02
1.657931586317263282e+02	4.132536771160794792e-02
1.658331666333266696e+02	4.124957309276584133e-02
1.658731746349269827e+02	4.117377383413678427e-02
1.659131826365272957e+02	4.109796994424769895e-02
1.659531906381276372e+02	4.102216143162615292e-02
1.659931986397279502e+02	4.094634830480037985e-02
1.660332066413282632e+02	4.087053057229882852e-02
1.660732146429286047e+02	4.079470824265063467e-02
1.661132226445289177e+02	4.071888132438560015e-02
1.661532306461292308e+02	4.064304982603369337e-02
1.661932386477295438e+02	4.056721375612570152e-02
1.662332466493298284e+02	4.049137312319285587e-02
1.662732546509301699e+02	4.041552793576668606e-02
1.663132626525305113e+02	4.033967820237956137e-02
1.663532706541307959e+02	4.026382393156422573e-02
1.663932786557311374e+02	4.018796513185372843e-02
1.664332866573314789e+02	4.011210181178202078e-02
1.664732946589317635e+02	4.003623397988324839e-02
1.665133026605321049e+02	3.996036164469220220e-02
1.665533106621324464e+02	3.988448481474409640e-02
1.665933186637327310e+02	3.980860349857487379e-02
1.666333266653330725e+02	3.973271770472063674e-02
1.666733346669334139e+02	3.965682744171816765e-02
1.667133426685336985e+02	3.958093271810493585e-02
1.667533506701340400e+02	3.950503354241853560e-02
1.667933586717343530e+02	3.942912992319728971e-02
1.668333666733346377e+02	3.935322186898011776e-02
1.668733746749349791e+02	3.927730938830609198e-02
1.669133826765353206e+02	3.920139248971517970e-02
1.669533906781356052e+02	3.912547118174763972e-02
1.669933986797359466e+02	3.904954547294410550e-02
1.670334066813362881e+02	3.897361537184600849e-02
1.670734146829365727e+02	3.889768088699509935e-02
1.671134226845369142e+02	3.882174202693350340e-02
1.671534306861372272e+02	3.874579880020410233e-02
1.671934386877375402e+02	3.866985121535009701e-02
1.672334466893378817e+02	3.859389928091522953e-02
1.672734546909381947e+02	3.851794300544372079e-02
1.673134626925385078e+02	3.844198239748025658e-02
1.673534706941388208e+02	3.836601746557007087e-02
1.673934786957391339e+02	3.829004821825877924e-02
1.674334866973394469e+02	3.821407466409269815e-02
1.674734946989397883e+02	3.813809681161833831e-02
1.675135027005401014e+02	3.806211466938283494e-02
1.675535107021404144e+02	3.798612824593396164e-02
1.675935187037407559e+02	3.791013754981966549e-02
1.676335267053410689e+02	3.783414258958851806e-02
1.676735347069413820e+02	3.775814337378975011e-02
1.677135427085417234e+02	3.768213991097268956e-02
1.677535507101420365e+02	3.760613220968751086e-02
1.677935587117423495e+02	3.753012027848470072e-02
1.678335667133426909e+02	3.745410412591509280e-02
1.678735747149430040e+02	3.737808376053027015e-02
1.679135827165432886e+02	3.730205919088216276e-02
1.679535907181436016e+02	3.722603042552301289e-02
1.679935987197439431e+02	3.714999747300581912e-02
1.680336067213442561e+02	3.707396034188388534e-02
1.680736147229445692e+02	3.699791904071099424e-02
1.681136227245449106e+02	3.692187357804140035e-02
1.681536307261452237e+02	3.684582396242996188e-02
1.681936387277455367e+02	3.676977020243176603e-02
1.682336467293458782e+02	3.669371230660246203e-02
1.682736547309461912e+02	3.661765028349835138e-02
1.683136627325465042e+02	3.654158414167590213e-02
1.683536707341468457e+02	3.646551388969218599e-02
1.683936787357471587e+02	3.638943953610485754e-02
1.684336867373474718e+02	3.631336108947172403e-02
1.684736947389478132e+02	3.623727855835138373e-02
1.685137027405480978e+02	3.616119195130275410e-02
1.685537107421484109e+02	3.608510127688505098e-02
1.685937187437487523e+02	3.600900654365825349e-02
1.686337267453490369e+02	3.593290776018263216e-02
1.686737347469493784e+02	3.585680493501879756e-02
1.687137427485497199e+02	3.578069807672808883e-02
1.687537507501500045e+02	3.570458719387208796e-02
1.687937587517503459e+02	3.562847229501291818e-02
1.688337667533506874e+02	3.555235338871310519e-02
1.688737747549509720e+02	3.547623048353567426e-02
1.689137827565513135e+02	3.540010358804407398e-02
1.689537907581516549e+02	3.532397271080215534e-02
1.689937987597519395e+02	3.524783786037439387e-02
1.690338067613522810e+02	3.517169904532549407e-02
1.690738147629525940e+02	3.509555627422063229e-02
1.691138227645528787e+02	3.501940955562569263e-02
1.691538307661532201e+02	3.494325889810663555e-02
1.691938387677535616e+02	3.486710431023004597e-02
1.692338467693538462e+02	3.479094580056307090e-02
1.692738547709541876e+02	3.471478337767298222e-02
1.693138627725545291e+02	3.463861705012782205e-02
1.693538707741548137e+02	3.456244682649595168e-02
1.693938787757551552e+02	3.448627271534596139e-02
1.694338867773554966e+02	3.441009472524722557e-02
1.694738947789557812e+02	3.433391286476938919e-02
1.695139027805561227e+02	3.425772714248239564e-02
1.695539107821564357e+02	3.418153756695691686e-02
1.695939187837567488e+02	3.410534414676384685e-02
1.696339267853570618e+02	3.402914689047456531e-02
1.696739347869573749e+02	3.395294580666089607e-02
1.697139427885576879e+02	3.387674090389507925e-02
1.697539507901580293e+02	3.380053219074979215e-02
1.697939587917583424e+02	3.372431967579808676e-02
1.698339667933586554e+02	3.364810336761366039e-02
1.698739747949589969e+02	3.357188327477030748e-02
1.699139827965593099e+02	3.349565940584241230e-02
1.699539907981596230e+02	3.341943176940492810e-02
1.699939987997599644e+02	3.334320037403291220e-02
1.700340068013602774e+02	3.326696522830213665e-02
1.700740148029605905e+02	3.319072634078870654e-02
1.701140228045609319e+02	3.311448372006895596e-02
1.701540308061612450e+02	3.303823737471996147e-02
1.701940388077615580e+02	3.296198731331904941e-02
1.702340468093618426e+02	3.288573354444383062e-02
1.702740548109621841e+02	3.280947607667263066e-02
1.703140628125624971e+02	3.273321491858398324e-02
1.703540708141628102e+02	3.265695007875688699e-02
1.703940788157631516e+02	3.258068156577077767e-02
1.704340868173634647e+02	3.250440938820545883e-02
1.704740948189637777e+02	3.242813355464119890e-02
1.705141028205641192e+02	3.235185407365857163e-02
1.705541108221644322e+02	3.227557095383883079e-02
1.705941188237647452e+02	3.219928420376326483e-02
1.706341268253650867e+02	3.212299383201377284e-02
1.706741348269653997e+02	3.204669984717278819e-02
1.707141428285657128e+02	3.197040225782286221e-02
1.707541508301660542e+02	3.189410107254708748e-02
1.707941588317663388e+02	3.181779629992912556e-02
1.708341668333666519e+02	3.174148794855267963e-02
1.708741748349669933e+02	3.166517602700222311e-02
1.709141828365673064e+02	3.158886054386245146e-02
1.709541908381676194e+02	3.151254150771833767e-02
1.709941988397679609e+02	3.143621892715554866e-02
1.710342068413682455e+02	3.135989281075998725e-02
1.710742148429685869e+02	3.128356316711782686e-02
1.711142228445689284e+02	3.120723000481590362e-02
1.711542308461692130e+02	3.113089333244127913e-02
1.711942388477695545e+02	3.105455315858146603e-02
1.712342468493698959e+02	3.097820949182432393e-02
1.712742548509701805e+02	3.090186234075815996e-02
1.713142628525705220e+02	3.082551171397164558e-02
1.713542708541708350e+02	3.074915762005378181e-02
1.713942788557711197e+02	3.067280006759420113e-02
1.714342868573714611e+02	3.059643906518257420e-02
1.714742948589718026e+02	3.052007462140914756e-02
1.715143028605720872e+02	3.044370674486468822e-02
1.715543108621724286e+02	3.036733544414005337e-02
1.715943188637727701e+02	3.029096072782663449e-02
1.716343268653730547e+02	3.021458260451636429e-02
1.716743348669733962e+02	3.013820108280118593e-02
1.717143428685737376e+02	3.006181617127379191e-02
1.717543508701740222e+02	2.998542787852713151e-02
1.717943588717743637e+02	2.990903621315432401e-02
1.718343668733747052e+02	2.983264118374921378e-02
1.718743748749749898e+02	2.975624279890587767e-02
1.719143828765753028e+02	2.967984106721857987e-02
1.719543908781756159e+02	2.960343599728230274e-02
1.719943988797759289e+02	2.952702759769216395e-02
1.720344068813762703e+02	2.945061587704374956e-02
1.720744148829765834e+02	2.937420084393294051e-02
1.721144228845768964e+02	2.929778250695620409e-02
1.721544308861772379e+02	2.922136087471004576e-02
1.721944388877775509e+02	2.914493595579154689e-02
1.722344468893778640e+02	2.906850775879827459e-02
1.722744548909782054e+02	2.899207629232785841e-02
1.723144628925785184e+02	2.891564156497846219e-02
1.723544708941788315e+02	2.883920358534877368e-02
1.723944788957791729e+02	2.876276236203746325e-02
1.724344868973794860e+02	2.868631790364395071e-02
1.724744948989797990e+02	2.860987021876786052e-02
1.725145029005801121e+02	2.853341931600901493e-02
1.725545109021804251e+02	2.845696520396790927e-02
1.725945189037807381e+02	2.838050789124524700e-02
1.726345269053810512e+02	2.830404738644195020e-02
1.726745349069813926e+02	2.822758369815960358e-02
1.727145429085817057e+02	2.815111683499992370e-02
1.727545509101820187e+02	2.807464680556505734e-02
1.727945589117823602e+02	2.799817361845750169e-02
1.728345669133826732e+02	2.792169728228010087e-02
1.728745749149829862e+02	2.784521780563605983e-02
1.729145829165833277e+02	2.776873519712890620e-02
1.729545909181836407e+02	2.769224946536268106e-02
1.729945989197839538e+02	2.761576061894150183e-02
1.730346069213842952e+02	2.753926866646998900e-02
1.730746149229845798e+02	2.746277361655324184e-02
1.731146229245848929e+02	2.738627547779643248e-02
1.731546309261852343e+02	2.730977425880520490e-02
1.731946389277855474e+02	2.723326996818573043e-02
1.732346469293858604e+02	2.715676261454413876e-02
1.732746549309862019e+02	2.708025220648729164e-02
1.733146629325864865e+02	2.700373875262221390e-02
1.733546709341868279e+02	2.692722226155615239e-02
1.733946789357871694e+02	2.685070274189696460e-02
1.734346869373874540e+02	2.677418020225271963e-02
1.734746949389877955e+02	2.669765465123166009e-02
1.735147029405881369e+02	2.662112609744268429e-02
1.735547109421884215e+02	2.654459454949482239e-02
1.735947189437887630e+02	2.646806001599748964e-02
1.736347269453890760e+02	2.639152250556038234e-02
1.736747349469893607e+02	2.631498202679374843e-02
1.737147429485897021e+02	2.623843858830783929e-02
1.737547509501900436e+02	2.616189219871341634e-02
1.737947589517903282e+02	2.608534286662171631e-02
1.738347669533906696e+02	2.600879060064400367e-02
1.738747749549910111e+02	2.593223540939202168e-02
1.739147829565912957e+02	2.585567730147800281e-02
1.739547909581916372e+02	2.577911628551413439e-02
1.739947989597919786e+02	2.570255237011331156e-02
1.740348069613922632e+02	2.562598556388859250e-02
1.740748149629926047e+02	2.554941587545318457e-02
1.741148229645929462e+02	2.547284331342097169e-02
1.741548309661932308e+02	2.539626788640595920e-02
1.741948389677935722e+02	2.531968960302235713e-02
1.742348469693938853e+02	2.524310847188498963e-02
1.742748549709941699e+02	2.516652450160879878e-02
1.743148629725945113e+02	2.508993770080909444e-02
1.743548709741948244e+02	2.501334807810149871e-02
1.743948789757951374e+02	2.493675564210197024e-02
1.744348869773954789e+02	2.486016040142676950e-02
1.744748949789957919e+02	2.478356236469241719e-02
1.745149029805961050e+02	2.470696154051596830e-02
1.745549109821964464e+02	2.463035793751447780e-02
1.745949189837967594e+02	2.455375156430545866e-02
1.746349269853970725e+02	2.447714242950689914e-02
1.746749349869974139e+02	2.440053054173678751e-02
1.747149429885977270e+02	2.432391590961357347e-02
1.747549509901980400e+02	2.424729854175617511e-02
1.747949589917983531e+02	2.417067844678344457e-02
1.748349669933986661e+02	2.409405563331491404e-02
1.748749749949989791e+02	2.401743010997027181e-02
1.749149829965993206e+02	2.394080188536934495e-02
1.749549909981996336e+02	2.386417096813257116e-02
1.749949989997999467e+02	2.378753736688055467e-02
1.750350070014002597e+02	2.371090109023402115e-02
1.750750150030006012e+02	2.363426214681432075e-02
1.751150230046009142e+02	2.355762054524290078e-02
1.751550310062012272e+02	2.348097629414155549e-02
1.751950390078015687e+02	2.340432940213237403e-02
1.752350470094018817e+02	2.332767987783774047e-02
1.752750550110021948e+02	2.325102772988034763e-02
1.753150630126025362e+02	2.317437296688312082e-02
1.753550710142028208e+02	2.309771559746948144e-02
1.753950790158031339e+02	2.302105563026284746e-02
1.754350870174034753e+02	2.294439307388707744e-02
