# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
6.838063951562000e-02	3.036895591158775e+01	4.001099762500962e+00	8.670412696352638e+00	-6.041864758145183e-01	8.488632958572582e-01
6.839398207943000e-02	3.033500786723499e+01	4.000592073308687e+00	8.668517134767946e+00	-6.041671530823659e-01	8.488348682447044e-01
6.840732464323999e-02	3.030105858532223e+01	4.000084468773414e+00	8.666621664282250e+00	-6.041478363314136e-01	8.488064466133508e-01
6.842066720704000e-02	3.026710800627763e+01	3.999576948768307e+00	8.664726284759748e+00	-6.041285255526605e-01	8.487780309542035e-01
6.843400977085000e-02	3.023315614092487e+01	3.999069513164033e+00	8.662830996058057e+00	-6.041092207371082e-01	8.487496212582498e-01
6.844735233466000e-02	3.019917425587212e+01	3.998562162252759e+00	8.660935798493364e+00	-6.040899219052558e-01	8.487212175459962e-01
6.846069489847000e-02	3.016524801665935e+01	3.998054895071484e+00	8.659040691029668e+00	-6.040706289891034e-01	8.486928197494423e-01
6.847403746227999e-02	3.013231902878000e+01	3.997551045577037e+00	8.657147951003454e+00	-6.040513420088510e-01	8.486644278887887e-01
6.848738002608000e-02	3.009943996981276e+01	3.997047369680317e+00	8.655255362523279e+00	-6.040320609552980e-01	8.486360419548413e-01
6.850072258989000e-02	3.006651169413816e+01	3.996543777538430e+00	8.653362864170917e+00	-6.040127858192457e-01	8.486076619383875e-01
6.851406515370000e-02	3.003360548644356e+01	3.996040269023543e+00	8.651470455807557e+00	-6.039935165916933e-01	8.485792878304340e-01
6.852740771750999e-02	3.000069768712895e+01	3.995536844005656e+00	8.649578137293194e+00	-6.039742532632409e-01	8.485509196215802e-01
6.854075028132001e-02	2.996778842557431e+01	3.995033502352770e+00	8.647685908487832e+00	-6.039549958247885e-01	8.485225573027266e-01
6.855409284512000e-02	2.993487737886711e+01	3.994530243936049e+00	8.645793769252661e+00	-6.039357442672356e-01	8.484942008647791e-01
6.856743540893000e-02	2.990196625448344e+01	3.994028297335469e+00	8.643908463543211e+00	-6.039164760072435e-01	8.484655044724150e-01
6.858077797274000e-02	2.986906094479941e+01	3.993532127076873e+00	8.642054497742345e+00	-6.038971089888705e-01	8.484352114324636e-01
6.859412053654999e-02	2.983615390458538e+01	3.993036156286275e+00	8.640200746586480e+00	-6.038777560632973e-01	8.484049324853122e-01
6.860746310036001e-02	2.980306590255348e+01	3.992543496857746e+00	8.638349247831782e+00	-6.038584006810241e-01	8.483746510814610e-01
6.862080566416000e-02	2.976997095456420e+01	3.992051017128538e+00	8.636497904401622e+00	-6.038390511332506e-01	8.483443755121175e-01
6.863414822797000e-02	2.973687426053741e+01	3.991558505834171e+00	8.634646527003301e+00	-6.038196993552776e-01	8.483140977125663e-01
6.864749079177999e-02	2.970377859301883e+01	3.991066193631472e+00	8.632795351334046e+00	-6.038003743252065e-01	8.482838652915844e-01
6.866083335559001e-02	2.967051729358356e+01	3.990573963896315e+00	8.630944262607700e+00	-6.037810569430281e-01	8.482536431944014e-01
6.867417591940000e-02	2.963758284114831e+01	3.990081816228159e+00	8.629093262194356e+00	-6.037617453591496e-01	8.482234268955184e-01
6.868751848320000e-02	2.960448237712059e+01	3.989589750501161e+00	8.627242349957172e+00	-6.037424395645707e-01	8.481932163859434e-01
6.870086104701000e-02	2.957138043682534e+01	3.989097766586005e+00	8.625391525755827e+00	-6.037231395500924e-01	8.481630116564604e-01
6.871420361081999e-02	2.953827634127010e+01	3.988605864354849e+00	8.623540789454482e+00	-6.037038453069138e-01	8.481328126982776e-01
6.872754617463001e-02	2.950517080567483e+01	3.988114043682693e+00	8.621690140916137e+00	-6.036845568259355e-01	8.481026195022946e-01
6.874088873844000e-02	2.947325676017424e+01	3.987625661926431e+00	8.619841882011583e+00	-6.036652740983570e-01	8.480724320597116e-01
6.875423130224000e-02	2.944137825267912e+01	3.987137466052451e+00	8.617993782300452e+00	-6.036459971151781e-01	8.480422503615365e-01
6.876757386604999e-02	2.940949814887738e+01	3.986649351359317e+00	8.616145769947163e+00	-6.036267258675997e-01	8.480120743989537e-01
6.878091642986001e-02	2.937762135043644e+01	3.986165149330969e+00	8.614317220032401e+00	-6.036074769282909e-01	8.479807609648419e-01
6.879425899367000e-02	2.934574700482412e+01	3.985684163192546e+00	8.612504609678620e+00	-6.035882472734931e-01	8.479485179032562e-01
6.880760155747000e-02	2.931387116217841e+01	3.985203257866273e+00	8.610692086285976e+00	-6.035690233282950e-01	8.479162805512798e-01
6.882094412127999e-02	2.928199386089610e+01	3.984722433227850e+00	8.608879649721194e+00	-6.035498050838972e-01	8.478840489000943e-01
6.883428668508999e-02	2.925011514113379e+01	3.984241689158428e+00	8.607067299855414e+00	-6.035305925318994e-01	8.478518229413086e-01
6.884762924890001e-02	2.921823504611146e+01	3.983761025538004e+00	8.605255036558633e+00	-6.035113856638018e-01	8.478196026664229e-01
6.886097181271000e-02	2.918635362111915e+01	3.983280442246582e+00	8.603442859702852e+00	-6.034921844711041e-01	8.477873880669372e-01
6.887431437651000e-02	2.915513009286314e+01	3.982803306886622e+00	8.601633082747416e+00	-6.034729889455059e-01	8.477551791345608e-01
6.888765694031999e-02	2.912392726814652e+01	3.982326363693230e+00	8.599823468971797e+00	-6.034537990787082e-01	8.477229758609752e-01
6.890099950413001e-02	2.909272326252990e+01	3.981849500477840e+00	8.598013941259177e+00	-6.034346148626105e-01	8.476907782380896e-01
6.891434206794000e-02	2.906151812987328e+01	3.981372717126449e+00	8.596204499486559e+00	-6.034154362890127e-01	8.476585862577040e-01
6.892768463175000e-02	2.903031132270668e+01	3.980896013524057e+00	8.594395143530940e+00	-6.033962633499150e-01	8.476263999118183e-01
6.894102719554999e-02	2.899910470898616e+01	3.980419389558813e+00	8.592585873273451e+00	-6.033770960373169e-01	8.475942191924418e-01
6.895436975936001e-02	2.896789653825953e+01	3.979942845119421e+00	8.590776688590834e+00	-6.033579343433191e-01	8.475620440916563e-01
6.896771232317001e-02	2.893668747543293e+01	3.979466380094030e+00	8.588967589366215e+00	-6.033387782603215e-01	8.475298746018706e-01
6.898105488698000e-02	2.890547758375631e+01	3.978989994371639e+00	8.587158575477595e+00	-6.033196277800237e-01	8.474977107147850e-01
6.899439745079000e-02	2.887427546542872e+01	3.978520129956988e+00	8.585379945327354e+00	-6.033009464248195e-01	8.474647792693705e-01
6.900774001458999e-02	2.884219531525316e+01	3.978054243847568e+00	8.583606181530367e+00	-6.032823082440409e-01	8.474317907262946e-01
6.902108257840001e-02	2.881008343762380e+01	3.977588556327138e+00	8.581832585060083e+00	-6.032636756439633e-01	8.473988077639087e-01
6.903442514221000e-02	2.877797986595447e+01	3.977122947689709e+00	8.580059073474800e+00	-6.032450486170856e-01	8.473658303747231e-01
6.904776770602000e-02	2.874585807511514e+01	3.976657417832280e+00	8.578285646663515e+00	-6.032264271562079e-01	8.473328585515373e-01
6.906111026983000e-02	2.871374473386580e+01	3.976191966654850e+00	8.576512304519234e+00	-6.032078112542303e-01	8.472998922872517e-01
6.907445283363001e-02	2.868163105067320e+01	3.975726594057561e+00	8.574739046934052e+00	-6.031892009040518e-01	8.472669315747758e-01
6.908779539744000e-02	2.864952109213914e+01	3.975261298742216e+00	8.572965847781477e+00	-6.031706037517456e-01	8.472340168405111e-01
6.910113796125000e-02	2.861740998966359e+01	3.974796081759875e+00	8.571192731849422e+00	-6.031520124694560e-01	8.472011093979785e-01
6.911448052506000e-02	2.858529886492804e+01	3.974330943091533e+00	8.569419700190362e+00	-6.031334267201667e-01	8.471682074884460e-01
6.912782308887000e-02	2.855318763620249e+01	3.973865882593192e+00	8.567646752649308e+00	-6.031148464937772e-01	8.471353111018134e-01
6.914116565267001e-02	2.852337761257243e+01	3.973404285030435e+00	8.565876224052392e+00	-6.030962717855869e-01	8.471024202333908e-01
6.915450821648000e-02	2.849365418861185e+01	3.972942892639043e+00	8.564105867118517e+00	-6.030777025891975e-01	8.470695348767583e-01
6.916785078029000e-02	2.846393088902126e+01	3.972481578171651e+00	8.562335594036641e+00	-6.030591388982081e-01	8.470366550255257e-01
6.918119334410000e-02	2.843420432342067e+01	3.972020341540259e+00	8.560565404713763e+00	-6.030405807065186e-01	8.470037806735931e-01
6.919453590790001e-02	2.840448426090230e+01	3.971561197695814e+00	8.558804509286981e+00	-6.030223232077075e-01	8.469711838785747e-01
6.920787847171000e-02	2.837478674915171e+01	3.971106833278424e+00	8.557065188003106e+00	-6.030047599963182e-01	8.469392273869423e-01
6.922122103552000e-02	2.834505971901113e+01	3.970652546443032e+00	8.555325950205235e+00	-6.029872022663287e-01	8.469072763767097e-01
6.923456359933000e-02	2.831533976545054e+01	3.970198337260642e+00	8.553586795968362e+00	-6.029696500227395e-01	8.468753308528773e-01
6.924790616314000e-02	2.828563992160996e+01	3.969744205349251e+00	8.551847724879487e+00	-6.029521032384501e-01	8.468433907883448e-01
6.926124872694001e-02	2.825593430110431e+01	3.969290150778991e+00	8.550108737020693e+00	-6.029345619185591e-01	8.468114561882215e-01
6.927459129075000e-02	2.822571687324087e+01	3.968839565177146e+00	8.548372176927135e+00	-6.029170260576697e-01	8.467795270470890e-01
6.928793385456000e-02	2.819549120472094e+01	3.968389191503199e+00	8.546635793039769e+00	-6.028994956504804e-01	8.467476033596565e-01
6.930127641837000e-02	2.816526710132103e+01	3.967938894947252e+00	8.544899492137404e+00	-6.028819706917911e-01	8.467156851207240e-01
6.931461898218000e-02	2.813504363945111e+01	3.967488675437305e+00	8.543163274144037e+00	-6.028644511767017e-01	8.466837723253916e-01
6.932796154598000e-02	2.810470856055652e+01	3.967038532903487e+00	8.541427138983751e+00	-6.028469371000107e-01	8.466518649684682e-01
6.934130410979000e-02	2.807460052639660e+01	3.966588467277540e+00	8.539691086582385e+00	-6.028294284571213e-01	8.466199630453357e-01
6.935464667360000e-02	2.804436512329669e+01	3.966138478491593e+00	8.537955116868021e+00	-6.028119252431320e-01	8.465880665511032e-01
6.936798923741000e-02	2.801416308920677e+01	3.965688566481646e+00	8.536219229771657e+00	-6.027944274535426e-01	8.465561754812707e-01
6.938133180122000e-02	2.798394672294685e+01	3.965238731184698e+00	8.534483425223295e+00	-6.027769350838533e-01	8.465242898313383e-01
6.939467436502000e-02	2.795373028726226e+01	3.964788972536881e+00	8.532747703159004e+00	-6.027594481296623e-01	8.464924095969150e-01
6.940801692883000e-02	2.792356037509431e+01	3.964346962563018e+00	8.531034863781841e+00	-6.027427510810133e-01	8.464620022769722e-01
6.942135949264000e-02	2.789339472655359e+01	3.963907229609543e+00	8.529332050012732e+00	-6.027264371596239e-01	8.464323069409398e-01
6.943470205645000e-02	2.786323101771287e+01	3.963467573131068e+00	8.527629318536624e+00	-6.027101286412347e-01	8.464026170079075e-01
6.944804462026000e-02	2.783306934003215e+01	3.963027993070594e+00	8.525926669293515e+00	-6.026938255220455e-01	8.463729324740754e-01
6.946138718406000e-02	2.780290981630672e+01	3.962588489375241e+00	8.524224102227459e+00	-6.026775277981538e-01	8.463432533355506e-01
6.947472974787000e-02	2.777275251938600e+01	3.962149062040766e+00	8.522521617330352e+00	-6.026612354693646e-01	8.463135795921183e-01
6.948807231168000e-02	2.774259754483527e+01	3.961709710598292e+00	8.520819214099243e+00	-6.026449485024753e-01	8.462839112105860e-01
6.950141487549000e-02	2.771244496386456e+01	3.961270435696817e+00	8.519116893234134e+00	-6.026286669433860e-01	8.462542482368537e-01
6.951475743929000e-02	2.768229503907156e+01	3.960831239397656e+00	8.517414652469235e+00	-6.026123901918965e-01	8.462245938249734e-01
6.952810000310000e-02	2.765215082818326e+01	3.960392174189439e+00	8.515712451644553e+00	-6.025961058788430e-01	8.461950165272227e-01
6.954144256691000e-02	2.762370154189919e+01	3.959956587116765e+00	8.514012694874273e+00	-6.025798269407896e-01	8.461654446044719e-01
6.955478513072000e-02	2.759532957432138e+01	3.959521226001812e+00	8.512313124019149e+00	-6.025635533745360e-01	8.461358780535211e-01
6.956812769453000e-02	2.756696045506356e+01	3.959085931551860e+00	8.510613624903021e+00	-6.025472845183826e-01	8.461063162126703e-01
6.958147025833000e-02	2.753859427166972e+01	3.958650722612026e+00	8.508914217802946e+00	-6.025310217037266e-01	8.460767604133270e-01
6.959481282214000e-02	2.751023111129190e+01	3.958215589581073e+00	8.507214892386818e+00	-6.025147642521732e-01	8.460472099770764e-01
6.960815538595000e-02	2.748179786198579e+01	3.957780825796198e+00	8.505517233245310e+00	-6.024985587441745e-01	8.460177821485573e-01
6.962149794976000e-02	2.745352192586797e+01	3.957351711992247e+00	8.503849763880188e+00	-6.024832436783212e-01	8.459905873908068e-01
6.963484051357000e-02	2.742516286877016e+01	3.956922682203294e+00	8.502182384921063e+00	-6.024679345482677e-01	8.459633985688563e-01
6.964818307737000e-02	2.739681962524631e+01	3.956493719764457e+00	8.500515078437967e+00	-6.024526301766112e-01	8.459362145053115e-01
6.966152564118000e-02	2.736849246368849e+01	3.956064833068505e+00	8.498847853460843e+00	-6.024373311563578e-01	8.459090357931609e-01
6.967486820499000e-02	2.733926474235416e+01	3.955639427634238e+00	8.497183079981143e+00	-6.024220374855045e-01	8.458818624304104e-01
6.968821076880000e-02	2.730999940449368e+01	3.955214255403978e+00	8.495518497568707e+00	-6.024067491620511e-01	8.458546944150599e-01
6.970155333260999e-02	2.728088009961320e+01	3.954789158831717e+00	8.493853996570268e+00	-6.023914661838977e-01	8.458275317450094e-01
6.971489589641000e-02	2.725145773095738e+01	3.954364137892569e+00	8.492189576960856e+00	-6.023761885494411e-01	8.458003744186646e-01
6.972823846022000e-02	2.722220391145690e+01	3.953939192561308e+00	8.490525238711420e+00	-6.023609162568877e-01	8.457732224342139e-01
6.974158102403000e-02	2.719295404146641e+01	3.953514322816048e+00	8.488860981798981e+00	-6.023456493046343e-01	8.457460757900634e-01
6.975492358784000e-02	2.716372989967594e+01	3.953089528633789e+00	8.487196806198545e+00	-6.023303876909809e-01	8.457189344845129e-01
6.976826615164999e-02	2.713448800401545e+01	3.952664809993528e+00	8.485532711888107e+00	-6.023151314146276e-01	8.456917985162623e-01
6.978160871545000e-02	2.710525029649963e+01	3.952240166877379e+00	8.483868698848694e+00	-6.022998804741710e-01	8.456646678839176e-01
6.979495127926000e-02	2.707600966640915e+01	3.951815599265119e+00	8.482204767058256e+00	-6.022846348683176e-01	8.456375425861671e-01
6.980829384307000e-02	2.704723314735032e+01	3.951394515044696e+00	8.480543293718450e+00	-6.022693945957642e-01	8.456104226217165e-01
6.982163640687999e-02	2.701849284353723e+01	3.950975981767521e+00	8.478896160753221e+00	-6.022543436225687e-01	8.455839531730674e-01
6.983497897069001e-02	2.698975366631629e+01	3.950560650015130e+00	8.477268245292922e+00	-6.022395468969154e-01	8.455583619715170e-01
6.984832153449000e-02	2.696101906230969e+01	3.950145393423844e+00	8.475640410713622e+00	-6.022247554814586e-01	8.455327760801714e-01
6.986166409830000e-02	2.693227731113878e+01	3.949730212264454e+00	8.474012657302323e+00	-6.022099693954053e-01	8.455071955182208e-01
6.987500666211000e-02	2.690356387207785e+01	3.949315106522064e+00	8.472384985049024e+00	-6.021951886378518e-01	8.454816202847705e-01
6.988834922591999e-02	2.687484343300693e+01	3.948900076188672e+00	8.470757393940726e+00	-6.021804132079985e-01	8.454560503790201e-01
6.990169178972000e-02	2.684612786143030e+01	3.948484990074387e+00	8.469129742809427e+00	-6.021656338372416e-01	8.454304765323742e-01
6.991503435353000e-02	2.681741722886938e+01	3.948070110412997e+00	8.467502313837128e+00	-6.021508690526883e-01	8.454049172719238e-01
6.992837691734000e-02	2.678871177687846e+01	3.947655306145606e+00	8.465874965995830e+00	-6.021361095949350e-01	8.453793633382735e-01
6.994171948114999e-02	2.676017251860499e+01	3.947243986394025e+00	8.464250083052208e+00	-6.021213554634817e-01	8.453538147309231e-01
6.995506204496001e-02	2.673164422928514e+01	3.946832925151140e+00	8.462625397774625e+00	-6.021066042639809e-01	8.453282840045077e-01
6.996840460876000e-02	2.670312421674096e+01	3.946422143079746e+00	8.461000906287126e+00	-6.020918511568712e-01	8.453028546168142e-01
6.998174717257000e-02	2.667460948836258e+01	3.946011304807250e+00	8.459376354320625e+00	-6.020770940788651e-01	8.452774212582164e-01
6.999508973638000e-02	2.664609729734419e+01	3.945600541888754e+00	8.457751883441125e+00	-6.020623423248590e-01	8.452519932236183e-01
7.000843230018999e-02	2.661757614309900e+01	3.945189449218767e+00	8.456127268475040e+00	-6.020475958944529e-01	8.452265705126203e-01
7.002177486400001e-02	2.658902481850721e+01	3.944778196000685e+00	8.454502603468928e+00	-6.020328547876469e-01	8.452011531252224e-01
7.003511742780000e-02	2.656045187215164e+01	3.944371196559983e+00	8.452905278411574e+00	-6.020181018061644e-01	8.451760390451061e-01
7.004845999161000e-02	2.653191180432987e+01	3.943965317073902e+00	8.451314849162467e+00	-6.020033498484583e-01	8.451510047844082e-01
7.006180255541999e-02	2.650336767464809e+01	3.943559511127821e+00	8.449724499051360e+00	-6.019886030865522e-01	8.451259757195102e-01
7.007514511923001e-02	2.647432051420619e+01	3.943157191541653e+00	8.448136621626736e+00	-6.019738617743461e-01	8.451009521043122e-01
7.008848768304000e-02	2.644523209213589e+01	3.942755127527992e+00	8.446548951611311e+00	-6.019591257855399e-01	8.450759338125143e-01
7.010183024684000e-02	2.641616831660024e+01	3.942353138860427e+00	8.444961362675862e+00	-6.019443951201304e-01	8.450509208441206e-01
7.011517281064999e-02	2.638710105488994e+01	3.941951225541767e+00	8.443373854820440e+00	-6.019296697782244e-01	8.450259131992227e-01
7.012851537445999e-02	2.635803976212965e+01	3.941549387573106e+00	8.441786428050019e+00	-6.019149497599182e-01	8.450009108779248e-01
7.014185793827001e-02	2.632898449492933e+01	3.941147624958445e+00	8.440199082364597e+00	-6.019002350656121e-01	8.449759138806269e-01
7.015520050208000e-02	2.629993530947903e+01	3.940745937698784e+00	8.438611817770175e+00	-6.018855256953060e-01	8.449509222073289e-01
7.016854306588000e-02	2.627089240866338e+01	3.940344325799220e+00	8.437024634269726e+00	-6.018708216492965e-01	8.449259358583352e-01
7.018188562968999e-02	2.624185540333308e+01	3.939942789262559e+00	8.435437531865302e+00	-6.018561229278904e-01	8.449009548339372e-01
7.019522819350001e-02	2.621282479040276e+01	3.939541327967898e+00	8.433850510427881e+00	-6.018414295224843e-01	8.448759791255394e-01
7.020857075731000e-02	2.618380938606569e+01	3.939143350502049e+00	8.432265965330613e+00	-6.018267414609781e-01	8.448510087610412e-01
7.022191332111000e-02	2.615480081927412e+01	3.938745636010766e+00	8.430681633117763e+00	-6.018120587145686e-01	8.448260437116477e-01
7.023525588491999e-02	2.612579970636392e+01	3.938348900513683e+00	8.429103201528948e+00	-6.017973543008935e-01	8.448010217161674e-01
7.024859844873001e-02	2.609681001034769e+01	3.937956500307308e+00	8.427552285951130e+00	-6.017825279599874e-01	8.447757114786695e-01
7.026194101254001e-02	2.606785585995148e+01	3.937564175491932e+00	8.426001451501316e+00	-6.017677069455812e-01	8.447504065676714e-01
7.027528357635000e-02	2.603885015964526e+01	3.937171926072558e+00	8.424450698183499e+00	-6.017528912580752e-01	8.447251069835735e-01
7.028862614015000e-02	2.600992690836370e+01	3.936779752054271e+00	8.422900026003626e+00	-6.017380808977657e-01	8.446998127266800e-01
7.030196870395999e-02	2.598091667928749e+01	3.936387653441896e+00	8.421349434967812e+00	-6.017232758650597e-01	8.446745237973822e-01
7.031531126777001e-02	2.595195994280126e+01	3.935995630241521e+00	8.419798925080995e+00	-6.017084761604534e-01	8.446492401961843e-01
7.032865383158000e-02	2.592300992059505e+01	3.935603682459146e+00	8.418248496351181e+00	-6.016936817842474e-01	8.446239619233862e-01
7.034199639539000e-02	2.589420080129360e+01	3.935215216130513e+00	8.416700548345435e+00	-6.016788927368413e-01	8.445986889793882e-01
7.035533895918999e-02	2.586540618377610e+01	3.934827020457194e+00	8.415152819047039e+00	-6.016641090187318e-01	8.445734213646948e-01
7.036868152300001e-02	2.583661843832406e+01	3.934438900100788e+00	8.413605170794700e+00	-6.016493306217257e-01	8.445481590710967e-01
7.038202408681000e-02	2.580783757439203e+01	3.934050854326382e+00	8.412057602799361e+00	-6.016345574941195e-01	8.445229020468987e-01
7.039536665062000e-02	2.577906405827090e+01	3.933662890702429e+00	8.410510115915725e+00	-6.016197925648856e-01	8.444976689043779e-01
7.040870921443000e-02	2.575029905979199e+01	3.933275023985641e+00	8.408962705974526e+00	-6.016050434615661e-01	8.444725104096578e-01
7.042205177822999e-02	2.572154107483761e+01	3.932887232723939e+00	8.407415377230267e+00	-6.015902996893430e-01	8.444473572460420e-01
7.043539434204001e-02	2.569279014653868e+01	3.932499516923150e+00	8.405868129688065e+00	-6.015755612486233e-01	8.444222094139218e-01
7.044873690585000e-02	2.566404945677374e+01	3.932114802496373e+00	8.404338124618528e+00	-6.015608833742502e-01	8.443969151251102e-01
7.046207946966000e-02	2.563531939012949e+01	3.931732557469358e+00	8.402822241816342e+00	-6.015462560240392e-01	8.443715019777482e-01
7.047542203347000e-02	2.560518611459023e+01	3.931353790660656e+00	8.401308843756945e+00	-6.015316340062282e-01	8.443460941627864e-01
7.048876459727001e-02	2.557497604761735e+01	3.930975301995481e+00	8.399795670072319e+00	-6.015170173212139e-01	8.443206916806291e-01
7.050210716108000e-02	2.554477320255885e+01	3.930596888813226e+00	8.398282577612779e+00	-6.015024059692029e-01	8.442952945314670e-01
7.051544972489000e-02	2.551456484522036e+01	3.930218551117970e+00	8.396769566383240e+00	-6.014877999504920e-01	8.442699027156052e-01
7.052879228870000e-02	2.548438930324187e+01	3.929840288913715e+00	8.395256636388700e+00	-6.014731992653809e-01	8.442445162333433e-01
7.054213485251000e-02	2.545420830911337e+01	3.929462102202461e+00	8.393743787632157e+00	-6.014586039140699e-01	8.442191350848813e-01
7.055547741631001e-02	2.542403465719050e+01	3.929083990987285e+00	8.392231020116531e+00	-6.014440138967555e-01	8.441937592704239e-01
7.056881998012000e-02	2.539386837511201e+01	3.928705955271031e+00	8.390718333843990e+00	-6.014294292135446e-01	8.441683887900620e-01
7.058216254393000e-02	2.536370948963351e+01	3.928327995056776e+00	8.389205728816451e+00	-6.014148498647336e-01	8.441430236441001e-01
7.059550510774000e-02	2.533355802650501e+01	3.927950110345521e+00	8.387693205037911e+00	-6.014002758503226e-01	8.441176638325382e-01
7.060884767154001e-02	2.530353392166897e+01	3.927575699470016e+00	8.386183169340425e+00	-6.013857071705082e-01	8.440923093555809e-01
7.062219023535000e-02	2.527352469941766e+01	3.927201574150246e+00	8.384673363659568e+00	-6.013711438252972e-01	8.440669602132190e-01
7.063553279916000e-02	2.524352297091636e+01	3.926827524337476e+00	8.383163639229705e+00	-6.013565858148863e-01	8.440416164056570e-01
7.064887536297000e-02	2.521352875797506e+01	3.926453550030705e+00	8.381653996051845e+00	-6.013420331390753e-01	8.440162779326951e-01
7.066221792678000e-02	2.518354774138469e+01	3.926084670664381e+00	8.380170828760269e+00	-6.013280266890393e-01	8.439914018924189e-01
7.067556049058001e-02	2.515357475628425e+01	3.925716288492912e+00	8.378689960166291e+00	-6.013140710145158e-01	8.439665695881031e-01
7.068890305439000e-02	2.512360934631829e+01	3.925347981827369e+00	8.377209172822422e+00	-6.013001206746963e-01	8.439417426184829e-01
7.070224561820000e-02	2.509365152903232e+01	3.924979750665826e+00	8.375728466727551e+00	-6.012861756693766e-01	8.439169209833628e-01
7.071558818201000e-02	2.506370049953636e+01	3.924611595006284e+00	8.374247841878681e+00	-6.012722359984570e-01	8.438921046826425e-01
7.072893074582000e-02	2.503375873847040e+01	3.924243514846740e+00	8.372767298275811e+00	-6.012583016617375e-01	8.438672937161223e-01
7.074227330962000e-02	2.500333399475689e+01	3.923878902983637e+00	8.371289245397978e+00	-6.012443726591140e-01	8.438424880837064e-01
7.075561587343000e-02	2.497288552285381e+01	3.923514583990430e+00	8.369811428133399e+00	-6.012304489903946e-01	8.438176877851863e-01
7.076895843724000e-02	2.494244411926075e+01	3.923150340489223e+00	8.368333692102821e+00	-6.012165306551749e-01	8.437928928201661e-01
7.078230100105000e-02	2.491201158760767e+01	3.922786172474016e+00	8.366856037303242e+00	-6.012026176533554e-01	8.437681031885459e-01
7.079564356486000e-02	2.488158614590461e+01	3.922422079940810e+00	8.365378463729662e+00	-6.011887099845358e-01	8.437433188899257e-01
7.080898612866000e-02	2.485116840073745e+01	3.922058062886673e+00	8.363900971377973e+00	-6.011748076483123e-01	8.437185399239099e-01
7.082232869247000e-02	2.482076384682438e+01	3.921694121303466e+00	8.362423560239392e+00	-6.011609106443928e-01	8.436937662901897e-01
7.083567125628000e-02	2.479035648677456e+01	3.921330250416390e+00	8.360946229289949e+00	-6.011470307426074e-01	8.436690190144174e-01
7.084901382009000e-02	2.475996291598355e+01	3.920966443562496e+00	8.359468977098590e+00	-6.011331843659382e-01	8.436443274345065e-01
7.086235638390000e-02	2.472957900065277e+01	3.920604392249322e+00	8.358000128477912e+00	-6.011196397459811e-01	8.436200322666576e-01
7.087569894770000e-02	2.469688819059790e+01	3.920249769801893e+00	8.356553424545519e+00	-6.011068004210074e-01	8.435966659080500e-01
7.088904151151000e-02	2.466405110187581e+01	3.919895447428966e+00	8.355106961768595e+00	-6.010939664260384e-01	8.435733048794393e-01
7.090238407532000e-02	2.463122191587373e+01	3.919541200487038e+00	8.353660580161671e+00	-6.010811377604693e-01	8.435499491802284e-01
7.091572663913000e-02	2.459840043497165e+01	3.919187028967110e+00	8.352214279715747e+00	-6.010683144237002e-01	8.435265988098176e-01
7.092906920294000e-02	2.456558668446957e+01	3.918832932862184e+00	8.350768060421826e+00	-6.010554964150312e-01	8.435032537675068e-01
7.094241176674000e-02	2.453278065751525e+01	3.918478912161319e+00	8.349321922270768e+00	-6.010426837338574e-01	8.434799140526992e-01
7.095575433055000e-02	2.449998235002316e+01	3.918124966855391e+00	8.347875865250847e+00	-6.010298763794883e-01	8.434565796646883e-01
7.096909689436000e-02	2.446719175663108e+01	3.917771096935464e+00	8.346429889351924e+00	-6.010170743512193e-01	8.434332506027775e-01
7.098243945817000e-02	2.443440840634900e+01	3.917417302389536e+00	8.344983994562000e+00	-6.010042776484503e-01	8.434099268663666e-01
7.099578202197000e-02	2.440163368411467e+01	3.917063583207672e+00	8.343538180871942e+00	-6.009914862701765e-01	8.433866084544591e-01
7.100912458578000e-02	2.436965543201418e+01	3.916713317757971e+00	8.342094861076470e+00	-6.009787002159075e-01	8.433632953665483e-01
7.102246714959000e-02	2.433773901645172e+01	3.916363359470504e+00	8.340651787919732e+00	-6.009659194845385e-01	8.433399876015375e-01
7.103580971340000e-02	2.430583027077925e+01	3.916013476513037e+00	8.339208795823996e+00	-6.009531440754693e-01	8.433166851588267e-01
7.104915227721000e-02	2.427392917594679e+01	3.915663668873569e+00	8.337765884776260e+00	-6.009403739877003e-01	8.432933880374158e-01
7.106249484101000e-02	2.424203573099145e+01	3.915313936539163e+00	8.336323054765387e+00	-6.009276092204265e-01	8.432700962365083e-01
7.107583740482000e-02	2.421021166981825e+01	3.914968163855763e+00	8.334899906180897e+00	-6.009155538809832e-01	8.432479262122419e-01
7.108917996863000e-02	2.417828134704579e+01	3.914624358093296e+00	8.333486383798162e+00	-6.009038467535142e-01	8.432263052095312e-01
7.110252253244000e-02	2.414641650234332e+01	3.914280627597829e+00	8.332072942407430e+00	-6.008921449438451e-01	8.432046895246206e-01
7.111586509624999e-02	2.411455921656086e+01	3.913936972355362e+00	8.330659581996695e+00	-6.008804484509762e-01	8.431830791565098e-01
7.112920766005000e-02	2.408270947275551e+01	3.913593392351952e+00	8.329246302550803e+00	-6.008687572740018e-01	8.431614741043012e-01
