# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.4570000e+04    1.5686254e+06    1.8337718e+06
2.4580000e+04    1.5684066e+06    1.8334851e+06
2.4590000e+04    1.5681877e+06    1.8331984e+06
2.4600000e+04    1.5679689e+06    1.8329116e+06
2.4610000e+04    1.5677500e+06    1.8326249e+06
2.4620000e+04    1.5675311e+06    1.8323382e+06
2.4630000e+04    1.5673123e+06    1.8320514e+06
2.4640000e+04    1.5670934e+06    1.8317647e+06
2.4650000e+04    1.5668746e+06    1.8314780e+06
2.4660000e+04    1.5666557e+06    1.8311913e+06
2.4670000e+04    1.5664369e+06    1.8309045e+06
2.4680000e+04    1.5662180e+06    1.8306178e+06
2.4690000e+04    1.5659991e+06    1.8303311e+06
2.4700000e+04    1.5657803e+06    1.8300443e+06
2.4710000e+04    1.5655614e+06    1.8297576e+06
2.4720000e+04    1.5653426e+06    1.8294709e+06
2.4730000e+04    1.5651237e+06    1.8291842e+06
2.4740000e+04    1.5649049e+06    1.8288974e+06
2.4750000e+04    1.5646860e+06    1.8286107e+06
2.4760000e+04    1.5644671e+06    1.8283240e+06
2.4770000e+04    1.5642483e+06    1.8280372e+06
2.4780000e+04    1.5640294e+06    1.8277505e+06
2.4790000e+04    1.5638106e+06    1.8274638e+06
2.4800000e+04    1.5635917e+06    1.8271770e+06
2.4810000e+04    1.5633729e+06    1.8268903e+06
2.4820000e+04    1.5631540e+06    1.8266036e+06
2.4830000e+04    1.5629351e+06    1.8263169e+06
2.4840000e+04    1.5627163e+06    1.8260301e+06
2.4850000e+04    1.5624974e+06    1.8257434e+06
2.4860000e+04    1.5622786e+06    1.8254567e+06
2.4870000e+04    1.5620597e+06    1.8251699e+06
2.4880000e+04    1.5618409e+06    1.8248832e+06
2.4890000e+04    1.5616220e+06    1.8245965e+06
2.4900000e+04    1.5614031e+06    1.8243098e+06
2.4910000e+04    1.5611843e+06    1.8240230e+06
2.4920000e+04    1.5609654e+06    1.8237363e+06
2.4930000e+04    1.5607466e+06    1.8234496e+06
2.4940000e+04    1.5605277e+06    1.8231628e+06
2.4950000e+04    1.5603089e+06    1.8228761e+06
2.4960000e+04    1.5600900e+06    1.8225894e+06
2.4970000e+04    1.5598711e+06    1.8223027e+06
2.4980000e+04    1.5596523e+06    1.8220159e+06
2.4990000e+04    1.5594334e+06    1.8217292e+06
2.5000000e+04    1.5592146e+06    1.8214425e+06
2.5010000e+04    1.5589957e+06    1.8211557e+06
2.5020000e+04    1.5587769e+06    1.8208690e+06
2.5030000e+04    1.5585580e+06    1.8205823e+06
2.5040000e+04    1.5583391e+06    1.8202956e+06
2.5050000e+04    1.5581203e+06    1.8200088e+06
2.5060000e+04    1.5579014e+06    1.8197221e+06
2.5070000e+04    1.5576826e+06    1.8194354e+06
2.5080000e+04    1.5574637e+06    1.8191486e+06
2.5090000e+04    1.5572448e+06    1.8188619e+06
2.5100000e+04    1.5570260e+06    1.8185752e+06
2.5110000e+04    1.5568071e+06    1.8182885e+06
2.5120000e+04    1.5565883e+06    1.8180017e+06
2.5130000e+04    1.5563694e+06    1.8177150e+06
2.5140000e+04    1.5561506e+06    1.8174283e+06
2.5150000e+04    1.5559317e+06    1.8171415e+06
2.5160000e+04    1.5557128e+06    1.8168548e+06
2.5170000e+04    1.5554940e+06    1.8165681e+06
2.5180000e+04    1.5552751e+06    1.8162814e+06
2.5190000e+04    1.5550563e+06    1.8159946e+06
2.5200000e+04    1.5548374e+06    1.8157079e+06
2.5210000e+04    1.5546186e+06    1.8154212e+06
2.5220000e+04    1.5543997e+06    1.8151344e+06
2.5230000e+04    1.5541808e+06    1.8148477e+06
2.5240000e+04    1.5539620e+06    1.8145610e+06
2.5250000e+04    1.5537431e+06    1.8142742e+06
2.5260000e+04    1.5535243e+06    1.8139875e+06
2.5270000e+04    1.5533054e+06    1.8137008e+06
2.5280000e+04    1.5530866e+06    1.8134141e+06
2.5290000e+04    1.5528677e+06    1.8131273e+06
2.5300000e+04    1.5526488e+06    1.8128406e+06
2.5310000e+04    1.5524300e+06    1.8125539e+06
2.5320000e+04    1.5522111e+06    1.8122671e+06
2.5330000e+04    1.5519923e+06    1.8119804e+06
2.5340000e+04    1.5517734e+06    1.8116937e+06
2.5350000e+04    1.5515546e+06    1.8114070e+06
2.5360000e+04    1.5513357e+06    1.8111202e+06
2.5370000e+04    1.5511168e+06    1.8108335e+06
2.5380000e+04    1.5508980e+06    1.8105468e+06
2.5390000e+04    1.5506791e+06    1.8102600e+06
2.5400000e+04    1.5504603e+06    1.8099733e+06
2.5410000e+04    1.5502414e+06    1.8096866e+06
2.5420000e+04    1.5500226e+06    1.8093999e+06
2.5430000e+04    1.5498037e+06    1.8091131e+06
2.5440000e+04    1.5495848e+06    1.8088264e+06
2.5450000e+04    1.5493660e+06    1.8085397e+06
2.5460000e+04    1.5491471e+06    1.8082529e+06
2.5470000e+04    1.5489283e+06    1.8079662e+06
2.5480000e+04    1.5487094e+06    1.8076795e+06
2.5490000e+04    1.5484905e+06    1.8073928e+06
2.5500000e+04    1.5482717e+06    1.8071060e+06
2.5510000e+04    1.5480528e+06    1.8068193e+06
2.5520000e+04    1.5478340e+06    1.8065326e+06
2.5530000e+04    1.5476151e+06    1.8062458e+06
2.5540000e+04    1.5473963e+06    1.8059591e+06
2.5550000e+04    1.5471774e+06    1.8056724e+06
2.5560000e+04    1.5469585e+06    1.8053857e+06
2.5570000e+04    1.5467397e+06    1.8050989e+06
2.5580000e+04    1.5465208e+06    1.8048122e+06
2.5590000e+04    1.5463020e+06    1.8045255e+06
2.5600000e+04    1.5460831e+06    1.8042387e+06
2.5610000e+04    1.5458643e+06    1.8039520e+06
2.5620000e+04    1.5456454e+06    1.8036653e+06
2.5630000e+04    1.5454265e+06    1.8033786e+06
2.5640000e+04    1.5452077e+06    1.8030918e+06
2.5650000e+04    1.5449888e+06    1.8028051e+06
2.5660000e+04    1.5447700e+06    1.8025184e+06
2.5670000e+04    1.5445511e+06    1.8022316e+06
2.5680000e+04    1.5443323e+06    1.8019449e+06
2.5690000e+04    1.5441134e+06    1.8016582e+06
2.5700000e+04    1.5438945e+06    1.8013714e+06
2.5710000e+04    1.5436757e+06    1.8010847e+06
2.5720000e+04    1.5434568e+06    1.8007980e+06
2.5730000e+04    1.5432380e+06    1.8005113e+06
2.5740000e+04    1.5430191e+06    1.8002245e+06
2.5750000e+04    1.5428003e+06    1.7999378e+06
2.5760000e+04    1.5425814e+06    1.7996511e+06
2.5770000e+04    1.5423625e+06    1.7993643e+06
2.5780000e+04    1.5421437e+06    1.7990776e+06
2.5790000e+04    1.5419248e+06    1.7987909e+06
2.5800000e+04    1.5417060e+06    1.7985042e+06
2.5810000e+04    1.5414871e+06    1.7982174e+06
2.5820000e+04    1.5412683e+06    1.7979307e+06
2.5830000e+04    1.5410494e+06    1.7976440e+06
2.5840000e+04    1.5408305e+06    1.7973572e+06
2.5850000e+04    1.5406117e+06    1.7970705e+06
2.5860000e+04    1.5403928e+06    1.7967838e+06
2.5870000e+04    1.5401740e+06    1.7964971e+06
2.5880000e+04    1.5399551e+06    1.7962103e+06
2.5890000e+04    1.5397363e+06    1.7959236e+06
2.5900000e+04    1.5395174e+06    1.7956369e+06
2.5910000e+04    1.5392985e+06    1.7953501e+06
2.5920000e+04    1.5390797e+06    1.7950634e+06
2.5930000e+04    1.5388608e+06    1.7947767e+06
2.5940000e+04    1.5386420e+06    1.7944900e+06
2.5950000e+04    1.5384231e+06    1.7942032e+06
2.5960000e+04    1.5382042e+06    1.7939165e+06
2.5970000e+04    1.5379854e+06    1.7936298e+06
2.5980000e+04    1.5377665e+06    1.7933430e+06
2.5990000e+04    1.5375477e+06    1.7930563e+06
2.6000000e+04    1.5373288e+06    1.7927696e+06
2.6010000e+04    1.5371100e+06    1.7924829e+06
2.6020000e+04    1.5368911e+06    1.7921961e+06
2.6030000e+04    1.5366722e+06    1.7919094e+06
2.6040000e+04    1.5364534e+06    1.7916227e+06
2.6050000e+04    1.5362345e+06    1.7913359e+06
2.6060000e+04    1.5360157e+06    1.7910492e+06
2.6070000e+04    1.5357968e+06    1.7907625e+06
2.6080000e+04    1.5355780e+06    1.7904757e+06
2.6090000e+04    1.5353591e+06    1.7901890e+06
2.6100000e+04    1.5351402e+06    1.7899023e+06
2.6110000e+04    1.5349214e+06    1.7896156e+06
2.6120000e+04    1.5347025e+06    1.7893288e+06
2.6130000e+04    1.5344837e+06    1.7890421e+06
2.6140000e+04    1.5342648e+06    1.7887554e+06
2.6150000e+04    1.5340460e+06    1.7884686e+06
2.6160000e+04    1.5338271e+06    1.7881819e+06
2.6170000e+04    1.5336082e+06    1.7878952e+06
2.6180000e+04    1.5333894e+06    1.7876085e+06
2.6190000e+04    1.5331705e+06    1.7873217e+06
2.6200000e+04    1.5329517e+06    1.7870350e+06
2.6210000e+04    1.5327328e+06    1.7867483e+06
2.6220000e+04    1.5325140e+06    1.7864615e+06
2.6230000e+04    1.5322951e+06    1.7861748e+06
2.6240000e+04    1.5320762e+06    1.7858881e+06
2.6250000e+04    1.5318574e+06    1.7856014e+06
2.6260000e+04    1.5316385e+06    1.7853146e+06
2.6270000e+04    1.5314197e+06    1.7850279e+06
2.6280000e+04    1.5312008e+06    1.7847412e+06
2.6290000e+04    1.5309820e+06    1.7844544e+06
2.6300000e+04    1.5307631e+06    1.7841677e+06
2.6310000e+04    1.5305442e+06    1.7838810e+06
2.6320000e+04    1.5303254e+06    1.7835943e+06
2.6330000e+04    1.5301065e+06    1.7833075e+06
2.6340000e+04    1.5298877e+06    1.7830208e+06
2.6350000e+04    1.5296688e+06    1.7827341e+06
2.6360000e+04    1.5294500e+06    1.7824473e+06
2.6370000e+04    1.5292311e+06    1.7821606e+06
2.6380000e+04    1.5290122e+06    1.7818739e+06
2.6390000e+04    1.5287934e+06    1.7815872e+06
2.6400000e+04    1.5285745e+06    1.7813004e+06
2.6410000e+04    1.5283557e+06    1.7810137e+06
2.6420000e+04    1.5281368e+06    1.7807270e+06
2.6430000e+04    1.5279179e+06    1.7804402e+06
2.6440000e+04    1.5276991e+06    1.7801535e+06
2.6450000e+04    1.5274802e+06    1.7798668e+06
2.6460000e+04    1.5272614e+06    1.7795801e+06
2.6470000e+04    1.5270425e+06    1.7792933e+06
2.6480000e+04    1.5268237e+06    1.7790066e+06
2.6490000e+04    1.5266048e+06    1.7787199e+06
2.6500000e+04    1.5263859e+06    1.7784331e+06
2.6510000e+04    1.5261671e+06    1.7781464e+06
2.6520000e+04    1.5259482e+06    1.7778597e+06
2.6530000e+04    1.5257294e+06    1.7775729e+06
2.6540000e+04    1.5255105e+06    1.7772862e+06
2.6550000e+04    1.5252917e+06    1.7769995e+06
2.6560000e+04    1.5250728e+06    1.7767128e+06
2.6570000e+04    1.5248539e+06    1.7764260e+06
2.6580000e+04    1.5246351e+06    1.7761393e+06
2.6590000e+04    1.5244162e+06    1.7758526e+06
2.6600000e+04    1.5241974e+06    1.7755658e+06
2.6610000e+04    1.5239785e+06    1.7752791e+06
2.6620000e+04    1.5237597e+06    1.7749924e+06
2.6630000e+04    1.5235408e+06    1.7747057e+06
2.6640000e+04    1.5233219e+06    1.7744189e+06
2.6650000e+04    1.5231031e+06    1.7741322e+06
2.6660000e+04    1.5228842e+06    1.7738455e+06
2.6670000e+04    1.5226654e+06    1.7735587e+06
2.6680000e+04    1.5224465e+06    1.7732720e+06
2.6690000e+04    1.5222277e+06    1.7729853e+06
2.6700000e+04    1.5220088e+06    1.7726986e+06
2.6710000e+04    1.5217899e+06    1.7724118e+06
2.6720000e+04    1.5215711e+06    1.7721251e+06
2.6730000e+04    1.5213522e+06    1.7718384e+06
2.6740000e+04    1.5211334e+06    1.7715516e+06
2.6750000e+04    1.5209145e+06    1.7712649e+06
2.6760000e+04    1.5206957e+06    1.7709782e+06
2.6770000e+04    1.5204768e+06    1.7706915e+06
2.6780000e+04    1.5202579e+06    1.7704047e+06
2.6790000e+04    1.5200391e+06    1.7701180e+06
2.6800000e+04    1.5198202e+06    1.7698313e+06
2.6810000e+04    1.5196014e+06    1.7695445e+06
2.6820000e+04    1.5193825e+06    1.7692578e+06
2.6830000e+04    1.5191637e+06    1.7689711e+06
2.6840000e+04    1.5189448e+06    1.7686844e+06
2.6850000e+04    1.5187259e+06    1.7683976e+06
2.6860000e+04    1.5185071e+06    1.7681109e+06
2.6870000e+04    1.5182882e+06    1.7678242e+06
2.6880000e+04    1.5180694e+06    1.7675374e+06
2.6890000e+04    1.5178505e+06    1.7672507e+06
2.6900000e+04    1.5176316e+06    1.7669640e+06
2.6910000e+04    1.5174128e+06    1.7666773e+06
2.6920000e+04    1.5171939e+06    1.7663905e+06
2.6930000e+04    1.5169751e+06    1.7661038e+06
2.6940000e+04    1.5167562e+06    1.7658171e+06
2.6950000e+04    1.5165374e+06    1.7655303e+06
2.6960000e+04    1.5163185e+06    1.7652436e+06
2.6970000e+04    1.5160996e+06    1.7649569e+06
2.6980000e+04    1.5158808e+06    1.7646701e+06
2.6990000e+04    1.5156619e+06    1.7643834e+06
2.7000000e+04    1.5154431e+06    1.7640967e+06
2.7010000e+04    1.5152242e+06    1.7638100e+06
2.7020000e+04    1.5150054e+06    1.7635232e+06
2.7030000e+04    1.5147865e+06    1.7632365e+06
2.7040000e+04    1.5145676e+06    1.7629498e+06
2.7050000e+04    1.5143488e+06    1.7626630e+06
2.7060000e+04    1.5141299e+06    1.7623763e+06
2.7070000e+04    1.5139111e+06    1.7620896e+06
2.7080000e+04    1.5136922e+06    1.7618029e+06
2.7090000e+04    1.5134734e+06    1.7615161e+06
2.7100000e+04    1.5132545e+06    1.7612294e+06
2.7110000e+04    1.5130356e+06    1.7609427e+06
2.7120000e+04    1.5128168e+06    1.7606559e+06
2.7130000e+04    1.5125979e+06    1.7603692e+06
2.7140000e+04    1.5123791e+06    1.7600825e+06
2.7150000e+04    1.5121602e+06    1.7597958e+06
2.7160000e+04    1.5119414e+06    1.7595090e+06
2.7170000e+04    1.5117225e+06    1.7592223e+06
2.7180000e+04    1.5115036e+06    1.7589356e+06
2.7190000e+04    1.5112848e+06    1.7586488e+06
2.7200000e+04    1.5110659e+06    1.7583621e+06
2.7210000e+04    1.5108471e+06    1.7580754e+06
2.7220000e+04    1.5106282e+06    1.7577887e+06
2.7230000e+04    1.5104094e+06    1.7575019e+06
2.7240000e+04    1.5101905e+06    1.7572152e+06
2.7250000e+04    1.5099716e+06    1.7569285e+06
2.7260000e+04    1.5097528e+06    1.7566417e+06
2.7270000e+04    1.5095339e+06    1.7563550e+06
2.7280000e+04    1.5093151e+06    1.7560683e+06
2.7290000e+04    1.5090962e+06    1.7557816e+06
2.7300000e+04    1.5088774e+06    1.7554948e+06
2.7310000e+04    1.5086585e+06    1.7552081e+06
2.7320000e+04    1.5084396e+06    1.7549214e+06
2.7330000e+04    1.5082208e+06    1.7546346e+06
2.7340000e+04    1.5080019e+06    1.7543479e+06
2.7350000e+04    1.5077831e+06    1.7540612e+06
2.7360000e+04    1.5075642e+06    1.7537744e+06
2.7370000e+04    1.5073453e+06    1.7534877e+06
2.7380000e+04    1.5071265e+06    1.7532010e+06
2.7390000e+04    1.5069076e+06    1.7529143e+06
2.7400000e+04    1.5066888e+06    1.7526275e+06
2.7410000e+04    1.5064699e+06    1.7523408e+06
2.7420000e+04    1.5062511e+06    1.7520541e+06
2.7430000e+04    1.5060322e+06    1.7517673e+06
2.7440000e+04    1.5058133e+06    1.7514806e+06
2.7450000e+04    1.5055945e+06    1.7511939e+06
2.7460000e+04    1.5053756e+06    1.7509072e+06
2.7470000e+04    1.5051568e+06    1.7506204e+06
2.7480000e+04    1.5049379e+06    1.7503337e+06
2.7490000e+04    1.5047191e+06    1.7500470e+06
2.7500000e+04    1.5045002e+06    1.7497602e+06
2.7510000e+04    1.5042813e+06    1.7494735e+06
2.7520000e+04    1.5040625e+06    1.7491868e+06
2.7530000e+04    1.5038436e+06    1.7489001e+06
2.7540000e+04    1.5036248e+06    1.7486133e+06
2.7550000e+04    1.5034059e+06    1.7483266e+06
2.7560000e+04    1.5031871e+06    1.7480399e+06
2.7570000e+04    1.5029682e+06    1.7477531e+06
2.7580000e+04    1.5027493e+06    1.7474664e+06
2.7590000e+04    1.5025305e+06    1.7471797e+06
2.7600000e+04    1.5023116e+06    1.7468930e+06
2.7610000e+04    1.5020928e+06    1.7466062e+06
2.7620000e+04    1.5018739e+06    1.7463195e+06
2.7630000e+04    1.5016551e+06    1.7460328e+06
2.7640000e+04    1.5014362e+06    1.7457460e+06
2.7650000e+04    1.5012173e+06    1.7454593e+06
2.7660000e+04    1.5009985e+06    1.7451726e+06
2.7670000e+04    1.5007796e+06    1.7448859e+06
2.7680000e+04    1.5005608e+06    1.7445991e+06
2.7690000e+04    1.5003419e+06    1.7443124e+06
2.7700000e+04    1.5001231e+06    1.7440257e+06
2.7710000e+04    1.4999042e+06    1.7437389e+06
2.7720000e+04    1.4996853e+06    1.7434522e+06
2.7730000e+04    1.4994665e+06    1.7431655e+06
2.7740000e+04    1.4992476e+06    1.7428788e+06
2.7750000e+04    1.4990288e+06    1.7425920e+06
2.7760000e+04    1.4988099e+06    1.7423053e+06
2.7770000e+04    1.4985910e+06    1.7420186e+06
2.7780000e+04    1.4983722e+06    1.7417318e+06
2.7790000e+04    1.4981533e+06    1.7414451e+06
2.7800000e+04    1.4979345e+06    1.7411584e+06
2.7810000e+04    1.4977156e+06    1.7408716e+06
2.7820000e+04    1.4974968e+06    1.7405849e+06
2.7830000e+04    1.4972779e+06    1.7402982e+06
2.7840000e+04    1.4970590e+06    1.7400115e+06
2.7850000e+04    1.4968402e+06    1.7397247e+06
2.7860000e+04    1.4966213e+06    1.7394380e+06
2.7870000e+04    1.4964025e+06    1.7391513e+06
2.7880000e+04    1.4961836e+06    1.7388645e+06
2.7890000e+04    1.4959648e+06    1.7385778e+06
2.7900000e+04    1.4957459e+06    1.7382911e+06
2.7910000e+04    1.4955270e+06    1.7380044e+06
2.7920000e+04    1.4953082e+06    1.7377176e+06
2.7930000e+04    1.4950893e+06    1.7374309e+06
2.7940000e+04    1.4948705e+06    1.7371442e+06
2.7950000e+04    1.4946516e+06    1.7368574e+06
2.7960000e+04    1.4944328e+06    1.7365707e+06
2.7970000e+04    1.4942139e+06    1.7362840e+06
2.7980000e+04    1.4939950e+06    1.7359973e+06
2.7990000e+04    1.4937762e+06    1.7357105e+06
2.8000000e+04    1.4935573e+06    1.7354238e+06
2.8010000e+04    1.4933385e+06    1.7351371e+06
2.8020000e+04    1.4931196e+06    1.7348503e+06
2.8030000e+04    1.4929008e+06    1.7345636e+06
2.8040000e+04    1.4926819e+06    1.7342769e+06
2.8050000e+04    1.4924630e+06    1.7339902e+06
2.8060000e+04    1.4922442e+06    1.7337034e+06
2.8070000e+04    1.4920253e+06    1.7334167e+06
2.8080000e+04    1.4918065e+06    1.7331300e+06
2.8090000e+04    1.4915876e+06    1.7328432e+06
2.8100000e+04    1.4913688e+06    1.7325565e+06
2.8110000e+04    1.4911499e+06    1.7322698e+06
2.8120000e+04    1.4909310e+06    1.7319831e+06
2.8130000e+04    1.4907122e+06    1.7316963e+06
2.8140000e+04    1.4904933e+06    1.7314096e+06
2.8150000e+04    1.4902745e+06    1.7311229e+06
2.8160000e+04    1.4900556e+06    1.7308361e+06
2.8170000e+04    1.4898368e+06    1.7305494e+06
2.8180000e+04    1.4896179e+06    1.7302627e+06
2.8190000e+04    1.4893990e+06    1.7299760e+06
2.8200000e+04    1.4891802e+06    1.7296892e+06
2.8210000e+04    1.4889613e+06    1.7294025e+06
2.8220000e+04    1.4887425e+06    1.7291158e+06
2.8230000e+04    1.4885236e+06    1.7288290e+06
2.8240000e+04    1.4883047e+06    1.7285423e+06
2.8250000e+04    1.4880859e+06    1.7282556e+06
2.8260000e+04    1.4878670e+06    1.7279688e+06
2.8270000e+04    1.4876482e+06    1.7276821e+06
2.8280000e+04    1.4874293e+06    1.7273954e+06
2.8290000e+04    1.4872105e+06    1.7271087e+06
2.8300000e+04    1.4869916e+06    1.7268219e+06
2.8310000e+04    1.4867727e+06    1.7265352e+06
2.8320000e+04    1.4865539e+06    1.7262485e+06
2.8330000e+04    1.4863350e+06    1.7259617e+06
2.8340000e+04    1.4861162e+06    1.7256750e+06
2.8350000e+04    1.4858973e+06    1.7253883e+06
2.8360000e+04    1.4856785e+06    1.7251016e+06
2.8370000e+04    1.4854596e+06    1.7248148e+06
2.8380000e+04    1.4852407e+06    1.7245281e+06
2.8390000e+04    1.4850219e+06    1.7242414e+06
2.8400000e+04    1.4848030e+06    1.7239546e+06
2.8410000e+04    1.4845842e+06    1.7236679e+06
2.8420000e+04    1.4843653e+06    1.7233812e+06
2.8430000e+04    1.4841465e+06    1.7230945e+06
2.8440000e+04    1.4839276e+06    1.7228077e+06
2.8450000e+04    1.4837087e+06    1.7225210e+06
2.8460000e+04    1.4834899e+06    1.7222343e+06
2.8470000e+04    1.4832710e+06    1.7219475e+06
2.8480000e+04    1.4830522e+06    1.7216608e+06
2.8490000e+04    1.4828333e+06    1.7213741e+06
2.8500000e+04    1.4826145e+06    1.7210874e+06
2.8510000e+04    1.4823956e+06    1.7208006e+06
2.8520000e+04    1.4821767e+06    1.7205139e+06
2.8530000e+04    1.4819579e+06    1.7202272e+06
2.8540000e+04    1.4817390e+06    1.7199404e+06
2.8550000e+04    1.4815202e+06    1.7196537e+06
2.8560000e+04    1.4813013e+06    1.7193670e+06
2.8570000e+04    1.4810825e+06    1.7190803e+06
2.8580000e+04    1.4808636e+06    1.7187935e+06
2.8590000e+04    1.4806447e+06    1.7185068e+06
2.8600000e+04    1.4804259e+06    1.7182201e+06
2.8610000e+04    1.4802070e+06    1.7179333e+06
2.8620000e+04    1.4799882e+06    1.7176466e+06
2.8630000e+04    1.4797693e+06    1.7173599e+06
2.8640000e+04    1.4795505e+06    1.7170731e+06
2.8650000e+04    1.4793316e+06    1.7167864e+06
2.8660000e+04    1.4791127e+06    1.7164997e+06
2.8670000e+04    1.4788939e+06    1.7162130e+06
2.8680000e+04    1.4786750e+06    1.7159262e+06
2.8690000e+04    1.4784562e+06    1.7156395e+06
2.8700000e+04    1.4782373e+06    1.7153528e+06
2.8710000e+04    1.4780184e+06    1.7150660e+06
2.8720000e+04    1.4777996e+06    1.7147793e+06
2.8730000e+04    1.4775807e+06    1.7144926e+06
2.8740000e+04    1.4773619e+06    1.7142059e+06
2.8750000e+04    1.4771430e+06    1.7139191e+06
2.8760000e+04    1.4769242e+06    1.7136324e+06
2.8770000e+04    1.4767053e+06    1.7133457e+06
2.8780000e+04    1.4764864e+06    1.7130589e+06
2.8790000e+04    1.4762676e+06    1.7127722e+06
2.8800000e+04    1.4760487e+06    1.7124855e+06
2.8810000e+04    1.4758299e+06    1.7121988e+06
2.8820000e+04    1.4756110e+06    1.7119120e+06
2.8830000e+04    1.4753922e+06    1.7116253e+06
2.8840000e+04    1.4751733e+06    1.7113386e+06
2.8850000e+04    1.4749544e+06    1.7110518e+06
2.8860000e+04    1.4747356e+06    1.7107651e+06
2.8870000e+04    1.4745167e+06    1.7104784e+06
2.8880000e+04    1.4742979e+06    1.7101917e+06
2.8890000e+04    1.4740790e+06    1.7099049e+06
2.8900000e+04    1.4738602e+06    1.7096182e+06
2.8910000e+04    1.4736413e+06    1.7093315e+06
2.8920000e+04    1.4734224e+06    1.7090447e+06
2.8930000e+04    1.4732036e+06    1.7087580e+06
2.8940000e+04    1.4729847e+06    1.7084713e+06
2.8950000e+04    1.4727659e+06    1.7081846e+06
2.8960000e+04    1.4725470e+06    1.7078978e+06
2.8970000e+04    1.4723282e+06    1.7076111e+06
2.8980000e+04    1.4721093e+06    1.7073244e+06
2.8990000e+04    1.4718904e+06    1.7070376e+06
2.9000000e+04    1.4716716e+06    1.7067509e+06
2.9010000e+04    1.4714527e+06    1.7064642e+06
2.9020000e+04    1.4712339e+06    1.7061775e+06
2.9030000e+04    1.4710150e+06    1.7058907e+06
2.9040000e+04    1.4707962e+06    1.7056040e+06
2.9050000e+04    1.4705773e+06    1.7053173e+06
2.9060000e+04    1.4703584e+06    1.7050305e+06
2.9070000e+04    1.4701396e+06    1.7047438e+06
2.9080000e+04    1.4699207e+06    1.7044571e+06
2.9090000e+04    1.4697019e+06    1.7041703e+06
2.9100000e+04    1.4694830e+06    1.7038836e+06
2.9110000e+04    1.4692642e+06    1.7035969e+06
2.9120000e+04    1.4690453e+06    1.7033102e+06
2.9130000e+04    1.4688264e+06    1.7030234e+06
2.9140000e+04    1.4686076e+06    1.7027367e+06
2.9150000e+04    1.4683887e+06    1.7024500e+06
2.9160000e+04    1.4681699e+06    1.7021632e+06
2.9170000e+04    1.4679510e+06    1.7018765e+06
2.9180000e+04    1.4677321e+06    1.7015898e+06
2.9190000e+04    1.4675133e+06    1.7013031e+06
2.9200000e+04    1.4672944e+06    1.7010163e+06
2.9210000e+04    1.4670756e+06    1.7007296e+06
2.9220000e+04    1.4668567e+06    1.7004429e+06
2.9230000e+04    1.4666379e+06    1.7001561e+06
2.9240000e+04    1.4664190e+06    1.6998694e+06
2.9250000e+04    1.4662001e+06    1.6995827e+06
2.9260000e+04    1.4659813e+06    1.6992960e+06
2.9270000e+04    1.4657624e+06    1.6990092e+06
2.9280000e+04    1.4655436e+06    1.6987225e+06
2.9290000e+04    1.4653247e+06    1.6984358e+06
2.9300000e+04    1.4651059e+06    1.6981490e+06
2.9310000e+04    1.4648870e+06    1.6978623e+06
2.9320000e+04    1.4646681e+06    1.6975756e+06
2.9330000e+04    1.4644493e+06    1.6972889e+06
2.9340000e+04    1.4642304e+06    1.6970021e+06
2.9350000e+04    1.4640116e+06    1.6967154e+06
2.9360000e+04    1.4637927e+06    1.6964287e+06
2.9370000e+04    1.4635739e+06    1.6961419e+06
2.9380000e+04    1.4633550e+06    1.6958552e+06
2.9390000e+04    1.4631361e+06    1.6955685e+06
2.9400000e+04    1.4629173e+06    1.6952818e+06
2.9410000e+04    1.4626984e+06    1.6949950e+06
2.9420000e+04    1.4624796e+06    1.6947083e+06
2.9430000e+04    1.4622607e+06    1.6944216e+06
2.9440000e+04    1.4620419e+06    1.6941348e+06
2.9450000e+04    1.4618230e+06    1.6938481e+06
2.9460000e+04    1.4616041e+06    1.6935614e+06
2.9470000e+04    1.4613853e+06    1.6932747e+06
2.9480000e+04    1.4611664e+06    1.6929879e+06
2.9490000e+04    1.4609476e+06    1.6927012e+06
2.9500000e+04    1.4607287e+06    1.6924145e+06
2.9510000e+04    1.4605099e+06    1.6921277e+06
2.9520000e+04    1.4602910e+06    1.6918410e+06
2.9530000e+04    1.4600721e+06    1.6915543e+06
2.9540000e+04    1.4598533e+06    1.6912675e+06
2.9550000e+04    1.4596344e+06    1.6909808e+06
2.9560000e+04    1.4594156e+06    1.6906941e+06
2.9570000e+04    1.4591967e+06    1.6904074e+06
2.9580000e+04    1.4589778e+06    1.6901206e+06
2.9590000e+04    1.4587590e+06    1.6898339e+06
2.9600000e+04    1.4585401e+06    1.6895472e+06
2.9610000e+04    1.4583213e+06    1.6892604e+06
2.9620000e+04    1.4581024e+06    1.6889737e+06
2.9630000e+04    1.4578836e+06    1.6886870e+06
2.9640000e+04    1.4576647e+06    1.6884003e+06
2.9650000e+04    1.4574458e+06    1.6881135e+06
2.9660000e+04    1.4572270e+06    1.6878268e+06
2.9670000e+04    1.4570081e+06    1.6875401e+06
2.9680000e+04    1.4567893e+06    1.6872533e+06
2.9690000e+04    1.4565704e+06    1.6869666e+06
2.9700000e+04    1.4563516e+06    1.6866799e+06
2.9710000e+04    1.4561327e+06    1.6863932e+06
2.9720000e+04    1.4559138e+06    1.6861064e+06
2.9730000e+04    1.4556950e+06    1.6858197e+06
